filedate	Date Cases Deaths Cases_New Deaths_New Cases_Last_Week Deaths_Last_Week Cases_Last_Week_Per_Million
2021-08-13	2021-08-12	44958	1184	67	0	312	0	193
2021-08-14	2021-08-12	44967	1184	75	0	320	0	198
2021-08-15	2021-08-12	44969	1184	77	0	322	0	200
2021-08-16	2021-08-12	44969	1184	77	0	322	0	200
2021-08-17	2021-08-12	44969	1184	77	0	322	0	200
2021-08-18	2021-08-12	44967	1184	75	0	320	0	198
2021-08-19	2021-08-12	44968	1184	75	0	321	0	199
2021-08-20	2021-08-12	44968	1184	75	0	321	0	199
2021-08-21	2021-08-12	44968	1186	75	0	321	0	199
