filedate	Date Cases Deaths Cases_New Deaths_New Cases_Last_Week Deaths_Last_Week Cases_Last_Week_Per_Million
2021-08-13	2021-08-12	658221	15370	500	0	2974	3	227
2021-08-14	2021-08-12	658311	15371	570	0	3069	3	234
2021-08-15	2021-08-12	658338	15371	584	0	3089	3	236
2021-08-16	2021-08-12	658343	15373	587	0	3093	4	236
2021-08-17	2021-08-12	658375	15377	599	0	3114	4	238
2021-08-18	2021-08-12	658381	15381	594	0	3112	7	237
2021-08-19	2021-08-12	658378	15382	595	0	3111	8	237
2021-08-20	2021-08-12	658385	15382	595	1	3115	9	238
2021-08-21	2021-08-12	658387	15383	594	1	3115	10	238
