bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,6,35,2021-09-12 12:15:00,33,2
01,01002,5,5,4,3,46,118,2021-09-12 12:15:00,116,42
01,01003,2,6,4,2,36,97,2021-09-12 12:15:00,97,36
01,01004,1,0,0,1,5,20,2021-09-12 12:15:00,20,5
01,01051,1,1,1,1,3,35,2021-09-12 12:15:00,35,3
01,01053,2,1,1,2,3,13,2021-09-12 12:15:00,13,3
01,01054,3,1,0,3,6,18,2021-09-12 12:15:00,18,6
01,01055,3,0,0,3,12,37,2021-09-12 12:15:00,37,12
01,01056,2,1,0,2,4,23,2021-09-12 12:15:00,23,4
01,01057,1,0,0,1,5,7,2021-09-12 12:15:00,7,5
01,01058,5,1,1,3,10,32,2021-09-12 12:15:00,29,7
01,01059,1,0,0,1,4,20,2021-09-12 12:15:00,20,4
01,01060,3,0,0,3,20,54,2021-09-12 12:15:00,54,20
01,01061,3,0,0,1,15,28,2021-09-12 12:15:00,17,13
01,01062,3,1,0,3,8,24,2021-09-12 12:15:00,24,8
02,02000,34,48,27,24,123,487,2021-09-12 12:15:00,417,86
03,03101,7,11,4,5,34,96,2021-09-12 12:15:00,80,33
03,03102,2,0,0,2,5,24,2021-09-12 12:15:00,24,5
03,03103,3,0,0,1,8,28,2021-09-12 12:15:00,22,2
03,03151,1,2,2,1,0,12,2021-09-12 12:15:00,12,0
03,03153,3,1,0,3,4,25,2021-09-12 12:15:00,25,4
03,03154,1,0,0,1,6,10,2021-09-12 12:15:00,10,6
03,03155,2,0,0,2,5,16,2021-09-12 12:15:00,16,5
03,03157,1,2,0,1,0,13,2021-09-12 12:15:00,13,0
03,03158,1,0,0,1,4,12,2021-09-12 12:15:00,12,4
03,03159,8,7,3,7,21,117,2021-09-12 12:15:00,100,21
03,03241,19,31,18,16,52,350,2021-09-12 12:15:00,303,36
03,03251,3,2,0,3,7,10,2021-09-12 12:15:00,10,7
03,03252,6,3,0,4,10,63,2021-09-12 12:15:00,63,4
03,03254,7,10,4,4,12,61,2021-09-12 12:15:00,50,12
03,03255,1,1,0,1,8,6,2021-09-12 12:15:00,6,8
03,03256,1,1,0,1,9,15,2021-09-12 12:15:00,15,9
03,03257,1,1,0,1,6,18,2021-09-12 12:15:00,18,6
03,03351,2,1,0,1,0,29,2021-09-12 12:15:00,19,0
03,03352,2,0,0,2,4,8,2021-09-12 12:15:00,8,4
03,03353,3,4,1,3,6,28,2021-09-12 12:15:00,28,6
03,03354,1,2,0,1,5,5,2021-09-12 12:15:00,5,5
03,03355,3,2,2,1,18,27,2021-09-12 12:15:00,19,9
03,03356,3,1,1,2,6,8,2021-09-12 12:15:00,8,6
03,03357,3,2,0,2,9,23,2021-09-12 12:15:00,22,6
03,03358,2,0,0,2,4,12,2021-09-12 12:15:00,12,4
03,03359,3,4,3,2,7,24,2021-09-12 12:15:00,24,4
03,03360,2,0,0,2,2,74,2021-09-12 12:15:00,74,2
03,03361,2,0,0,2,2,13,2021-09-12 12:15:00,13,2
03,03401,1,2,1,1,1,15,2021-09-12 12:15:00,15,1
03,03402,1,0,0,1,3,12,2021-09-12 12:15:00,12,3
03,03403,6,10,9,3,14,97,2021-09-12 12:15:00,79,11
03,03404,4,6,5,3,9,101,2021-09-12 12:15:00,87,7
03,03405,2,3,2,1,7,17,2021-09-12 12:15:00,15,1
03,03451,3,0,0,2,9,24,2021-09-12 12:15:00,24,9
03,03452,4,2,1,3,5,30,2021-09-12 12:15:00,25,2
03,03453,3,1,1,3,3,21,2021-09-12 12:15:00,21,3
03,03454,10,3,3,6,24,64,2021-09-12 12:15:00,46,18
03,03455,2,1,0,2,10,23,2021-09-12 12:15:00,23,10
03,03456,1,3,1,1,2,25,2021-09-12 12:15:00,25,2
03,03457,6,0,0,4,10,19,2021-09-12 12:15:00,17,7
03,03458,1,0,0,1,2,5,2021-09-12 12:15:00,5,2
03,03459,7,2,0,6,12,78,2021-09-12 12:15:00,78,12
03,03460,5,1,1,3,10,24,2021-09-12 12:15:00,19,7
03,03461,2,0,0,2,5,10,2021-09-12 12:15:00,10,5
03,03462,1,0,0,1,0,8,2021-09-12 12:15:00,8,0
04,04011,9,9,6,8,16,127,2021-09-12 12:15:00,118,9
04,04012,4,3,1,3,4,47,2021-09-12 12:15:00,36,4
05,05111,14,24,10,11,25,274,2021-09-12 12:15:00,254,16
05,05112,15,10,5,9,17,154,2021-09-12 12:15:00,132,10
05,05113,15,31,21,12,37,324,2021-09-12 12:15:00,301,31
05,05114,7,7,6,4,11,75,2021-09-12 12:15:00,65,9
05,05116,6,4,0,4,13,76,2021-09-12 12:15:00,70,12
05,05117,2,1,1,2,4,28,2021-09-12 12:15:00,28,4
05,05119,6,7,2,4,16,60,2021-09-12 12:15:00,47,10
05,05120,1,1,0,1,5,21,2021-09-12 12:15:00,21,5
05,05122,4,13,9,3,11,65,2021-09-12 12:15:00,61,11
05,05124,7,13,6,5,30,120,2021-09-12 12:15:00,112,24
05,05154,8,6,0,5,16,56,2021-09-12 12:15:00,56,8
05,05158,6,7,2,6,14,52,2021-09-12 12:15:00,52,14
05,05162,7,9,5,5,17,85,2021-09-12 12:15:00,79,9
05,05166,4,2,1,4,3,32,2021-09-12 12:15:00,32,3
05,05170,11,10,4,8,26,94,2021-09-12 12:15:00,91,18
05,05314,18,28,19,11,18,257,2021-09-12 12:15:00,204,12
05,05315,30,40,24,18,19,385,2021-09-12 12:15:00,329,15
05,05316,5,3,1,2,7,62,2021-09-12 12:15:00,46,5
05,05334,12,16,16,6,20,246,2021-09-12 12:15:00,230,17
05,05358,6,7,3,4,5,52,2021-09-12 12:15:00,47,2
05,05362,6,4,1,6,10,46,2021-09-12 12:15:00,46,10
05,05366,3,0,0,3,6,22,2021-09-12 12:15:00,22,6
05,05370,3,3,0,3,7,32,2021-09-12 12:15:00,32,7
05,05374,6,5,2,6,18,66,2021-09-12 12:15:00,66,18
05,05378,4,3,2,4,2,35,2021-09-12 12:15:00,35,2
05,05382,7,6,6,6,11,68,2021-09-12 12:15:00,57,10
05,05512,2,4,1,2,22,21,2021-09-12 12:15:00,21,22
05,05513,7,3,0,4,23,72,2021-09-12 12:15:00,58,11
05,05515,9,8,7,7,14,202,2021-09-12 12:15:00,189,13
05,05554,6,4,2,5,18,55,2021-09-12 12:15:00,55,16
05,05558,5,4,3,3,3,28,2021-09-12 12:15:00,18,3
05,05562,15,6,4,14,55,175,2021-09-12 12:15:00,151,47
05,05566,7,2,1,5,15,86,2021-09-12 12:15:00,74,14
05,05570,6,3,2,5,9,37,2021-09-12 12:15:00,35,9
05,05711,4,6,3,4,12,98,2021-09-12 12:15:00,98,12
05,05754,4,9,4,4,11,42,2021-09-12 12:15:00,42,11
05,05758,5,0,0,3,12,41,2021-09-12 12:15:00,34,9
05,05762,6,0,0,5,11,24,2021-09-12 12:15:00,20,11
05,05766,2,9,7,2,2,48,2021-09-12 12:15:00,48,2
05,05770,9,13,7,6,34,177,2021-09-12 12:15:00,161,25
05,05774,7,9,6,5,9,83,2021-09-12 12:15:00,71,6
05,05911,8,18,8,6,22,167,2021-09-12 12:15:00,147,21
05,05913,9,15,9,9,29,249,2021-09-12 12:15:00,249,29
05,05914,7,4,2,5,7,78,2021-09-12 12:15:00,73,2
05,05915,7,5,4,5,25,71,2021-09-12 12:15:00,56,18
