bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,0,0,2,3,38,2021-08-27 12:15:00,34,1
01,01002,5,7,5,3,45,118,2021-08-27 12:15:00,115,42
01,01003,2,2,2,2,18,114,2021-08-27 12:15:00,114,18
01,01004,1,1,0,1,3,22,2021-08-27 12:15:00,22,3
01,01051,1,0,0,1,2,36,2021-08-27 12:15:00,36,2
01,01053,2,1,0,2,4,14,2021-08-27 12:15:00,14,4
01,01054,3,0,0,3,7,17,2021-08-27 12:15:00,17,7
01,01055,3,0,0,3,14,34,2021-08-27 12:15:00,34,14
01,01056,2,1,1,2,2,35,2021-08-27 12:15:00,35,2
01,01057,1,0,0,1,7,5,2021-08-27 12:15:00,5,7
01,01058,5,1,1,3,11,31,2021-08-27 12:15:00,29,7
01,01059,1,0,0,1,1,23,2021-08-27 12:15:00,23,1
01,01060,3,2,0,3,22,58,2021-08-27 12:15:00,58,22
01,01061,3,3,1,1,10,33,2021-08-27 12:15:00,23,7
01,01062,3,0,0,3,2,30,2021-08-27 12:15:00,30,2
02,02000,34,44,27,24,131,501,2021-08-27 12:15:00,435,88
03,03101,7,2,2,5,31,101,2021-08-27 12:15:00,89,26
03,03102,2,0,0,2,10,19,2021-08-27 12:15:00,19,10
03,03103,3,1,1,1,2,34,2021-08-27 12:15:00,24,0
03,03151,1,4,3,1,0,12,2021-08-27 12:15:00,12,0
03,03153,3,1,0,3,3,26,2021-08-27 12:15:00,26,3
03,03154,1,0,0,1,5,11,2021-08-27 12:15:00,11,5
03,03155,2,0,0,2,4,16,2021-08-27 12:15:00,16,4
03,03157,1,2,0,1,0,10,2021-08-27 12:15:00,10,0
03,03158,1,2,1,1,4,12,2021-08-27 12:15:00,12,4
03,03159,8,6,3,7,28,125,2021-08-27 12:15:00,111,23
03,03241,16,7,2,15,36,191,2021-08-27 12:15:00,174,33
03,03251,3,0,0,3,9,9,2021-08-27 12:15:00,9,9
03,03252,6,1,0,4,19,53,2021-08-27 12:15:00,52,14
03,03254,7,5,1,4,30,45,2021-08-27 12:15:00,40,24
03,03255,1,0,0,1,7,7,2021-08-27 12:15:00,7,7
03,03256,1,0,0,1,4,10,2021-08-27 12:15:00,10,4
03,03257,1,3,1,1,3,24,2021-08-27 12:15:00,24,3
03,03351,2,0,0,1,9,22,2021-08-27 12:15:00,17,4
03,03352,2,0,0,2,5,7,2021-08-27 12:15:00,7,5
03,03353,3,0,0,3,8,26,2021-08-27 12:15:00,26,8
03,03354,1,0,0,1,3,5,2021-08-27 12:15:00,5,3
03,03355,3,1,0,1,8,38,2021-08-27 12:15:00,23,6
03,03356,3,0,0,2,8,6,2021-08-27 12:15:00,6,8
03,03357,3,2,1,2,7,23,2021-08-27 12:15:00,22,4
03,03358,2,1,0,2,5,15,2021-08-27 12:15:00,15,5
03,03359,3,2,1,2,3,31,2021-08-27 12:15:00,31,0
03,03360,2,0,0,2,3,73,2021-08-27 12:15:00,73,3
03,03361,2,2,0,2,7,8,2021-08-27 12:15:00,8,7
03,03401,1,1,1,1,1,14,2021-08-27 12:15:00,14,1
03,03402,1,0,0,1,3,12,2021-08-27 12:15:00,12,3
03,03403,6,4,3,3,17,104,2021-08-27 12:15:00,85,11
03,03404,4,4,3,3,18,99,2021-08-27 12:15:00,84,17
03,03405,2,0,0,1,9,22,2021-08-27 12:15:00,19,4
03,03451,3,1,1,2,8,25,2021-08-27 12:15:00,25,8
03,03452,4,2,0,3,5,32,2021-08-27 12:15:00,26,3
03,03453,3,0,0,3,6,17,2021-08-27 12:15:00,17,6
03,03454,10,2,2,6,23,59,2021-08-27 12:15:00,47,15
03,03455,2,0,0,2,5,28,2021-08-27 12:15:00,28,5
03,03456,1,0,0,1,4,21,2021-08-27 12:15:00,21,4
03,03457,6,0,0,4,7,20,2021-08-27 12:15:00,20,2
03,03458,1,0,0,1,0,7,2021-08-27 12:15:00,7,0
03,03459,7,0,0,6,27,71,2021-08-27 12:15:00,71,27
03,03460,5,0,0,3,12,22,2021-08-27 12:15:00,20,6
03,03461,2,0,0,2,3,12,2021-08-27 12:15:00,12,3
03,03462,1,0,0,1,1,7,2021-08-27 12:15:00,7,1
04,04011,9,4,2,8,15,146,2021-08-27 12:15:00,135,10
04,04012,4,1,0,3,14,43,2021-08-27 12:15:00,33,10
05,05111,14,23,13,11,24,275,2021-08-27 12:15:00,250,20
05,05112,16,9,4,9,24,162,2021-08-27 12:15:00,144,14
05,05113,15,16,15,12,36,335,2021-08-27 12:15:00,315,29
05,05114,7,3,0,4,17,69,2021-08-27 12:15:00,58,16
05,05116,6,5,0,4,20,70,2021-08-27 12:15:00,64,19
05,05117,2,3,0,2,1,33,2021-08-27 12:15:00,33,1
05,05119,6,2,0,4,14,56,2021-08-27 12:15:00,47,4
05,05120,1,2,0,1,5,21,2021-08-27 12:15:00,21,5
