bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,5,36,2021-09-17 12:15:00,34,1
01,01002,5,3,3,3,47,115,2021-09-17 12:15:00,114,42
01,01003,2,3,2,2,31,103,2021-09-17 12:15:00,103,31
01,01004,1,0,0,1,1,24,2021-09-17 12:15:00,24,1
01,01051,1,2,1,1,2,36,2021-09-17 12:15:00,36,2
01,01053,2,0,0,2,3,15,2021-09-17 12:15:00,15,3
01,01054,3,0,0,3,5,19,2021-09-17 12:15:00,19,5
01,01055,3,2,0,3,4,41,2021-09-17 12:15:00,41,4
01,01056,2,0,0,2,7,30,2021-09-17 12:15:00,30,7
01,01057,1,1,1,1,7,5,2021-09-17 12:15:00,5,7
01,01058,5,2,1,3,9,33,2021-09-17 12:15:00,30,6
01,01059,1,0,0,1,3,21,2021-09-17 12:15:00,21,3
01,01060,3,0,0,3,23,57,2021-09-17 12:15:00,57,23
01,01061,3,3,0,1,10,33,2021-09-17 12:15:00,23,7
01,01062,3,4,0,3,5,27,2021-09-17 12:15:00,27,5
02,02000,34,47,25,24,120,508,2021-09-17 12:15:00,442,80
03,03101,7,9,7,5,19,112,2021-09-17 12:15:00,97,17
03,03102,2,1,1,2,4,25,2021-09-17 12:15:00,25,4
03,03103,3,0,0,1,8,27,2021-09-17 12:15:00,20,4
03,03151,1,3,2,1,0,12,2021-09-17 12:15:00,12,0
03,03153,3,3,0,3,1,26,2021-09-17 12:15:00,26,1
03,03154,1,0,0,1,2,14,2021-09-17 12:15:00,14,2
03,03155,2,0,0,2,2,19,2021-09-17 12:15:00,19,2
03,03157,1,0,0,1,2,10,2021-09-17 12:15:00,10,2
03,03158,1,0,0,1,4,12,2021-09-17 12:15:00,12,4
03,03159,8,8,4,7,37,117,2021-09-17 12:15:00,102,32
03,03241,19,39,24,16,51,352,2021-09-17 12:15:00,315,26
03,03251,3,1,0,3,2,15,2021-09-17 12:15:00,15,2
