bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,8,32,2021-06-10 12:15:00,32,3
01,01002,5,2,1,3,51,113,2021-06-10 12:15:00,111,47
01,01003,2,6,3,2,37,95,2021-06-10 12:15:00,95,37
01,01004,1,0,0,1,3,22,2021-06-10 12:15:00,22,3
01,01051,1,3,3,1,4,34,2021-06-10 12:15:00,34,4
01,01053,2,0,0,2,4,14,2021-06-10 12:15:00,14,4
01,01054,3,0,0,3,5,19,2021-06-10 12:15:00,19,5
01,01055,3,0,0,3,10,41,2021-06-10 12:15:00,41,10
01,01056,2,0,0,2,1,36,2021-06-10 12:15:00,36,1
01,01057,1,3,3,1,3,9,2021-06-10 12:15:00,9,3
01,01058,5,1,1,3,17,25,2021-06-10 12:15:00,22,14
01,01059,1,0,0,1,4,20,2021-06-10 12:15:00,20,4
01,01060,3,2,1,3,27,58,2021-06-10 12:15:00,58,27
01,01061,3,0,0,1,11,32,2021-06-10 12:15:00,24,6
01,01062,3,1,0,3,5,27,2021-06-10 12:15:00,27,5
02,02000,33,32,27,23,124,520,2021-06-10 12:15:00,450,88
03,03101,7,2,2,5,18,114,2021-06-10 12:15:00,100,15
03,03102,2,0,0,2,6,23,2021-06-10 12:15:00,23,6
03,03103,3,0,0,1,5,28,2021-06-10 12:15:00,19,5
03,03151,1,1,1,1,2,8,2021-06-10 12:15:00,8,2
03,03153,3,1,0,3,5,22,2021-06-10 12:15:00,22,5
03,03154,1,2,1,1,1,17,2021-06-10 12:15:00,17,1
03,03155,2,0,0,2,1,17,2021-06-10 12:15:00,17,1
03,03157,1,0,0,1,2,13,2021-06-10 12:15:00,13,2
03,03158,1,0,0,1,2,14,2021-06-10 12:15:00,14,2
03,03159,8,17,15,7,28,124,2021-06-10 12:15:00,111,20
03,03241,19,20,14,16,58,342,2021-06-10 12:15:00,297,57
03,03251,3,0,0,3,7,10,2021-06-10 12:15:00,10,7
03,03252,6,1,0,4,10,63,2021-06-10 12:15:00,62,6
03,03254,7,0,0,4,20,55,2021-06-10 12:15:00,49,16
03,03255,1,0,0,1,1,10,2021-06-10 12:15:00,10,1
03,03256,1,0,0,1,4,16,2021-06-10 12:15:00,16,4
03,03257,1,1,0,1,10,17,2021-06-10 12:15:00,17,10
03,03351,2,1,1,1,7,26,2021-06-10 12:15:00,21,2
03,03352,2,0,0,2,8,4,2021-06-10 12:15:00,4,8
03,03353,3,1,0,3,5,29,2021-06-10 12:15:00,29,5
03,03354,1,0,0,1,1,7,2021-06-10 12:15:00,7,1
