bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,3,2,7,34,2021-05-07 12:15:00,32,3
01,01002,5,6,5,3,48,116,2021-05-07 12:15:00,114,44
01,01003,2,9,2,2,25,111,2021-05-07 12:15:00,111,25
01,01004,1,1,0,1,3,22,2021-05-07 12:15:00,22,3
01,01051,1,3,1,1,2,36,2021-05-07 12:15:00,36,2
01,01053,2,1,0,2,1,15,2021-05-07 12:15:00,15,1
01,01054,3,0,0,3,6,18,2021-05-07 12:15:00,18,6
01,01055,3,3,0,3,12,39,2021-05-07 12:15:00,39,12
01,01056,2,2,1,2,0,37,2021-05-07 12:15:00,37,0
01,01057,1,1,0,1,2,10,2021-05-07 12:15:00,10,2
01,01058,5,4,1,3,12,30,2021-05-07 12:15:00,28,8
01,01059,1,1,1,1,3,21,2021-05-07 12:15:00,21,3
01,01060,4,4,4,4,17,68,2021-05-07 12:15:00,68,17
01,01061,3,6,3,1,13,30,2021-05-07 12:15:00,26,4
01,01062,3,4,3,3,8,26,2021-05-07 12:15:00,26,8
02,02000,34,80,55,24,109,533,2021-05-07 12:15:00,465,69
03,03101,7,12,5,5,9,122,2021-05-07 12:15:00,109,5
03,03102,2,9,7,2,2,27,2021-05-07 12:15:00,27,2
03,03103,3,11,7,1,4,35,2021-05-07 12:15:00,28,2
03,03151,1,5,2,1,2,10,2021-05-07 12:15:00,10,2
03,03153,3,6,3,3,1,25,2021-05-07 12:15:00,25,1
03,03154,1,5,3,1,0,18,2021-05-07 12:15:00,18,0
03,03155,2,2,1,2,7,15,2021-05-07 12:15:00,15,7
03,03157,1,3,3,1,2,16,2021-05-07 12:15:00,16,2
03,03158,1,3,2,1,3,13,2021-05-07 12:15:00,13,3
03,03159,8,31,22,7,25,135,2021-05-07 12:15:00,121,17
03,03241,19,53,40,16,40,349,2021-05-07 12:15:00,314,30
03,03251,3,0,0,3,7,13,2021-05-07 12:15:00,13,7
03,03252,6,3,2,4,18,53,2021-05-07 12:15:00,52,14
03,03254,7,5,4,4,18,57,2021-05-07 12:15:00,51,14
03,03255,1,1,0,1,3,8,2021-05-07 12:15:00,8,3
03,03256,1,6,2,1,1,19,2021-05-07 12:15:00,19,1
03,03257,1,3,2,1,1,21,2021-05-07 12:15:00,21,1
03,03351,2,6,6,1,5,26,2021-05-07 12:15:00,19,4
03,03352,2,1,1,2,5,7,2021-05-07 12:15:00,7,5
03,03353,3,5,2,3,1,33,2021-05-07 12:15:00,33,1
03,03354,1,2,2,1,0,6,2021-05-07 12:15:00,6,0
03,03355,3,5,3,1,9,32,2021-05-07 12:15:00,19,5
03,03356,3,5,5,2,4,11,2021-05-07 12:15:00,11,4
03,03357,3,4,1,2,5,27,2021-05-07 12:15:00,25,3
03,03358,2,4,0,2,5,13,2021-05-07 12:15:00,13,5
03,03359,3,3,1,2,6,27,2021-05-07 12:15:00,27,3
03,03360,2,2,1,2,2,74,2021-05-07 12:15:00,74,2
03,03361,2,2,1,2,4,11,2021-05-07 12:15:00,11,4
03,03401,1,3,3,1,2,14,2021-05-07 12:15:00,14,2
03,03402,1,2,1,1,8,11,2021-05-07 12:15:00,11,8
03,03403,6,18,12,3,9,99,2021-05-07 12:15:00,81,2
03,03404,5,21,14,4,13,107,2021-05-07 12:15:00,93,11
03,03405,2,3,3,1,6,20,2021-05-07 12:15:00,15,3
03,03451,3,1,0,2,3,30,2021-05-07 12:15:00,30,3
