bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,9,32,2021-07-30 12:15:00,30,5
01,01002,5,0,0,3,39,125,2021-07-30 12:15:00,124,34
01,01003,2,2,2,2,26,106,2021-07-30 12:15:00,106,26
01,01004,1,0,0,1,12,13,2021-07-30 12:15:00,13,12
01,01051,1,0,0,1,2,36,2021-07-30 12:15:00,36,2
01,01053,2,0,0,2,5,13,2021-07-30 12:15:00,13,5
01,01054,3,0,0,3,12,12,2021-07-30 12:15:00,12,12
01,01055,3,1,0,3,13,38,2021-07-30 12:15:00,38,13
01,01056,2,0,0,2,3,28,2021-07-30 12:15:00,28,3
01,01057,1,0,0,1,6,6,2021-07-30 12:15:00,6,6
01,01058,5,1,0,3,10,30,2021-07-30 12:15:00,27,7
01,01059,1,0,0,1,3,21,2021-07-30 12:15:00,21,3
01,01060,3,1,1,3,27,53,2021-07-30 12:15:00,53,27
01,01061,3,1,1,1,6,37,2021-07-30 12:15:00,25,5
01,01062,3,0,0,3,5,25,2021-07-30 12:15:00,25,5
02,02000,33,16,11,23,120,524,2021-07-30 12:15:00,449,86
03,03101,7,0,0,5,27,105,2021-07-30 12:15:00,91,24
03,03102,2,0,0,2,9,20,2021-07-30 12:15:00,20,9
03,03103,3,0,0,1,7,29,2021-07-30 12:15:00,22,2
03,03151,1,0,0,1,1,9,2021-07-30 12:15:00,9,1
03,03153,3,0,0,3,3,25,2021-07-30 12:15:00,25,3
03,03154,1,0,0,1,2,14,2021-07-30 12:15:00,14,2
03,03155,2,0,0,2,5,16,2021-07-30 12:15:00,16,5
03,03157,1,0,0,1,8,7,2021-07-30 12:15:00,7,8
03,03158,1,0,0,1,4,12,2021-07-30 12:15:00,12,4
03,03159,8,8,4,7,18,128,2021-07-30 12:15:00,113,14
03,03241,16,4,0,15,22,191,2021-07-30 12:15:00,178,16
03,03251,3,0,0,3,5,12,2021-07-30 12:15:00,12,5
03,03252,6,1,0,4,16,59,2021-07-30 12:15:00,58,11
03,03254,7,0,0,4,20,53,2021-07-30 12:15:00,49,13
03,03255,1,0,0,1,4,6,2021-07-30 12:15:00,6,4
03,03256,1,0,0,1,4,20,2021-07-30 12:15:00,20,4
03,03257,1,0,0,1,0,27,2021-07-30 12:15:00,27,0
03,03351,2,0,0,1,15,22,2021-07-30 12:15:00,14,13
03,03352,2,0,0,2,5,7,2021-07-30 12:15:00,7,5
03,03353,3,1,1,3,3,31,2021-07-30 12:15:00,31,3
03,03354,1,0,0,1,0,7,2021-07-30 12:15:00,7,0
03,03355,3,1,0,1,9,37,2021-07-30 12:15:00,23,6
03,03356,3,0,0,2,7,11,2021-07-30 12:15:00,11,7
03,03357,3,0,0,2,8,24,2021-07-30 12:15:00,23,5
03,03358,2,0,0,2,1,18,2021-07-30 12:15:00,18,1
03,03359,3,0,0,2,12,19,2021-07-30 12:15:00,19,9
03,03360,2,0,0,2,2,74,2021-07-30 12:15:00,74,2
03,03361,2,0,0,2,6,9,2021-07-30 12:15:00,9,6
03,03401,1,1,1,1,0,13,2021-07-30 12:15:00,13,0
03,03402,1,0,0,1,3,10,2021-07-30 12:15:00,10,3
03,03403,6,0,0,3,13,104,2021-07-30 12:15:00,84,8
03,03404,4,0,0,3,15,100,2021-07-30 12:15:00,86,13
03,03405,3,0,0,1,8,27,2021-07-30 12:15:00,18,4
03,03451,3,0,0,2,4,29,2021-07-30 12:15:00,29,4
03,03452,4,1,0,3,7,28,2021-07-30 12:15:00,24,3
03,03453,3,0,0,3,5,18,2021-07-30 12:15:00,18,5
03,03454,10,0,0,6,23,64,2021-07-30 12:15:00,53,11
03,03455,2,0,0,2,6,27,2021-07-30 12:15:00,27,6
03,03456,1,1,1,1,6,19,2021-07-30 12:15:00,19,6
03,03457,6,0,0,4,9,20,2021-07-30 12:15:00,18,6
03,03458,1,0,0,1,1,5,2021-07-30 12:15:00,5,1
03,03459,7,0,0,6,21,77,2021-07-30 12:15:00,77,21
03,03460,5,0,0,3,12,22,2021-07-30 12:15:00,19,7
03,03461,2,0,0,2,6,9,2021-07-30 12:15:00,9,6
03,03462,1,0,0,1,0,8,2021-07-30 12:15:00,8,0
04,04011,9,1,0,8,19,141,2021-07-30 12:15:00,126,16
04,04012,4,0,0,3,18,39,2021-07-30 12:15:00,33,10
05,05111,14,3,2,11,33,264,2021-07-30 12:15:00,238,30
05,05112,15,0,0,9,38,140,2021-07-30 12:15:00,120,30
05,05113,15,6,2,12,38,330,2021-07-30 12:15:00,309,35
05,05114,7,0,0,4,21,65,2021-07-30 12:15:00,55,19
