bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
08,08436,6,15,12,4,24,48,2021-03-16 12:15:00,47,13
08,08437,2,2,1,2,3,11,2021-03-16 12:15:00,11,3
09,09161,1,3,2,1,5,42,2021-03-16 12:15:00,42,5
09,09162,36,56,35,25,64,539,2021-03-16 12:15:00,459,55
09,09163,3,7,2,1,11,36,2021-03-16 12:15:00,29,4
09,09171,3,2,1,2,1,27,2021-03-16 12:15:00,20,1
09,09172,3,3,2,3,1,21,2021-03-16 12:15:00,21,1
09,09173,2,2,0,2,2,22,2021-03-16 12:15:00,22,2
09,09174,1,2,0,1,4,22,2021-03-16 12:15:00,22,4
09,09175,1,2,2,1,4,17,2021-03-16 12:15:00,17,4
09,09176,3,3,2,3,1,52,2021-03-16 12:15:00,52,1
09,09177,1,0,0,1,3,16,2021-03-16 12:15:00,16,3
09,09178,1,5,3,1,0,14,2021-03-16 12:15:00,14,0
09,09179,1,1,1,1,2,10,2021-03-16 12:15:00,10,2
09,09180,4,7,4,2,2,68,2021-03-16 12:15:00,61,2
09,09181,2,1,1,1,9,5,2021-03-16 12:15:00,5,6
09,09182,1,2,2,1,5,20,2021-03-16 12:15:00,20,5
09,09183,1,6,5,1,1,15,2021-03-16 12:15:00,15,1
09,09184,2,0,0,2,1,9,2021-03-16 12:15:00,9,1
09,09185,4,1,1,2,10,24,2021-03-16 12:15:00,12,2
09,09186,1,1,1,1,4,4,2021-03-16 12:15:00,4,4
09,09187,5,12,9,5,4,61,2021-03-16 12:15:00,61,4
09,09188,6,8,6,5,7,51,2021-03-16 12:15:00,44,6
09,09189,4,8,7,3,5,52,2021-03-16 12:15:00,42,1
09,09190,3,4,4,3,4,20,2021-03-16 12:15:00,20,4
09,09261,5,7,5,3,4,55,2021-03-16 12:15:00,39,0
09,09262,4,5,2,2,12,35,2021-03-16 12:15:00,26,7
09,09263,1,3,1,1,4,26,2021-03-16 12:15:00,26,4
09,09271,2,9,6,2,5,31,2021-03-16 12:15:00,31,5
09,09272,2,2,1,2,5,12,2021-03-16 12:15:00,12,5
09,09273,3,5,1,3,0,11,2021-03-16 12:15:00,11,0
09,09274,1,4,0,1,0,5,2021-03-16 12:15:00,5,0
09,09275,2,3,1,2,5,24,2021-03-16 12:15:00,24,5
09,09276,2,6,5,2,1,13,2021-03-16 12:15:00,13,1
09,09277,2,4,3,2,1,15,2021-03-16 12:15:00,15,1
09,09278,2,3,1,2,1,10,2021-03-16 12:15:00,10,1
09,09279,2,1,0,2,2,16,2021-03-16 12:15:00,16,2
09,09361,3,8,5,1,4,39,2021-03-16 12:15:00,28,4
09,09362,7,41,32,4,26,186,2021-03-16 12:15:00,168,17
09,09363,3,16,8,1,9,56,2021-03-16 12:15:00,52,2
09,09371,1,3,2,1,1,9,2021-03-16 12:15:00,9,1
09,09372,1,4,3,1,4,10,2021-03-16 12:15:00,10,4
09,09373,1,2,2,1,9,13,2021-03-16 12:15:00,13,9
09,09375,2,1,1,2,3,11,2021-03-16 12:15:00,11,3
09,09376,4,9,6,4,1,22,2021-03-16 12:15:00,22,1
09,09377,2,6,6,2,4,14,2021-03-16 12:15:00,14,4
09,09461,5,6,3,1,11,41,2021-03-16 12:15:00,31,1
09,09462,7,10,8,2,4,62,2021-03-16 12:15:00,55,2
09,09463,3,4,2,1,12,29,2021-03-16 12:15:00,24,8
09,09464,3,8,2,1,4,29,2021-03-16 12:15:00,23,4
09,09471,2,5,3,2,4,12,2021-03-16 12:15:00,12,4
09,09472,1,0,0,1,1,6,2021-03-16 12:15:00,6,1
09,09474,2,2,1,2,5,9,2021-03-16 12:15:00,9,5
09,09475,2,4,4,2,6,11,2021-03-16 12:15:00,11,6
09,09476,1,4,2,1,3,11,2021-03-16 12:15:00,11,3
09,09477,1,12,9,1,2,25,2021-03-16 12:15:00,25,2
09,09478,3,2,2,3,11,36,2021-03-16 12:15:00,36,11
09,09479,2,8,1,2,6,14,2021-03-16 12:15:00,14,6
09,09561,2,3,1,2,8,18,2021-03-16 12:15:00,18,8
09,09562,5,16,14,3,17,129,2021-03-16 12:15:00,110,10
09,09563,3,7,3,1,6,46,2021-03-16 12:15:00,43,0
09,09564,12,28,13,6,28,165,2021-03-16 12:15:00,141,14
09,09565,1,0,0,1,0,4,2021-03-16 12:15:00,4,0
09,09571,3,1,0,3,6,17,2021-03-16 12:15:00,17,6
09,09572,1,1,1,1,2,4,2021-03-16 12:15:00,4,2
09,09574,3,1,1,3,3,21,2021-03-16 12:15:00,21,3
09,09575,2,1,1,2,5,40,2021-03-16 12:15:00,40,5
09,09576,1,1,1,1,1,5,2021-03-16 12:15:00,5,1
09,09577,2,0,0,2,1,15,2021-03-16 12:15:00,15,1
09,09661,3,4,4,1,7,52,2021-03-16 12:15:00,42,5
09,09662,4,8,3,2,10,61,2021-03-16 12:15:00,50,7
09,09663,4,7,5,2,27,125,2021-03-16 12:15:00,123,25
09,09671,1,2,2,1,0,6,2021-03-16 12:15:00,6,0
09,09672,4,2,1,4,3,42,2021-03-16 12:15:00,42,3
09,09673,1,15,3,1,19,116,2021-03-16 12:15:00,116,19
09,09674,2,1,0,2,1,8,2021-03-16 12:15:00,8,1
09,09675,1,0,0,1,0,8,2021-03-16 12:15:00,8,0
09,09676,1,1,1,1,3,7,2021-03-16 12:15:00,7,3
09,09677,1,1,1,1,1,7,2021-03-16 12:15:00,7,1
09,09678,2,0,0,2,3,3,2021-03-16 12:15:00,3,3
09,09679,1,2,1,1,1,7,2021-03-16 12:15:00,7,1
09,09761,6,18,4,3,32,125,2021-03-16 12:15:00,91,14
09,09762,1,3,2,1,1,14,2021-03-16 12:15:00,14,1
09,09763,3,2,2,1,17,25,2021-03-16 12:15:00,16,8
09,09764,3,2,1,1,1,29,2021-03-16 12:15:00,20,0
09,09771,2,2,2,2,5,11,2021-03-16 12:15:00,11,5
09,09772,2,0,0,2,6,6,2021-03-16 12:15:00,6,6
09,09773,2,2,2,2,5,9,2021-03-16 12:15:00,9,5
09,09774,4,2,0,4,14,34,2021-03-16 12:15:00,34,14
09,09775,2,0,0,2,7,12,2021-03-16 12:15:00,12,7
09,09776,2,0,0,2,6,6,2021-03-16 12:15:00,6,6
09,09777,3,1,0,3,5,13,2021-03-16 12:15:00,13,5
09,09778,2,1,0,2,3,11,2021-03-16 12:15:00,11,3
09,09779,3,4,2,3,1,24,2021-03-16 12:15:00,24,1
09,09780,2,0,0,2,9,7,2021-03-16 12:15:00,7,9
10,10041,9,18,6,7,22,163,2021-03-16 12:15:00,150,19
10,10042,1,1,0,1,1,11,2021-03-16 12:15:00,11,1
10,10043,5,4,1,3,6,30,2021-03-16 12:15:00,21,5
10,10044,4,1,1,3,16,43,2021-03-16 12:15:00,36,10
10,10045,4,13,7,2,25,173,2021-03-16 12:15:00,159,23
10,10046,1,1,1,1,0,14,2021-03-16 12:15:00,14,0
11,11000,64,194,141,41,171,1073,2021-03-16 12:15:00,988,137
12,12051,4,3,1,3,18,56,2021-03-16 12:15:00,50,8
12,12052,3,5,2,2,23,74,2021-03-16 12:15:00,66,19
12,12053,1,4,2,1,1,11,2021-03-16 12:15:00,11,1
12,12054,6,8,3,4,18,55,2021-03-16 12:15:00,46,11
12,12060,2,11,7,2,4,58,2021-03-16 12:15:00,58,4
12,12061,5,2,1,5,5,32,2021-03-16 12:15:00,32,5
12,12062,3,7,3,3,0,18,2021-03-16 12:15:00,18,0
12,12063,4,3,3,2,7,14,2021-03-16 12:15:00,14,3
12,12064,3,3,0,3,9,17,2021-03-16 12:15:00,17,9
12,12065,5,10,5,5,5,30,2021-03-16 12:15:00,30,5
12,12066,1,8,2,1,0,16,2021-03-16 12:15:00,16,0
12,12067,3,9,4,3,11,52,2021-03-16 12:15:00,52,11
12,12068,3,2,1,3,6,50,2021-03-16 12:15:00,50,6
12,12069,3,6,3,3,4,64,2021-03-16 12:15:00,64,4
12,12070,2,4,1,2,3,11,2021-03-16 12:15:00,11,3
12,12071,3,2,0,3,4,16,2021-03-16 12:15:00,16,4
12,12072,2,0,0,2,0,11,2021-03-16 12:15:00,11,0
12,12073,4,2,0,4,13,25,2021-03-16 12:15:00,25,13
13,13003,4,8,5,2,24,82,2021-03-16 12:15:00,76,16
13,13004,3,3,2,1,21,53,2021-03-16 12:15:00,46,6
13,13071,7,9,1,5,14,75,2021-03-16 12:15:00,67,9
13,13072,6,8,5,4,14,31,2021-03-16 12:15:00,31,14
13,13073,4,4,3,4,8,51,2021-03-16 12:15:00,51,8
13,13074,2,2,2,2,2,15,2021-03-16 12:15:00,15,2
13,13075,9,11,4,7,38,138,2021-03-16 12:15:00,128,32
13,13076,7,7,6,7,19,109,2021-03-16 12:15:00,109,19
14,14511,7,20,8,3,27,157,2021-03-16 12:15:00,146,12
14,14521,7,18,9,6,6,77,2021-03-16 12:15:00,75,4
14,14522,5,11,7,5,8,45,2021-03-16 12:15:00,45,8
14,14523,6,23,13,5,8,59,2021-03-16 12:15:00,59,4
14,14524,6,14,6,5,17,75,2021-03-16 12:15:00,74,16
14,14612,15,27,18,6,52,229,2021-03-16 12:15:00,208,43
14,14625,7,13,9,6,21,50,2021-03-16 12:15:00,50,21
14,14626,7,14,11,6,16,51,2021-03-16 12:15:00,48,13
14,14627,5,9,7,5,6,57,2021-03-16 12:15:00,57,6
14,14628,6,11,5,6,135,44,2021-03-16 12:15:00,44,135
14,14713,11,31,16,7,80,270,2021-03-16 12:15:00,239,60
14,14729,4,4,3,3,17,41,2021-03-16 12:15:00,35,15
14,14730,8,2,0,8,23,37,2021-03-16 12:15:00,37,23
15,15001,3,2,2,1,21,26,2021-03-16 12:15:00,21,14
15,15002,10,16,8,5,41,266,2021-03-16 12:15:00,250,30
15,15003,9,10,8,6,23,186,2021-03-16 12:15:00,167,18
15,15081,2,1,1,2,1,13,2021-03-16 12:15:00,13,1
15,15082,3,6,0,3,16,35,2021-03-16 12:15:00,35,16
15,15083,2,5,4,2,0,14,2021-03-16 12:15:00,14,0
15,15084,3,8,2,3,5,29,2021-03-16 12:15:00,29,5
15,15085,5,2,0,4,8,55,2021-03-16 12:15:00,48,7
15,15086,2,5,4,2,6,20,2021-03-16 12:15:00,20,6
15,15087,3,1,0,3,4,23,2021-03-16 12:15:00,23,4
15,15088,2,7,2,2,5,17,2021-03-16 12:15:00,17,5
15,15089,4,5,4,4,5,34,2021-03-16 12:15:00,34,5
15,15090,3,0,0,2,10,14,2021-03-16 12:15:00,14,7
15,15091,4,8,4,2,8,27,2021-03-16 12:15:00,27,6
16,16051,3,8,4,2,12,68,2021-03-16 12:15:00,65,11
16,16052,1,10,6,1,2,44,2021-03-16 12:15:00,44,2
16,16053,3,12,9,1,16,110,2021-03-16 12:15:00,94,8
16,16054,2,5,4,1,8,19,2021-03-16 12:15:00,15,2
16,16055,1,0,0,1,3,13,2021-03-16 12:15:00,13,3
16,16056,1,6,5,1,3,30,2021-03-16 12:15:00,30,3
16,16061,2,5,1,2,1,16,2021-03-16 12:15:00,16,1
16,16062,4,12,7,3,15,47,2021-03-16 12:15:00,40,7
16,16063,3,13,7,3,11,66,2021-03-16 12:15:00,66,11
16,16064,4,3,0,3,3,14,2021-03-16 12:15:00,14,1
16,16065,1,2,0,1,1,6,2021-03-16 12:15:00,6,1
16,16066,2,13,6,2,8,34,2021-03-16 12:15:00,34,8
16,16067,2,4,1,2,4,11,2021-03-16 12:15:00,11,4
16,16068,1,0,0,1,0,6,2021-03-16 12:15:00,6,0
16,16069,1,2,1,1,0,5,2021-03-16 12:15:00,5,0
16,16070,3,1,0,2,4,13,2021-03-16 12:15:00,12,4
16,16071,3,16,12,3,10,84,2021-03-16 12:15:00,84,10
16,16072,1,0,0,1,1,7,2021-03-16 12:15:00,7,1
16,16073,1,4,2,1,5,13,2021-03-16 12:15:00,13,5
16,16074,1,1,1,1,1,7,2021-03-16 12:15:00,7,1
16,16075,1,2,0,1,0,5,2021-03-16 12:15:00,5,0
16,16076,1,6,4,1,2,8,2021-03-16 12:15:00,8,2
16,16077,2,1,1,1,8,23,2021-03-16 12:15:00,21,7
