bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,7,35,2021-05-29 12:15:00,34,2
01,01002,5,7,6,3,46,118,2021-05-29 12:15:00,116,42
01,01003,2,8,6,2,35,101,2021-05-29 12:15:00,101,35
01,01004,1,0,0,1,4,21,2021-05-29 12:15:00,21,4
01,01051,1,3,3,1,3,35,2021-05-29 12:15:00,35,3
01,01053,2,0,0,2,7,11,2021-05-29 12:15:00,11,7
01,01054,3,0,0,3,8,16,2021-05-29 12:15:00,16,8
01,01055,3,0,0,3,10,41,2021-05-29 12:15:00,41,10
01,01056,2,1,1,2,2,35,2021-05-29 12:15:00,35,2
01,01057,1,3,3,1,5,7,2021-05-29 12:15:00,7,5
01,01058,5,2,2,3,17,25,2021-05-29 12:15:00,24,12
01,01059,1,0,0,1,5,19,2021-05-29 12:15:00,19,5
01,01060,3,3,1,3,27,53,2021-05-29 12:15:00,53,27
01,01061,3,1,1,1,14,29,2021-05-29 12:15:00,24,6
01,01062,3,2,2,3,11,23,2021-05-29 12:15:00,23,11
02,02000,34,52,38,24,103,542,2021-05-29 12:15:00,472,65
03,03101,7,2,2,5,26,106,2021-05-29 12:15:00,93,22
03,03102,2,3,3,2,8,21,2021-05-29 12:15:00,21,8
03,03103,3,1,0,1,6,26,2021-05-29 12:15:00,21,3
03,03151,1,3,2,1,0,10,2021-05-29 12:15:00,10,0
03,03153,3,3,3,3,5,21,2021-05-29 12:15:00,21,5
03,03154,1,2,1,1,2,16,2021-05-29 12:15:00,16,2
03,03155,2,0,0,2,8,12,2021-05-29 12:15:00,12,8
03,03157,1,2,1,1,1,14,2021-05-29 12:15:00,14,1
03,03158,1,0,0,1,3,13,2021-05-29 12:15:00,13,3
03,03159,8,24,20,7,17,132,2021-05-29 12:15:00,118,12
03,03241,19,36,28,16,48,335,2021-05-29 12:15:00,296,43
03,03251,3,0,0,3,8,10,2021-05-29 12:15:00,10,8
03,03252,6,2,1,4,12,61,2021-05-29 12:15:00,61,6
03,03254,7,3,2,4,19,53,2021-05-29 12:15:00,47,15
03,03255,1,1,0,1,3,8,2021-05-29 12:15:00,8,3
03,03256,1,1,1,1,6,14,2021-05-29 12:15:00,14,6
03,03257,1,0,0,1,2,20,2021-05-29 12:15:00,20,2
03,03351,2,1,1,1,8,22,2021-05-29 12:15:00,18,5
03,03352,2,2,0,2,5,7,2021-05-29 12:15:00,7,5
03,03353,3,2,2,3,2,32,2021-05-29 12:15:00,32,2
03,03354,1,0,0,1,2,4,2021-05-29 12:15:00,4,2
03,03355,3,3,1,1,3,39,2021-05-29 12:15:00,26,0
03,03356,3,2,2,2,4,12,2021-05-29 12:15:00,12,4
03,03357,3,1,1,2,12,20,2021-05-29 12:15:00,18,10
03,03358,2,0,0,2,5,13,2021-05-29 12:15:00,13,5
03,03359,3,3,2,2,5,26,2021-05-29 12:15:00,26,2
03,03360,2,1,0,2,5,71,2021-05-29 12:15:00,71,5
03,03361,2,1,0,2,6,9,2021-05-29 12:15:00,9,6
03,03401,1,1,1,1,2,14,2021-05-29 12:15:00,14,2
03,03402,1,2,2,1,2,13,2021-05-29 12:15:00,13,2
03,03403,6,8,4,3,17,96,2021-05-29 12:15:00,81,5
03,03404,5,9,5,4,22,97,2021-05-29 12:15:00,83,20
03,03405,2,1,1,1,11,16,2021-05-29 12:15:00,13,6
03,03451,3,0,0,2,5,28,2021-05-29 12:15:00,28,5
03,03452,4,3,2,3,8,28,2021-05-29 12:15:00,25,3
03,03453,3,1,1,3,5,16,2021-05-29 12:15:00,16,5
03,03454,10,4,4,6,36,58,2021-05-29 12:15:00,51,15
03,03455,2,3,0,2,7,26,2021-05-29 12:15:00,26,7
03,03456,1,3,2,1,2,23,2021-05-29 12:15:00,23,2
03,03457,6,1,0,4,11,20,2021-05-29 12:15:00,20,6
03,03458,1,0,0,1,1,4,2021-05-29 12:15:00,4,1
03,03459,7,0,0,6,25,70,2021-05-29 12:15:00,70,25
03,03460,5,0,0,3,8,25,2021-05-29 12:15:00,20,5
03,03461,2,1,1,2,4,11,2021-05-29 12:15:00,11,4
03,03462,1,2,2,1,1,7,2021-05-29 12:15:00,7,1
04,04011,9,25,18,9,14,118,2021-05-29 12:15:00,118,14
04,04012,4,3,0,3,18,37,2021-05-29 12:15:00,29,14
05,05111,14,33,18,11,31,269,2021-05-29 12:15:00,250,21
05,05112,16,15,8,9,33,161,2021-05-29 12:15:00,148,18
05,05113,15,23,20,12,40,335,2021-05-29 12:15:00,311,38
05,05114,7,8,7,4,11,75,2021-05-29 12:15:00,63,11
