bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,3,2,11,31,2021-04-27 12:15:00,29,7
01,01002,5,8,8,3,50,116,2021-04-27 12:15:00,115,45
01,01003,2,7,5,2,24,111,2021-04-27 12:15:00,111,24
01,01004,1,0,0,1,4,21,2021-04-27 12:15:00,21,4
01,01051,1,1,1,1,1,37,2021-04-27 12:15:00,37,1
01,01053,2,1,1,2,3,15,2021-04-27 12:15:00,15,3
01,01054,3,0,0,3,8,16,2021-04-27 12:15:00,16,8
01,01055,3,2,1,3,11,40,2021-04-27 12:15:00,40,11
01,01056,2,2,1,2,2,35,2021-04-27 12:15:00,35,2
01,01057,1,1,1,1,8,4,2021-04-27 12:15:00,4,8
01,01058,5,5,1,3,10,32,2021-04-27 12:15:00,30,6
01,01059,1,0,0,1,4,20,2021-04-27 12:15:00,20,4
01,01060,4,6,5,4,22,72,2021-04-27 12:15:00,72,22
01,01061,3,3,3,1,8,35,2021-04-27 12:15:00,27,3
01,01062,3,3,3,3,5,29,2021-04-27 12:15:00,29,5
02,02000,34,110,74,24,108,522,2021-04-27 12:15:00,463,59
03,03101,7,19,9,5,24,106,2021-04-27 12:15:00,91,22
03,03102,2,7,4,2,4,25,2021-04-27 12:15:00,25,4
03,03103,3,10,8,1,7,32,2021-04-27 12:15:00,27,3
03,03151,1,6,3,1,2,10,2021-04-27 12:15:00,10,2
03,03153,3,4,4,3,6,23,2021-04-27 12:15:00,23,6
03,03154,1,7,6,1,1,17,2021-04-27 12:15:00,17,1
03,03155,2,2,2,2,7,13,2021-04-27 12:15:00,13,7
03,03157,1,4,4,1,1,16,2021-04-27 12:15:00,16,1
03,03158,1,3,2,1,3,13,2021-04-27 12:15:00,13,3
03,03159,8,34,17,7,24,140,2021-04-27 12:15:00,126,16
03,03241,19,62,41,16,35,367,2021-04-27 12:15:00,333,27
03,03251,3,0,0,3,2,16,2021-04-27 12:15:00,16,2
03,03252,6,4,3,4,13,60,2021-04-27 12:15:00,59,9
03,03254,7,3,2,4,21,53,2021-04-27 12:15:00,49,15
03,03255,1,3,1,1,2,9,2021-04-27 12:15:00,9,2
03,03256,1,3,0,1,3,17,2021-04-27 12:15:00,17,3
03,03257,1,5,3,1,8,14,2021-04-27 12:15:00,14,8
03,03351,2,5,4,1,1,25,2021-04-27 12:15:00,18,0
03,03352,2,2,0,2,3,9,2021-04-27 12:15:00,9,3
03,03353,3,7,5,3,0,34,2021-04-27 12:15:00,34,0
03,03354,1,2,1,1,0,4,2021-04-27 12:15:00,4,0
03,03355,3,7,2,1,2,38,2021-04-27 12:15:00,23,1
03,03356,3,2,0,2,2,12,2021-04-27 12:15:00,12,2
03,03357,3,4,2,2,6,26,2021-04-27 12:15:00,24,4
03,03358,2,1,0,2,7,10,2021-04-27 12:15:00,10,7
03,03359,3,8,4,2,9,26,2021-04-27 12:15:00,26,6
03,03360,2,2,2,2,2,74,2021-04-27 12:15:00,74,2
03,03361,2,3,0,2,4,11,2021-04-27 12:15:00,11,4
03,03401,1,0,0,1,1,17,2021-04-27 12:15:00,17,1
03,03402,1,1,1,1,2,16,2021-04-27 12:15:00,16,2
03,03403,6,17,13,3,17,106,2021-04-27 12:15:00,89,9
03,03404,5,20,16,4,21,102,2021-04-27 12:15:00,89,18
03,03405,3,2,2,1,8,24,2021-04-27 12:15:00,18,1
03,03451,3,1,1,2,9,24,2021-04-27 12:15:00,24,9
03,03452,4,6,2,3,3,34,2021-04-27 12:15:00,27,2
03,03453,3,3,2,3,4,19,2021-04-27 12:15:00,19,4
03,03454,10,14,6,6,37,59,2021-04-27 12:15:00,49,19
03,03455,2,1,1,2,12,21,2021-04-27 12:15:00,21,12
03,03456,1,6,5,1,1,24,2021-04-27 12:15:00,24,1
03,03457,6,3,1,4,7,25,2021-04-27 12:15:00,23,4
03,03458,1,1,1,1,1,7,2021-04-27 12:15:00,7,1
03,03459,7,1,1,6,23,81,2021-04-27 12:15:00,81,23
03,03460,5,3,0,3,5,28,2021-04-27 12:15:00,25,1
03,03461,2,3,2,2,4,10,2021-04-27 12:15:00,10,4
03,03462,1,4,3,1,1,7,2021-04-27 12:15:00,7,1
04,04011,10,38,26,9,18,150,2021-04-27 12:15:00,141,13
04,04012,4,6,3,3,6,47,2021-04-27 12:15:00,41,4
05,05111,14,57,38,11,14,283,2021-04-27 12:15:00,259,9
05,05112,16,45,26,9,29,175,2021-04-27 12:15:00,156,20
05,05113,15,62,37,12,30,352,2021-04-27 12:15:00,327,28
05,05114,7,14,6,4,13,75,2021-04-27 12:15:00,67,6
05,05116,6,10,5,4,17,75,2021-04-27 12:15:00,69,16
