bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,3,2,8,33,2021-04-03 12:15:00,33,2
01,01002,5,11,9,3,62,102,2021-04-03 12:15:00,101,57
01,01003,2,5,2,2,38,98,2021-04-03 12:15:00,98,38
01,01004,1,0,0,1,4,21,2021-04-03 12:15:00,21,4
01,01051,1,0,0,1,3,35,2021-04-03 12:15:00,35,3
01,01053,2,2,1,2,7,9,2021-04-03 12:15:00,9,7
01,01054,3,1,1,3,6,18,2021-04-03 12:15:00,18,6
01,01055,3,2,0,3,8,40,2021-04-03 12:15:00,40,8
01,01056,2,2,0,2,12,25,2021-04-03 12:15:00,25,12
01,01057,1,2,1,1,7,5,2021-04-03 12:15:00,5,7
01,01058,5,4,4,3,17,25,2021-04-03 12:15:00,25,11
01,01059,1,1,1,1,5,19,2021-04-03 12:15:00,19,5
01,01060,4,6,3,4,22,67,2021-04-03 12:15:00,67,22
01,01061,3,7,2,1,7,35,2021-04-03 12:15:00,25,5
01,01062,3,3,3,3,10,26,2021-04-03 12:15:00,26,10
02,02000,34,96,53,24,109,559,2021-04-03 12:15:00,497,65
03,03101,7,13,5,5,33,99,2021-04-03 12:15:00,92,23
03,03102,2,7,3,2,8,21,2021-04-03 12:15:00,21,8
03,03103,3,4,2,1,3,32,2021-04-03 12:15:00,24,2
03,03151,1,4,1,1,1,11,2021-04-03 12:15:00,11,1
03,03153,3,2,2,3,4,29,2021-04-03 12:15:00,29,4
03,03154,1,2,2,1,2,16,2021-04-03 12:15:00,16,2
03,03155,2,1,1,2,7,13,2021-04-03 12:15:00,13,7
03,03157,1,4,4,1,7,10,2021-04-03 12:15:00,10,7
03,03158,1,1,1,1,4,12,2021-04-03 12:15:00,12,4
03,03159,8,19,13,7,31,119,2021-04-03 12:15:00,106,27
03,03241,19,59,36,16,46,344,2021-04-03 12:15:00,304,39
03,03251,3,2,2,3,8,9,2021-04-03 12:15:00,9,8
03,03252,6,7,4,4,17,57,2021-04-03 12:15:00,57,11
03,03254,7,6,1,4,22,53,2021-04-03 12:15:00,49,16
03,03255,1,0,0,1,3,8,2021-04-03 12:15:00,8,3
03,03256,1,2,2,1,8,16,2021-04-03 12:15:00,16,8
03,03257,1,6,0,1,2,21,2021-04-03 12:15:00,21,2
03,03351,2,8,6,1,3,26,2021-04-03 12:15:00,18,2
03,03352,2,3,3,2,4,10,2021-04-03 12:15:00,10,4
03,03353,2,3,1,2,7,23,2021-04-03 12:15:00,23,7
