bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,0,2,5,36,2021-08-21 12:15:00,33,2
01,01002,5,5,2,3,37,125,2021-08-21 12:15:00,121,35
01,01003,2,3,2,2,34,100,2021-08-21 12:15:00,100,34
01,01004,1,0,0,1,5,20,2021-08-21 12:15:00,20,5
01,01051,1,0,0,1,3,35,2021-08-21 12:15:00,35,3
01,01053,2,0,0,2,5,13,2021-08-21 12:15:00,13,5
01,01054,3,1,0,3,6,18,2021-08-21 12:15:00,18,6
01,01055,3,1,0,3,10,36,2021-08-21 12:15:00,36,10
01,01056,2,0,0,2,0,32,2021-08-21 12:15:00,32,0
01,01057,1,1,0,1,9,3,2021-08-21 12:15:00,3,9
01,01058,5,1,1,3,12,30,2021-08-21 12:15:00,28,8
01,01059,1,0,0,1,3,21,2021-08-21 12:15:00,21,3
01,01060,3,2,1,3,24,56,2021-08-21 12:15:00,56,24
01,01061,3,1,0,1,8,35,2021-08-21 12:15:00,25,5
01,01062,3,0,0,3,6,22,2021-08-21 12:15:00,22,6
02,02000,34,40,21,24,122,527,2021-08-21 12:15:00,458,82
03,03101,7,2,0,5,34,98,2021-08-21 12:15:00,86,29
03,03102,2,0,0,2,10,19,2021-08-21 12:15:00,19,10
03,03103,3,0,0,1,12,24,2021-08-21 12:15:00,17,7
03,03151,1,3,3,1,0,11,2021-08-21 12:15:00,11,0
03,03153,3,0,0,3,4,25,2021-08-21 12:15:00,25,4
03,03154,1,0,0,1,7,9,2021-08-21 12:15:00,9,7
03,03155,2,0,0,2,4,16,2021-08-21 12:15:00,16,4
03,03157,1,0,0,1,5,7,2021-08-21 12:15:00,7,5
03,03158,1,1,1,1,4,12,2021-08-21 12:15:00,12,4
03,03159,8,6,5,7,20,119,2021-08-21 12:15:00,105,17
03,03241,16,3,1,15,31,179,2021-08-21 12:15:00,164,26
03,03251,3,0,0,3,8,9,2021-08-21 12:15:00,9,8
03,03252,6,1,0,4,15,57,2021-08-21 12:15:00,55,11
03,03254,7,3,1,4,20,56,2021-08-21 12:15:00,51,14
03,03255,1,0,0,1,5,9,2021-08-21 12:15:00,9,5
03,03256,1,0,0,1,3,21,2021-08-21 12:15:00,21,3
03,03257,1,1,0,1,5,22,2021-08-21 12:15:00,22,5
03,03351,2,0,0,1,7,28,2021-08-21 12:15:00,21,4
03,03352,2,0,0,2,5,7,2021-08-21 12:15:00,7,5
03,03353,3,1,0,3,12,22,2021-08-21 12:15:00,22,12
03,03354,1,0,0,1,0,6,2021-08-21 12:15:00,6,0
03,03355,3,0,0,1,17,29,2021-08-21 12:15:00,19,10
03,03356,3,0,0,2,6,8,2021-08-21 12:15:00,8,6
03,03357,3,1,1,2,5,23,2021-08-21 12:15:00,21,3
03,03358,2,0,0,2,3,16,2021-08-21 12:15:00,16,3
03,03359,3,1,1,2,2,30,2021-08-21 12:15:00,29,1
03,03360,2,0,0,2,3,73,2021-08-21 12:15:00,73,3
03,03361,2,1,0,2,0,12,2021-08-21 12:15:00,12,0
03,03401,1,1,1,1,4,12,2021-08-21 12:15:00,12,4
03,03402,1,0,0,1,2,12,2021-08-21 12:15:00,12,2
03,03403,6,2,2,3,16,104,2021-08-21 12:15:00,85,10
03,03404,4,5,4,3,17,92,2021-08-21 12:15:00,79,14
03,03405,2,0,0,1,19,13,2021-08-21 12:15:00,10,14
03,03451,3,1,0,2,3,30,2021-08-21 12:15:00,30,3
03,03452,4,0,0,3,8,28,2021-08-21 12:15:00,20,8
03,03453,3,0,0,3,10,13,2021-08-21 12:15:00,13,10
03,03454,10,2,2,6,23,63,2021-08-21 12:15:00,50,13
03,03455,2,0,0,2,8,25,2021-08-21 12:15:00,25,8
03,03456,1,0,0,1,1,24,2021-08-21 12:15:00,24,1
03,03457,6,1,0,4,12,17,2021-08-21 12:15:00,17,7
03,03458,1,0,0,1,3,4,2021-08-21 12:15:00,4,3
03,03459,7,0,0,6,19,66,2021-08-21 12:15:00,66,19
03,03460,5,0,0,3,10,24,2021-08-21 12:15:00,21,5
03,03461,2,0,0,2,7,8,2021-08-21 12:15:00,8,7
03,03462,1,0,0,1,3,5,2021-08-21 12:15:00,5,3
04,04011,9,5,1,8,13,129,2021-08-21 12:15:00,117,7
04,04012,4,0,0,3,15,42,2021-08-21 12:15:00,30,13
05,05111,14,10,4,11,21,274,2021-08-21 12:15:00,249,17
