bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,7,34,2021-07-16 12:15:00,29,6
01,01002,5,1,1,3,37,127,2021-07-16 12:15:00,121,37
01,01003,2,3,2,2,25,107,2021-07-16 12:15:00,107,25
01,01004,1,0,0,1,8,17,2021-07-16 12:15:00,17,8
01,01051,1,0,0,1,3,35,2021-07-16 12:15:00,35,3
01,01053,2,0,0,2,6,16,2021-07-16 12:15:00,16,6
01,01054,3,0,0,3,7,17,2021-07-16 12:15:00,17,7
01,01055,3,0,0,3,5,46,2021-07-16 12:15:00,46,5
01,01056,2,1,0,2,3,34,2021-07-16 12:15:00,34,3
01,01057,1,0,0,1,8,4,2021-07-16 12:15:00,4,8
01,01058,5,0,0,3,9,31,2021-07-16 12:15:00,27,7
01,01059,1,0,0,1,4,20,2021-07-16 12:15:00,20,4
01,01060,3,0,0,3,24,56,2021-07-16 12:15:00,56,24
01,01061,3,0,0,1,10,33,2021-07-16 12:15:00,24,6
01,01062,3,0,0,3,3,27,2021-07-16 12:15:00,27,3
02,02000,33,17,13,23,122,508,2021-07-16 12:15:00,435,87
03,03101,7,0,0,5,29,103,2021-07-16 12:15:00,89,26
03,03102,2,0,0,2,5,24,2021-07-16 12:15:00,24,5
03,03103,3,0,0,1,4,29,2021-07-16 12:15:00,23,1
03,03151,1,0,0,1,0,9,2021-07-16 12:15:00,9,0
03,03153,3,0,0,3,0,27,2021-07-16 12:15:00,27,0
03,03154,1,0,0,1,5,13,2021-07-16 12:15:00,13,5
03,03155,2,0,0,2,6,14,2021-07-16 12:15:00,14,6
03,03157,1,0,0,1,1,14,2021-07-16 12:15:00,14,1
03,03158,1,0,0,1,4,12,2021-07-16 12:15:00,12,4
03,03159,8,8,4,7,28,117,2021-07-16 12:15:00,102,25
03,03241,16,2,2,15,25,197,2021-07-16 12:15:00,180,22
03,03251,3,0,0,3,6,11,2021-07-16 12:15:00,11,6
03,03252,6,3,1,4,11,63,2021-07-16 12:15:00,62,6
03,03254,7,0,0,4,19,56,2021-07-16 12:15:00,50,14
03,03255,1,0,0,1,3,6,2021-07-16 12:15:00,6,3
03,03256,1,0,0,1,8,16,2021-07-16 12:15:00,16,8
03,03257,1,0,0,1,11,16,2021-07-16 12:15:00,16,11
03,03351,2,1,0,1,6,25,2021-07-16 12:15:00,19,2
03,03352,2,0,0,2,5,7,2021-07-16 12:15:00,7,5
03,03353,3,1,1,3,3,31,2021-07-16 12:15:00,31,3
03,03354,1,0,0,1,0,9,2021-07-16 12:15:00,9,0
03,03355,3,0,0,1,8,38,2021-07-16 12:15:00,21,8
03,03356,3,0,0,2,8,10,2021-07-16 12:15:00,10,8
03,03357,3,0,0,2,10,22,2021-07-16 12:15:00,22,6
03,03358,2,0,0,2,5,14,2021-07-16 12:15:00,14,5
03,03359,3,0,0,2,7,26,2021-07-16 12:15:00,26,4
03,03360,2,0,0,2,7,69,2021-07-16 12:15:00,69,7
03,03361,2,0,0,2,1,14,2021-07-16 12:15:00,14,1
03,03401,1,1,1,1,4,12,2021-07-16 12:15:00,12,4
03,03402,1,0,0,1,2,13,2021-07-16 12:15:00,13,2
03,03403,6,0,0,3,4,112,2021-07-16 12:15:00,89,4
03,03404,4,0,0,3,13,98,2021-07-16 12:15:00,83,12
03,03405,2,0,0,1,8,24,2021-07-16 12:15:00,19,5
03,03451,3,0,0,2,3,30,2021-07-16 12:15:00,30,3
03,03452,4,0,0,3,10,25,2021-07-16 12:15:00,23,4
03,03453,3,0,0,3,9,15,2021-07-16 12:15:00,15,9
03,03454,10,1,0,6,35,52,2021-07-16 12:15:00,44,19
03,03455,2,0,0,2,6,27,2021-07-16 12:15:00,27,6
03,03456,1,0,0,1,5,20,2021-07-16 12:15:00,20,5
03,03457,6,0,0,4,13,16,2021-07-16 12:15:00,16,8
03,03458,1,0,0,1,1,5,2021-07-16 12:15:00,5,1
03,03459,7,1,0,6,6,89,2021-07-16 12:15:00,89,6
03,03460,5,0,0,3,3,31,2021-07-16 12:15:00,25,1
03,03461,2,0,0,2,6,9,2021-07-16 12:15:00,9,6
03,03462,1,0,0,1,4,4,2021-07-16 12:15:00,4,4
04,04011,9,1,1,8,19,146,2021-07-16 12:15:00,131,16
04,04012,4,0,0,3,20,37,2021-07-16 12:15:00,29,14
05,05111,14,4,2,11,32,263,2021-07-16 12:15:00,240,26
05,05112,16,2,1,9,30,161,2021-07-16 12:15:00,138,25
05,05113,15,5,3,12,43,329,2021-07-16 12:15:00,310,36
05,05114,7,0,0,4,22,64,2021-07-16 12:15:00,52,22
05,05116,6,0,0,4,16,73,2021-07-16 12:15:00,67,15
05,05117,2,0,0,2,3,30,2021-07-16 12:15:00,30,3
05,05119,7,1,0,4,19,63,2021-07-16 12:15:00,51,12
05,05120,1,0,0,1,1,25,2021-07-16 12:15:00,25,1
05,05122,4,6,6,3,19,57,2021-07-16 12:15:00,54,18
05,05124,7,4,3,5,35,113,2021-07-16 12:15:00,104,30
05,05154,8,1,1,5,16,57,2021-07-16 12:15:00,57,8
05,05158,7,0,0,6,12,51,2021-07-16 12:15:00,51,9
05,05162,7,0,0,5,21,80,2021-07-16 12:15:00,73,14
05,05166,4,0,0,4,4,31,2021-07-16 12:15:00,31,4
05,05170,11,0,0,8,33,95,2021-07-16 12:15:00,93,24
05,05314,18,6,5,11,8,275,2021-07-16 12:15:00,213,8
05,05315,29,13,10,18,26,355,2021-07-16 12:15:00,299,25
05,05316,5,0,0,2,10,22,2021-07-16 12:15:00,9,0
05,05334,13,3,2,7,23,271,2021-07-16 12:15:00,258,20
05,05358,6,1,1,4,7,54,2021-07-16 12:15:00,48,5
05,05362,7,1,1,7,25,46,2021-07-16 12:15:00,46,25
05,05366,3,0,0,3,7,21,2021-07-16 12:15:00,21,7
05,05370,3,1,1,3,3,34,2021-07-16 12:15:00,34,3
05,05374,6,0,0,6,15,67,2021-07-16 12:15:00,67,15
05,05378,4,1,0,4,11,30,2021-07-16 12:15:00,30,11
05,05382,7,1,1,6,11,73,2021-07-16 12:15:00,62,10
05,05512,2,0,0,2,17,26,2021-07-16 12:15:00,26,17
05,05513,7,0,0,4,25,69,2021-07-16 12:15:00,58,12
05,05515,9,2,0,7,9,213,2021-07-16 12:15:00,201,7
05,05554,6,0,0,5,25,48,2021-07-16 12:15:00,48,23
05,05558,5,0,0,3,3,29,2021-07-16 12:15:00,19,3
05,05562,15,3,3,14,38,189,2021-07-16 12:15:00,162,33
05,05566,7,0,0,5,28,75,2021-07-16 12:15:00,67,21
05,05570,6,0,0,5,10,38,2021-07-16 12:15:00,36,10
05,05711,6,1,1,4,18,123,2021-07-16 12:15:00,99,14
05,05754,3,0,0,3,17,15,2021-07-16 12:15:00,15,17
05,05758,5,1,1,3,15,46,2021-07-16 12:15:00,42,9
05,05762,6,0,0,5,4,31,2021-07-16 12:15:00,27,4
05,05766,2,3,2,2,2,48,2021-07-16 12:15:00,48,2
05,05770,9,5,4,6,21,190,2021-07-16 12:15:00,165,19
05,05774,7,5,5,5,14,75,2021-07-16 12:15:00,65,9
05,05911,8,1,1,6,20,169,2021-07-16 12:15:00,148,20
05,05913,9,4,3,9,36,242,2021-07-16 12:15:00,242,36
05,05914,7,0,0,5,10,77,2021-07-16 12:15:00,73,4
05,05915,7,0,0,5,35,60,2021-07-16 12:15:00,48,25
05,05916,4,0,0,4,4,59,2021-07-16 12:15:00,59,4
05,05954,8,0,0,6,36,100,2021-07-16 12:15:00,70,29
05,05958,10,7,0,9,43,63,2021-07-16 12:15:00,63,35
05,05962,10,1,1,8,17,96,2021-07-16 12:15:00,92,13
05,05966,3,0,0,3,11,17,2021-07-16 12:15:00,17,11
05,05970,4,0,0,4,15,64,2021-07-16 12:15:00,64,15
05,05974,9,0,0,7,15,68,2021-07-16 12:15:00,62,9
05,05978,8,0,0,8,12,100,2021-07-16 12:15:00,100,12
06,06411,7,1,1,4,14,79,2021-07-16 12:15:00,48,0
06,06412,17,7,0,12,32,260,2021-07-16 12:15:00,238,25
06,06413,4,2,0,2,11,89,2021-07-16 12:15:00,80,8
06,06414,6,3,2,4,8,83,2021-07-16 12:15:00,72,8
06,06431,5,3,2,5,7,30,2021-07-16 12:15:00,30,7
06,06432,2,4,2,2,2,25,2021-07-16 12:15:00,25,2
