bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,0,0,2,11,30,2021-07-24 12:15:00,28,7
01,01002,5,1,1,3,52,112,2021-07-24 12:15:00,110,48
01,01003,2,2,2,2,31,101,2021-07-24 12:15:00,101,31
01,01004,1,0,0,1,2,23,2021-07-24 12:15:00,23,2
01,01051,1,0,0,1,2,36,2021-07-24 12:15:00,36,2
01,01053,2,0,0,2,4,16,2021-07-24 12:15:00,16,4
01,01054,3,0,0,3,8,16,2021-07-24 12:15:00,16,8
01,01055,3,1,0,3,14,31,2021-07-24 12:15:00,31,14
01,01056,2,0,0,2,6,29,2021-07-24 12:15:00,29,6
01,01057,1,0,0,1,6,6,2021-07-24 12:15:00,6,6
01,01058,5,0,0,3,15,25,2021-07-24 12:15:00,23,11
01,01059,1,0,0,1,3,21,2021-07-24 12:15:00,21,3
01,01060,3,0,0,3,28,52,2021-07-24 12:15:00,52,28
01,01061,3,1,0,1,4,39,2021-07-24 12:15:00,28,2
01,01062,3,0,0,3,7,21,2021-07-24 12:15:00,21,7
02,02000,33,16,13,23,109,526,2021-07-24 12:15:00,456,70
03,03101,7,0,0,5,30,102,2021-07-24 12:15:00,90,25
03,03102,2,0,0,2,9,20,2021-07-24 12:15:00,20,9
03,03103,3,0,0,1,10,23,2021-07-24 12:15:00,17,7
03,03151,1,0,0,1,0,11,2021-07-24 12:15:00,11,0
03,03153,3,0,0,3,5,24,2021-07-24 12:15:00,24,5
03,03154,1,0,0,1,1,15,2021-07-24 12:15:00,15,1
03,03155,2,0,0,2,4,16,2021-07-24 12:15:00,16,4
03,03157,1,0,0,1,0,15,2021-07-24 12:15:00,15,0
03,03158,1,0,0,1,4,12,2021-07-24 12:15:00,12,4
03,03159,8,8,3,7,19,124,2021-07-24 12:15:00,109,18
03,03241,16,3,1,15,22,181,2021-07-24 12:15:00,165,18
03,03251,3,0,0,3,4,13,2021-07-24 12:15:00,13,4
03,03252,6,4,1,4,15,58,2021-07-24 12:15:00,57,11
03,03254,7,1,0,4,24,51,2021-07-24 12:15:00,45,19
03,03255,1,0,0,1,0,9,2021-07-24 12:15:00,9,0
03,03256,1,1,0,1,10,14,2021-07-24 12:15:00,14,10
03,03257,1,0,0,1,9,18,2021-07-24 12:15:00,18,9
03,03351,2,0,0,1,8,25,2021-07-24 12:15:00,20,3
03,03352,2,0,0,2,4,8,2021-07-24 12:15:00,8,4
03,03353,3,1,1,3,6,28,2021-07-24 12:15:00,28,6
03,03354,1,0,0,1,0,6,2021-07-24 12:15:00,6,0
03,03355,3,0,0,1,14,33,2021-07-24 12:15:00,18,12
03,03356,3,0,0,2,9,9,2021-07-24 12:15:00,9,9
03,03357,3,1,0,2,5,25,2021-07-24 12:15:00,23,3
03,03358,2,0,0,2,9,10,2021-07-24 12:15:00,10,9
03,03359,3,0,0,2,6,25,2021-07-24 12:15:00,25,3
03,03360,2,0,0,2,4,72,2021-07-24 12:15:00,72,4
03,03361,2,1,0,2,1,14,2021-07-24 12:15:00,14,1
03,03401,1,1,1,1,1,15,2021-07-24 12:15:00,15,1
03,03402,1,0,0,1,0,15,2021-07-24 12:15:00,15,0
03,03403,6,0,0,3,13,104,2021-07-24 12:15:00,85,7
03,03404,4,0,0,3,14,93,2021-07-24 12:15:00,82,9
03,03405,3,0,0,1,9,28,2021-07-24 12:15:00,17,7
03,03451,3,0,0,2,5,28,2021-07-24 12:15:00,28,5
03,03452,4,1,0,3,8,27,2021-07-24 12:15:00,24,3
03,03453,3,0,0,3,7,16,2021-07-24 12:15:00,16,7
03,03454,10,2,0,6,25,61,2021-07-24 12:15:00,48,14
03,03455,2,0,0,2,6,27,2021-07-24 12:15:00,27,6
03,03456,1,1,0,1,9,16,2021-07-24 12:15:00,16,9
03,03457,6,0,0,4,6,23,2021-07-24 12:15:00,20,4
03,03458,1,0,0,1,1,8,2021-07-24 12:15:00,8,1
03,03459,7,1,0,6,18,80,2021-07-24 12:15:00,80,18
03,03460,5,0,0,3,10,24,2021-07-24 12:15:00,21,5
03,03461,2,0,0,2,6,9,2021-07-24 12:15:00,9,6
03,03462,1,0,0,1,1,7,2021-07-24 12:15:00,7,1
04,04011,9,0,0,8,17,133,2021-07-24 12:15:00,119,13
04,04012,4,0,0,3,21,36,2021-07-24 12:15:00,31,12
05,05111,14,3,2,11,20,275,2021-07-24 12:15:00,247,19
05,05112,16,1,0,9,39,142,2021-07-24 12:15:00,122,30
05,05113,15,7,1,12,38,325,2021-07-24 12:15:00,306,33
05,05114,7,0,0,4,24,62,2021-07-24 12:15:00,51,23
05,05116,6,0,0,4,12,79,2021-07-24 12:15:00,73,11
05,05117,2,1,0,2,4,30,2021-07-24 12:15:00,30,4
05,05119,7,0,0,4,16,57,2021-07-24 12:15:00,44,10
05,05120,1,0,0,1,1,25,2021-07-24 12:15:00,25,1
05,05122,4,6,4,3,11,65,2021-07-24 12:15:00,63,9
05,05124,7,3,3,5,28,120,2021-07-24 12:15:00,110,24
05,05154,8,1,1,5,21,50,2021-07-24 12:15:00,49,14
05,05158,7,0,0,6,14,55,2021-07-24 12:15:00,55,11
05,05162,7,0,0,5,30,71,2021-07-24 12:15:00,66,21
05,05166,4,0,0,4,8,27,2021-07-24 12:15:00,27,8
05,05170,11,0,0,8,30,98,2021-07-24 12:15:00,97,20
05,05314,18,4,4,11,13,265,2021-07-24 12:15:00,205,11
05,05315,30,10,7,18,29,389,2021-07-24 12:15:00,333,29
