bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,2,39,2021-09-22 12:15:00,35,0
01,01002,5,3,2,3,52,112,2021-09-22 12:15:00,110,48
01,01003,2,1,0,2,32,103,2021-09-22 12:15:00,103,32
01,01004,1,1,0,1,3,22,2021-09-22 12:15:00,22,3
01,01051,1,1,1,1,1,37,2021-09-22 12:15:00,37,1
01,01053,2,0,0,2,6,12,2021-09-22 12:15:00,12,6
01,01054,3,1,0,3,4,20,2021-09-22 12:15:00,20,4
01,01055,3,0,0,3,6,39,2021-09-22 12:15:00,39,6
01,01056,2,0,0,2,2,35,2021-09-22 12:15:00,35,2
01,01057,1,1,0,1,7,5,2021-09-22 12:15:00,5,7
01,01058,5,3,2,3,11,31,2021-09-22 12:15:00,28,8
01,01059,1,0,0,1,3,21,2021-09-22 12:15:00,21,3
01,01060,3,0,0,3,22,63,2021-09-22 12:15:00,63,22
01,01061,3,1,1,1,8,35,2021-09-22 12:15:00,25,5
01,01062,3,4,1,3,7,25,2021-09-22 12:15:00,25,7
02,02000,34,44,25,24,97,522,2021-09-22 12:15:00,454,58
03,03101,7,7,7,5,27,104,2021-09-22 12:15:00,88,26
03,03102,2,1,1,2,1,28,2021-09-22 12:15:00,28,1
03,03103,3,0,0,1,9,26,2021-09-22 12:15:00,20,4
03,03151,1,3,2,1,0,12,2021-09-22 12:15:00,12,0
03,03153,3,5,2,3,3,24,2021-09-22 12:15:00,24,3
03,03154,1,1,0,1,0,16,2021-09-22 12:15:00,16,0
03,03155,2,0,0,2,6,15,2021-09-22 12:15:00,15,6
03,03157,1,0,0,1,2,13,2021-09-22 12:15:00,13,2
03,03158,1,0,0,1,2,14,2021-09-22 12:15:00,14,2
03,03159,8,12,8,7,27,120,2021-09-22 12:15:00,105,22
03,03241,19,39,26,16,50,345,2021-09-22 12:15:00,298,40
03,03251,3,1,0,3,8,9,2021-09-22 12:15:00,9,8
03,03252,6,5,1,4,9,65,2021-09-22 12:15:00,64,4
03,03254,7,9,3,4,10,58,2021-09-22 12:15:00,50,10
03,03255,1,0,0,1,8,6,2021-09-22 12:15:00,6,8
03,03256,1,1,1,1,2,22,2021-09-22 12:15:00,22,2
03,03257,1,0,0,1,4,23,2021-09-22 12:15:00,23,4
03,03351,2,3,2,1,5,28,2021-09-22 12:15:00,20,3
03,03352,2,1,0,2,5,10,2021-09-22 12:15:00,10,5
03,03353,3,5,2,3,1,33,2021-09-22 12:15:00,33,1
03,03354,1,1,0,1,3,7,2021-09-22 12:15:00,7,3
03,03355,3,3,1,1,9,36,2021-09-22 12:15:00,21,7
03,03356,3,1,1,2,6,8,2021-09-22 12:15:00,8,6
03,03357,3,1,0,2,13,19,2021-09-22 12:15:00,18,10
03,03358,2,1,0,2,7,13,2021-09-22 12:15:00,13,7
03,03359,3,4,3,2,8,25,2021-09-22 12:15:00,25,5
03,03360,2,1,0,2,2,74,2021-09-22 12:15:00,74,2
03,03361,2,1,0,2,4,11,2021-09-22 12:15:00,11,4
03,03401,1,2,0,1,0,16,2021-09-22 12:15:00,16,0
03,03402,1,0,0,1,3,12,2021-09-22 12:15:00,12,3
03,03403,6,11,8,3,14,105,2021-09-22 12:15:00,87,7
03,03404,5,2,2,4,17,103,2021-09-22 12:15:00,88,16
03,03405,2,2,2,1,5,22,2021-09-22 12:15:00,18,1
03,03451,3,0,0,2,3,28,2021-09-22 12:15:00,28,3
03,03452,4,4,2,3,5,30,2021-09-22 12:15:00,25,2
03,03453,3,0,0,3,12,12,2021-09-22 12:15:00,12,12
03,03454,10,4,4,6,21,66,2021-09-22 12:15:00,52,10
03,03455,2,0,0,2,2,29,2021-09-22 12:15:00,29,2
03,03456,1,1,1,1,4,21,2021-09-22 12:15:00,21,4
03,03457,6,0,0,4,12,18,2021-09-22 12:15:00,17,8
03,03458,1,1,0,1,2,8,2021-09-22 12:15:00,8,2
03,03459,7,1,0,6,13,84,2021-09-22 12:15:00,84,13
03,03460,5,0,0,3,5,29,2021-09-22 12:15:00,24,2
03,03461,2,0,0,2,6,9,2021-09-22 12:15:00,9,6
03,03462,1,0,0,1,0,8,2021-09-22 12:15:00,8,0
04,04011,9,13,10,8,15,145,2021-09-22 12:15:00,135,9
04,04012,4,5,2,3,10,45,2021-09-22 12:15:00,36,7
05,05111,14,21,14,11,21,271,2021-09-22 12:15:00,245,18
05,05112,16,8,3,9,16,173,2021-09-22 12:15:00,147,13
05,05113,15,36,26,12,43,328,2021-09-22 12:15:00,307,37
05,05114,7,6,4,4,12,74,2021-09-22 12:15:00,64,10
05,05116,6,5,3,4,9,80,2021-09-22 12:15:00,74,9
05,05117,2,5,1,2,3,31,2021-09-22 12:15:00,31,3
05,05119,6,7,3,4,19,52,2021-09-22 12:15:00,42,10
05,05120,1,0,0,1,3,23,2021-09-22 12:15:00,23,3
05,05122,4,8,5,3,11,65,2021-09-22 12:15:00,63,9
05,05124,7,15,10,5,24,119,2021-09-22 12:15:00,110,19
05,05154,8,4,3,5,16,58,2021-09-22 12:15:00,57,9
05,05158,6,3,2,6,18,44,2021-09-22 12:15:00,44,18
05,05162,7,4,1,5,20,81,2021-09-22 12:15:00,75,12
05,05166,4,1,1,4,8,27,2021-09-22 12:15:00,27,8
05,05170,11,7,2,8,29,96,2021-09-22 12:15:00,94,20
05,05314,18,24,14,11,14,273,2021-09-22 12:15:00,217,8
05,05315,29,28,18,18,23,364,2021-09-22 12:15:00,305,22
05,05316,5,4,0,2,13,56,2021-09-22 12:15:00,41,10
05,05334,12,18,14,6,17,251,2021-09-22 12:15:00,232,14
05,05358,6,8,3,4,9,52,2021-09-22 12:15:00,45,8
05,05362,6,5,3,6,10,49,2021-09-22 12:15:00,49,10
05,05366,3,0,0,3,8,20,2021-09-22 12:15:00,20,8
05,05370,3,5,1,3,4,36,2021-09-22 12:15:00,36,4
05,05374,6,5,1,6,16,66,2021-09-22 12:15:00,66,16
05,05378,4,1,1,4,4,36,2021-09-22 12:15:00,36,4
05,05382,7,10,9,6,10,71,2021-09-22 12:15:00,60,7
05,05512,2,1,1,2,13,30,2021-09-22 12:15:00,30,13
05,05513,7,2,1,4,21,73,2021-09-22 12:15:00,58,10
05,05515,9,6,5,7,6,214,2021-09-22 12:15:00,199,6
05,05554,6,2,1,5,18,50,2021-09-22 12:15:00,50,17
05,05558,5,3,3,3,4,27,2021-09-22 12:15:00,17,4
05,05562,15,4,2,14,52,178,2021-09-22 12:15:00,152,46
05,05566,7,2,2,5,20,84,2021-09-22 12:15:00,72,19
05,05570,6,3,2,5,9,37,2021-09-22 12:15:00,35,9
05,05711,4,9,5,4,8,102,2021-09-22 12:15:00,102,8
05,05754,4,2,2,4,13,41,2021-09-22 12:15:00,41,13
05,05758,5,0,0,3,14,42,2021-09-22 12:15:00,37,9
05,05762,6,1,1,5,6,29,2021-09-22 12:15:00,25,6
05,05766,2,12,9,2,2,48,2021-09-22 12:15:00,48,2
