bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,5,36,2021-09-13 12:15:00,34,1
01,01002,5,5,4,3,47,115,2021-09-13 12:15:00,114,42
01,01003,2,5,3,2,36,97,2021-09-13 12:15:00,97,36
01,01004,1,0,0,1,6,19,2021-09-13 12:15:00,19,6
01,01051,1,1,1,1,2,36,2021-09-13 12:15:00,36,2
01,01053,2,0,0,2,6,12,2021-09-13 12:15:00,12,6
01,01054,3,1,0,3,6,18,2021-09-13 12:15:00,18,6
01,01055,3,0,0,3,7,40,2021-09-13 12:15:00,40,7
01,01056,2,1,0,2,7,30,2021-09-13 12:15:00,30,7
01,01057,1,0,0,1,4,8,2021-09-13 12:15:00,8,4
01,01058,5,2,1,3,11,31,2021-09-13 12:15:00,30,6
01,01059,1,0,0,1,3,21,2021-09-13 12:15:00,21,3
01,01060,3,0,0,3,25,60,2021-09-13 12:15:00,60,25
01,01061,3,1,0,1,14,29,2021-09-13 12:15:00,18,12
01,01062,3,2,1,3,7,25,2021-09-13 12:15:00,25,7
02,02000,34,51,26,24,128,491,2021-09-13 12:15:00,423,89
03,03101,7,10,4,5,28,104,2021-09-13 12:15:00,88,27
03,03102,2,1,0,2,4,25,2021-09-13 12:15:00,25,4
03,03103,3,0,0,1,9,27,2021-09-13 12:15:00,21,3
03,03151,1,2,2,1,0,12,2021-09-13 12:15:00,12,0
03,03153,3,1,0,3,2,27,2021-09-13 12:15:00,27,2
03,03154,1,0,0,1,6,10,2021-09-13 12:15:00,10,6
03,03155,2,0,0,2,9,12,2021-09-13 12:15:00,12,9
03,03157,1,3,0,1,0,13,2021-09-13 12:15:00,13,0
03,03158,1,0,0,1,4,12,2021-09-13 12:15:00,12,4
03,03159,8,6,4,7,32,114,2021-09-13 12:15:00,97,32
03,03241,19,33,20,16,57,349,2021-09-13 12:15:00,298,45
03,03251,3,2,0,3,5,14,2021-09-13 12:15:00,14,5
03,03252,6,3,0,4,19,58,2021-09-13 12:15:00,58,13
03,03254,7,12,7,4,12,60,2021-09-13 12:15:00,50,12
03,03255,1,1,0,1,7,7,2021-09-13 12:15:00,7,7
03,03256,1,1,1,1,0,14,2021-09-13 12:15:00,14,0
03,03257,1,1,0,1,4,20,2021-09-13 12:15:00,20,4
03,03351,2,1,0,1,2,29,2021-09-13 12:15:00,20,1
03,03352,2,0,0,2,4,8,2021-09-13 12:15:00,8,4
03,03353,3,4,3,3,7,27,2021-09-13 12:15:00,27,7
03,03354,1,2,0,1,6,4,2021-09-13 12:15:00,4,6
03,03355,3,2,2,1,17,28,2021-09-13 12:15:00,18,10
03,03356,3,1,1,2,6,8,2021-09-13 12:15:00,8,6
03,03357,3,3,0,2,10,22,2021-09-13 12:15:00,21,7
03,03358,2,0,0,2,3,13,2021-09-13 12:15:00,13,3
03,03359,3,4,3,2,9,24,2021-09-13 12:15:00,24,6
03,03360,2,0,0,2,4,72,2021-09-13 12:15:00,72,4
03,03361,2,0,0,2,1,14,2021-09-13 12:15:00,14,1
03,03401,1,4,3,1,0,16,2021-09-13 12:15:00,16,0
03,03402,1,0,0,1,7,12,2021-09-13 12:15:00,12,7
03,03403,6,9,9,3,14,97,2021-09-13 12:15:00,79,11
03,03404,4,6,5,3,14,97,2021-09-13 12:15:00,83,12
03,03405,3,3,2,1,9,20,2021-09-13 12:15:00,15,1
03,03451,3,0,0,2,8,25,2021-09-13 12:15:00,25,8
03,03452,4,2,1,3,5,27,2021-09-13 12:15:00,22,2
03,03453,3,1,0,3,4,20,2021-09-13 12:15:00,20,4
03,03454,10,3,2,6,21,65,2021-09-13 12:15:00,48,15
03,03455,2,1,0,2,7,26,2021-09-13 12:15:00,26,7
03,03456,1,3,2,1,3,24,2021-09-13 12:15:00,24,3
03,03457,6,0,0,4,6,23,2021-09-13 12:15:00,21,3
03,03458,1,0,0,1,1,6,2021-09-13 12:15:00,6,1
03,03459,7,2,0,6,14,80,2021-09-13 12:15:00,80,14
03,03460,5,1,1,3,7,27,2021-09-13 12:15:00,22,4
03,03461,2,0,0,2,1,14,2021-09-13 12:15:00,14,1
03,03462,1,0,0,1,0,8,2021-09-13 12:15:00,8,0
04,04011,9,9,6,8,16,146,2021-09-13 12:15:00,137,9
04,04012,4,3,2,3,5,46,2021-09-13 12:15:00,37,3
05,05111,14,26,10,11,18,276,2021-09-13 12:15:00,255,10
05,05112,15,10,6,9,22,155,2021-09-13 12:15:00,133,15
05,05113,15,30,19,12,35,328,2021-09-13 12:15:00,305,29
05,05114,7,8,7,4,12,74,2021-09-13 12:15:00,64,10
05,05116,6,4,0,4,10,79,2021-09-13 12:15:00,72,10
05,05117,2,1,1,2,6,28,2021-09-13 12:15:00,28,6
05,05119,6,7,2,4,25,63,2021-09-13 12:15:00,53,16
05,05120,1,1,0,1,1,25,2021-09-13 12:15:00,25,1
05,05122,4,17,9,3,9,67,2021-09-13 12:15:00,64,8
05,05124,7,15,7,5,37,113,2021-09-13 12:15:00,105,31
05,05154,8,6,1,5,17,55,2021-09-13 12:15:00,55,9
05,05158,6,7,4,6,15,51,2021-09-13 12:15:00,51,15
05,05162,7,8,4,5,19,82,2021-09-13 12:15:00,76,11
05,05166,4,2,1,4,2,33,2021-09-13 12:15:00,33,2
05,05170,11,8,4,8,33,91,2021-09-13 12:15:00,90,23
05,05314,18,26,18,11,14,268,2021-09-13 12:15:00,212,11
05,05315,30,39,20,18,29,384,2021-09-13 12:15:00,328,25
05,05316,5,2,0,2,9,60,2021-09-13 12:15:00,47,4
05,05334,12,15,15,6,25,241,2021-09-13 12:15:00,225,22
05,05358,6,6,2,4,10,51,2021-09-13 12:15:00,46,7
05,05362,6,6,3,6,11,49,2021-09-13 12:15:00,49,11
05,05366,3,0,0,3,8,20,2021-09-13 12:15:00,20,8
05,05370,3,6,2,3,1,38,2021-09-13 12:15:00,38,1
05,05374,6,4,2,6,19,65,2021-09-13 12:15:00,65,19
05,05378,4,2,2,4,9,31,2021-09-13 12:15:00,31,9
05,05382,7,7,6,6,6,73,2021-09-13 12:15:00,61,6
