bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,10,31,2021-06-22 12:15:00,29,6
01,01002,5,2,2,3,43,121,2021-06-22 12:15:00,118,40
01,01003,2,4,3,2,26,109,2021-06-22 12:15:00,109,26
01,01004,1,0,0,1,5,20,2021-06-22 12:15:00,20,5
01,01051,1,3,3,1,4,34,2021-06-22 12:15:00,34,4
01,01053,2,0,0,2,3,15,2021-06-22 12:15:00,15,3
01,01054,3,1,0,3,2,22,2021-06-22 12:15:00,22,2
01,01055,3,0,0,3,7,44,2021-06-22 12:15:00,44,7
01,01056,2,0,0,2,5,32,2021-06-22 12:15:00,32,5
01,01057,1,3,2,1,5,7,2021-06-22 12:15:00,7,5
01,01058,5,1,1,3,12,28,2021-06-22 12:15:00,28,6
01,01059,1,0,0,1,4,20,2021-06-22 12:15:00,20,4
01,01060,3,2,2,3,17,64,2021-06-22 12:15:00,64,17
01,01061,3,0,0,1,12,31,2021-06-22 12:15:00,23,7
01,01062,3,0,0,3,7,23,2021-06-22 12:15:00,23,7
02,02000,33,27,17,23,97,528,2021-06-22 12:15:00,457,63
03,03101,7,2,1,5,25,107,2021-06-22 12:15:00,91,24
03,03102,2,0,0,2,4,25,2021-06-22 12:15:00,25,4
03,03103,3,0,0,1,4,29,2021-06-22 12:15:00,23,1
03,03151,1,1,1,1,0,10,2021-06-22 12:15:00,10,0
03,03153,3,0,0,3,2,25,2021-06-22 12:15:00,25,2
03,03154,1,1,0,1,2,16,2021-06-22 12:15:00,16,2
03,03155,2,0,0,2,4,16,2021-06-22 12:15:00,16,4
03,03157,1,0,0,1,2,17,2021-06-22 12:15:00,17,2
03,03158,1,0,0,1,3,13,2021-06-22 12:15:00,13,3
03,03159,8,12,10,7,25,127,2021-06-22 12:15:00,114,17
03,03241,19,12,9,16,39,354,2021-06-22 12:15:00,308,37
03,03251,3,0,0,3,5,12,2021-06-22 12:15:00,12,5
03,03252,6,0,0,4,14,64,2021-06-22 12:15:00,63,9
03,03254,7,2,0,4,15,59,2021-06-22 12:15:00,53,11
03,03255,1,0,0,1,0,9,2021-06-22 12:15:00,9,0
03,03256,1,0,0,1,5,19,2021-06-22 12:15:00,19,5
03,03257,1,0,0,1,1,26,2021-06-22 12:15:00,26,1
03,03351,2,0,0,1,13,20,2021-06-22 12:15:00,15,8
03,03352,2,0,0,2,7,8,2021-06-22 12:15:00,8,7
03,03353,3,0,0,3,3,31,2021-06-22 12:15:00,31,3
03,03354,1,0,0,1,0,6,2021-06-22 12:15:00,6,0
03,03355,3,1,1,1,17,28,2021-06-22 12:15:00,20,9
03,03356,3,0,0,2,8,8,2021-06-22 12:15:00,8,8
03,03357,3,1,0,2,5,27,2021-06-22 12:15:00,24,4
03,03358,2,0,0,2,1,18,2021-06-22 12:15:00,18,1
03,03359,3,2,1,2,7,26,2021-06-22 12:15:00,26,4
03,03360,2,2,2,2,4,72,2021-06-22 12:15:00,72,4
03,03361,2,0,0,2,8,8,2021-06-22 12:15:00,8,8
03,03401,1,2,2,1,0,16,2021-06-22 12:15:00,16,0
03,03402,1,0,0,1,11,8,2021-06-22 12:15:00,8,11
03,03403,6,0,0,3,11,104,2021-06-22 12:15:00,86,2
03,03404,4,0,0,3,21,96,2021-06-22 12:15:00,81,20
03,03405,2,0,0,1,6,25,2021-06-22 12:15:00,22,1
