bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,4,37,2021-06-27 12:15:00,35,0
01,01002,5,3,2,3,38,126,2021-06-27 12:15:00,123,35
01,01003,2,4,4,2,27,106,2021-06-27 12:15:00,106,27
01,01004,1,0,0,1,5,20,2021-06-27 12:15:00,20,5
01,01051,1,3,3,1,2,36,2021-06-27 12:15:00,36,2
01,01053,2,0,0,2,3,15,2021-06-27 12:15:00,15,3
01,01054,3,0,0,3,4,20,2021-06-27 12:15:00,20,4
01,01055,3,0,0,3,11,37,2021-06-27 12:15:00,37,11
01,01056,2,1,0,2,7,29,2021-06-27 12:15:00,29,7
01,01057,1,3,2,1,4,8,2021-06-27 12:15:00,8,4
01,01058,5,0,0,3,8,31,2021-06-27 12:15:00,28,6
01,01059,1,0,0,1,3,21,2021-06-27 12:15:00,21,3
01,01060,3,2,1,3,31,49,2021-06-27 12:15:00,49,31
01,01061,3,1,0,1,16,27,2021-06-27 12:15:00,19,11
01,01062,3,0,0,3,9,19,2021-06-27 12:15:00,19,9
02,02000,33,23,17,23,126,496,2021-06-27 12:15:00,421,93
03,03101,7,1,1,5,28,104,2021-06-27 12:15:00,90,25
03,03102,2,0,0,2,12,17,2021-06-27 12:15:00,17,12
03,03103,3,0,0,1,12,21,2021-06-27 12:15:00,15,9
03,03151,1,1,1,1,1,9,2021-06-27 12:15:00,9,1
03,03153,3,1,0,3,3,24,2021-06-27 12:15:00,24,3
03,03154,1,0,0,1,2,16,2021-06-27 12:15:00,16,2
03,03155,2,0,0,2,4,16,2021-06-27 12:15:00,16,4
03,03157,1,0,0,1,0,13,2021-06-27 12:15:00,13,0
03,03158,1,0,0,1,3,13,2021-06-27 12:15:00,13,3
03,03159,8,10,7,7,24,125,2021-06-27 12:15:00,113,14
03,03241,19,10,7,16,42,342,2021-06-27 12:15:00,300,38
03,03251,3,0,0,3,5,12,2021-06-27 12:15:00,12,5
03,03252,6,0,0,4,11,63,2021-06-27 12:15:00,63,6
03,03254,7,1,0,4,24,50,2021-06-27 12:15:00,44,20
03,03255,1,0,0,1,0,9,2021-06-27 12:15:00,9,0
03,03256,1,0,0,1,7,13,2021-06-27 12:15:00,13,7
03,03257,1,0,0,1,6,21,2021-06-27 12:15:00,21,6
03,03351,2,0,0,1,7,26,2021-06-27 12:15:00,21,2
03,03352,2,0,0,2,10,5,2021-06-27 12:15:00,5,10
03,03353,3,0,0,3,5,29,2021-06-27 12:15:00,29,5
03,03354,1,0,0,1,0,6,2021-06-27 12:15:00,6,0
03,03355,3,1,0,1,8,37,2021-06-27 12:15:00,22,7
03,03356,3,0,0,2,4,12,2021-06-27 12:15:00,12,4
03,03357,3,1,1,2,6,26,2021-06-27 12:15:00,24,4
03,03358,2,0,0,2,4,16,2021-06-27 12:15:00,16,4
03,03359,3,1,0,2,5,26,2021-06-27 12:15:00,26,2
03,03360,2,2,2,2,4,72,2021-06-27 12:15:00,72,4
03,03361,2,0,0,2,1,15,2021-06-27 12:15:00,15,1
03,03401,1,2,2,1,3,13,2021-06-27 12:15:00,13,3
03,03402,1,1,0,1,5,14,2021-06-27 12:15:00,14,5
03,03403,6,0,0,3,16,102,2021-06-27 12:15:00,84,7
03,03404,4,0,0,3,13,101,2021-06-27 12:15:00,87,11
03,03405,2,0,0,1,11,21,2021-06-27 12:15:00,20,4
03,03451,3,2,0,2,4,29,2021-06-27 12:15:00,29,4
03,03452,4,1,0,3,11,24,2021-06-27 12:15:00,22,5
03,03453,3,0,0,3,5,18,2021-06-27 12:15:00,18,5
03,03454,10,0,0,6,27,64,2021-06-27 12:15:00,48,17
03,03455,2,0,0,2,12,19,2021-06-27 12:15:00,19,12
03,03456,1,0,0,1,5,20,2021-06-27 12:15:00,20,5
03,03457,6,0,0,4,8,21,2021-06-27 12:15:00,21,3
03,03458,1,0,0,1,1,8,2021-06-27 12:15:00,8,1
03,03459,7,2,0,6,23,72,2021-06-27 12:15:00,72,23
03,03460,5,1,1,3,9,24,2021-06-27 12:15:00,20,5
03,03461,2,0,0,2,6,9,2021-06-27 12:15:00,9,6
03,03462,1,0,0,1,4,4,2021-06-27 12:15:00,4,4
04,04011,9,4,2,8,9,128,2021-06-27 12:15:00,114,9
04,04012,4,0,0,3,6,45,2021-06-27 12:15:00,35,6
05,05111,14,3,3,11,50,250,2021-06-27 12:15:00,232,39
05,05112,16,5,4,9,33,157,2021-06-27 12:15:00,134,28
05,05113,15,7,5,12,38,326,2021-06-27 12:15:00,310,30
05,05114,7,2,1,4,17,69,2021-06-27 12:15:00,58,16
05,05116,6,1,0,4,11,78,2021-06-27 12:15:00,72,10
05,05117,2,0,0,2,5,28,2021-06-27 12:15:00,28,5
05,05119,7,2,1,4,18,58,2021-06-27 12:15:00,47,10
05,05120,1,0,0,1,4,22,2021-06-27 12:15:00,22,4
05,05122,4,7,6,3,19,57,2021-06-27 12:15:00,55,17
05,05124,7,4,2,5,22,126,2021-06-27 12:15:00,116,18
05,05154,8,1,1,5,30,43,2021-06-27 12:15:00,43,22
05,05158,7,1,0,6,22,47,2021-06-27 12:15:00,47,19
05,05162,7,1,1,5,23,79,2021-06-27 12:15:00,72,16
05,05166,4,0,0,4,5,30,2021-06-27 12:15:00,30,5
05,05170,11,2,1,8,23,101,2021-06-27 12:15:00,100,15
05,05314,18,9,9,11,21,267,2021-06-27 12:15:00,213,14
05,05315,30,19,14,18,37,389,2021-06-27 12:15:00,336,30
05,05316,5,0,0,2,21,57,2021-06-27 12:15:00,47,7
05,05334,13,14,12,7,25,278,2021-06-27 12:15:00,263,21
05,05358,7,1,1,5,15,52,2021-06-27 12:15:00,47,12
05,05362,7,3,3,7,18,63,2021-06-27 12:15:00,63,18
05,05366,3,0,0,3,3,23,2021-06-27 12:15:00,23,3
05,05370,3,1,1,3,1,36,2021-06-27 12:15:00,36,1
05,05374,6,1,1,6,13,70,2021-06-27 12:15:00,70,13
05,05378,4,2,0,4,9,31,2021-06-27 12:15:00,31,9
05,05382,7,0,0,6,13,71,2021-06-27 12:15:00,60,12
05,05512,2,1,1,2,15,28,2021-06-27 12:15:00,28,15
05,05513,7,2,2,4,23,73,2021-06-27 12:15:00,60,10
05,05515,9,0,0,7,11,204,2021-06-27 12:15:00,192,7
05,05554,6,0,0,5,24,49,2021-06-27 12:15:00,49,22
05,05558,5,0,0,3,6,23,2021-06-27 12:15:00,13,6
