bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,0,0,2,7,34,2021-08-31 12:15:00,31,4
01,01002,5,7,5,3,47,116,2021-08-31 12:15:00,114,43
01,01003,2,5,4,2,26,107,2021-08-31 12:15:00,107,26
01,01004,1,0,0,1,5,20,2021-08-31 12:15:00,20,5
01,01051,1,0,0,1,2,36,2021-08-31 12:15:00,36,2
01,01053,2,1,0,2,4,14,2021-08-31 12:15:00,14,4
01,01054,3,1,1,3,8,16,2021-08-31 12:15:00,16,8
01,01055,3,0,0,3,2,40,2021-08-31 12:15:00,40,2
01,01056,2,2,1,2,1,36,2021-08-31 12:15:00,36,1
01,01057,1,0,0,1,7,5,2021-08-31 12:15:00,5,7
01,01058,5,1,1,3,17,25,2021-08-31 12:15:00,25,11
01,01059,1,0,0,1,2,22,2021-08-31 12:15:00,22,2
01,01060,3,2,1,3,21,64,2021-08-31 12:15:00,64,21
01,01061,3,3,0,1,14,29,2021-08-31 12:15:00,20,10
01,01062,3,0,0,3,2,30,2021-08-31 12:15:00,30,2
02,02000,34,50,27,24,147,483,2021-08-31 12:15:00,420,103
03,03101,7,4,4,5,34,93,2021-08-31 12:15:00,80,30
03,03102,2,0,0,2,5,24,2021-08-31 12:15:00,24,5
03,03103,3,1,1,1,5,31,2021-08-31 12:15:00,24,0
03,03151,1,4,3,1,1,10,2021-08-31 12:15:00,10,1
03,03153,3,2,0,3,4,25,2021-08-31 12:15:00,25,4
03,03154,1,0,0,1,4,12,2021-08-31 12:15:00,12,4
03,03155,2,0,0,2,6,15,2021-08-31 12:15:00,15,6
03,03157,1,1,0,1,1,11,2021-08-31 12:15:00,11,1
03,03158,1,1,1,1,4,12,2021-08-31 12:15:00,12,4
03,03159,8,6,3,7,18,124,2021-08-31 12:15:00,109,15
03,03241,16,12,1,15,22,198,2021-08-31 12:15:00,181,18
03,03251,3,0,0,3,6,12,2021-08-31 12:15:00,12,6
03,03252,6,3,1,4,11,60,2021-08-31 12:15:00,60,5
03,03254,7,6,2,4,15,60,2021-08-31 12:15:00,55,9
03,03255,1,0,0,1,4,10,2021-08-31 12:15:00,10,4
03,03256,1,0,0,1,6,8,2021-08-31 12:15:00,8,6
03,03257,1,2,2,1,6,21,2021-08-31 12:15:00,21,6
03,03351,2,0,0,1,8,23,2021-08-31 12:15:00,17,4
03,03352,2,0,0,2,1,8,2021-08-31 12:15:00,8,1
03,03353,3,1,0,3,9,25,2021-08-31 12:15:00,25,9
03,03354,1,0,0,1,2,4,2021-08-31 12:15:00,4,2
03,03355,3,0,0,1,10,35,2021-08-31 12:15:00,25,4
03,03356,3,3,0,2,5,9,2021-08-31 12:15:00,9,5
03,03357,3,2,0,2,8,22,2021-08-31 12:15:00,21,5
03,03358,2,1,0,2,1,18,2021-08-31 12:15:00,18,1
03,03359,3,2,2,2,3,30,2021-08-31 12:15:00,30,0
03,03360,2,0,0,2,4,72,2021-08-31 12:15:00,72,4
03,03361,2,0,0,2,5,10,2021-08-31 12:15:00,10,5
03,03401,1,2,2,1,1,15,2021-08-31 12:15:00,15,1
03,03402,1,0,0,1,4,11,2021-08-31 12:15:00,11,4
03,03403,6,6,5,3,14,102,2021-08-31 12:15:00,82,11
03,03404,4,4,3,3,20,94,2021-08-31 12:15:00,84,14
03,03405,3,0,0,1,12,25,2021-08-31 12:15:00,19,5
03,03451,3,2,1,2,5,28,2021-08-31 12:15:00,28,5
03,03452,4,2,1,3,6,30,2021-08-31 12:15:00,26,2
03,03453,3,0,0,3,9,14,2021-08-31 12:15:00,14,9
03,03454,10,4,2,6,16,70,2021-08-31 12:15:00,53,10
03,03455,2,0,0,2,12,21,2021-08-31 12:15:00,21,12
03,03456,1,1,0,1,2,23,2021-08-31 12:15:00,23,2
03,03457,6,1,0,4,8,21,2021-08-31 12:15:00,21,3
03,03458,1,1,0,1,2,8,2021-08-31 12:15:00,8,2
03,03459,7,0,0,6,24,72,2021-08-31 12:15:00,72,24
03,03460,5,1,0,3,9,25,2021-08-31 12:15:00,20,6
03,03461,2,0,0,2,4,9,2021-08-31 12:15:00,9,4
03,03462,1,0,0,1,1,7,2021-08-31 12:15:00,7,1
04,04011,9,6,2,8,18,142,2021-08-31 12:15:00,131,13
04,04012,4,0,0,3,11,46,2021-08-31 12:15:00,36,7
05,05111,14,20,11,11,22,276,2021-08-31 12:15:00,254,15
05,05112,16,13,6,9,26,162,2021-08-31 12:15:00,138,22
05,05113,15,21,18,12,42,328,2021-08-31 12:15:00,309,34
05,05114,7,6,2,4,15,71,2021-08-31 12:15:00,60,14
05,05116,6,3,1,4,14,76,2021-08-31 12:15:00,70,13
05,05117,2,3,0,2,3,31,2021-08-31 12:15:00,31,3
05,05119,6,3,1,4,12,57,2021-08-31 12:15:00,46,4
05,05120,1,3,0,1,2,24,2021-08-31 12:15:00,24,2
05,05122,4,12,7,3,15,61,2021-08-31 12:15:00,58,14
05,05124,7,13,10,5,22,128,2021-08-31 12:15:00,119,17
05,05154,8,2,1,5,24,50,2021-08-31 12:15:00,49,17
05,05158,7,5,3,6,16,50,2021-08-31 12:15:00,50,16
05,05162,7,9,3,5,14,87,2021-08-31 12:15:00,81,6
05,05166,4,1,1,4,3,32,2021-08-31 12:15:00,32,3
05,05170,11,7,2,8,27,100,2021-08-31 12:15:00,97,19
05,05314,18,24,19,11,11,277,2021-08-31 12:15:00,219,10
05,05315,30,38,14,18,19,388,2021-08-31 12:15:00,330,17
05,05316,5,7,5,2,12,57,2021-08-31 12:15:00,41,10
05,05334,12,19,12,6,15,253,2021-08-31 12:15:00,235,12
05,05358,6,5,2,4,9,53,2021-08-31 12:15:00,47,7
05,05362,6,7,5,6,9,47,2021-08-31 12:15:00,47,9
05,05366,3,1,0,3,5,25,2021-08-31 12:15:00,25,5
05,05370,3,2,2,3,3,36,2021-08-31 12:15:00,36,3
05,05374,6,5,3,6,13,70,2021-08-31 12:15:00,70,13
05,05378,4,6,2,4,6,36,2021-08-31 12:15:00,36,6
05,05382,7,10,5,6,16,67,2021-08-31 12:15:00,56,15
05,05512,2,1,0,2,19,24,2021-08-31 12:15:00,24,19
05,05513,7,2,0,4,19,73,2021-08-31 12:15:00,58,8
05,05515,9,4,3,7,6,212,2021-08-31 12:15:00,199,6
