bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,4,37,2021-09-20 12:15:00,34,1
01,01002,5,2,2,3,54,110,2021-09-20 12:15:00,110,48
01,01003,2,3,2,2,32,102,2021-09-20 12:15:00,102,32
01,01004,1,2,0,1,4,21,2021-09-20 12:15:00,21,4
01,01051,1,1,1,1,2,36,2021-09-20 12:15:00,36,2
01,01053,2,0,0,2,2,16,2021-09-20 12:15:00,16,2
01,01054,3,0,0,3,9,15,2021-09-20 12:15:00,15,9
01,01055,3,2,0,3,11,34,2021-09-20 12:15:00,34,11
01,01056,2,0,0,2,4,33,2021-09-20 12:15:00,33,4
01,01057,1,0,0,1,5,7,2021-09-20 12:15:00,7,5
01,01058,5,1,1,3,13,29,2021-09-20 12:15:00,28,8
01,01059,1,0,0,1,3,21,2021-09-20 12:15:00,21,3
01,01060,3,0,0,3,24,56,2021-09-20 12:15:00,56,24
01,01061,3,3,1,1,10,33,2021-09-20 12:15:00,25,5
01,01062,3,4,1,3,13,19,2021-09-20 12:15:00,19,13
02,02000,34,46,27,24,131,479,2021-09-20 12:15:00,414,89
03,03101,7,8,7,5,31,100,2021-09-20 12:15:00,84,30
03,03102,2,1,1,2,1,28,2021-09-20 12:15:00,28,1
03,03103,3,0,0,1,7,28,2021-09-20 12:15:00,22,2
03,03151,1,3,2,1,1,11,2021-09-20 12:15:00,11,1
03,03153,3,4,0,3,3,24,2021-09-20 12:15:00,24,3
03,03154,1,0,0,1,2,14,2021-09-20 12:15:00,14,2
03,03155,2,0,0,2,8,12,2021-09-20 12:15:00,12,8
03,03157,1,0,0,1,3,9,2021-09-20 12:15:00,9,3
03,03158,1,0,0,1,2,14,2021-09-20 12:15:00,14,2
03,03159,8,9,6,7,22,120,2021-09-20 12:15:00,104,18
03,03241,19,37,27,16,59,334,2021-09-20 12:15:00,290,50
03,03251,3,1,0,3,3,14,2021-09-20 12:15:00,14,3
03,03252,6,4,2,4,13,63,2021-09-20 12:15:00,61,9
03,03254,7,9,4,4,8,60,2021-09-20 12:15:00,53,7
03,03255,1,0,0,1,4,10,2021-09-20 12:15:00,10,4
03,03256,1,1,1,1,6,18,2021-09-20 12:15:00,18,6
03,03257,1,1,0,1,1,23,2021-09-20 12:15:00,23,1
03,03351,2,2,1,1,2,31,2021-09-20 12:15:00,21,2
03,03352,2,0,0,2,3,12,2021-09-20 12:15:00,12,3
03,03353,3,3,2,3,4,30,2021-09-20 12:15:00,30,4
03,03354,1,1,0,1,3,7,2021-09-20 12:15:00,7,3
03,03355,3,5,2,1,16,29,2021-09-20 12:15:00,16,12
03,03356,3,2,1,2,7,7,2021-09-20 12:15:00,7,7
03,03357,3,2,0,2,9,23,2021-09-20 12:15:00,22,6
03,03358,2,1,0,2,6,14,2021-09-20 12:15:00,14,6
03,03359,3,4,3,2,7,24,2021-09-20 12:15:00,24,4
03,03360,2,2,0,2,3,73,2021-09-20 12:15:00,73,3
03,03361,2,1,0,2,2,13,2021-09-20 12:15:00,13,2
03,03401,1,1,1,1,0,13,2021-09-20 12:15:00,13,0
03,03402,1,0,0,1,2,12,2021-09-20 12:15:00,12,2
03,03403,6,12,9,3,12,101,2021-09-20 12:15:00,84,6
03,03404,5,6,3,4,21,99,2021-09-20 12:15:00,85,19
03,03405,3,2,2,1,7,25,2021-09-20 12:15:00,19,0
03,03451,3,0,0,2,7,24,2021-09-20 12:15:00,24,7
03,03452,4,4,1,3,4,32,2021-09-20 12:15:00,26,2
03,03453,3,0,0,3,7,17,2021-09-20 12:15:00,17,7
03,03454,10,5,5,6,26,63,2021-09-20 12:15:00,46,16
03,03455,2,0,0,2,3,30,2021-09-20 12:15:00,30,3
03,03456,1,1,1,1,1,24,2021-09-20 12:15:00,24,1
03,03457,6,0,0,4,10,20,2021-09-20 12:15:00,19,6
03,03458,1,0,0,1,3,7,2021-09-20 12:15:00,7,3
03,03459,7,1,0,6,16,81,2021-09-20 12:15:00,81,16
03,03460,5,1,0,3,6,28,2021-09-20 12:15:00,22,4
03,03461,2,0,0,2,8,7,2021-09-20 12:15:00,7,8
03,03462,1,0,0,1,1,7,2021-09-20 12:15:00,7,1
04,04011,9,10,9,8,16,134,2021-09-20 12:15:00,125,9
04,04012,4,3,2,3,13,43,2021-09-20 12:15:00,36,7
05,05111,14,30,13,11,29,266,2021-09-20 12:15:00,242,24
05,05112,16,11,4,9,26,152,2021-09-20 12:15:00,132,18
05,05113,15,37,25,12,45,325,2021-09-20 12:15:00,304,40
05,05114,7,8,4,4,19,67,2021-09-20 12:15:00,56,18
05,05116,6,5,2,4,13,77,2021-09-20 12:15:00,70,13
