bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,2,2,9,33,2021-04-17 12:15:00,31,5
01,01002,5,8,7,3,55,111,2021-04-17 12:15:00,110,50
01,01003,2,5,3,2,27,109,2021-04-17 12:15:00,109,27
01,01004,1,0,0,1,3,22,2021-04-17 12:15:00,22,3
01,01051,1,0,0,1,1,37,2021-04-17 12:15:00,37,1
01,01053,2,2,1,2,6,12,2021-04-17 12:15:00,12,6
01,01054,3,1,1,3,9,15,2021-04-17 12:15:00,15,9
01,01055,3,1,0,3,10,38,2021-04-17 12:15:00,38,10
01,01056,2,4,0,2,5,32,2021-04-17 12:15:00,32,5
01,01057,1,4,1,1,3,9,2021-04-17 12:15:00,9,3
01,01058,5,4,3,3,13,29,2021-04-17 12:15:00,27,9
01,01059,1,0,0,1,5,19,2021-04-17 12:15:00,19,5
01,01060,4,7,3,4,21,68,2021-04-17 12:15:00,68,21
01,01061,3,5,1,1,14,29,2021-04-17 12:15:00,24,6
01,01062,3,6,4,3,6,28,2021-04-17 12:15:00,28,6
02,02000,34,114,66,24,96,579,2021-04-17 12:15:00,510,58
03,03101,7,12,7,5,25,107,2021-04-17 12:15:00,96,19
03,03102,2,8,6,2,8,21,2021-04-17 12:15:00,21,8
03,03103,3,8,4,1,4,31,2021-04-17 12:15:00,26,0
03,03151,1,7,2,1,0,13,2021-04-17 12:15:00,13,0
03,03153,3,4,3,3,1,23,2021-04-17 12:15:00,23,1
03,03154,1,6,6,1,0,18,2021-04-17 12:15:00,18,0
03,03155,2,1,1,2,7,9,2021-04-17 12:15:00,9,7
03,03157,1,3,2,1,1,15,2021-04-17 12:15:00,15,1
03,03158,1,1,1,1,3,13,2021-04-17 12:15:00,13,3
03,03159,8,31,20,7,20,144,2021-04-17 12:15:00,126,17
03,03241,19,60,40,16,37,357,2021-04-17 12:15:00,319,30
03,03251,3,1,0,3,4,13,2021-04-17 12:15:00,13,4
03,03252,6,7,4,4,19,53,2021-04-17 12:15:00,51,15
03,03254,7,6,3,4,26,48,2021-04-17 12:15:00,45,19
03,03255,1,1,0,1,5,6,2021-04-17 12:15:00,6,5
03,03256,1,2,2,1,3,21,2021-04-17 12:15:00,21,3
03,03257,1,7,2,1,6,16,2021-04-17 12:15:00,16,6
