bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,6,35,2021-06-01 12:15:00,34,2
01,01002,5,3,3,3,54,110,2021-06-01 12:15:00,109,49
01,01003,2,7,4,2,32,103,2021-06-01 12:15:00,103,32
01,01004,1,0,0,1,4,21,2021-06-01 12:15:00,21,4
01,01051,1,3,3,1,2,36,2021-06-01 12:15:00,36,2
01,01053,2,1,1,2,5,13,2021-06-01 12:15:00,13,5
01,01054,3,0,0,3,7,17,2021-06-01 12:15:00,17,7
01,01055,3,0,0,3,11,40,2021-06-01 12:15:00,40,11
01,01056,2,1,1,2,8,29,2021-06-01 12:15:00,29,8
01,01057,1,3,3,1,7,5,2021-06-01 12:15:00,5,7
01,01058,5,1,1,3,21,20,2021-06-01 12:15:00,19,17
01,01059,1,0,0,1,4,20,2021-06-01 12:15:00,20,4
01,01060,4,2,2,4,23,72,2021-06-01 12:15:00,72,23
01,01061,3,0,0,1,19,24,2021-06-01 12:15:00,22,8
01,01062,3,1,1,3,10,24,2021-06-01 12:15:00,24,10
02,02000,34,45,39,24,115,543,2021-06-01 12:15:00,473,77
03,03101,7,2,2,5,25,107,2021-06-01 12:15:00,93,22
03,03102,2,3,3,2,4,25,2021-06-01 12:15:00,25,4
03,03103,3,1,1,1,6,26,2021-06-01 12:15:00,21,3
03,03151,1,3,2,1,0,10,2021-06-01 12:15:00,10,0
03,03153,3,1,1,3,6,20,2021-06-01 12:15:00,20,6
03,03154,1,2,1,1,2,16,2021-06-01 12:15:00,16,2
03,03155,2,1,0,2,8,15,2021-06-01 12:15:00,15,8
03,03157,1,2,1,1,0,15,2021-06-01 12:15:00,15,0
03,03158,1,0,0,1,4,12,2021-06-01 12:15:00,12,4
03,03159,8,23,20,7,118,130,2021-06-01 12:15:00,117,112
03,03241,19,37,27,16,44,354,2021-06-01 12:15:00,313,35
03,03251,3,0,0,3,5,13,2021-06-01 12:15:00,13,5
03,03252,6,0,0,4,8,65,2021-06-01 12:15:00,64,4
03,03254,7,3,2,4,19,55,2021-06-01 12:15:00,49,15
03,03255,1,1,0,1,3,8,2021-06-01 12:15:00,8,3
03,03256,1,1,1,1,6,18,2021-06-01 12:15:00,18,6
03,03257,1,0,0,1,2,20,2021-06-01 12:15:00,20,2
03,03351,2,1,1,1,6,25,2021-06-01 12:15:00,19,4
03,03352,2,1,0,2,7,5,2021-06-01 12:15:00,5,7
03,03353,3,2,1,3,1,33,2021-06-01 12:15:00,33,1
03,03354,1,0,0,1,6,4,2021-06-01 12:15:00,4,6
03,03355,3,3,1,1,10,29,2021-06-01 12:15:00,21,1
03,03356,3,2,1,2,3,13,2021-06-01 12:15:00,13,3
03,03357,3,1,1,2,6,25,2021-06-01 12:15:00,24,3
03,03358,2,0,0,2,5,13,2021-06-01 12:15:00,13,5
03,03359,3,4,2,2,3,31,2021-06-01 12:15:00,31,0
03,03360,2,2,2,2,4,72,2021-06-01 12:15:00,72,4
03,03361,2,2,0,2,3,12,2021-06-01 12:15:00,12,3
03,03401,1,1,1,1,0,19,2021-06-01 12:15:00,19,0
03,03402,1,2,1,1,0,13,2021-06-01 12:15:00,13,0
03,03403,6,10,5,3,9,104,2021-06-01 12:15:00,86,0
03,03404,4,9,6,3,19,94,2021-06-01 12:15:00,83,14
03,03405,2,1,1,1,9,17,2021-06-01 12:15:00,14,4
03,03451,3,0,0,2,4,29,2021-06-01 12:15:00,29,4
03,03452,4,2,1,3,10,26,2021-06-01 12:15:00,23,5
03,03453,3,2,1,3,4,19,2021-06-01 12:15:00,19,4
03,03454,10,6,2,6,39,58,2021-06-01 12:15:00,51,18
03,03455,2,2,0,2,12,21,2021-06-01 12:15:00,21,12
03,03456,1,3,2,1,1,24,2021-06-01 12:15:00,24,1
03,03457,6,1,0,4,6,22,2021-06-01 12:15:00,22,1
03,03458,1,0,0,1,0,10,2021-06-01 12:15:00,10,0
03,03459,7,0,0,6,24,77,2021-06-01 12:15:00,77,24
03,03460,5,1,0,3,3,31,2021-06-01 12:15:00,25,1
03,03461,2,0,0,2,5,10,2021-06-01 12:15:00,10,5
03,03462,1,2,0,1,1,7,2021-06-01 12:15:00,7,1
04,04011,9,20,17,9,14,136,2021-06-01 12:15:00,136,14
04,04012,4,3,1,3,15,40,2021-06-01 12:15:00,32,11
05,05111,14,31,19,11,28,272,2021-06-01 12:15:00,249,22
05,05112,16,10,5,9,33,162,2021-06-01 12:15:00,145,21
05,05113,15,27,24,12,43,329,2021-06-01 12:15:00,309,37
05,05114,7,7,6,4,19,67,2021-06-01 12:15:00,57,17
05,05116,6,0,0,4,13,78,2021-06-01 12:15:00,71,13
05,05117,2,6,5,2,5,27,2021-06-01 12:15:00,27,5
05,05119,7,4,2,4,18,61,2021-06-01 12:15:00,48,12
05,05120,1,1,0,1,1,25,2021-06-01 12:15:00,25,1
05,05122,4,12,8,3,7,70,2021-06-01 12:15:00,68,5
05,05124,7,12,11,5,16,132,2021-06-01 12:15:00,121,13
05,05154,8,4,4,5,18,52,2021-06-01 12:15:00,52,10
05,05158,7,4,2,6,15,54,2021-06-01 12:15:00,54,12
05,05162,7,14,7,5,13,89,2021-06-01 12:15:00,81,7
05,05166,4,5,2,4,6,30,2021-06-01 12:15:00,30,6
05,05170,11,12,8,8,24,103,2021-06-01 12:15:00,102,16
05,05314,18,18,15,11,20,269,2021-06-01 12:15:00,211,17
05,05315,31,59,38,18,27,427,2021-06-01 12:15:00,371,23
05,05316,5,2,1,2,21,79,2021-06-01 12:15:00,67,9
05,05334,13,38,35,7,16,286,2021-06-01 12:15:00,267,14
05,05358,7,6,5,5,8,58,2021-06-01 12:15:00,52,6
05,05362,7,8,4,7,13,68,2021-06-01 12:15:00,68,13
05,05366,3,2,2,3,6,22,2021-06-01 12:15:00,22,6
05,05370,3,4,4,3,3,34,2021-06-01 12:15:00,34,3
05,05374,6,3,3,6,10,73,2021-06-01 12:15:00,73,10
05,05378,4,4,3,4,8,32,2021-06-01 12:15:00,32,8
05,05382,7,10,8,6,11,77,2021-06-01 12:15:00,65,11
05,05512,2,2,2,2,11,32,2021-06-01 12:15:00,32,11
05,05513,7,9,6,4,17,83,2021-06-01 12:15:00,71,3
05,05515,9,9,8,7,31,212,2021-06-01 12:15:00,199,25
05,05554,6,5,4,5,13,56,2021-06-01 12:15:00,56,11
05,05558,5,1,1,3,4,29,2021-06-01 12:15:00,19,4
05,05562,15,13,3,14,42,187,2021-06-01 12:15:00,164,33
05,05566,7,4,3,5,29,74,2021-06-01 12:15:00,64,24
05,05570,6,4,0,5,13,33,2021-06-01 12:15:00,31,13
05,05711,6,13,9,4,11,129,2021-06-01 12:15:00,109,3
05,05754,4,3,2,4,8,46,2021-06-01 12:15:00,46,8
05,05758,5,5,3,3,12,48,2021-06-01 12:15:00,43,7
05,05762,6,0,0,5,1,34,2021-06-01 12:15:00,30,1
05,05766,2,5,3,2,4,46,2021-06-01 12:15:00,46,4
