bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,3,2,5,37,2021-04-19 12:15:00,34,2
01,01002,5,11,11,3,53,113,2021-04-19 12:15:00,112,48
01,01003,2,5,4,2,27,108,2021-04-19 12:15:00,108,27
01,01004,1,0,0,1,4,21,2021-04-19 12:15:00,21,4
01,01051,1,0,0,1,1,37,2021-04-19 12:15:00,37,1
01,01053,2,2,1,2,3,15,2021-04-19 12:15:00,15,3
01,01054,3,1,1,3,10,14,2021-04-19 12:15:00,14,10
01,01055,3,1,1,3,8,40,2021-04-19 12:15:00,40,8
01,01056,2,5,0,2,2,34,2021-04-19 12:15:00,34,2
01,01057,1,2,1,1,6,6,2021-04-19 12:15:00,6,6
01,01058,5,5,3,3,13,29,2021-04-19 12:15:00,27,9
01,01059,1,1,0,1,4,20,2021-04-19 12:15:00,20,4
01,01060,4,6,3,4,17,77,2021-04-19 12:15:00,77,17
01,01061,3,4,1,1,14,29,2021-04-19 12:15:00,24,6
01,01062,3,6,3,3,9,25,2021-04-19 12:15:00,25,9
02,02000,34,110,66,24,102,554,2021-04-19 12:15:00,484,64
03,03101,7,16,5,5,31,101,2021-04-19 12:15:00,89,26
03,03102,2,9,6,2,6,23,2021-04-19 12:15:00,23,6
03,03103,3,9,3,1,3,32,2021-04-19 12:15:00,26,0
03,03151,1,6,2,1,0,12,2021-04-19 12:15:00,12,0
03,03153,3,5,3,3,1,25,2021-04-19 12:15:00,25,1
03,03154,1,7,6,1,0,18,2021-04-19 12:15:00,18,0
03,03155,2,2,2,2,7,13,2021-04-19 12:15:00,13,7
03,03157,1,3,3,1,3,16,2021-04-19 12:15:00,16,3
03,03158,1,1,0,1,4,12,2021-04-19 12:15:00,12,4
03,03159,8,32,24,7,30,138,2021-04-19 12:15:00,119,28
03,03241,19,58,39,16,43,347,2021-04-19 12:15:00,312,33
03,03251,3,0,0,3,1,17,2021-04-19 12:15:00,17,1
03,03252,6,5,3,4,18,54,2021-04-19 12:15:00,53,13
03,03254,7,8,2,4,22,50,2021-04-19 12:15:00,47,15
03,03255,1,1,0,1,3,8,2021-04-19 12:15:00,8,3
