bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,5,36,2021-07-27 12:15:00,34,1
01,01002,5,1,1,3,40,124,2021-07-27 12:15:00,123,35
01,01003,2,1,1,2,20,112,2021-07-27 12:15:00,112,20
01,01004,1,0,0,1,6,19,2021-07-27 12:15:00,19,6
01,01051,1,0,0,1,2,36,2021-07-27 12:15:00,36,2
01,01053,2,0,0,2,7,11,2021-07-27 12:15:00,11,7
01,01054,3,0,0,3,9,15,2021-07-27 12:15:00,15,9
01,01055,3,1,0,3,5,40,2021-07-27 12:15:00,40,5
01,01056,2,0,0,2,5,31,2021-07-27 12:15:00,31,5
01,01057,1,0,0,1,5,7,2021-07-27 12:15:00,7,5
01,01058,5,1,0,3,10,30,2021-07-27 12:15:00,28,6
01,01059,1,0,0,1,3,21,2021-07-27 12:15:00,21,3
01,01060,3,1,1,3,28,57,2021-07-27 12:15:00,57,28
01,01061,3,1,0,1,6,37,2021-07-27 12:15:00,26,4
01,01062,3,0,0,3,6,22,2021-07-27 12:15:00,22,6
02,02000,33,18,14,23,124,520,2021-07-27 12:15:00,445,90
03,03101,7,0,0,5,29,103,2021-07-27 12:15:00,90,25
03,03102,2,0,0,2,10,19,2021-07-27 12:15:00,19,10
03,03103,3,0,0,1,10,26,2021-07-27 12:15:00,19,5
03,03151,1,0,0,1,0,12,2021-07-27 12:15:00,12,0
03,03153,3,0,0,3,5,24,2021-07-27 12:15:00,24,5
03,03154,1,0,0,1,3,13,2021-07-27 12:15:00,13,3
03,03155,2,0,0,2,5,17,2021-07-27 12:15:00,17,5
03,03157,1,0,0,1,2,13,2021-07-27 12:15:00,13,2
03,03158,1,0,0,1,4,12,2021-07-27 12:15:00,12,4
03,03159,8,7,3,7,15,135,2021-07-27 12:15:00,122,8
03,03241,16,3,1,15,28,193,2021-07-27 12:15:00,174,27
03,03251,3,0,0,3,7,9,2021-07-27 12:15:00,9,7
03,03252,6,4,1,4,20,54,2021-07-27 12:15:00,54,14
03,03254,7,1,0,4,30,45,2021-07-27 12:15:00,42,22
03,03255,1,0,0,1,0,9,2021-07-27 12:15:00,9,0
03,03256,1,0,0,1,12,12,2021-07-27 12:15:00,12,12
03,03257,1,0,0,1,0,27,2021-07-27 12:15:00,27,0
03,03351,2,0,0,1,6,24,2021-07-27 12:15:00,15,5
03,03352,2,0,0,2,7,5,2021-07-27 12:15:00,5,7
03,03353,3,1,1,3,7,27,2021-07-27 12:15:00,27,7
03,03354,1,0,0,1,0,6,2021-07-27 12:15:00,6,0
03,03355,3,1,0,1,11,35,2021-07-27 12:15:00,23,7
03,03356,3,0,0,2,9,9,2021-07-27 12:15:00,9,9
03,03357,3,1,0,2,2,30,2021-07-27 12:15:00,27,1
03,03358,2,0,0,2,4,15,2021-07-27 12:15:00,15,4
03,03359,3,0,0,2,8,25,2021-07-27 12:15:00,25,5
03,03360,2,0,0,2,2,74,2021-07-27 12:15:00,74,2
03,03361,2,1,0,2,0,15,2021-07-27 12:15:00,15,0
