bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
09,09462,7,13,12,2,9,57,2021-03-24 12:15:00,52,6
09,09463,3,4,3,1,9,34,2021-03-24 12:15:00,29,5
09,09464,3,11,6,1,7,26,2021-03-24 12:15:00,22,5
09,09471,2,2,2,2,5,11,2021-03-24 12:15:00,11,5
09,09472,1,0,0,1,3,4,2021-03-24 12:15:00,4,3
09,09474,2,3,1,2,2,12,2021-03-24 12:15:00,12,2
09,09475,2,4,4,2,1,16,2021-03-24 12:15:00,16,1
09,09476,1,3,2,1,1,13,2021-03-24 12:15:00,13,1
09,09477,1,11,9,1,1,26,2021-03-24 12:15:00,26,1
09,09478,3,2,1,3,9,38,2021-03-24 12:15:00,38,9
09,09479,2,6,0,2,8,12,2021-03-24 12:15:00,12,8
09,09561,2,4,0,2,5,20,2021-03-24 12:15:00,20,5
09,09562,5,21,19,3,22,123,2021-03-24 12:15:00,107,12
09,09563,3,7,4,1,5,45,2021-03-24 12:15:00,38,3
09,09564,12,31,18,6,33,159,2021-03-24 12:15:00,131,23
09,09565,1,0,0,1,0,4,2021-03-24 12:15:00,4,0
09,09571,3,1,0,3,7,16,2021-03-24 12:15:00,16,7
09,09572,1,1,0,1,0,4,2021-03-24 12:15:00,4,0
09,09574,3,5,4,3,1,23,2021-03-24 12:15:00,23,1
09,09575,2,3,2,2,3,42,2021-03-24 12:15:00,42,3
09,09576,1,1,1,1,2,4,2021-03-24 12:15:00,4,2
09,09577,2,1,0,2,2,14,2021-03-24 12:15:00,14,2
09,09661,3,2,2,1,4,51,2021-03-24 12:15:00,41,2
09,09662,4,7,1,2,6,64,2021-03-24 12:15:00,52,5
09,09663,4,9,6,2,16,134,2021-03-24 12:15:00,133,14
09,09671,1,2,1,1,0,6,2021-03-24 12:15:00,6,0
09,09672,4,2,1,4,3,42,2021-03-24 12:15:00,42,3
09,09673,1,12,2,1,12,123,2021-03-24 12:15:00,123,12
09,09674,2,1,0,2,3,6,2021-03-24 12:15:00,6,3
09,09675,1,1,0,1,3,5,2021-03-24 12:15:00,5,3
09,09676,1,6,4,1,0,10,2021-03-24 12:15:00,10,0
09,09677,1,2,0,1,0,8,2021-03-24 12:15:00,8,0
09,09678,2,0,0,2,2,4,2021-03-24 12:15:00,4,2
09,09679,1,2,1,1,1,8,2021-03-24 12:15:00,8,1
09,09761,6,22,5,3,37,119,2021-03-24 12:15:00,87,17
09,09762,1,6,1,1,0,15,2021-03-24 12:15:00,15,0
09,09763,3,3,1,1,7,35,2021-03-24 12:15:00,24,0
09,09764,3,2,1,1,3,27,2021-03-24 12:15:00,20,0
09,09771,2,3,2,2,0,16,2021-03-24 12:15:00,16,0
09,09772,2,1,0,2,5,8,2021-03-24 12:15:00,8,5
09,09773,2,2,1,2,5,9,2021-03-24 12:15:00,9,5
09,09774,4,1,0,4,11,37,2021-03-24 12:15:00,37,11
09,09775,2,0,0,2,5,14,2021-03-24 12:15:00,14,5
09,09776,2,0,0,2,8,4,2021-03-24 12:15:00,4,8
09,09777,3,5,0,3,6,12,2021-03-24 12:15:00,12,6
09,09778,2,4,1,2,4,10,2021-03-24 12:15:00,10,4
09,09779,3,2,2,3,3,22,2021-03-24 12:15:00,22,3
09,09780,2,5,2,2,6,14,2021-03-24 12:15:00,14,6
10,10041,9,16,7,7,26,156,2021-03-24 12:15:00,145,22
10,10042,1,0,0,1,4,8,2021-03-24 12:15:00,8,4
10,10043,5,4,1,3,4,32,2021-03-24 12:15:00,24,2
10,10044,4,1,0,3,7,52,2021-03-24 12:15:00,42,4
10,10045,4,22,11,2,19,178,2021-03-24 12:15:00,165,16
10,10046,1,0,0,1,3,11,2021-03-24 12:15:00,11,3
11,11000,64,206,137,41,148,1097,2021-03-24 12:15:00,1010,121
12,12051,4,3,1,3,15,59,2021-03-24 12:15:00,52,6
12,12052,3,12,4,2,19,78,2021-03-24 12:15:00,69,16
12,12053,1,5,4,1,0,14,2021-03-24 12:15:00,14,0
12,12054,6,11,7,4,11,66,2021-03-24 12:15:00,52,7
12,12060,2,7,5,2,4,62,2021-03-24 12:15:00,62,4
12,12061,5,5,1,5,5,32,2021-03-24 12:15:00,32,5
12,12062,3,9,6,3,3,15,2021-03-24 12:15:00,15,3
12,12063,4,4,4,2,5,16,2021-03-24 12:15:00,16,1
12,12064,3,5,1,3,8,22,2021-03-24 12:15:00,22,8
12,12065,5,10,5,5,2,35,2021-03-24 12:15:00,35,2
12,12066,1,7,4,1,0,16,2021-03-24 12:15:00,16,0
12,12067,3,11,5,3,16,47,2021-03-24 12:15:00,47,16
12,12068,3,5,2,3,4,49,2021-03-24 12:15:00,49,4
12,12069,3,6,4,3,9,59,2021-03-24 12:15:00,59,9
12,12070,2,3,2,2,5,9,2021-03-24 12:15:00,9,5
12,12071,3,0,0,3,8,12,2021-03-24 12:15:00,12,8
12,12072,2,0,0,2,1,11,2021-03-24 12:15:00,11,1
12,12073,4,1,0,4,8,29,2021-03-24 12:15:00,29,8
13,13003,4,10,9,2,27,86,2021-03-24 12:15:00,78,17
13,13004,3,4,2,1,13,61,2021-03-24 12:15:00,49,3
13,13071,7,7,2,5,13,72,2021-03-24 12:15:00,61,11
13,13072,6,10,4,4,18,29,2021-03-24 12:15:00,29,18
13,13073,4,4,3,4,10,48,2021-03-24 12:15:00,48,10
13,13074,2,2,0,2,5,12,2021-03-24 12:15:00,12,5
13,13075,9,19,10,7,34,142,2021-03-24 12:15:00,137,23
13,13076,7,7,3,7,20,108,2021-03-24 12:15:00,108,20
14,14511,7,27,17,3,24,160,2021-03-24 12:15:00,142,16
14,14521,7,24,16,6,9,75,2021-03-24 12:15:00,72,8
14,14522,5,11,9,5,14,37,2021-03-24 12:15:00,37,14
14,14523,6,24,16,5,7,60,2021-03-24 12:15:00,60,3
14,14524,6,31,17,5,14,88,2021-03-24 12:15:00,87,13
14,14612,15,32,24,6,42,236,2021-03-24 12:15:00,218,30
14,14625,7,21,8,6,15,54,2021-03-24 12:15:00,54,15
14,14626,7,15,9,6,10,56,2021-03-24 12:15:00,50,10
14,14627,5,11,9,5,8,55,2021-03-24 12:15:00,55,8
14,14628,6,8,2,6,131,48,2021-03-24 12:15:00,48,131
14,14713,11,31,22,7,75,284,2021-03-24 12:15:00,246,62
14,14729,4,9,3,3,8,48,2021-03-24 12:15:00,42,8
14,14730,8,4,0,8,21,39,2021-03-24 12:15:00,39,21
15,15001,3,4,4,1,13,32,2021-03-24 12:15:00,29,4
15,15002,10,17,7,5,34,270,2021-03-24 12:15:00,256,21
15,15003,9,6,5,6,18,194,2021-03-24 12:15:00,174,13
15,15081,2,3,1,2,3,12,2021-03-24 12:15:00,12,3
15,15082,3,5,0,3,16,35,2021-03-24 12:15:00,35,16
15,15083,2,5,4,2,2,12,2021-03-24 12:15:00,12,2
15,15084,3,9,4,3,2,31,2021-03-24 12:15:00,31,2
15,15085,5,9,2,4,6,56,2021-03-24 12:15:00,50,4
15,15086,2,6,4,2,3,23,2021-03-24 12:15:00,23,3
15,15087,3,3,0,3,4,20,2021-03-24 12:15:00,20,4
15,15088,2,2,1,2,6,16,2021-03-24 12:15:00,16,6
15,15089,4,5,3,4,3,36,2021-03-24 12:15:00,36,3
15,15090,3,2,0,2,11,13,2021-03-24 12:15:00,13,8
15,15091,4,6,3,2,5,25,2021-03-24 12:15:00,25,3
16,16051,3,11,8,2,8,68,2021-03-24 12:15:00,66,6
16,16052,1,17,6,1,0,46,2021-03-24 12:15:00,46,0
16,16053,3,14,7,1,9,121,2021-03-24 12:15:00,99,4
16,16054,2,11,5,1,10,24,2021-03-24 12:15:00,22,2
16,16055,1,1,0,1,4,12,2021-03-24 12:15:00,12,4
16,16056,1,10,8,1,2,31,2021-03-24 12:15:00,31,2
16,16061,2,9,7,2,1,17,2021-03-24 12:15:00,17,1
16,16062,4,9,6,3,13,49,2021-03-24 12:15:00,43,4
16,16063,3,16,9,3,7,70,2021-03-24 12:15:00,70,7
16,16064,4,2,0,3,3,14,2021-03-24 12:15:00,14,1
16,16065,1,1,0,1,1,6,2021-03-24 12:15:00,6,1
16,16066,2,17,6,2,4,38,2021-03-24 12:15:00,38,4
16,16067,2,2,2,2,4,11,2021-03-24 12:15:00,11,4
16,16068,1,0,0,1,0,6,2021-03-24 12:15:00,6,0
16,16069,1,2,1,1,1,5,2021-03-24 12:15:00,5,1
16,16070,3,6,3,2,5,12,2021-03-24 12:15:00,11,5
16,16071,3,18,14,3,5,86,2021-03-24 12:15:00,86,5
16,16072,1,2,1,1,0,7,2021-03-24 12:15:00,7,0
16,16073,1,8,4,1,5,12,2021-03-24 12:15:00,12,5
16,16074,1,0,0,1,0,6,2021-03-24 12:15:00,6,0
16,16075,1,1,1,1,1,4,2021-03-24 12:15:00,4,1
16,16076,1,5,4,1,0,12,2021-03-24 12:15:00,12,0
16,16077,2,6,4,1,1,29,2021-03-24 12:15:00,28,0
