bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,2,2,6,35,2021-04-09 12:15:00,34,1
01,01002,5,7,6,3,50,116,2021-04-09 12:15:00,115,45
01,01003,2,8,4,2,27,108,2021-04-09 12:15:00,108,27
01,01004,1,1,0,1,2,23,2021-04-09 12:15:00,23,2
01,01051,1,1,0,1,1,37,2021-04-09 12:15:00,37,1
01,01053,2,1,1,2,2,17,2021-04-09 12:15:00,17,2
01,01054,3,1,1,3,8,16,2021-04-09 12:15:00,16,8
01,01055,3,2,1,3,17,30,2021-04-09 12:15:00,30,17
01,01056,2,4,0,2,0,36,2021-04-09 12:15:00,36,0
01,01057,1,2,1,1,4,8,2021-04-09 12:15:00,8,4
01,01058,5,5,4,3,14,28,2021-04-09 12:15:00,25,11
01,01059,1,1,1,1,4,20,2021-04-09 12:15:00,20,4
01,01060,4,7,6,4,25,64,2021-04-09 12:15:00,64,25
01,01061,3,7,2,1,10,32,2021-04-09 12:15:00,25,5
01,01062,3,2,2,3,5,29,2021-04-09 12:15:00,29,5
02,02000,34,107,63,24,100,578,2021-04-09 12:15:00,510,60
03,03101,7,12,7,5,33,99,2021-04-09 12:15:00,91,24
03,03102,2,8,5,2,5,24,2021-04-09 12:15:00,24,5
03,03103,3,4,1,1,3,32,2021-04-09 12:15:00,25,1
03,03151,1,7,2,1,0,12,2021-04-09 12:15:00,12,0
03,03153,3,4,3,3,5,24,2021-04-09 12:15:00,24,5
03,03154,1,5,4,1,0,18,2021-04-09 12:15:00,18,0
03,03155,2,0,0,2,5,16,2021-04-09 12:15:00,16,5
03,03157,1,4,2,1,7,14,2021-04-09 12:15:00,14,7
03,03158,1,1,1,1,3,13,2021-04-09 12:15:00,13,3
03,03159,8,26,16,7,20,135,2021-04-09 12:15:00,121,14
03,03241,19,60,37,16,30,367,2021-04-09 12:15:00,328,23
03,03251,3,1,1,3,4,13,2021-04-09 12:15:00,13,4
03,03252,6,7,5,4,8,64,2021-04-09 12:15:00,63,4
03,03254,7,6,1,4,23,53,2021-04-09 12:15:00,49,17
03,03255,1,1,0,1,1,10,2021-04-09 12:15:00,10,1
03,03256,1,2,1,1,6,18,2021-04-09 12:15:00,18,6
03,03257,1,6,1,1,0,24,2021-04-09 12:15:00,24,0
03,03351,2,7,3,1,1,26,2021-04-09 12:15:00,20,0
03,03352,2,4,3,2,4,10,2021-04-09 12:15:00,10,4
03,03353,3,6,4,3,2,32,2021-04-09 12:15:00,32,2
03,03354,1,1,1,1,2,6,2021-04-09 12:15:00,6,2
03,03355,3,6,5,1,7,35,2021-04-09 12:15:00,25,1
