bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,2,39,2021-09-08 12:15:00,35,0
01,01002,5,6,6,3,43,121,2021-09-08 12:15:00,119,39
01,01003,2,5,4,2,31,103,2021-09-08 12:15:00,103,31
01,01004,1,0,0,1,2,23,2021-09-08 12:15:00,23,2
01,01051,1,0,0,1,3,35,2021-09-08 12:15:00,35,3
01,01053,2,0,0,2,7,11,2021-09-08 12:15:00,11,7
01,01054,3,0,0,3,9,15,2021-09-08 12:15:00,15,9
01,01055,3,1,1,3,7,39,2021-09-08 12:15:00,39,7
01,01056,2,2,0,2,5,31,2021-09-08 12:15:00,31,5
01,01057,1,0,0,1,7,5,2021-09-08 12:15:00,5,7
01,01058,5,1,1,3,12,30,2021-09-08 12:15:00,27,9
01,01059,1,0,0,1,2,22,2021-09-08 12:15:00,22,2
01,01060,3,0,0,3,23,62,2021-09-08 12:15:00,62,23
01,01061,3,0,0,1,9,34,2021-09-08 12:15:00,23,7
01,01062,3,0,0,3,2,30,2021-09-08 12:15:00,30,2
02,02000,34,52,34,24,112,525,2021-09-08 12:15:00,445,83
03,03101,7,8,4,5,25,106,2021-09-08 12:15:00,89,25
03,03102,2,0,0,2,4,25,2021-09-08 12:15:00,25,4
03,03103,3,1,1,1,7,29,2021-09-08 12:15:00,23,1
03,03151,1,4,1,1,0,12,2021-09-08 12:15:00,12,0
03,03153,3,2,1,3,3,24,2021-09-08 12:15:00,24,3
03,03154,1,0,0,1,4,12,2021-09-08 12:15:00,12,4
03,03155,2,0,0,2,6,15,2021-09-08 12:15:00,15,6
03,03157,1,2,0,1,0,13,2021-09-08 12:15:00,13,0
03,03158,1,0,0,1,4,12,2021-09-08 12:15:00,12,4
03,03159,8,5,2,7,42,112,2021-09-08 12:15:00,98,38
03,03241,19,27,21,16,51,344,2021-09-08 12:15:00,308,41
03,03251,3,2,0,3,8,11,2021-09-08 12:15:00,11,8
03,03252,6,1,0,4,11,66,2021-09-08 12:15:00,66,5
03,03254,7,8,4,4,16,58,2021-09-08 12:15:00,54,9
03,03255,1,0,0,1,8,6,2021-09-08 12:15:00,6,8
03,03256,1,1,1,1,3,21,2021-09-08 12:15:00,21,3
03,03257,1,2,1,1,4,20,2021-09-08 12:15:00,20,4
03,03351,2,2,0,1,7,24,2021-09-08 12:15:00,17,4
03,03352,2,0,0,2,3,9,2021-09-08 12:15:00,9,3
03,03353,3,1,0,3,11,23,2021-09-08 12:15:00,23,11
03,03354,1,2,0,1,2,8,2021-09-08 12:15:00,8,2
03,03355,3,3,3,1,13,32,2021-09-08 12:15:00,22,6
03,03356,3,1,1,2,7,7,2021-09-08 12:15:00,7,7
03,03357,3,3,2,2,7,25,2021-09-08 12:15:00,23,5
03,03358,2,0,0,2,9,11,2021-09-08 12:15:00,11,9
03,03359,3,3,2,2,4,30,2021-09-08 12:15:00,30,1
03,03360,2,0,0,2,2,74,2021-09-08 12:15:00,74,2
03,03361,2,1,0,2,2,13,2021-09-08 12:15:00,13,2
03,03401,1,3,2,1,2,14,2021-09-08 12:15:00,14,2
03,03402,1,1,1,1,7,8,2021-09-08 12:15:00,8,7
03,03403,6,5,3,3,20,95,2021-09-08 12:15:00,76,18
03,03404,4,6,4,3,13,101,2021-09-08 12:15:00,86,12
