bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,9,33,2021-05-23 12:15:00,30,6
01,01002,5,7,6,3,58,106,2021-05-23 12:15:00,102,56
01,01003,2,8,7,2,40,95,2021-05-23 12:15:00,95,40
01,01004,1,0,0,1,3,22,2021-05-23 12:15:00,22,3
01,01051,1,4,4,1,1,37,2021-05-23 12:15:00,37,1
01,01053,2,2,1,2,8,10,2021-05-23 12:15:00,10,8
01,01054,3,0,0,3,7,17,2021-05-23 12:15:00,17,7
01,01055,3,0,0,3,21,30,2021-05-23 12:15:00,30,21
01,01056,2,2,1,2,3,28,2021-05-23 12:15:00,28,3
01,01057,1,4,3,1,4,8,2021-05-23 12:15:00,8,4
01,01058,5,2,1,3,11,31,2021-05-23 12:15:00,27,9
01,01059,1,0,0,1,3,21,2021-05-23 12:15:00,21,3
01,01060,4,2,2,4,27,59,2021-05-23 12:15:00,59,27
01,01061,3,1,1,1,12,31,2021-05-23 12:15:00,24,6
01,01062,3,3,2,3,6,24,2021-05-23 12:15:00,24,6
02,02000,34,62,46,24,114,511,2021-05-23 12:15:00,445,72
03,03101,7,7,3,5,37,95,2021-05-23 12:15:00,83,32
03,03102,2,4,4,2,7,22,2021-05-23 12:15:00,22,7
03,03103,3,6,0,1,5,29,2021-05-23 12:15:00,25,1
03,03151,1,2,2,1,0,10,2021-05-23 12:15:00,10,0
03,03153,3,3,3,3,7,21,2021-05-23 12:15:00,21,7
03,03154,1,2,1,1,1,17,2021-05-23 12:15:00,17,1
03,03155,2,1,1,2,8,13,2021-05-23 12:15:00,13,8
03,03157,1,3,2,1,10,11,2021-05-23 12:15:00,11,10
03,03158,1,1,1,1,2,14,2021-05-23 12:15:00,14,2
03,03159,8,34,24,7,27,128,2021-05-23 12:15:00,118,15
03,03241,19,41,29,16,55,323,2021-05-23 12:15:00,288,45
03,03251,3,0,0,3,6,12,2021-05-23 12:15:00,12,6
03,03252,6,3,0,4,12,61,2021-05-23 12:15:00,60,7
03,03254,7,2,1,4,23,51,2021-05-23 12:15:00,45,19
03,03255,1,0,0,1,0,9,2021-05-23 12:15:00,9,0
03,03256,1,2,1,1,6,18,2021-05-23 12:15:00,18,6
03,03257,1,0,0,1,3,19,2021-05-23 12:15:00,19,3
03,03351,2,0,0,1,9,22,2021-05-23 12:15:00,18,5
03,03352,2,2,0,2,4,8,2021-05-23 12:15:00,8,4
03,03353,3,2,2,3,4,30,2021-05-23 12:15:00,30,4
03,03354,1,0,0,1,0,5,2021-05-23 12:15:00,5,0
03,03355,3,5,1,1,4,33,2021-05-23 12:15:00,18,2
03,03356,3,3,2,2,4,12,2021-05-23 12:15:00,12,4
03,03357,3,4,2,2,8,24,2021-05-23 12:15:00,22,6
03,03358,2,0,0,2,3,15,2021-05-23 12:15:00,15,3
03,03359,3,4,3,2,5,26,2021-05-23 12:15:00,26,2
03,03360,2,1,0,2,9,67,2021-05-23 12:15:00,67,9
03,03361,2,1,0,2,4,11,2021-05-23 12:15:00,11,4
03,03401,1,2,0,1,0,13,2021-05-23 12:15:00,13,0
03,03402,1,2,1,1,2,13,2021-05-23 12:15:00,13,2
03,03403,6,10,7,3,17,97,2021-05-23 12:15:00,82,5
03,03404,5,14,10,4,20,99,2021-05-23 12:15:00,84,19
03,03405,2,1,1,1,5,21,2021-05-23 12:15:00,16,2
03,03451,3,0,0,2,3,30,2021-05-23 12:15:00,30,3
03,03452,4,4,1,3,6,32,2021-05-23 12:15:00,27,3
03,03453,3,2,1,3,7,14,2021-05-23 12:15:00,14,7
03,03454,10,7,1,6,28,64,2021-05-23 12:15:00,56,8
03,03455,2,1,0,2,9,24,2021-05-23 12:15:00,24,9
03,03456,1,3,2,1,4,21,2021-05-23 12:15:00,21,4
03,03457,6,2,1,4,8,21,2021-05-23 12:15:00,21,3
03,03458,1,0,0,1,2,3,2021-05-23 12:15:00,3,2
03,03459,7,1,0,6,21,78,2021-05-23 12:15:00,78,21
03,03460,5,3,1,3,6,27,2021-05-23 12:15:00,22,3
03,03461,2,2,1,2,3,11,2021-05-23 12:15:00,11,3
03,03462,1,3,3,1,0,8,2021-05-23 12:15:00,8,0
04,04011,10,33,21,9,19,121,2021-05-23 12:15:00,111,15
04,04012,4,5,1,3,14,43,2021-05-23 12:15:00,36,7
05,05111,14,40,25,11,31,271,2021-05-23 12:15:00,246,25
05,05112,16,26,15,9,46,150,2021-05-23 12:15:00,136,32
05,05113,15,29,24,12,45,331,2021-05-23 12:15:00,306,44
05,05114,7,12,11,4,19,67,2021-05-23 12:15:00,57,17
05,05116,6,5,1,4,7,82,2021-05-23 12:15:00,75,7
05,05117,2,9,5,2,3,31,2021-05-23 12:15:00,31,3
05,05119,7,8,4,4,12,68,2021-05-23 12:15:00,57,5
05,05120,1,4,3,1,4,22,2021-05-23 12:15:00,22,4
05,05122,4,17,14,3,4,72,2021-05-23 12:15:00,69,3
05,05124,7,25,19,5,40,108,2021-05-23 12:15:00,101,33
05,05154,8,5,5,5,17,55,2021-05-23 12:15:00,54,10
05,05158,7,9,3,6,11,58,2021-05-23 12:15:00,58,8
05,05162,7,13,6,5,14,87,2021-05-23 12:15:00,79,8
05,05166,4,6,3,4,6,28,2021-05-23 12:15:00,28,6
05,05170,11,12,9,8,35,92,2021-05-23 12:15:00,89,30
05,05314,18,27,17,11,21,267,2021-05-23 12:15:00,207,21
05,05315,31,85,59,18,32,407,2021-05-23 12:15:00,351,28
05,05316,5,7,7,2,24,76,2021-05-23 12:15:00,62,14
05,05334,13,52,43,7,14,287,2021-05-23 12:15:00,268,12
05,05358,7,7,5,5,9,56,2021-05-23 12:15:00,51,6
05,05362,7,17,4,7,12,67,2021-05-23 12:15:00,67,12
05,05366,3,7,5,3,4,24,2021-05-23 12:15:00,24,4
05,05370,3,6,5,3,9,28,2021-05-23 12:15:00,28,9
05,05374,6,10,8,6,14,70,2021-05-23 12:15:00,70,14
05,05378,4,7,3,4,4,36,2021-05-23 12:15:00,36,4
05,05382,7,14,9,6,15,77,2021-05-23 12:15:00,66,14
05,05512,2,4,3,2,16,32,2021-05-23 12:15:00,32,16
05,05513,7,8,7,4,23,72,2021-05-23 12:15:00,60,9
05,05515,9,7,7,7,19,212,2021-05-23 12:15:00,196,19
05,05554,6,8,5,5,15,58,2021-05-23 12:15:00,58,13
05,05558,5,3,2,3,6,27,2021-05-23 12:15:00,17,6
05,05562,15,18,11,14,45,181,2021-05-23 12:15:00,154,40
05,05566,7,7,3,5,21,83,2021-05-23 12:15:00,72,17
05,05570,6,7,2,5,8,38,2021-05-23 12:15:00,36,8
05,05711,6,17,13,4,31,119,2021-05-23 12:15:00,99,23
05,05754,4,6,4,4,15,39,2021-05-23 12:15:00,39,15
05,05758,5,7,5,3,13,48,2021-05-23 12:15:00,42,9
05,05762,6,0,0,5,6,29,2021-05-23 12:15:00,25,6
05,05766,2,8,4,2,3,47,2021-05-23 12:15:00,47,3
05,05770,9,15,11,6,26,182,2021-05-23 12:15:00,162,19
05,05774,7,21,17,5,19,77,2021-05-23 12:15:00,67,14
05,05911,8,24,12,6,21,168,2021-05-23 12:15:00,148,20
05,05913,9,23,13,9,20,251,2021-05-23 12:15:00,251,20
05,05914,7,13,6,5,11,76,2021-05-23 12:15:00,71,6
05,05915,7,7,5,5,25,67,2021-05-23 12:15:00,57,13
05,05916,4,11,8,4,12,53,2021-05-23 12:15:00,53,12
05,05954,8,4,3,6,28,107,2021-05-23 12:15:00,81,17
05,05958,10,11,6,9,30,69,2021-05-23 12:15:00,66,25
05,05962,10,15,6,8,28,87,2021-05-23 12:15:00,85,22
05,05966,3,9,5,3,11,17,2021-05-23 12:15:00,17,11
05,05970,8,2,2,7,33,112,2021-05-23 12:15:00,92,27
05,05974,9,4,2,7,16,66,2021-05-23 12:15:00,57,15
05,05978,8,14,7,8,14,93,2021-05-23 12:15:00,93,14
06,06411,7,10,7,4,16,89,2021-05-23 12:15:00,58,2
06,06412,17,49,27,12,51,233,2021-05-23 12:15:00,210,46
06,06413,4,14,4,2,18,80,2021-05-23 12:15:00,75,10
06,06414,6,20,14,4,15,89,2021-05-23 12:15:00,79,12
06,06431,5,2,1,5,12,30,2021-05-23 12:15:00,30,12
06,06432,2,14,13,2,0,27,2021-05-23 12:15:00,27,0
06,06433,2,9,2,2,3,19,2021-05-23 12:15:00,19,3
06,06434,2,7,4,2,4,22,2021-05-23 12:15:00,22,4
06,06435,7,10,2,4,17,67,2021-05-23 12:15:00,61,11
06,06436,2,7,3,2,5,24,2021-05-23 12:15:00,24,5
06,06437,2,19,5,2,3,123,2021-05-23 12:15:00,123,3
06,06438,2,6,5,2,2,17,2021-05-23 12:15:00,17,2
06,06439,2,5,1,2,3,13,2021-05-23 12:15:00,13,3
06,06440,5,2,1,5,1,68,2021-05-23 12:15:00,68,1
06,06531,6,35,29,4,21,201,2021-05-23 12:15:00,179,19
06,06532,2,9,2,2,3,45,2021-05-23 12:15:00,45,3
06,06533,4,11,8,4,15,39,2021-05-23 12:15:00,39,15
06,06534,3,4,4,3,4,144,2021-05-23 12:15:00,144,4
06,06535,4,5,3,4,9,16,2021-05-23 12:15:00,16,9
06,06611,6,25,7,6,28,129,2021-05-23 12:15:00,129,28
06,06631,5,13,6,3,17,77,2021-05-23 12:15:00,68,15
06,06632,4,9,4,3,15,45,2021-05-23 12:15:00,40,13
06,06633,4,1,1,4,6,23,2021-05-23 12:15:00,23,6
06,06634,3,11,5,3,7,22,2021-05-23 12:15:00,22,7
06,06635,6,6,2,6,15,65,2021-05-23 12:15:00,65,15
06,06636,3,2,2,3,9,23,2021-05-23 12:15:00,23,9
07,07111,6,7,0,4,34,76,2021-05-23 12:15:00,68,24
07,07131,2,2,0,2,4,15,2021-05-23 12:15:00,15,4
07,07132,2,3,2,2,5,10,2021-05-23 12:15:00,10,5
07,07133,6,0,0,4,17,33,2021-05-23 12:15:00,27,9
07,07134,2,0,0,2,4,16,2021-05-23 12:15:00,16,4
07,07135,2,1,0,2,9,4,2021-05-23 12:15:00,4,9
07,07137,3,7,5,3,15,23,2021-05-23 12:15:00,23,15
07,07138,8,5,2,5,21,50,2021-05-23 12:15:00,37,17
07,07140,2,1,0,2,5,7,2021-05-23 12:15:00,7,5
07,07141,5,6,4,5,3,25,2021-05-23 12:15:00,25,3
07,07143,4,5,3,4,7,23,2021-05-23 12:15:00,23,7
07,07211,6,9,8,3,18,66,2021-05-23 12:15:00,56,16
07,07231,2,2,0,2,8,16,2021-05-23 12:15:00,16,8
07,07232,2,0,0,2,3,11,2021-05-23 12:15:00,11,3
07,07233,2,1,1,2,0,14,2021-05-23 12:15:00,14,0
07,07235,2,1,0,2,7,9,2021-05-23 12:15:00,9,7
07,07311,1,1,1,1,2,11,2021-05-23 12:15:00,11,2
07,07312,3,10,7,1,20,93,2021-05-23 12:15:00,83,17
07,07313,3,2,1,2,9,19,2021-05-23 12:15:00,16,5
07,07314,6,14,9,4,21,96,2021-05-23 12:15:00,82,19
07,07315,2,17,13,2,10,98,2021-05-23 12:15:00,98,10
07,07316,1,1,0,1,3,12,2021-05-23 12:15:00,12,3
07,07317,2,1,1,1,12,4,2021-05-23 12:15:00,3,9
07,07318,3,3,2,2,3,24,2021-05-23 12:15:00,23,3
07,07319,3,8,7,1,9,43,2021-05-23 12:15:00,26,4
07,07320,1,0,0,1,10,4,2021-05-23 12:15:00,4,10
07,07331,1,0,0,1,1,6,2021-05-23 12:15:00,6,1
07,07332,2,2,1,2,4,11,2021-05-23 12:15:00,11,4
07,07333,2,2,1,2,2,10,2021-05-23 12:15:00,10,2
07,07334,2,1,1,2,10,11,2021-05-23 12:15:00,11,10
07,07335,1,1,1,1,12,2,2021-05-23 12:15:00,2,12
07,07336,1,2,0,1,0,16,2021-05-23 12:15:00,16,0
07,07337,2,0,0,2,2,11,2021-05-23 12:15:00,11,2
07,07339,1,1,1,1,2,5,2021-05-23 12:15:00,5,2
07,07340,1,1,0,1,5,4,2021-05-23 12:15:00,4,5
08,08111,12,42,31,10,35,223,2021-05-23 12:15:00,205,31
08,08115,6,11,9,4,3,44,2021-05-23 12:15:00,33,1
08,08116,8,20,11,4,19,61,2021-05-23 12:15:00,53,11
08,08117,5,9,8,3,15,34,2021-05-23 12:15:00,31,6
08,08118,5,35,17,4,5,91,2021-05-23 12:15:00,90,4
08,08119,4,19,14,2,8,53,2021-05-23 12:15:00,45,3
08,08121,3,18,11,1,9,50,2021-05-23 12:15:00,37,3
08,08125,2,5,3,2,4,42,2021-05-23 12:15:00,42,4
08,08126,1,2,1,1,1,6,2021-05-23 12:15:00,6,1
08,08127,4,9,7,2,15,33,2021-05-23 12:15:00,29,11
08,08128,4,4,2,3,20,42,2021-05-23 12:15:00,33,13
08,08135,2,9,5,1,7,17,2021-05-23 12:15:00,16,2
08,08136,8,9,5,4,19,54,2021-05-23 12:15:00,41,12
08,08211,3,4,3,1,4,18,2021-05-23 12:15:00,12,0
08,08212,6,19,16,4,10,121,2021-05-23 12:15:00,112,7
08,08215,3,8,5,3,4,46,2021-05-23 12:15:00,46,4
08,08216,2,0,0,2,1,11,2021-05-23 12:15:00,11,1
08,08221,8,27,21,6,35,210,2021-05-23 12:15:00,178,28
08,08222,6,28,23,3,15,115,2021-05-23 12:15:00,95,12
08,08225,3,3,2,3,7,14,2021-05-23 12:15:00,14,7
08,08226,4,4,2,4,3,33,2021-05-23 12:15:00,33,3
08,08231,4,16,9,2,5,59,2021-05-23 12:15:00,50,4
08,08235,3,4,3,3,9,19,2021-05-23 12:15:00,19,9
08,08236,2,2,0,2,3,9,2021-05-23 12:15:00,9,3
08,08237,1,4,2,1,3,11,2021-05-23 12:15:00,11,3
08,08311,7,27,15,4,46,178,2021-05-23 12:15:00,148,40
08,08315,3,1,1,3,4,26,2021-05-23 12:15:00,26,4
08,08316,3,6,2,3,2,88,2021-05-23 12:15:00,88,2
08,08317,8,4,0,6,26,61,2021-05-23 12:15:00,55,24
08,08325,2,5,2,2,0,9,2021-05-23 12:15:00,9,0
08,08326,6,16,3,2,11,49,2021-05-23 12:15:00,42,8
08,08327,1,4,1,1,8,8,2021-05-23 12:15:00,8,8
08,08335,10,6,4,6,29,65,2021-05-23 12:15:00,52,23
08,08336,2,3,1,2,2,28,2021-05-23 12:15:00,16,0
08,08337,1,4,4,1,2,8,2021-05-23 12:15:00,8,2
