bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,0,2,6,35,2021-08-22 12:15:00,32,3
01,01002,5,5,2,3,43,119,2021-08-22 12:15:00,116,40
01,01003,2,3,2,2,33,101,2021-08-22 12:15:00,101,33
01,01004,1,0,0,1,5,20,2021-08-22 12:15:00,20,5
01,01051,1,0,0,1,3,35,2021-08-22 12:15:00,35,3
01,01053,2,0,0,2,2,16,2021-08-22 12:15:00,16,2
01,01054,3,0,0,3,6,18,2021-08-22 12:15:00,18,6
01,01055,3,0,0,3,15,31,2021-08-22 12:15:00,31,15
01,01056,2,1,0,2,0,31,2021-08-22 12:15:00,31,0
01,01057,1,1,0,1,7,5,2021-08-22 12:15:00,5,7
01,01058,5,1,1,3,15,27,2021-08-22 12:15:00,26,10
01,01059,1,0,0,1,3,21,2021-08-22 12:15:00,21,3
01,01060,3,2,0,3,25,55,2021-08-22 12:15:00,55,25
01,01061,3,1,0,1,7,36,2021-08-22 12:15:00,26,4
01,01062,3,0,0,3,4,24,2021-08-22 12:15:00,24,4
02,02000,34,39,22,24,145,484,2021-08-22 12:15:00,415,105
03,03101,7,3,0,5,36,96,2021-08-22 12:15:00,84,31
03,03102,2,0,0,2,10,19,2021-08-22 12:15:00,19,10
03,03103,3,0,0,1,12,24,2021-08-22 12:15:00,17,7
03,03151,1,3,3,1,0,11,2021-08-22 12:15:00,11,0
03,03153,3,0,0,3,2,25,2021-08-22 12:15:00,25,2
03,03154,1,0,0,1,5,11,2021-08-22 12:15:00,11,5
03,03155,2,0,0,2,3,17,2021-08-22 12:15:00,17,3
03,03157,1,0,0,1,4,8,2021-08-22 12:15:00,8,4
03,03158,1,1,1,1,4,12,2021-08-22 12:15:00,12,4
03,03159,8,7,6,7,21,118,2021-08-22 12:15:00,104,16
03,03241,16,3,1,15,34,175,2021-08-22 12:15:00,162,27
03,03251,3,0,0,3,5,12,2021-08-22 12:15:00,12,5
03,03252,6,1,0,4,13,59,2021-08-22 12:15:00,57,9
03,03254,7,4,1,4,22,53,2021-08-22 12:15:00,47,17
03,03255,1,0,0,1,6,8,2021-08-22 12:15:00,8,6
03,03256,1,0,0,1,2,22,2021-08-22 12:15:00,22,2
03,03257,1,1,0,1,7,20,2021-08-22 12:15:00,20,7
