bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,2,2,5,36,2021-05-10 12:15:00,33,2
01,01002,5,8,4,3,36,126,2021-05-10 12:15:00,123,33
01,01003,2,9,4,2,30,106,2021-05-10 12:15:00,106,30
01,01004,1,1,0,1,4,21,2021-05-10 12:15:00,21,4
01,01051,1,2,1,1,2,36,2021-05-10 12:15:00,36,2
01,01053,2,1,1,2,0,16,2021-05-10 12:15:00,16,0
01,01054,3,0,0,3,10,14,2021-05-10 12:15:00,14,10
01,01055,3,2,1,3,15,36,2021-05-10 12:15:00,36,15
01,01056,2,2,1,2,4,31,2021-05-10 12:15:00,31,4
01,01057,1,1,0,1,3,9,2021-05-10 12:15:00,9,3
01,01058,5,2,0,3,14,28,2021-05-10 12:15:00,26,10
01,01059,1,1,1,1,3,21,2021-05-10 12:15:00,21,3
01,01060,4,4,4,4,21,70,2021-05-10 12:15:00,70,21
01,01061,3,4,2,1,22,21,2021-05-10 12:15:00,18,12
01,01062,3,5,4,3,10,24,2021-05-10 12:15:00,24,10
02,02000,34,82,53,24,105,526,2021-05-10 12:15:00,454,69
03,03101,7,11,4,5,30,102,2021-05-10 12:15:00,88,27
03,03102,2,7,7,2,6,23,2021-05-10 12:15:00,23,6
03,03103,3,12,8,1,5,34,2021-05-10 12:15:00,28,2
03,03151,1,5,3,1,1,11,2021-05-10 12:15:00,11,1
03,03153,3,7,5,3,2,25,2021-05-10 12:15:00,25,2
03,03154,1,5,3,1,0,18,2021-05-10 12:15:00,18,0
03,03155,2,2,1,2,6,14,2021-05-10 12:15:00,14,6
03,03157,1,2,2,1,2,14,2021-05-10 12:15:00,14,2
03,03158,1,2,2,1,4,12,2021-05-10 12:15:00,12,4
03,03159,8,34,21,7,25,133,2021-05-10 12:15:00,118,18
03,03241,19,51,36,16,39,328,2021-05-10 12:15:00,294,30
03,03251,3,0,0,3,9,11,2021-05-10 12:15:00,11,9
03,03252,6,4,3,4,21,51,2021-05-10 12:15:00,51,15
03,03254,7,3,2,4,22,51,2021-05-10 12:15:00,47,16
03,03255,1,2,1,1,6,5,2021-05-10 12:15:00,5,6
03,03256,1,5,2,1,5,15,2021-05-10 12:15:00,15,5
03,03257,1,2,1,1,7,15,2021-05-10 12:15:00,15,7
03,03351,2,7,5,1,5,27,2021-05-10 12:15:00,19,4
03,03352,2,1,1,2,6,6,2021-05-10 12:15:00,6,6
03,03353,3,4,2,3,5,29,2021-05-10 12:15:00,29,5
03,03354,1,2,2,1,0,5,2021-05-10 12:15:00,5,0
03,03355,3,3,1,1,9,31,2021-05-10 12:15:00,21,3
03,03356,3,3,3,2,3,12,2021-05-10 12:15:00,12,3
03,03357,3,4,2,2,6,26,2021-05-10 12:15:00,25,3
03,03358,2,2,0,2,6,12,2021-05-10 12:15:00,12,6
03,03359,3,4,2,2,8,25,2021-05-10 12:15:00,25,5
03,03360,2,1,1,2,4,72,2021-05-10 12:15:00,72,4
03,03361,2,2,0,2,2,13,2021-05-10 12:15:00,13,2
03,03401,1,2,1,1,1,14,2021-05-10 12:15:00,14,1
03,03402,1,1,0,1,3,12,2021-05-10 12:15:00,12,3
03,03403,6,17,13,3,14,104,2021-05-10 12:15:00,86,5
03,03404,5,21,15,4,18,102,2021-05-10 12:15:00,89,15
03,03405,2,3,3,1,5,21,2021-05-10 12:15:00,17,1
03,03451,3,1,0,2,8,25,2021-05-10 12:15:00,25,8
03,03452,4,3,1,3,9,27,2021-05-10 12:15:00,25,3
03,03453,3,3,1,3,4,19,2021-05-10 12:15:00,19,4
03,03454,10,7,3,6,33,64,2021-05-10 12:15:00,55,14
03,03455,2,1,0,2,3,30,2021-05-10 12:15:00,30,3
03,03456,1,4,3,1,4,21,2021-05-10 12:15:00,21,4
03,03457,6,2,1,4,8,24,2021-05-10 12:15:00,24,3
03,03458,1,0,0,1,3,4,2021-05-10 12:15:00,4,3
03,03459,7,1,1,6,26,74,2021-05-10 12:15:00,74,26
03,03460,5,1,0,3,4,27,2021-05-10 12:15:00,22,1
03,03461,2,1,1,2,1,13,2021-05-10 12:15:00,13,1
03,03462,1,4,3,1,0,8,2021-05-10 12:15:00,8,0
04,04011,10,41,26,9,16,149,2021-05-10 12:15:00,139,12
04,04012,4,5,3,3,11,44,2021-05-10 12:15:00,37,6
05,05111,14,57,31,11,24,275,2021-05-10 12:15:00,253,17
05,05112,16,32,21,9,26,172,2021-05-10 12:15:00,154,16
05,05113,15,49,33,12,40,341,2021-05-10 12:15:00,315,37
05,05114,7,16,10,4,13,73,2021-05-10 12:15:00,63,11
05,05116,6,13,3,4,13,76,2021-05-10 12:15:00,69,13
05,05117,2,10,7,2,3,33,2021-05-10 12:15:00,33,3
05,05119,7,13,7,4,14,60,2021-05-10 12:15:00,48,12
05,05120,1,8,6,1,2,24,2021-05-10 12:15:00,24,2
05,05122,4,23,16,3,18,59,2021-05-10 12:15:00,58,15
05,05124,7,28,19,5,26,125,2021-05-10 12:15:00,119,18
05,05154,8,8,4,5,18,54,2021-05-10 12:15:00,54,10
05,05158,7,13,10,6,8,59,2021-05-10 12:15:00,59,5
05,05162,7,21,11,5,18,86,2021-05-10 12:15:00,80,10
05,05166,4,7,1,4,5,28,2021-05-10 12:15:00,28,5
