bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,0,0,2,7,34,2021-07-04 12:15:00,30,5
01,01002,5,2,2,3,52,112,2021-07-04 12:15:00,107,51
01,01003,2,4,4,2,36,97,2021-07-04 12:15:00,97,36
01,01004,1,1,0,1,5,20,2021-07-04 12:15:00,20,5
01,01051,1,1,1,1,3,35,2021-07-04 12:15:00,35,3
01,01053,2,1,0,2,9,9,2021-07-04 12:15:00,9,9
01,01054,3,0,0,3,8,16,2021-07-04 12:15:00,16,8
01,01055,3,0,0,3,14,37,2021-07-04 12:15:00,37,14
01,01056,2,0,0,2,9,27,2021-07-04 12:15:00,27,9
01,01057,1,1,0,1,5,7,2021-07-04 12:15:00,7,5
01,01058,5,0,0,3,11,29,2021-07-04 12:15:00,26,8
01,01059,1,0,0,1,7,17,2021-07-04 12:15:00,17,7
01,01060,3,2,1,3,32,48,2021-07-04 12:15:00,48,32
01,01061,3,0,0,1,6,37,2021-07-04 12:15:00,26,4
01,01062,3,0,0,3,4,24,2021-07-04 12:15:00,24,4
02,02000,33,20,13,23,122,491,2021-07-04 12:15:00,422,83
03,03101,7,1,1,5,22,110,2021-07-04 12:15:00,94,21
03,03102,2,0,0,2,10,19,2021-07-04 12:15:00,19,10
03,03103,3,0,0,1,14,19,2021-07-04 12:15:00,14,10
03,03151,1,0,0,1,0,10,2021-07-04 12:15:00,10,0
03,03153,3,0,0,3,4,24,2021-07-04 12:15:00,24,4
03,03154,1,0,0,1,3,15,2021-07-04 12:15:00,15,3
03,03155,2,0,0,2,5,13,2021-07-04 12:15:00,13,5
03,03157,1,0,0,1,3,12,2021-07-04 12:15:00,12,3
03,03158,1,0,0,1,3,13,2021-07-04 12:15:00,13,3
03,03159,8,6,4,7,39,109,2021-07-04 12:15:00,97,31
03,03241,16,0,0,15,27,181,2021-07-04 12:15:00,162,25
03,03251,3,0,0,3,5,12,2021-07-04 12:15:00,12,5
03,03252,6,0,0,4,20,57,2021-07-04 12:15:00,56,15
03,03254,7,0,0,4,22,52,2021-07-04 12:15:00,46,18
03,03255,1,0,0,1,0,9,2021-07-04 12:15:00,9,0
03,03256,1,0,0,1,0,20,2021-07-04 12:15:00,20,0
03,03257,1,0,0,1,8,19,2021-07-04 12:15:00,19,8
03,03351,2,0,0,1,7,26,2021-07-04 12:15:00,19,4
03,03352,2,0,0,2,5,7,2021-07-04 12:15:00,7,5
03,03353,3,0,0,3,6,28,2021-07-04 12:15:00,28,6
03,03354,1,0,0,1,0,6,2021-07-04 12:15:00,6,0
03,03355,3,0,0,1,11,35,2021-07-04 12:15:00,23,6
03,03356,3,0,0,2,6,10,2021-07-04 12:15:00,10,6
03,03357,3,0,0,2,8,22,2021-07-04 12:15:00,20,6
03,03358,2,0,0,2,2,17,2021-07-04 12:15:00,17,2
03,03359,3,0,0,2,6,25,2021-07-04 12:15:00,25,3
03,03360,2,2,2,2,2,74,2021-07-04 12:15:00,74,2
03,03361,2,0,0,2,4,11,2021-07-04 12:15:00,11,4
03,03401,1,0,0,1,3,13,2021-07-04 12:15:00,13,3
03,03402,1,0,0,1,4,15,2021-07-04 12:15:00,15,4
03,03403,6,0,0,3,17,100,2021-07-04 12:15:00,79,11
03,03404,4,0,0,3,20,91,2021-07-04 12:15:00,77,18
03,03405,2,0,0,1,10,21,2021-07-04 12:15:00,20,3
03,03451,3,0,0,2,4,29,2021-07-04 12:15:00,29,4
03,03452,4,0,0,3,9,26,2021-07-04 12:15:00,23,4
03,03453,3,0,0,3,6,17,2021-07-04 12:15:00,17,6
03,03454,10,0,0,6,25,68,2021-07-04 12:15:00,50,16
03,03455,2,0,0,2,10,23,2021-07-04 12:15:00,23,10
03,03456,1,0,0,1,2,23,2021-07-04 12:15:00,23,2
03,03457,6,0,0,4,10,19,2021-07-04 12:15:00,19,5
03,03458,1,0,0,1,1,7,2021-07-04 12:15:00,7,1
03,03459,7,0,0,6,20,71,2021-07-04 12:15:00,71,20
03,03460,5,0,0,3,11,23,2021-07-04 12:15:00,21,5
03,03461,2,0,0,2,7,8,2021-07-04 12:15:00,8,7
03,03462,1,0,0,1,4,4,2021-07-04 12:15:00,4,4
04,04011,10,1,1,9,21,123,2021-07-04 12:15:00,117,13
04,04012,4,0,0,3,20,37,2021-07-04 12:15:00,35,8
05,05111,14,3,2,11,44,252,2021-07-04 12:15:00,229,38
05,05112,16,4,2,9,34,156,2021-07-04 12:15:00,134,26
05,05113,15,5,3,12,45,320,2021-07-04 12:15:00,299,42
05,05114,7,1,1,4,17,68,2021-07-04 12:15:00,58,16
05,05116,6,1,1,4,19,72,2021-07-04 12:15:00,66,18
05,05117,2,0,0,2,10,25,2021-07-04 12:15:00,25,10
05,05119,7,1,1,4,14,65,2021-07-04 12:15:00,57,3
05,05120,1,0,0,1,4,22,2021-07-04 12:15:00,22,4
05,05122,4,7,6,3,15,61,2021-07-04 12:15:00,60,12
05,05124,7,5,4,5,26,122,2021-07-04 12:15:00,111,23
05,05154,8,1,0,5,15,54,2021-07-04 12:15:00,52,9
05,05158,7,0,0,6,20,49,2021-07-04 12:15:00,49,17
05,05162,7,1,0,5,29,72,2021-07-04 12:15:00,67,20
05,05166,4,0,0,4,5,30,2021-07-04 12:15:00,30,5
05,05170,11,1,1,8,36,94,2021-07-04 12:15:00,92,27
05,05314,18,6,6,11,25,262,2021-07-04 12:15:00,203,22
05,05315,30,17,10,18,23,397,2021-07-04 12:15:00,339,21
05,05316,5,0,0,2,23,55,2021-07-04 12:15:00,43,11
05,05334,13,8,6,7,27,275,2021-07-04 12:15:00,261,23
05,05358,7,1,1,5,14,54,2021-07-04 12:15:00,50,10
05,05362,7,1,1,7,18,55,2021-07-04 12:15:00,55,18
05,05366,3,0,0,3,7,21,2021-07-04 12:15:00,21,7
05,05370,3,0,0,3,5,32,2021-07-04 12:15:00,32,5
05,05374,5,1,1,5,21,38,2021-07-04 12:15:00,38,21
05,05378,4,2,0,4,15,25,2021-07-04 12:15:00,25,15
05,05382,7,1,0,6,12,73,2021-07-04 12:15:00,62,11
05,05512,2,1,1,2,17,26,2021-07-04 12:15:00,26,17
05,05513,7,3,2,4,20,74,2021-07-04 12:15:00,62,6
05,05515,9,1,0,7,8,213,2021-07-04 12:15:00,200,5
05,05554,6,0,0,5,17,52,2021-07-04 12:15:00,52,15
05,05558,5,0,0,3,8,25,2021-07-04 12:15:00,15,8
05,05562,15,4,3,14,35,188,2021-07-04 12:15:00,162,29
05,05566,7,1,0,5,29,72,2021-07-04 12:15:00,60,26
05,05570,6,0,0,5,15,31,2021-07-04 12:15:00,30,14
05,05711,6,1,1,4,23,117,2021-07-04 12:15:00,93,19
05,05754,4,0,0,4,12,42,2021-07-04 12:15:00,42,12
05,05758,5,4,2,3,14,46,2021-07-04 12:15:00,42,8
05,05762,6,0,0,5,7,28,2021-07-04 12:15:00,25,6
05,05766,2,3,3,2,4,46,2021-07-04 12:15:00,46,4
05,05770,9,3,3,6,30,186,2021-07-04 12:15:00,163,26
05,05774,7,9,9,5,12,80,2021-07-04 12:15:00,67,10
05,05911,8,3,1,6,17,172,2021-07-04 12:15:00,154,14
05,05913,9,5,3,9,36,249,2021-07-04 12:15:00,249,36
05,05914,7,0,0,5,20,68,2021-07-04 12:15:00,65,13
05,05915,7,0,0,5,28,64,2021-07-04 12:15:00,52,18
