bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,0,0,2,5,35,2021-08-24 12:15:00,31,3
01,01002,5,6,5,3,39,123,2021-08-24 12:15:00,120,36
01,01003,2,3,2,2,15,119,2021-08-24 12:15:00,119,15
01,01004,1,0,0,1,4,21,2021-08-24 12:15:00,21,4
01,01051,1,0,0,1,2,36,2021-08-24 12:15:00,36,2
01,01053,2,1,0,2,1,17,2021-08-24 12:15:00,17,1
01,01054,3,0,0,3,8,16,2021-08-24 12:15:00,16,8
01,01055,3,0,0,3,11,35,2021-08-24 12:15:00,35,11
01,01056,2,1,0,2,0,36,2021-08-24 12:15:00,36,0
01,01057,1,0,0,1,3,9,2021-08-24 12:15:00,9,3
01,01058,5,1,1,3,11,31,2021-08-24 12:15:00,29,7
01,01059,1,0,0,1,1,23,2021-08-24 12:15:00,23,1
01,01060,3,2,0,3,25,60,2021-08-24 12:15:00,60,25
01,01061,3,2,0,1,6,37,2021-08-24 12:15:00,26,4
01,01062,3,0,0,3,9,23,2021-08-24 12:15:00,23,9
02,02000,34,46,27,24,137,516,2021-08-24 12:15:00,450,94
03,03101,7,1,1,5,29,103,2021-08-24 12:15:00,90,25
03,03102,2,0,0,2,12,17,2021-08-24 12:15:00,17,12
03,03103,3,0,0,1,6,30,2021-08-24 12:15:00,24,0
03,03151,1,3,3,1,0,10,2021-08-24 12:15:00,10,0
03,03153,3,0,0,3,3,26,2021-08-24 12:15:00,26,3
03,03154,1,0,0,1,4,12,2021-08-24 12:15:00,12,4
03,03155,2,0,0,2,8,15,2021-08-24 12:15:00,15,8
03,03157,1,0,0,1,7,8,2021-08-24 12:15:00,8,7
03,03158,1,1,1,1,4,12,2021-08-24 12:15:00,12,4
03,03159,8,5,3,7,26,115,2021-08-24 12:15:00,102,21
03,03241,16,4,2,15,29,194,2021-08-24 12:15:00,177,26
03,03251,3,0,0,3,5,12,2021-08-24 12:15:00,12,5
03,03252,6,1,0,4,16,55,2021-08-24 12:15:00,54,11
03,03254,7,3,1,4,23,52,2021-08-24 12:15:00,45,19
03,03255,1,0,0,1,5,9,2021-08-24 12:15:00,9,5
03,03256,1,0,0,1,5,9,2021-08-24 12:15:00,9,5
03,03257,1,2,1,1,4,23,2021-08-24 12:15:00,23,4
03,03351,2,0,0,1,11,24,2021-08-24 12:15:00,18,7
03,03352,2,0,0,2,6,6,2021-08-24 12:15:00,6,6
03,03353,3,1,0,3,17,17,2021-08-24 12:15:00,17,17
03,03354,1,0,0,1,0,7,2021-08-24 12:15:00,7,0
03,03355,3,1,0,1,9,37,2021-08-24 12:15:00,26,3
03,03356,3,0,0,2,8,6,2021-08-24 12:15:00,6,8
03,03357,3,1,1,2,5,25,2021-08-24 12:15:00,24,2
03,03358,2,0,0,2,4,15,2021-08-24 12:15:00,15,4
03,03359,3,1,1,2,5,28,2021-08-24 12:15:00,28,2
03,03360,2,0,0,2,2,74,2021-08-24 12:15:00,74,2
03,03361,2,3,0,2,2,13,2021-08-24 12:15:00,13,2
03,03401,1,1,1,1,0,13,2021-08-24 12:15:00,13,0
03,03402,1,0,0,1,0,13,2021-08-24 12:15:00,13,0
03,03403,6,2,2,3,15,106,2021-08-24 12:15:00,89,7
03,03404,4,5,2,3,18,99,2021-08-24 12:15:00,84,17
03,03405,2,0,0,1,7,24,2021-08-24 12:15:00,21,2
03,03451,3,1,1,2,5,28,2021-08-24 12:15:00,28,5
03,03452,4,0,0,3,4,32,2021-08-24 12:15:00,26,2
03,03453,3,1,0,3,8,15,2021-08-24 12:15:00,15,8
03,03454,10,2,1,6,24,62,2021-08-24 12:15:00,51,12
03,03455,2,0,0,2,5,28,2021-08-24 12:15:00,28,5
03,03456,1,0,0,1,4,21,2021-08-24 12:15:00,21,4
03,03457,6,0,0,4,10,19,2021-08-24 12:15:00,19,5
03,03458,1,0,0,1,1,6,2021-08-24 12:15:00,6,1
03,03459,7,0,0,6,21,75,2021-08-24 12:15:00,75,21
03,03460,5,0,0,3,9,25,2021-08-24 12:15:00,24,2
03,03461,2,0,0,2,3,12,2021-08-24 12:15:00,12,3
03,03462,1,0,0,1,1,7,2021-08-24 12:15:00,7,1
04,04011,9,7,2,8,25,132,2021-08-24 12:15:00,123,18
04,04012,4,0,0,3,6,51,2021-08-24 12:15:00,39,4
05,05111,14,17,6,11,19,278,2021-08-24 12:15:00,253,15
05,05112,16,5,1,9,26,157,2021-08-24 12:15:00,136,19
05,05113,15,14,12,12,32,338,2021-08-24 12:15:00,316,27
05,05114,7,2,1,4,20,66,2021-08-24 12:15:00,57,17
05,05116,6,2,0,4,18,72,2021-08-24 12:15:00,66,17
05,05117,2,0,0,2,2,34,2021-08-24 12:15:00,34,2
05,05119,6,2,0,4,9,58,2021-08-24 12:15:00,46,2
05,05120,1,2,0,1,8,18,2021-08-24 12:15:00,18,8
05,05122,4,9,8,3,17,59,2021-08-24 12:15:00,59,13
05,05124,7,9,6,5,24,125,2021-08-24 12:15:00,113,22
05,05154,8,3,2,5,22,51,2021-08-24 12:15:00,51,14
05,05158,7,6,1,6,21,48,2021-08-24 12:15:00,48,18
05,05162,7,2,1,5,26,75,2021-08-24 12:15:00,69,18
05,05166,4,1,1,4,4,32,2021-08-24 12:15:00,32,4
05,05170,11,8,2,8,32,97,2021-08-24 12:15:00,95,23
05,05314,18,15,9,11,16,276,2021-08-24 12:15:00,216,12
05,05315,30,30,10,18,29,389,2021-08-24 12:15:00,330,28
05,05316,5,9,3,2,5,64,2021-08-24 12:15:00,49,2
05,05334,12,17,13,6,14,258,2021-08-24 12:15:00,241,12
05,05358,6,3,2,4,9,54,2021-08-24 12:15:00,49,6
05,05362,6,5,2,6,9,48,2021-08-24 12:15:00,48,9
05,05366,3,0,0,3,9,21,2021-08-24 12:15:00,21,9
05,05370,3,1,1,3,3,36,2021-08-24 12:15:00,36,3
05,05374,6,4,3,6,17,65,2021-08-24 12:15:00,65,17
05,05378,4,3,1,4,7,35,2021-08-24 12:15:00,35,7
05,05382,7,7,2,6,6,79,2021-08-24 12:15:00,65,6
