bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,5,36,2021-07-17 12:15:00,31,4
01,01002,5,1,1,3,41,123,2021-07-17 12:15:00,119,39
01,01003,2,1,1,2,29,103,2021-07-17 12:15:00,103,29
01,01004,1,0,0,1,3,22,2021-07-17 12:15:00,22,3
01,01051,1,0,0,1,3,35,2021-07-17 12:15:00,35,3
01,01053,2,0,0,2,6,14,2021-07-17 12:15:00,14,6
01,01054,3,0,0,3,11,13,2021-07-17 12:15:00,13,11
01,01055,3,1,0,3,19,32,2021-07-17 12:15:00,32,19
01,01056,2,1,0,2,11,26,2021-07-17 12:15:00,26,11
01,01057,1,0,0,1,7,5,2021-07-17 12:15:00,5,7
01,01058,5,0,0,3,12,28,2021-07-17 12:15:00,24,10
01,01059,1,0,0,1,4,20,2021-07-17 12:15:00,20,4
01,01060,3,1,1,3,29,51,2021-07-17 12:15:00,51,29
01,01061,3,0,0,1,10,33,2021-07-17 12:15:00,24,6
01,01062,3,0,0,3,3,24,2021-07-17 12:15:00,24,3
02,02000,33,14,12,23,117,507,2021-07-17 12:15:00,432,84
03,03101,7,0,0,5,28,101,2021-07-17 12:15:00,88,24
03,03102,2,0,0,2,7,22,2021-07-17 12:15:00,22,7
03,03103,3,0,0,1,6,27,2021-07-17 12:15:00,20,4
03,03151,1,0,0,1,0,9,2021-07-17 12:15:00,9,0
03,03153,3,0,0,3,3,24,2021-07-17 12:15:00,24,3
03,03154,1,0,0,1,5,13,2021-07-17 12:15:00,13,5
03,03155,2,0,0,2,7,13,2021-07-17 12:15:00,13,7
03,03157,1,0,0,1,1,14,2021-07-17 12:15:00,14,1
03,03158,1,0,0,1,3,13,2021-07-17 12:15:00,13,3
03,03159,8,7,4,7,28,113,2021-07-17 12:15:00,98,28
03,03241,16,2,1,15,25,195,2021-07-17 12:15:00,180,20
03,03251,3,0,0,3,6,10,2021-07-17 12:15:00,10,6
03,03252,6,3,1,4,13,61,2021-07-17 12:15:00,60,8
03,03254,7,0,0,4,28,47,2021-07-17 12:15:00,41,23
03,03255,1,0,0,1,3,6,2021-07-17 12:15:00,6,3
03,03256,1,0,0,1,8,16,2021-07-17 12:15:00,16,8
03,03257,1,0,0,1,12,15,2021-07-17 12:15:00,15,12
03,03351,2,0,0,1,4,27,2021-07-17 12:15:00,21,0
