bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,3,3,2,7,34,2021-04-04 12:15:00,34,1
01,01002,5,11,9,3,58,106,2021-04-04 12:15:00,105,53
01,01003,2,5,2,2,31,105,2021-04-04 12:15:00,105,31
01,01004,1,0,0,1,4,21,2021-04-04 12:15:00,21,4
01,01051,1,0,0,1,3,35,2021-04-04 12:15:00,35,3
01,01053,2,2,1,2,7,9,2021-04-04 12:15:00,9,7
01,01054,3,1,1,3,8,16,2021-04-04 12:15:00,16,8
01,01055,3,2,1,3,11,37,2021-04-04 12:15:00,37,11
01,01056,2,2,0,2,10,27,2021-04-04 12:15:00,27,10
01,01057,1,2,1,1,6,6,2021-04-04 12:15:00,6,6
01,01058,5,5,5,3,11,31,2021-04-04 12:15:00,25,11
01,01059,1,1,1,1,5,19,2021-04-04 12:15:00,19,5
01,01060,4,6,4,4,25,64,2021-04-04 12:15:00,64,25
01,01061,3,7,2,1,8,34,2021-04-04 12:15:00,26,4
01,01062,3,4,3,3,9,26,2021-04-04 12:15:00,26,9
02,02000,34,95,54,24,120,542,2021-04-04 12:15:00,474,82
03,03101,7,14,7,5,32,100,2021-04-04 12:15:00,92,23
03,03102,2,6,3,2,9,20,2021-04-04 12:15:00,20,9
03,03103,3,5,2,1,2,33,2021-04-04 12:15:00,25,1
03,03151,1,5,1,1,0,12,2021-04-04 12:15:00,12,0
03,03153,3,3,2,3,2,31,2021-04-04 12:15:00,31,2
03,03154,1,2,2,1,2,16,2021-04-04 12:15:00,16,2
03,03155,2,1,1,2,7,13,2021-04-04 12:15:00,13,7
03,03157,1,4,2,1,7,10,2021-04-04 12:15:00,10,7
03,03158,1,1,1,1,4,12,2021-04-04 12:15:00,12,4
03,03159,8,18,11,7,28,122,2021-04-04 12:15:00,107,25
03,03241,19,58,37,16,41,348,2021-04-04 12:15:00,308,35
03,03251,3,2,2,3,9,8,2021-04-04 12:15:00,8,9
03,03252,6,6,4,4,17,57,2021-04-04 12:15:00,57,11
03,03254,7,6,1,4,27,48,2021-04-04 12:15:00,44,21
03,03255,1,1,0,1,3,8,2021-04-04 12:15:00,8,3
03,03256,1,2,2,1,8,16,2021-04-04 12:15:00,16,8
03,03257,1,6,0,1,0,23,2021-04-04 12:15:00,23,0
03,03351,2,9,5,1,1,30,2021-04-04 12:15:00,22,0
03,03352,2,3,3,2,4,10,2021-04-04 12:15:00,10,4
03,03353,2,4,2,2,3,27,2021-04-04 12:15:00,27,3
03,03354,1,2,0,1,7,8,2021-04-04 12:15:00,8,7
03,03355,3,4,2,1,10,34,2021-04-04 12:15:00,19,9
03,03356,3,2,1,2,6,8,2021-04-04 12:15:00,8,6
03,03357,3,3,1,2,3,29,2021-04-04 12:15:00,25,3
03,03358,2,3,3,2,4,14,2021-04-04 12:15:00,14,4
03,03359,3,3,0,2,3,28,2021-04-04 12:15:00,28,0
03,03360,2,2,1,2,5,71,2021-04-04 12:15:00,71,5
03,03361,2,1,0,2,4,11,2021-04-04 12:15:00,11,4
03,03401,1,4,2,1,1,14,2021-04-04 12:15:00,14,1
03,03402,1,1,1,1,4,15,2021-04-04 12:15:00,15,4
03,03403,6,19,12,3,15,109,2021-04-04 12:15:00,86,11
03,03404,5,24,15,4,23,100,2021-04-04 12:15:00,91,16
03,03405,2,2,2,1,10,26,2021-04-04 12:15:00,22,6
03,03451,3,3,1,2,6,27,2021-04-04 12:15:00,27,6
03,03452,4,1,0,3,10,27,2021-04-04 12:15:00,25,4
03,03453,3,3,3,3,7,21,2021-04-04 12:15:00,21,7
03,03454,10,12,4,6,27,62,2021-04-04 12:15:00,52,11
03,03455,2,1,1,2,14,19,2021-04-04 12:15:00,19,14
03,03456,1,4,2,1,2,23,2021-04-04 12:15:00,23,2
03,03457,6,6,6,4,8,24,2021-04-04 12:15:00,24,3
03,03458,1,2,2,1,1,6,2021-04-04 12:15:00,6,1
03,03459,7,2,1,6,25,72,2021-04-04 12:15:00,72,25
03,03460,5,3,3,3,9,25,2021-04-04 12:15:00,23,3
03,03461,2,2,1,2,2,11,2021-04-04 12:15:00,11,2
03,03462,1,0,0,1,0,8,2021-04-04 12:15:00,8,0
04,04011,10,37,20,9,14,129,2021-04-04 12:15:00,120,9
04,04012,4,14,12,3,13,43,2021-04-04 12:15:00,36,6
05,05111,14,34,13,11,33,264,2021-04-04 12:15:00,240,28
05,05112,16,33,18,9,27,164,2021-04-04 12:15:00,144,19
05,05113,15,39,29,12,46,321,2021-04-04 12:15:00,297,40
05,05114,7,11,3,4,16,72,2021-04-04 12:15:00,60,14
05,05116,6,14,7,4,15,77,2021-04-04 12:15:00,71,14
05,05117,2,9,3,2,5,31,2021-04-04 12:15:00,31,5
05,05119,7,16,4,4,10,68,2021-04-04 12:15:00,58,7
05,05120,1,7,5,1,2,28,2021-04-04 12:15:00,28,2
05,05122,4,17,10,3,11,64,2021-04-04 12:15:00,63,8
05,05124,7,35,27,5,21,126,2021-04-04 12:15:00,116,17
05,05154,8,4,3,5,19,55,2021-04-04 12:15:00,54,12
05,05158,7,15,5,6,20,48,2021-04-04 12:15:00,48,17
05,05162,7,15,8,5,14,90,2021-04-04 12:15:00,85,5
05,05166,4,14,0,4,3,31,2021-04-04 12:15:00,31,3
05,05170,11,15,5,8,47,86,2021-04-04 12:15:00,83,41
05,05314,18,38,29,11,24,268,2021-04-04 12:15:00,212,19
05,05315,31,83,42,18,29,418,2021-04-04 12:15:00,365,22
05,05316,5,7,3,2,11,79,2021-04-04 12:15:00,63,3
05,05334,13,23,17,7,30,275,2021-04-04 12:15:00,260,25
05,05358,7,16,8,5,12,53,2021-04-04 12:15:00,50,7
05,05362,7,12,4,7,21,60,2021-04-04 12:15:00,60,21
05,05366,3,8,6,3,3,22,2021-04-04 12:15:00,22,3
05,05370,3,8,2,3,4,33,2021-04-04 12:15:00,33,4
05,05374,6,8,3,6,20,67,2021-04-04 12:15:00,67,20
05,05378,4,10,4,4,4,39,2021-04-04 12:15:00,39,4
05,05382,7,14,12,6,6,78,2021-04-04 12:15:00,67,5
05,05512,2,1,0,2,10,30,2021-04-04 12:15:00,30,10
05,05513,7,11,5,4,17,85,2021-04-04 12:15:00,74,2
05,05515,9,14,8,7,17,244,2021-04-04 12:15:00,230,17
