bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,1,2,8,33,2021-09-18 12:15:00,31,4
01,01002,5,3,3,3,42,122,2021-09-18 12:15:00,121,37
01,01003,2,3,2,2,33,101,2021-09-18 12:15:00,101,33
01,01004,1,0,0,1,2,23,2021-09-18 12:15:00,23,2
01,01051,1,2,1,1,2,36,2021-09-18 12:15:00,36,2
01,01053,2,0,0,2,2,16,2021-09-18 12:15:00,16,2
01,01054,3,0,0,3,4,20,2021-09-18 12:15:00,20,4
01,01055,3,2,0,3,6,33,2021-09-18 12:15:00,33,6
01,01056,2,0,0,2,6,27,2021-09-18 12:15:00,27,6
01,01057,1,1,1,1,8,4,2021-09-18 12:15:00,4,8
01,01058,5,2,2,3,13,28,2021-09-18 12:15:00,27,9
01,01059,1,0,0,1,3,21,2021-09-18 12:15:00,21,3
01,01060,3,0,0,3,28,52,2021-09-18 12:15:00,52,28
01,01061,3,3,1,1,14,29,2021-09-18 12:15:00,21,9
01,01062,3,3,0,3,7,21,2021-09-18 12:15:00,21,7
02,02000,34,48,25,24,133,491,2021-09-18 12:15:00,427,90
03,03101,7,9,7,5,29,102,2021-09-18 12:15:00,89,25
03,03102,2,1,1,2,4,25,2021-09-18 12:15:00,25,4
03,03103,3,0,0,1,9,26,2021-09-18 12:15:00,21,3
03,03151,1,3,2,1,2,10,2021-09-18 12:15:00,10,2
03,03153,3,3,0,3,2,25,2021-09-18 12:15:00,25,2
03,03154,1,0,0,1,4,12,2021-09-18 12:15:00,12,4
03,03155,2,0,0,2,5,16,2021-09-18 12:15:00,16,5
03,03157,1,0,0,1,2,10,2021-09-18 12:15:00,10,2
03,03158,1,0,0,1,4,12,2021-09-18 12:15:00,12,4
03,03159,8,8,3,7,40,112,2021-09-18 12:15:00,96,36
03,03241,19,35,23,16,54,341,2021-09-18 12:15:00,304,30
03,03251,3,1,0,3,3,14,2021-09-18 12:15:00,14,3
03,03252,6,3,1,4,6,65,2021-09-18 12:15:00,63,2
03,03254,7,8,2,4,6,61,2021-09-18 12:15:00,54,5
03,03255,1,0,0,1,3,11,2021-09-18 12:15:00,11,3
