bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,1,0,2,9,32,2021-06-15 12:15:00,32,3
01,01002,5,3,2,3,39,125,2021-06-15 12:15:00,122,36
01,01003,2,6,6,2,30,102,2021-06-15 12:15:00,102,30
01,01004,1,0,0,1,3,22,2021-06-15 12:15:00,22,3
01,01051,1,3,3,1,6,32,2021-06-15 12:15:00,32,6
01,01053,2,0,0,2,1,17,2021-06-15 12:15:00,17,1
01,01054,3,0,0,3,6,18,2021-06-15 12:15:00,18,6
01,01055,3,0,0,3,12,39,2021-06-15 12:15:00,39,12
01,01056,2,0,0,2,7,29,2021-06-15 12:15:00,29,7
01,01057,1,3,3,1,3,9,2021-06-15 12:15:00,9,3
01,01058,5,1,1,3,11,31,2021-06-15 12:15:00,30,6
01,01059,1,0,0,1,4,20,2021-06-15 12:15:00,20,4
01,01060,3,2,2,3,22,63,2021-06-15 12:15:00,63,22
01,01061,3,0,0,1,10,33,2021-06-15 12:15:00,29,1
01,01062,3,1,0,3,9,23,2021-06-15 12:15:00,23,9
02,02000,33,29,23,23,134,508,2021-06-15 12:15:00,444,91
03,03101,7,2,2,5,19,113,2021-06-15 12:15:00,99,16
03,03102,2,0,0,2,5,24,2021-06-15 12:15:00,24,5
03,03103,3,0,0,1,6,27,2021-06-15 12:15:00,22,2
03,03151,1,1,1,1,0,12,2021-06-15 12:15:00,12,0
03,03153,3,0,0,3,5,22,2021-06-15 12:15:00,22,5
03,03154,1,1,0,1,0,18,2021-06-15 12:15:00,18,0
03,03155,2,0,0,2,5,15,2021-06-15 12:15:00,15,5
03,03157,1,0,0,1,0,13,2021-06-15 12:15:00,13,0
03,03158,1,0,0,1,4,12,2021-06-15 12:15:00,12,4
03,03159,8,15,10,7,33,122,2021-06-15 12:15:00,109,25
03,03241,19,15,10,16,52,344,2021-06-15 12:15:00,307,50
03,03251,3,0,0,3,4,13,2021-06-15 12:15:00,13,4
03,03252,6,0,0,4,14,62,2021-06-15 12:15:00,61,9
03,03254,7,1,0,4,15,60,2021-06-15 12:15:00,53,12
03,03255,1,0,0,1,0,11,2021-06-15 12:15:00,11,0
03,03256,1,0,0,1,6,18,2021-06-15 12:15:00,18,6
03,03257,1,0,0,1,6,21,2021-06-15 12:15:00,21,6
03,03351,2,1,1,1,8,25,2021-06-15 12:15:00,18,5
03,03352,2,0,0,2,3,9,2021-06-15 12:15:00,9,3
03,03353,3,0,0,3,2,32,2021-06-15 12:15:00,32,2
03,03354,1,0,0,1,0,6,2021-06-15 12:15:00,6,0
03,03355,3,2,0,1,6,37,2021-06-15 12:15:00,24,2
03,03356,3,0,0,2,5,11,2021-06-15 12:15:00,11,5
03,03357,3,1,1,2,9,23,2021-06-15 12:15:00,20,8
03,03358,2,0,0,2,8,11,2021-06-15 12:15:00,11,8
03,03359,3,2,1,2,7,26,2021-06-15 12:15:00,26,4
03,03360,2,2,2,2,3,73,2021-06-15 12:15:00,73,3
03,03361,2,1,0,2,3,12,2021-06-15 12:15:00,12,3
03,03401,1,1,1,1,1,13,2021-06-15 12:15:00,13,1
03,03402,1,1,0,1,5,14,2021-06-15 12:15:00,14,5
03,03403,6,4,2,3,11,105,2021-06-15 12:15:00,85,4
03,03404,4,3,2,3,18,99,2021-06-15 12:15:00,85,16
03,03405,2,0,0,1,7,30,2021-06-15 12:15:00,28,1
03,03451,3,0,0,2,3,30,2021-06-15 12:15:00,30,3
03,03452,4,1,0,3,7,29,2021-06-15 12:15:00,25,3
03,03453,3,0,0,3,7,14,2021-06-15 12:15:00,14,7
03,03454,9,2,1,6,30,55,2021-06-15 12:15:00,44,23
03,03455,2,0,0,2,4,29,2021-06-15 12:15:00,29,4
03,03456,1,0,0,1,3,22,2021-06-15 12:15:00,22,3
03,03457,6,0,0,4,9,20,2021-06-15 12:15:00,17,7
03,03458,1,0,0,1,1,8,2021-06-15 12:15:00,8,1
03,03459,7,0,0,6,25,78,2021-06-15 12:15:00,78,25
03,03460,5,2,1,3,9,24,2021-06-15 12:15:00,20,5
03,03461,2,0,0,2,6,9,2021-06-15 12:15:00,9,6
03,03462,1,0,0,1,3,5,2021-06-15 12:15:00,5,3
04,04011,10,8,4,9,12,151,2021-06-15 12:15:00,137,12
04,04012,4,1,1,3,8,42,2021-06-15 12:15:00,31,8
05,05111,14,7,5,11,38,262,2021-06-15 12:15:00,242,29
05,05112,16,6,6,9,30,179,2021-06-15 12:15:00,163,17
05,05113,15,14,12,12,32,335,2021-06-15 12:15:00,314,26
05,05114,7,4,3,4,14,73,2021-06-15 12:15:00,62,12
05,05116,6,0,0,4,15,74,2021-06-15 12:15:00,67,15
05,05117,2,4,3,2,4,28,2021-06-15 12:15:00,28,4
