bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,0,0,2,8,33,2021-07-01 12:15:00,32,3
01,01002,5,1,1,3,50,114,2021-07-01 12:15:00,108,50
01,01003,2,4,4,2,21,111,2021-07-01 12:15:00,111,21
01,01004,1,0,0,1,5,20,2021-07-01 12:15:00,20,5
01,01051,1,1,1,1,3,35,2021-07-01 12:15:00,35,3
01,01053,2,1,0,2,6,12,2021-07-01 12:15:00,12,6
01,01054,3,0,0,3,10,14,2021-07-01 12:15:00,14,10
01,01055,3,0,0,3,7,41,2021-07-01 12:15:00,41,7
01,01056,2,0,0,2,0,37,2021-07-01 12:15:00,37,0
01,01057,1,2,1,1,5,7,2021-07-01 12:15:00,7,5
01,01058,5,0,0,3,12,28,2021-07-01 12:15:00,25,9
01,01059,1,0,0,1,2,22,2021-07-01 12:15:00,22,2
01,01060,3,2,1,3,22,63,2021-07-01 12:15:00,63,22
01,01061,3,0,0,1,7,36,2021-07-01 12:15:00,27,3
01,01062,3,0,0,3,11,21,2021-07-01 12:15:00,21,11
02,02000,33,23,15,23,113,532,2021-07-01 12:15:00,460,77
03,03101,7,1,1,5,16,116,2021-07-01 12:15:00,101,14
03,03102,2,0,0,2,10,19,2021-07-01 12:15:00,19,10
03,03103,3,0,0,1,4,29,2021-07-01 12:15:00,20,4
03,03151,1,1,0,1,0,11,2021-07-01 12:15:00,11,0
03,03153,3,0,0,3,5,22,2021-07-01 12:15:00,22,5
03,03154,1,0,0,1,2,16,2021-07-01 12:15:00,16,2
03,03155,2,0,0,2,8,12,2021-07-01 12:15:00,12,8
03,03157,1,0,0,1,0,15,2021-07-01 12:15:00,15,0
03,03158,1,0,0,1,3,13,2021-07-01 12:15:00,13,3
03,03159,8,7,6,7,25,129,2021-07-01 12:15:00,114,18
03,03241,19,9,7,16,29,372,2021-07-01 12:15:00,333,23
03,03251,3,0,0,3,3,14,2021-07-01 12:15:00,14,3
03,03252,6,0,0,4,13,64,2021-07-01 12:15:00,63,8
03,03254,7,0,0,4,32,42,2021-07-01 12:15:00,36,28
03,03255,1,0,0,1,0,9,2021-07-01 12:15:00,9,0
03,03256,1,0,0,1,2,18,2021-07-01 12:15:00,18,2
03,03257,1,0,0,1,5,22,2021-07-01 12:15:00,22,5
03,03351,2,0,0,1,8,25,2021-07-01 12:15:00,20,3
03,03352,2,0,0,2,4,8,2021-07-01 12:15:00,8,4
03,03353,3,0,0,3,6,28,2021-07-01 12:15:00,28,6
03,03354,1,0,0,1,0,6,2021-07-01 12:15:00,6,0
03,03355,3,0,0,1,12,34,2021-07-01 12:15:00,18,11
03,03356,3,0,0,2,4,12,2021-07-01 12:15:00,12,4
03,03357,3,0,0,2,6,26,2021-07-01 12:15:00,24,4
03,03358,2,0,0,2,3,16,2021-07-01 12:15:00,16,3
03,03359,3,1,0,2,4,29,2021-07-01 12:15:00,29,1
03,03360,2,2,2,2,5,71,2021-07-01 12:15:00,71,5
03,03361,2,0,0,2,8,7,2021-07-01 12:15:00,7,8
03,03401,1,1,1,1,2,14,2021-07-01 12:15:00,14,2
03,03402,1,0,0,1,4,15,2021-07-01 12:15:00,15,4
03,03403,6,0,0,3,18,100,2021-07-01 12:15:00,79,12
03,03404,4,0,0,3,20,95,2021-07-01 12:15:00,81,18
03,03405,2,0,0,1,6,26,2021-07-01 12:15:00,24,0
03,03451,3,0,0,2,5,28,2021-07-01 12:15:00,28,5
03,03452,4,0,0,3,10,25,2021-07-01 12:15:00,22,5
03,03453,3,0,0,3,4,19,2021-07-01 12:15:00,19,4
03,03454,10,0,0,6,28,64,2021-07-01 12:15:00,48,18
03,03455,2,0,0,2,6,27,2021-07-01 12:15:00,27,6
03,03456,1,0,0,1,1,24,2021-07-01 12:15:00,24,1
03,03457,6,0,0,4,8,21,2021-07-01 12:15:00,21,3
03,03458,1,0,0,1,0,10,2021-07-01 12:15:00,10,0
03,03459,7,0,0,6,20,78,2021-07-01 12:15:00,78,20
03,03460,5,1,1,3,8,26,2021-07-01 12:15:00,23,3
03,03461,2,0,0,2,8,7,2021-07-01 12:15:00,7,8
03,03462,1,0,0,1,2,6,2021-07-01 12:15:00,6,2
04,04011,10,1,1,9,23,142,2021-07-01 12:15:00,132,19
04,04012,4,0,0,3,20,39,2021-07-01 12:15:00,35,8
05,05111,14,3,3,11,47,253,2021-07-01 12:15:00,232,39
05,05112,16,3,3,9,29,162,2021-07-01 12:15:00,141,19
05,05113,15,5,4,12,54,314,2021-07-01 12:15:00,296,48
05,05114,7,2,1,4,13,73,2021-07-01 12:15:00,62,12
05,05116,6,1,1,4,13,78,2021-07-01 12:15:00,72,12
05,05117,2,0,0,2,3,31,2021-07-01 12:15:00,31,3
05,05119,7,2,1,4,11,63,2021-07-01 12:15:00,51,4
05,05120,1,0,0,1,5,21,2021-07-01 12:15:00,21,5
05,05122,4,8,7,3,13,63,2021-07-01 12:15:00,61,11
05,05124,7,5,4,5,28,120,2021-07-01 12:15:00,110,24
05,05154,8,1,0,5,17,53,2021-07-01 12:15:00,52,10
05,05158,7,1,0,6,19,50,2021-07-01 12:15:00,50,16
05,05162,7,1,1,5,29,76,2021-07-01 12:15:00,68,23
05,05166,4,0,0,4,5,30,2021-07-01 12:15:00,30,5
05,05170,11,1,1,8,35,95,2021-07-01 12:15:00,93,26
05,05314,18,8,7,11,23,268,2021-07-01 12:15:00,208,21
05,05315,30,18,11,18,40,396,2021-07-01 12:15:00,342,34
05,05316,5,0,0,2,21,57,2021-07-01 12:15:00,45,9
05,05334,13,9,9,7,32,272,2021-07-01 12:15:00,259,28
05,05358,7,1,1,5,18,51,2021-07-01 12:15:00,48,13
05,05362,7,2,2,7,19,55,2021-07-01 12:15:00,55,19
05,05366,3,0,0,3,3,25,2021-07-01 12:15:00,25,3
05,05370,3,0,0,3,2,35,2021-07-01 12:15:00,35,2
05,05374,6,1,1,6,19,63,2021-07-01 12:15:00,63,19
05,05378,4,2,0,4,7,35,2021-07-01 12:15:00,35,7
05,05382,7,0,0,6,10,75,2021-07-01 12:15:00,64,9
05,05512,2,1,1,2,10,33,2021-07-01 12:15:00,33,10
05,05513,7,3,2,4,23,75,2021-07-01 12:15:00,63,9
05,05515,9,0,0,7,11,210,2021-07-01 12:15:00,194,8
05,05554,6,0,0,5,24,45,2021-07-01 12:15:00,45,22
05,05558,5,0,0,3,6,27,2021-07-01 12:15:00,17,6
05,05562,15,3,3,14,38,186,2021-07-01 12:15:00,162,30
05,05566,7,1,0,5,30,75,2021-07-01 12:15:00,64,26
05,05570,6,0,0,5,11,35,2021-07-01 12:15:00,34,10
05,05711,6,1,1,4,12,128,2021-07-01 12:15:00,102,10
05,05754,4,0,0,4,16,38,2021-07-01 12:15:00,38,16
05,05758,5,4,2,3,17,47,2021-07-01 12:15:00,42,12
05,05762,6,0,0,5,3,32,2021-07-01 12:15:00,28,3
05,05766,2,3,2,2,3,47,2021-07-01 12:15:00,47,3
