bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,4,3,2,9,33,2021-04-28 12:15:00,31,5
01,01002,5,6,6,3,50,116,2021-04-28 12:15:00,115,45
01,01003,2,7,4,2,20,115,2021-04-28 12:15:00,115,20
01,01004,1,0,0,1,4,21,2021-04-28 12:15:00,21,4
01,01051,1,1,1,1,1,37,2021-04-28 12:15:00,37,1
01,01053,2,2,1,2,2,16,2021-04-28 12:15:00,16,2
01,01054,3,0,0,3,8,16,2021-04-28 12:15:00,16,8
01,01055,3,2,1,3,12,39,2021-04-28 12:15:00,39,12
01,01056,2,1,0,2,4,33,2021-04-28 12:15:00,33,4
01,01057,1,1,1,1,5,7,2021-04-28 12:15:00,7,5
01,01058,5,5,3,3,14,28,2021-04-28 12:15:00,26,10
01,01059,1,0,0,1,3,21,2021-04-28 12:15:00,21,3
01,01060,4,6,5,4,23,72,2021-04-28 12:15:00,72,23
01,01061,3,6,4,1,11,32,2021-04-28 12:15:00,24,6
01,01062,3,3,3,3,7,27,2021-04-28 12:15:00,27,7
02,02000,34,111,71,24,108,540,2021-04-28 12:15:00,473,67
03,03101,7,17,9,5,23,107,2021-04-28 12:15:00,94,19
03,03102,2,5,3,2,8,21,2021-04-28 12:15:00,21,8
03,03103,3,10,8,1,7,32,2021-04-28 12:15:00,27,3
03,03151,1,6,3,1,0,12,2021-04-28 12:15:00,12,0
03,03153,3,4,4,3,6,23,2021-04-28 12:15:00,23,6
03,03154,1,7,6,1,0,18,2021-04-28 12:15:00,18,0
03,03155,2,2,2,2,2,16,2021-04-28 12:15:00,16,2
03,03157,1,3,3,1,2,16,2021-04-28 12:15:00,16,2
03,03158,1,3,2,1,3,13,2021-04-28 12:15:00,13,3
03,03159,8,30,20,7,28,133,2021-04-28 12:15:00,118,24
03,03241,19,60,40,16,34,362,2021-04-28 12:15:00,328,25
03,03251,3,0,0,3,3,15,2021-04-28 12:15:00,15,3
03,03252,6,5,4,4,11,62,2021-04-28 12:15:00,61,7
03,03254,7,3,2,4,19,55,2021-04-28 12:15:00,50,14
03,03255,1,3,1,1,3,8,2021-04-28 12:15:00,8,3
03,03256,1,2,0,1,9,11,2021-04-28 12:15:00,11,9
03,03257,1,4,3,1,6,16,2021-04-28 12:15:00,16,6
03,03351,2,5,4,1,3,25,2021-04-28 12:15:00,18,2
03,03352,2,1,0,2,2,10,2021-04-28 12:15:00,10,2
03,03353,3,6,4,3,1,33,2021-04-28 12:15:00,33,1
03,03354,1,2,1,1,0,4,2021-04-28 12:15:00,4,0
03,03355,3,6,3,1,3,35,2021-04-28 12:15:00,22,0
03,03356,3,3,1,2,1,13,2021-04-28 12:15:00,13,1
03,03357,3,5,2,2,5,27,2021-04-28 12:15:00,25,3
03,03358,2,1,0,2,1,16,2021-04-28 12:15:00,16,1
03,03359,3,5,3,2,9,26,2021-04-28 12:15:00,26,6
03,03360,2,2,2,2,3,73,2021-04-28 12:15:00,73,3
03,03361,2,3,0,2,5,10,2021-04-28 12:15:00,10,5
03,03401,1,0,0,1,0,18,2021-04-28 12:15:00,18,0
03,03402,1,1,1,1,0,15,2021-04-28 12:15:00,15,0
03,03403,6,17,14,3,13,110,2021-04-28 12:15:00,93,5
03,03404,5,19,15,4,16,107,2021-04-28 12:15:00,94,13
03,03405,3,5,3,1,7,24,2021-04-28 12:15:00,18,0
03,03451,3,1,1,2,6,27,2021-04-28 12:15:00,27,6
03,03452,4,6,2,3,6,31,2021-04-28 12:15:00,26,3
03,03453,3,3,2,3,7,16,2021-04-28 12:15:00,16,7
03,03454,10,15,6,6,29,67,2021-04-28 12:15:00,56,12
03,03455,2,1,0,2,7,26,2021-04-28 12:15:00,26,7
03,03456,1,6,5,1,1,24,2021-04-28 12:15:00,24,1
03,03457,6,3,1,4,8,24,2021-04-28 12:15:00,23,4
03,03458,1,1,1,1,0,8,2021-04-28 12:15:00,8,0
03,03459,7,1,1,6,25,79,2021-04-28 12:15:00,79,25
03,03460,5,1,0,3,6,26,2021-04-28 12:15:00,23,2
03,03461,2,4,2,2,0,14,2021-04-28 12:15:00,14,0
03,03462,1,4,4,1,2,6,2021-04-28 12:15:00,6,2
04,04011,10,38,27,9,17,152,2021-04-28 12:15:00,143,12
04,04012,4,6,3,3,8,45,2021-04-28 12:15:00,39,6
05,05111,14,54,34,11,19,279,2021-04-28 12:15:00,256,13
05,05112,16,43,28,9,34,172,2021-04-28 12:15:00,153,25
05,05113,15,62,39,12,35,349,2021-04-28 12:15:00,324,31
05,05114,7,16,7,4,10,78,2021-04-28 12:15:00,70,3
05,05116,6,12,5,4,11,81,2021-04-28 12:15:00,75,10
05,05117,2,14,5,2,3,35,2021-04-28 12:15:00,35,3
05,05119,7,18,5,4,9,69,2021-04-28 12:15:00,57,8
05,05120,1,10,8,1,1,29,2021-04-28 12:15:00,29,1
05,05122,4,21,12,3,18,63,2021-04-28 12:15:00,62,15
05,05124,7,34,27,5,18,135,2021-04-28 12:15:00,126,13
05,05154,8,9,5,5,14,56,2021-04-28 12:15:00,55,7
05,05158,7,16,11,6,8,61,2021-04-28 12:15:00,61,5
05,05162,7,22,9,5,13,97,2021-04-28 12:15:00,89,7
05,05166,4,6,3,4,3,32,2021-04-28 12:15:00,32,3
05,05170,11,28,14,8,19,112,2021-04-28 12:15:00,110,11
05,05314,18,44,32,11,10,284,2021-04-28 12:15:00,222,9
05,05315,31,126,72,18,31,428,2021-04-28 12:15:00,377,22
05,05316,5,14,6,2,21,79,2021-04-28 12:15:00,68,8
05,05334,13,44,33,7,10,293,2021-04-28 12:15:00,273,9
05,05358,7,14,8,5,13,56,2021-04-28 12:15:00,52,9
05,05362,7,26,17,7,11,69,2021-04-28 12:15:00,69,11
05,05366,3,5,4,3,7,21,2021-04-28 12:15:00,21,7
05,05370,3,9,3,3,0,37,2021-04-28 12:15:00,37,0
