bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
01,01001,3,2,2,2,10,31,2021-05-14 12:15:00,30,5
01,01002,5,9,6,3,42,122,2021-05-14 12:15:00,119,39
01,01003,2,12,7,2,35,100,2021-05-14 12:15:00,100,35
01,01004,1,0,0,1,2,23,2021-05-14 12:15:00,23,2
01,01051,1,3,2,1,2,36,2021-05-14 12:15:00,36,2
01,01053,2,2,2,2,1,15,2021-05-14 12:15:00,15,1
01,01054,3,0,0,3,8,16,2021-05-14 12:15:00,16,8
01,01055,3,2,1,3,16,35,2021-05-14 12:15:00,35,16
01,01056,2,5,4,2,7,28,2021-05-14 12:15:00,28,7
01,01057,1,3,2,1,5,7,2021-05-14 12:15:00,7,5
01,01058,5,2,0,3,12,30,2021-05-14 12:15:00,26,10
01,01059,1,0,0,1,4,20,2021-05-14 12:15:00,20,4
01,01060,4,2,2,4,20,66,2021-05-14 12:15:00,66,20
01,01061,3,5,3,1,15,28,2021-05-14 12:15:00,20,10
01,01062,3,2,0,3,12,22,2021-05-14 12:15:00,22,12
02,02000,34,83,49,24,117,521,2021-05-14 12:15:00,454,76
03,03101,7,8,4,5,35,97,2021-05-14 12:15:00,84,31
03,03102,2,8,7,2,6,23,2021-05-14 12:15:00,23,6
03,03103,3,9,7,1,8,31,2021-05-14 12:15:00,26,4
03,03151,1,5,5,1,0,12,2021-05-14 12:15:00,12,0
03,03153,3,7,4,3,2,24,2021-05-14 12:15:00,24,2
03,03154,1,4,2,1,0,18,2021-05-14 12:15:00,18,0
03,03155,2,2,1,2,6,16,2021-05-14 12:15:00,16,6
03,03157,1,2,1,1,9,10,2021-05-14 12:15:00,10,9
03,03158,1,2,1,1,4,12,2021-05-14 12:15:00,12,4
03,03159,8,29,23,7,23,130,2021-05-14 12:15:00,118,13
