Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-08-21	69	56	81.2	0	0.0	0	0
2021-04-12	83	59	71.1	13	15.7	8	61.5
2020-05-10	58	28	48.3	6	10.3	4	66.7
2021-09-11	68	52	76.5	1	1.5	0	0.0
2020-10-31	84	60	71.4	3	3.6	1	33.3
2020-07-26	91	43	47.3	1	1.1	0	0.0
2020-12-01	87	69	79.3	17	19.5	9	52.9
2021-03-22	77	59	76.6	9	11.7	7	77.8
2021-04-14	83	66	79.5	16	19.3	11	68.8
2020-09-27	97	69	71.1	0	0.0	0	0
2021-09-14	69	48	69.6	2	2.9	0	0.0
2021-05-16	71	47	66.2	9	12.7	7	77.8
2021-05-13	155	54	34.8	11	7.1	10	90.9
2020-09-25	97	70	72.2	0	0.0	0	0
2021-06-03	72	62	86.1	0	0.0	0	0
2021-09-26	67	57	85.1	5	7.5	1	20.0
2020-12-09	81	61	75.3	12	14.8	6	50.0
2020-10-30	84	62	73.8	3	3.6	2	66.7
2021-04-04	85	55	64.7	11	12.9	7	63.6
2021-01-13	87	68	78.2	24	27.6	13	54.2
2021-05-10	75	50	66.7	11	14.7	8	72.7
2021-07-22	71	50	70.4	0	0.0	0	0
2021-05-20	68	51	75.0	8	11.8	5	62.5
2021-06-16	69	58	84.1	1	1.4	0	0.0
2021-02-26	85	60	70.6	12	14.1	6	50.0
2020-09-09	83	71	85.5	0	0.0	0	0
2021-01-21	92	65	70.7	20	21.7	18	90.0
2021-05-27	71	53	74.6	3	4.2	1	33.3
2021-06-18	69	58	84.1	0	0.0	0	0
2020-08-05	82	63	76.8	1	1.2	1	100.0
2020-07-27	91	39	42.9	1	1.1	1	100.0
2021-06-22	71	56	78.9	0	0.0	0	0
2020-09-04	83	61	73.5	0	0.0	0	0
2021-03-01	83	49	59.0	12	14.5	6	50.0
2021-04-15	81	63	77.8	17	21.0	11	64.7
2021-08-04	71	50	70.4	0	0.0	0	0
2021-08-27	68	58	85.3	0	0.0	0	0
2021-02-09	89	62	69.7	18	20.2	13	72.2
2020-05-23	67	36	53.7	3	4.5	2	66.7
2020-10-01	97	76	78.4	0	0.0	0	0
2020-12-27	86	61	70.9	21	24.4	14	66.7
2021-06-08	71	53	74.6	0	0.0	0	0
2021-04-28	81	64	79.0	14	17.3	8	57.1
2020-06-25	84	50	59.5	0	0.0	0	0
2021-07-21	71	58	81.7	0	0.0	0	0
2020-08-31	82	60	73.2	0	0.0	0	0
2020-06-22	64	43	67.2	0	0.0	0	0
2021-02-13	89	64	71.9	16	18.0	10	62.5
2021-09-06	71	49	69.0	0	0.0	0	0
2021-02-19	85	58	68.2	12	14.1	8	66.7
2021-08-18	71	59	83.1	0	0.0	0	0
2021-04-16	81	66	81.5	16	19.8	11	68.8
2020-09-24	97	70	72.2	0	0.0	0	0
2021-07-13	71	63	88.7	0	0.0	0	0
2021-05-22	72	59	81.9	8	11.1	5	62.5
2020-10-13	97	74	76.3	0	0.0	0	0
2020-05-31	73	37	50.7	1	1.4	1	100.0
2020-07-29	114	67	58.8	1	0.9	1	100.0
2021-08-16	68	49	72.1	0	0.0	0	0
2021-04-24	77	54	70.1	11	14.3	6	54.5
2021-07-12	71	49	69.0	0	0.0	0	0
2021-07-17	71	58	81.7	0	0.0	0	0
2020-07-06	94	51	54.3	0	0.0	0	0
2021-09-01	71	51	71.8	0	0.0	0	0
2021-05-18	73	57	78.1	8	11.0	6	75.0
2020-06-23	55	43	78.2	0	0.0	0	0
2021-01-18	90	61	67.8	19	21.1	16	84.2
2020-05-16	67	38	56.7	5	7.5	3	60.0
2020-04-30	70	37	52.9	6	8.6	4	66.7
2020-09-06	83	68	81.9	0	0.0	0	0
2020-06-05	71	45	63.4	0	0.0	0	0
2020-08-23	82	58	70.7	0	0.0	0	0
2021-01-23	94	66	70.2	19	20.2	16	84.2
2020-07-08	94	60	63.8	0	0.0	0	0
2020-11-04	80	65	81.2	6	7.5	4	66.7
2021-07-26	71	52	73.2	0	0.0	0	0
2020-12-12	77	57	74.0	14	18.2	4	28.6
2020-12-17	85	59	69.4	16	18.8	7	43.8
2020-11-15	81	63	77.8	11	13.6	7	63.6
2021-06-14	71	48	67.6	1	1.4	0	0.0
2021-05-01	79	58	73.4	14	17.7	8	57.1
2020-10-18	97	61	62.9	0	0.0	0	0
2021-03-19	75	57	76.0	8	10.7	4	50.0
2021-04-02	85	59	69.4	11	12.9	8	72.7
2020-08-27	82	67	81.7	0	0.0	0	0
2021-08-28	68	55	80.9	0	0.0	0	0
2021-04-10	83	56	67.5	13	15.7	8	61.5
2021-01-10	88	68	77.3	25	28.4	12	48.0
2020-07-19	96	44	45.8	0	0.0	0	0
2021-08-19	71	59	83.1	0	0.0	0	0
2020-08-20	82	71	86.6	0	0.0	0	0
2020-09-28	97	68	70.1	0	0.0	0	0
2020-11-25	87	66	75.9	15	17.2	10	66.7
2021-02-18	83	59	71.1	12	14.5	8	66.7
2021-03-10	83	60	72.3	8	9.6	5	62.5
2021-06-28	71	44	62.0	0	0.0	0	0
2021-04-25	77	56	72.7	13	16.9	6	46.2
2021-03-24	77	66	85.7	11	14.3	7	63.6
2021-10-01	69	58	84.1	6	8.7	1	16.7
2020-10-20	97	72	74.2	0	0.0	0	0
2021-09-15	69	48	69.6	2	2.9	0	0.0
2020-09-18	83	68	81.9	0	0.0	0	0
2021-03-21	75	55	73.3	8	10.7	7	87.5
2021-02-22	87	58	66.7	12	13.8	7	58.3
2021-07-05	69	45	65.2	0	0.0	0	0
2021-06-10	71	55	77.5	0	0.0	0	0
2020-07-23	92	49	53.3	0	0.0	0	0
2021-06-27	67	44	65.7	0	0.0	0	0
2020-07-28	88	47	53.4	1	1.1	1	100.0
2020-08-03	112	58	51.8	1	0.9	1	100.0
2021-06-21	71	47	66.2	0	0.0	0	0
2021-09-17	69	56	81.2	3	4.3	0	0.0
2021-02-21	87	58	66.7	12	13.8	6	50.0
2021-05-06	79	66	83.5	16	20.3	9	56.2
2020-09-08	83	69	83.1	0	0.0	0	0
2021-01-28	89	73	82.0	23	25.8	15	65.2
2020-06-17	84	54	64.3	0	0.0	0	0
2021-06-04	71	60	84.5	0	0.0	0	0
2020-08-17	82	63	76.8	0	0.0	0	0
2021-01-04	84	65	77.4	24	28.6	12	50.0
2021-05-28	69	55	79.7	3	4.3	3	100.0
2021-08-24	71	57	80.3	0	0.0	0	0
2021-02-05	91	66	72.5	18	19.8	11	61.1
2020-11-14	78	64	82.1	10	12.8	7	70.0
2020-07-16	96	53	55.2	0	0.0	0	0
2020-09-16	83	70	84.3	0	0.0	0	0
2021-08-23	71	50	70.4	0	0.0	0	0
2021-09-29	69	57	82.6	6	8.7	1	16.7
2020-08-19	82	74	90.2	0	0.0	0	0
2020-10-02	97	77	79.4	0	0.0	0	0
2020-08-24	82	64	78.0	0	0.0	0	0
2021-09-16	69	56	81.2	2	2.9	0	0.0
2020-06-12	84	57	67.9	0	0.0	0	0
2021-08-09	71	57	80.3	0	0.0	0	0
2021-08-02	71	51	71.8	0	0.0	0	0
2021-04-22	79	64	81.0	17	21.5	9	52.9
2021-01-08	90	68	75.6	21	23.3	12	57.1
2020-07-25	91	47	51.6	0	0.0	0	0
2020-07-09	94	59	62.8	0	0.0	0	0
2021-09-23	67	50	74.6	3	4.5	0	0.0
2021-04-07	84	59	70.2	11	13.1	5	45.5
2020-04-27	73	34	46.6	7	9.6	5	71.4
2020-11-13	80	65	81.2	9	11.2	6	66.7
2021-01-11	89	73	82.0	27	30.3	12	44.4
2020-08-12	82	67	81.7	0	0.0	0	0
2021-05-02	77	52	67.5	14	18.2	7	50.0
2021-07-10	71	50	70.4	0	0.0	0	0
2020-07-05	93	47	50.5	0	0.0	0	0
2021-06-13	69	49	71.0	0	0.0	0	0
2021-04-27	81	59	72.8	14	17.3	5	35.7
2020-11-08	69	54	78.3	11	15.9	9	81.8
2020-10-24	87	63	72.4	0	0.0	0	0
2021-09-13	68	47	69.1	2	2.9	0	0.0
2020-05-06	60	32	53.3	5	8.3	2	40.0
2021-01-22	92	64	69.6	19	20.7	15	78.9
2020-07-17	96	56	58.3	0	0.0	0	0
2021-09-02	69	53	76.8	0	0.0	0	0
2021-02-24	85	61	71.8	12	14.1	7	58.3
2021-05-11	77	55	71.4	11	14.3	8	72.7
2020-06-01	73	36	49.3	1	1.4	1	100.0
2020-09-11	83	71	85.5	0	0.0	0	0
2020-11-26	87	66	75.9	15	17.2	8	53.3
2021-08-31	71	49	69.0	0	0.0	0	0
2021-01-16	88	63	71.6	20	22.7	14	70.0
2020-06-29	94	48	51.1	0	0.0	0	0
2020-10-16	97	74	76.3	0	0.0	0	0
2020-11-17	87	65	74.7	11	12.6	7	63.6
2020-06-02	73	39	53.4	1	1.4	1	100.0
2020-05-26	72	42	58.3	2	2.8	2	100.0
2020-07-12	94	49	52.1	0	0.0	0	0
2020-08-06	82	63	76.8	1	1.2	1	100.0
2021-04-19	80	59	73.8	14	17.5	10	71.4
2020-08-14	82	71	86.6	0	0.0	0	0
2020-10-22	87	75	86.2	0	0.0	0	0
2020-06-07	83	57	68.7	0	0.0	0	0
2021-02-01	91	57	62.6	21	23.1	13	61.9
2021-08-07	69	53	76.8	0	0.0	0	0
2020-10-12	97	67	69.1	0	0.0	0	0
2020-11-01	83	58	69.9	4	4.8	2	50.0
2020-06-27	84	47	56.0	0	0.0	0	0
2020-11-09	71	54	76.1	10	14.1	8	80.0
2020-11-07	79	62	78.5	8	10.1	7	87.5
2020-06-08	84	50	59.5	0	0.0	0	0
2020-11-02	83	50	60.2	5	6.0	3	60.0
2021-03-04	81	58	71.6	8	9.9	5	62.5
2021-09-12	69	51	73.9	2	2.9	0	0.0
2021-01-14	85	64	75.3	20	23.5	14	70.0
2021-01-24	89	59	66.3	19	21.3	16	84.2
2020-08-30	82	58	70.7	0	0.0	0	0
2020-12-10	81	62	76.5	12	14.8	5	41.7
2020-06-14	84	48	57.1	0	0.0	0	0
2021-08-25	71	57	80.3	0	0.0	0	0
2021-05-23	73	58	79.5	7	9.6	5	71.4
2020-09-19	83	66	79.5	0	0.0	0	0
2021-01-15	85	62	72.9	19	22.4	13	68.4
2020-05-15	67	42	62.7	5	7.5	3	60.0
2021-05-05	79	63	79.7	14	17.7	9	64.3
2021-06-25	69	58	84.1	0	0.0	0	0
