Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	277	174	62.8	11	4.0	11	100.0
2020-04-25	266	173	65.0	10	3.8	10	100.0
2020-04-26	258	163	63.2	10	3.9	10	100.0
2020-04-27	270	172	63.7	12	4.4	11	91.7
2020-04-28	267	182	68.2	14	5.2	10	71.4
2020-04-29	269	198	73.6	14	5.2	9	64.3
2020-04-30	260	184	70.8	10	3.8	7	70.0
2020-05-01	260	171	65.8	13	5.0	10	76.9
2020-05-02	256	165	64.5	13	5.1	9	69.2
2020-05-03	258	175	67.8	13	5.0	11	84.6
2020-05-04	259	174	67.2	15	5.8	11	73.3
2020-05-05	261	177	67.8	13	5.0	9	69.2
2020-05-06	262	173	66.0	16	6.1	11	68.8
2020-05-07	267	184	68.9	15	5.6	11	73.3
2020-05-08	266	181	68.0	16	6.0	11	68.8
2020-05-09	261	174	66.7	15	5.7	10	66.7
2020-05-10	262	174	66.4	15	5.7	10	66.7
2020-05-11	266	185	69.5	16	6.0	10	62.5
2020-05-12	267	193	72.3	14	5.2	9	64.3
2020-05-13	260	184	70.8	13	5.0	9	69.2
2020-05-14	259	186	71.8	13	5.0	8	61.5
2020-05-15	260	178	68.5	12	4.6	8	66.7
2020-05-16	258	176	68.2	10	3.9	9	90.0
2020-05-17	255	169	66.3	10	3.9	8	80.0
2020-05-18	260	177	68.1	9	3.5	6	66.7
2020-05-19	263	171	65.0	10	3.8	6	60.0
2020-05-20	259	177	68.3	12	4.6	7	58.3
2020-05-21	260	176	67.7	11	4.2	7	63.6
2020-05-22	257	157	61.1	9	3.5	6	66.7
2020-05-23	263	171	65.0	9	3.4	7	77.8
2020-05-24	258	173	67.1	8	3.1	6	75.0
2020-05-25	250	171	68.4	8	3.2	5	62.5
2020-05-26	255	163	63.9	7	2.7	5	71.4
2020-05-27	254	170	66.9	8	3.1	5	62.5
2020-05-28	255	179	70.2	7	2.7	6	85.7
2020-05-29	255	172	67.5	7	2.7	6	85.7
2020-05-30	253	182	71.9	7	2.8	6	85.7
2020-05-31	252	161	63.9	7	2.8	6	85.7
2020-06-01	254	156	61.4	7	2.8	3	42.9
2020-06-02	250	156	62.4	7	2.8	3	42.9
2020-06-03	260	163	62.7	6	2.3	3	50.0
2020-06-04	260	182	70.0	6	2.3	3	50.0
2020-06-05	260	181	69.6	6	2.3	4	66.7
2020-06-06	257	181	70.4	6	2.3	4	66.7
2020-06-07	259	180	69.5	6	2.3	4	66.7
2020-06-08	249	172	69.1	7	2.8	5	71.4
2020-06-09	261	194	74.3	5	1.9	4	80.0
2020-06-10	262	180	68.7	5	1.9	4	80.0
2020-06-11	261	180	69.0	4	1.5	4	100.0
2020-06-12	263	166	63.1	4	1.5	4	100.0
2020-06-13	256	167	65.2	4	1.6	4	100.0
2020-06-14	255	167	65.5	4	1.6	4	100.0
2020-06-15	254	177	69.7	4	1.6	4	100.0
2020-06-16	259	174	67.2	4	1.5	4	100.0
2020-06-17	259	172	66.4	5	1.9	2	40.0
2020-06-18	257	168	65.4	5	1.9	3	60.0
2020-06-19	257	180	70.0	6	2.3	4	66.7
2020-06-20	260	181	69.6	6	2.3	4	66.7
2020-06-21	257	165	64.2	6	2.3	4	66.7
2020-06-22	259	169	65.3	6	2.3	4	66.7
2020-06-23	259	167	64.5	5	1.9	4	80.0
2020-06-24	257	172	66.9	5	1.9	4	80.0
2020-06-25	258	182	70.5	6	2.3	4	66.7
2020-06-26	258	171	66.3	6	2.3	4	66.7
2020-06-27	255	164	64.3	7	2.7	5	71.4
2020-06-28	246	146	59.3	6	2.4	4	66.7
2020-06-29	248	161	64.9	6	2.4	4	66.7
2020-06-30	254	174	68.5	7	2.8	4	57.1
2020-07-01	260	184	70.8	6	2.3	4	66.7
2020-07-02	260	177	68.1	5	1.9	3	60.0
2020-07-03	261	173	66.3	3	1.1	3	100.0
2020-07-04	254	174	68.5	3	1.2	3	100.0
2020-07-05	253	168	66.4	3	1.2	3	100.0
2020-07-06	258	177	68.6	2	0.8	2	100.0
2020-07-07	261	175	67.0	3	1.1	2	66.7
2020-07-08	260	180	69.2	3	1.2	2	66.7
2020-07-09	259	170	65.6	2	0.8	2	100.0
2020-07-10	260	184	70.8	2	0.8	2	100.0
2020-07-11	260	175	67.3	2	0.8	1	50.0
2020-07-12	258	168	65.1	2	0.8	1	50.0
2020-07-13	256	162	63.3	2	0.8	1	50.0
2020-07-14	275	186	67.6	2	0.7	2	100.0
2020-07-15	262	177	67.6	2	0.8	2	100.0
2020-07-16	265	191	72.1	2	0.8	1	50.0
2020-07-17	269	176	65.4	2	0.7	1	50.0
2020-07-18	252	166	65.9	1	0.4	1	100.0
2020-07-19	247	160	64.8	1	0.4	1	100.0
2020-07-20	248	168	67.7	1	0.4	1	100.0
2020-07-21	250	179	71.6	1	0.4	1	100.0
2020-07-22	229	158	69.0	1	0.4	1	100.0
2020-07-23	222	144	64.9	1	0.5	1	100.0
2020-07-24	222	144	64.9	1	0.5	1	100.0
2020-07-25	227	149	65.6	1	0.4	1	100.0
2020-07-26	223	144	64.6	1	0.4	1	100.0
2020-07-27	226	146	64.6	1	0.4	1	100.0
2020-07-28	252	167	66.3	1	0.4	1	100.0
2020-07-29	261	168	64.4	1	0.4	1	100.0
2020-07-30	261	171	65.5	1	0.4	1	100.0
2020-07-31	267	177	66.3	2	0.7	1	50.0
2020-08-01	263	185	70.3	2	0.8	1	50.0
2020-08-02	260	179	68.8	3	1.2	3	100.0
2020-08-03	260	167	64.2	4	1.5	3	75.0
2020-08-04	232	166	71.6	4	1.7	3	75.0
2020-08-05	233	160	68.7	4	1.7	3	75.0
2020-08-06	236	158	66.9	3	1.3	2	66.7
2020-08-07	254	171	67.3	5	2.0	3	60.0
2020-08-08	250	170	68.0	6	2.4	3	50.0
2020-08-09	250	176	70.4	6	2.4	3	50.0
2020-08-10	258	184	71.3	6	2.3	3	50.0
2020-08-11	258	183	70.9	7	2.7	4	57.1
2020-08-12	258	183	70.9	7	2.7	4	57.1
2020-08-13	258	187	72.5	7	2.7	4	57.1
2020-08-14	258	187	72.5	7	2.7	4	57.1
2020-08-15	252	178	70.6	7	2.8	3	42.9
2020-08-16	250	168	67.2	8	3.2	5	62.5
2020-08-17	261	164	62.8	8	3.1	5	62.5
2020-08-18	261	183	70.1	8	3.1	5	62.5
2020-08-19	261	189	72.4	8	3.1	5	62.5
2020-08-20	260	189	72.7	7	2.7	5	71.4
2020-08-21	259	178	68.7	9	3.5	7	77.8
2020-08-22	259	175	67.6	8	3.1	6	75.0
2020-08-23	255	173	67.8	9	3.5	7	77.8
2020-08-24	255	166	65.1	9	3.5	6	66.7
2020-08-25	261	177	67.8	9	3.4	6	66.7
2020-08-26	261	174	66.7	9	3.4	6	66.7
2020-08-27	259	166	64.1	8	3.1	6	75.0
2020-08-28	254	176	69.3	8	3.1	7	87.5
2020-08-29	250	168	67.2	9	3.6	7	77.8
2020-08-30	250	164	65.6	10	4.0	6	60.0
2020-08-31	250	169	67.6	8	3.2	6	75.0
2020-09-01	252	171	67.9	7	2.8	5	71.4
2020-09-02	253	173	68.4	8	3.2	6	75.0
2020-09-03	253	166	65.6	7	2.8	6	85.7
2020-09-04	253	174	68.8	6	2.4	5	83.3
2020-09-05	250	175	70.0	5	2.0	4	80.0
2020-09-06	250	165	66.0	5	2.0	3	60.0
2020-09-07	253	166	65.6	5	2.0	3	60.0
2020-09-08	257	173	67.3	4	1.6	2	50.0
2020-09-09	259	178	68.7	3	1.2	1	33.3
2020-09-10	258	168	65.1	3	1.2	1	33.3
2020-09-11	258	175	67.8	3	1.2	1	33.3
2020-09-12	255	175	68.6	3	1.2	1	33.3
2020-09-13	252	170	67.5	3	1.2	1	33.3
2020-09-14	260	173	66.5	4	1.5	1	25.0
2020-09-15	264	182	68.9	4	1.5	1	25.0
2020-09-16	264	180	68.2	4	1.5	0	0.0
2020-09-17	272	182	66.9	4	1.5	0	0.0
2020-09-18	263	189	71.9	4	1.5	0	0.0
2020-09-19	261	180	69.0	4	1.5	0	0.0
2020-09-20	261	167	64.0	4	1.5	0	0.0
2020-09-21	260	182	70.0	4	1.5	0	0.0
2020-09-22	259	175	67.6	4	1.5	1	25.0
2020-09-23	262	177	67.6	4	1.5	1	25.0
2020-09-24	265	179	67.5	3	1.1	1	33.3
2020-09-25	263	189	71.9	4	1.5	2	50.0
2020-09-26	259	176	68.0	3	1.2	2	66.7
2020-09-27	259	165	63.7	3	1.2	2	66.7
2020-09-28	266	172	64.7	4	1.5	3	75.0
2020-09-29	270	189	70.0	4	1.5	3	75.0
2020-09-30	272	188	69.1	4	1.5	3	75.0
2020-10-01	267	181	67.8	4	1.5	3	75.0
2020-10-02	263	186	70.7	4	1.5	3	75.0
2020-10-03	263	189	71.9	5	1.9	3	60.0
2020-10-04	263	189	71.9	5	1.9	3	60.0
2020-10-05	260	164	63.1	6	2.3	3	50.0
2020-10-06	268	196	73.1	6	2.2	3	50.0
2020-10-07	270	190	70.4	5	1.9	3	60.0
2020-10-08	266	187	70.3	8	3.0	4	50.0
2020-10-09	270	187	69.3	8	3.0	5	62.5
2020-10-10	266	189	71.1	8	3.0	5	62.5
2020-10-11	266	182	68.4	7	2.6	4	57.1
2020-10-12	267	184	68.9	7	2.6	2	28.6
2020-10-13	267	188	70.4	7	2.6	2	28.6
2020-10-14	266	189	71.1	6	2.3	2	33.3
2020-10-15	268	190	70.9	5	1.9	2	40.0
2020-10-16	268	184	68.7	6	2.2	2	33.3
2020-10-17	264	182	68.9	7	2.7	2	28.6
2020-10-18	264	167	63.3	8	3.0	3	37.5
2020-10-19	268	179	66.8	11	4.1	3	27.3
2020-10-20	268	189	70.5	12	4.5	6	50.0
2020-10-21	268	186	69.4	11	4.1	5	45.5
2020-10-22	268	201	75.0	13	4.9	7	53.8
2020-10-23	258	200	77.5	15	5.8	7	46.7
2020-10-24	244	199	81.6	18	7.4	8	44.4
2020-10-25	244	199	81.6	20	8.2	10	50.0
2020-10-26	252	193	76.6	22	8.7	11	50.0
2020-10-27	250	198	79.2	22	8.8	12	54.5
2020-10-28	253	201	79.4	21	8.3	12	57.1
