Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	35	22	62.9	4	11.4	3	75.0
2020-04-25	40	20	50.0	4	10.0	3	75.0
2020-04-26	40	21	52.5	4	10.0	3	75.0
2020-04-27	35	19	54.3	4	11.4	3	75.0
2020-04-28	32	23	71.9	3	9.4	1	33.3
2020-04-29	32	25	78.1	4	12.5	3	75.0
2020-04-30	35	25	71.4	4	11.4	3	75.0
2020-05-01	35	24	68.6	2	5.7	1	50.0
2020-05-02	34	24	70.6	2	5.9	1	50.0
2020-05-03	28	22	78.6	3	10.7	1	33.3
2020-05-04	33	25	75.8	3	9.1	1	33.3
2020-05-05	33	24	72.7	3	9.1	1	33.3
2020-05-06	33	24	72.7	3	9.1	1	33.3
2020-05-07	33	21	63.6	2	6.1	1	50.0
2020-05-08	25	18	72.0	1	4.0	0	0.0
2020-05-09	30	25	83.3	2	6.7	1	50.0
2020-05-10	30	25	83.3	2	6.7	1	50.0
2020-05-11	28	23	82.1	2	7.1	1	50.0
2020-05-12	34	24	70.6	1	2.9	1	100.0
2020-05-13	35	23	65.7	1	2.9	1	100.0
2020-05-14	35	23	65.7	1	2.9	1	100.0
2020-05-15	35	24	68.6	0	0.0	0	0
2020-05-16	36	22	61.1	0	0.0	0	0
2020-05-17	36	23	63.9	1	2.8	0	0.0
2020-05-18	36	22	61.1	1	2.8	0	0.0
2020-05-19	36	19	52.8	1	2.8	0	0.0
2020-05-20	37	23	62.2	1	2.7	0	0.0
2020-05-21	34	22	64.7	1	2.9	0	0.0
2020-05-22	33	15	45.5	0	0.0	0	0
2020-05-23	34	17	50.0	0	0.0	0	0
2020-05-24	34	20	58.8	0	0.0	0	0
2020-05-25	34	20	58.8	1	2.9	0	0.0
2020-05-26	34	21	61.8	1	2.9	0	0.0
2020-05-27	34	22	64.7	0	0.0	0	0
2020-05-28	33	18	54.5	0	0.0	0	0
2020-05-29	33	16	48.5	0	0.0	0	0
2020-05-30	33	16	48.5	0	0.0	0	0
2020-05-31	34	17	50.0	0	0.0	0	0
2020-06-01	34	17	50.0	0	0.0	0	0
2020-06-02	34	11	32.4	0	0.0	0	0
2020-06-03	34	23	67.6	0	0.0	0	0
2020-06-04	34	22	64.7	0	0.0	0	0
2020-06-05	34	20	58.8	0	0.0	0	0
2020-06-06	34	19	55.9	0	0.0	0	0
2020-06-07	33	12	36.4	0	0.0	0	0
2020-06-08	34	15	44.1	1	2.9	1	100.0
2020-06-09	33	18	54.5	0	0.0	0	0
2020-06-10	33	11	33.3	0	0.0	0	0
2020-06-11	34	15	44.1	0	0.0	0	0
2020-06-12	33	17	51.5	0	0.0	0	0
2020-06-13	33	17	51.5	0	0.0	0	0
2020-06-14	34	19	55.9	0	0.0	0	0
2020-06-15	33	19	57.6	0	0.0	0	0
2020-06-16	33	20	60.6	0	0.0	0	0
2020-06-17	34	16	47.1	0	0.0	0	0
2020-06-18	32	17	53.1	0	0.0	0	0
2020-06-19	33	19	57.6	0	0.0	0	0
2020-06-20	36	22	61.1	0	0.0	0	0
2020-06-21	35	19	54.3	0	0.0	0	0
2020-06-22	35	16	45.7	0	0.0	0	0
2020-06-23	35	20	57.1	0	0.0	0	0
2020-06-24	32	24	75.0	1	3.1	0	0.0
2020-06-25	33	24	72.7	1	3.0	0	0.0
2020-06-26	33	23	69.7	1	3.0	0	0.0
2020-06-27	33	26	78.8	0	0.0	0	0
2020-06-28	34	27	79.4	0	0.0	0	0
2020-06-29	33	25	75.8	0	0.0	0	0
2020-06-30	34	26	76.5	1	2.9	0	0.0
2020-07-01	15	12	80.0	0	0.0	0	0
2020-07-02	35	23	65.7	0	0.0	0	0
2020-07-03	35	20	57.1	0	0.0	0	0
2020-07-04	35	16	45.7	0	0.0	0	0
2020-07-05	35	13	37.1	0	0.0	0	0
2020-07-06	36	14	38.9	0	0.0	0	0
2020-07-07	35	17	48.6	0	0.0	0	0
2020-07-08	35	16	45.7	0	0.0	0	0
2020-07-09	35	15	42.9	0	0.0	0	0
2020-07-10	35	18	51.4	0	0.0	0	0
2020-07-11	35	16	45.7	0	0.0	0	0
2020-07-12	15	10	66.7	0	0.0	0	0
2020-07-13	15	10	66.7	0	0.0	0	0
2020-07-14	15	13	86.7	0	0.0	0	0
2020-07-15	15	11	73.3	0	0.0	0	0
2020-07-16	35	21	60.0	0	0.0	0	0
2020-07-17	35	20	57.1	0	0.0	0	0
2020-07-18	35	17	48.6	0	0.0	0	0
2020-07-19	36	17	47.2	0	0.0	0	0
2020-07-20	36	17	47.2	0	0.0	0	0
2020-07-21	36	16	44.4	0	0.0	0	0
2020-07-22	35	19	54.3	0	0.0	0	0
2020-07-23	36	20	55.6	0	0.0	0	0
2020-07-24	35	19	54.3	0	0.0	0	0
2020-07-25	15	13	86.7	0	0.0	0	0
2020-07-26	15	14	93.3	0	0.0	0	0
2020-07-27	15	13	86.7	0	0.0	0	0
2020-07-28	15	13	86.7	0	0.0	0	0
2020-07-29	15	13	86.7	0	0.0	0	0
2020-07-30	15	14	93.3	0	0.0	0	0
2020-07-31	15	14	93.3	0	0.0	0	0
2020-08-01	15	12	80.0	0	0.0	0	0
2020-08-02	10	6	60.0	0	0.0	0	0
2020-08-03	15	12	80.0	0	0.0	0	0
2020-08-04	15	9	60.0	0	0.0	0	0
2020-08-05	15	12	80.0	0	0.0	0	0
2020-08-06	15	13	86.7	0	0.0	0	0
2020-08-07	15	11	73.3	0	0.0	0	0
2020-08-08	15	12	80.0	0	0.0	0	0
2020-08-09	15	14	93.3	0	0.0	0	0
2020-08-10	15	14	93.3	0	0.0	0	0
