Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	78	52	66.7	10	12.8	7	70.0
2020-04-25	79	47	59.5	11	13.9	5	45.5
2020-04-26	78	53	67.9	11	14.1	6	54.5
2020-04-27	78	49	62.8	9	11.5	5	55.6
2020-04-28	78	54	69.2	13	16.7	8	61.5
2020-04-29	78	54	69.2	12	15.4	5	41.7
2020-04-30	76	53	69.7	12	15.8	5	41.7
2020-05-01	76	57	75.0	15	19.7	8	53.3
2020-05-02	78	50	64.1	11	14.1	2	18.2
2020-05-03	78	51	65.4	11	14.1	2	18.2
2020-05-04	78	52	66.7	10	12.8	2	20.0
2020-05-05	72	46	63.9	8	11.1	2	25.0
2020-05-06	70	41	58.6	10	14.3	3	30.0
2020-05-07	77	40	51.9	7	9.1	2	28.6
2020-05-08	77	56	72.7	8	10.4	2	25.0
2020-05-09	77	57	74.0	8	10.4	2	25.0
2020-05-10	77	57	74.0	5	6.5	2	40.0
2020-05-11	77	59	76.6	5	6.5	2	40.0
2020-05-12	78	54	69.2	8	10.3	2	25.0
2020-05-13	77	52	67.5	5	6.5	2	40.0
2020-05-14	78	56	71.8	4	5.1	2	50.0
2020-05-15	77	58	75.3	4	5.2	3	75.0
2020-05-16	76	48	63.2	4	5.3	3	75.0
2020-05-17	77	50	64.9	4	5.2	3	75.0
2020-05-18	78	46	59.0	5	6.4	4	80.0
2020-05-19	78	38	48.7	3	3.8	2	66.7
2020-05-20	78	41	52.6	3	3.8	2	66.7
2020-05-21	77	45	58.4	3	3.9	1	33.3
2020-05-22	78	47	60.3	3	3.8	1	33.3
2020-05-23	75	46	61.3	4	5.3	2	50.0
2020-05-24	75	47	62.7	4	5.3	2	50.0
2020-05-25	119	76	63.9	2	1.7	1	50.0
2020-05-26	121	77	63.6	3	2.5	1	33.3
2020-05-27	116	77	66.4	3	2.6	0	0.0
2020-05-28	118	82	69.5	2	1.7	0	0.0
2020-05-29	115	72	62.6	1	0.9	0	0.0
2020-05-30	114	81	71.1	1	0.9	0	0.0
2020-05-31	111	70	63.1	1	0.9	0	0.0
2020-06-01	115	65	56.5	1	0.9	0	0.0
2020-06-02	115	70	60.9	1	0.9	0	0.0
2020-06-03	115	74	64.3	1	0.9	0	0.0
2020-06-04	117	66	56.4	1	0.9	0	0.0
2020-06-05	117	71	60.7	1	0.9	0	0.0
2020-06-06	114	74	64.9	1	0.9	0	0.0
2020-06-07	115	78	67.8	1	0.9	0	0.0
2020-06-08	116	79	68.1	0	0.0	0	0
2020-06-09	118	77	65.3	0	0.0	0	0
2020-06-10	117	77	65.8	0	0.0	0	0
2020-06-11	111	84	75.7	1	0.9	0	0.0
2020-06-12	111	82	73.9	1	0.9	0	0.0
2020-06-13	108	81	75.0	0	0.0	0	0
2020-06-14	108	78	72.2	0	0.0	0	0
2020-06-15	105	66	62.9	0	0.0	0	0
2020-06-16	112	74	66.1	0	0.0	0	0
2020-06-17	106	67	63.2	0	0.0	0	0
2020-06-18	112	73	65.2	0	0.0	0	0
2020-06-19	117	76	65.0	0	0.0	0	0
2020-06-20	119	85	71.4	0	0.0	0	0
2020-06-21	117	81	69.2	0	0.0	0	0
2020-06-22	113	77	68.1	0	0.0	0	0
2020-06-23	122	79	64.8	0	0.0	0	0
2020-06-24	118	80	67.8	0	0.0	0	0
2020-06-25	112	92	82.1	0	0.0	0	0
2020-06-26	109	90	82.6	0	0.0	0	0
2020-06-27	112	89	79.5	0	0.0	0	0
2020-06-28	109	93	85.3	0	0.0	0	0
2020-06-29	109	94	86.2	0	0.0	0	0
2020-06-30	110	93	84.5	0	0.0	0	0
2020-07-01	108	86	79.6	0	0.0	0	0
2020-07-02	108	86	79.6	0	0.0	0	0
2020-07-03	108	93	86.1	0	0.0	0	0
2020-07-04	109	84	77.1	0	0.0	0	0
2020-07-05	109	88	80.7	0	0.0	0	0
2020-07-06	109	83	76.1	0	0.0	0	0
2020-07-07	112	87	77.7	0	0.0	0	0
2020-07-08	111	80	72.1	0	0.0	0	0
2020-07-09	111	87	78.4	0	0.0	0	0
2020-07-10	109	87	79.8	0	0.0	0	0
2020-07-11	110	91	82.7	1	0.9	1	100.0
2020-07-12	110	90	81.8	1	0.9	1	100.0
2020-07-13	108	83	76.9	1	0.9	1	100.0
2020-07-14	107	75	70.1	1	0.9	1	100.0
2020-07-15	108	78	72.2	1	0.9	1	100.0
2020-07-16	108	80	74.1	1	0.9	1	100.0
2020-07-17	107	74	69.2	1	0.9	1	100.0
2020-07-18	106	77	72.6	1	0.9	1	100.0
2020-07-19	106	77	72.6	1	0.9	1	100.0
2020-07-20	110	75	68.2	1	0.9	1	100.0
2020-07-21	111	67	60.4	1	0.9	1	100.0
2020-07-22	111	72	64.9	2	1.8	1	50.0
2020-07-23	109	73	67.0	2	1.8	1	50.0
2020-07-24	106	76	71.7	2	1.9	1	50.0
2020-07-25	109	86	78.9	2	1.8	1	50.0
2020-07-26	112	85	75.9	3	2.7	1	33.3
2020-07-27	112	86	76.8	3	2.7	1	33.3
2020-07-28	109	81	74.3	3	2.8	1	33.3
2020-07-29	109	78	71.6	2	1.8	1	50.0
2020-07-30	109	78	71.6	2	1.8	1	50.0
2020-07-31	107	73	68.2	2	1.9	1	50.0
2020-08-01	105	69	65.7	2	1.9	1	50.0
2020-08-02	105	68	64.8	2	1.9	1	50.0
2020-08-03	103	72	69.9	1	1.0	1	100.0
2020-08-04	109	81	74.3	1	0.9	1	100.0
2020-08-05	109	76	69.7	1	0.9	1	100.0
2020-08-06	108	77	71.3	1	0.9	1	100.0
2020-08-07	109	72	66.1	2	1.8	1	50.0
2020-08-08	107	72	67.3	3	2.8	1	33.3
2020-08-09	107	68	63.6	3	2.8	1	33.3
2020-08-10	107	63	58.9	3	2.8	1	33.3
