Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-04-18	16	13	81.2	3	18.8	2	66.7
2020-04-28	18	5	27.8	0	0.0	1	0
2021-01-29	16	13	81.2	2	12.5	2	100.0
2021-07-02	14	13	92.9	0	0.0	0	0
2020-06-18	22	8	36.4	0	0.0	0	0
2021-05-06	16	13	81.2	6	37.5	1	16.7
2020-10-07	18	12	66.7	0	0.0	0	0
2020-07-01	22	9	40.9	0	0.0	0	0
2021-04-27	16	16	100.0	7	43.8	3	42.9
2021-03-22	16	14	87.5	5	31.2	0	0.0
2020-07-18	22	11	50.0	0	0.0	0	0
2020-09-20	18	11	61.1	0	0.0	0	0
2021-06-02	16	13	81.2	2	12.5	1	50.0
2021-04-14	16	15	93.8	6	37.5	2	33.3
2021-04-01	16	12	75.0	3	18.8	0	0.0
2021-04-16	16	12	75.0	3	18.8	2	66.7
2021-05-26	16	13	81.2	5	31.2	1	20.0
2020-05-07	22	9	40.9	1	4.5	1	100.0
2021-06-07	14	12	85.7	1	7.1	1	100.0
2021-03-13	16	11	68.8	2	12.5	1	50.0
2020-06-13	22	10	45.5	0	0.0	0	0
2020-08-29	18	7	38.9	0	0.0	0	0
2020-10-08	18	13	72.2	0	0.0	0	0
2021-03-07	16	13	81.2	5	31.2	2	40.0
2021-01-24	16	13	81.2	2	12.5	2	100.0
2021-08-23	16	12	75.0	0	0.0	0	0
2020-11-04	18	11	61.1	3	16.7	1	33.3
2021-07-28	16	7	43.8	0	0.0	0	0
2020-10-06	18	12	66.7	0	0.0	0	0
2020-08-14	18	9	50.0	0	0.0	0	0
2020-09-07	18	11	61.1	0	0.0	0	0
2021-05-15	16	12	75.0	3	18.8	2	66.7
2020-08-09	18	7	38.9	0	0.0	0	0
2020-07-11	19	9	47.4	0	0.0	0	0
2021-07-05	16	16	100.0	0	0.0	0	0
2020-10-05	18	8	44.4	0	0.0	0	0
2020-08-04	18	13	72.2	0	0.0	0	0
2020-05-29	19	5	26.3	0	0.0	0	0
2021-02-17	16	12	75.0	3	18.8	1	33.3
2020-09-05	18	12	66.7	0	0.0	0	0
2020-11-22	17	13	76.5	5	29.4	3	60.0
2020-09-12	18	12	66.7	0	0.0	0	0
2020-06-21	6	1	16.7	0	0.0	0	0
2021-07-16	14	11	78.6	0	0.0	0	0
2021-07-27	16	9	56.2	0	0.0	0	0
2021-03-05	16	14	87.5	5	31.2	1	20.0
2020-11-19	17	12	70.6	5	29.4	3	60.0
2021-06-06	14	11	78.6	1	7.1	1	100.0
2020-09-19	18	11	61.1	0	0.0	0	0
2020-09-25	18	9	50.0	0	0.0	0	0
2020-05-04	22	8	36.4	1	4.5	1	100.0
2021-02-18	16	11	68.8	2	12.5	1	50.0
2020-08-25	18	9	50.0	0	0.0	0	0
2020-06-29	22	8	36.4	0	0.0	0	0
2020-06-03	22	4	18.2	0	0.0	0	0
2021-06-04	16	12	75.0	1	6.2	1	100.0
2020-07-04	20	9	45.0	0	0.0	0	0
2021-08-11	17	13	76.5	0	0.0	0	0
2021-02-07	16	12	75.0	4	25.0	2	50.0
2021-07-23	16	9	56.2	0	0.0	0	0
2020-05-19	22	8	36.4	2	9.1	1	50.0
2021-06-24	14	14	100.0	1	7.1	1	100.0
2021-07-25	15	12	80.0	0	0.0	0	0
2020-10-29	18	13	72.2	1	5.6	0	0.0
2020-10-10	18	12	66.7	0	0.0	0	0
2020-06-11	22	10	45.5	2	9.1	0	0.0
2021-01-03	16	12	75.0	6	37.5	4	66.7
2020-08-03	22	15	68.2	0	0.0	0	0
2020-07-02	22	8	36.4	0	0.0	0	0
2020-11-29	17	13	76.5	6	35.3	3	50.0
2020-08-01	20	15	75.0	0	0.0	0	0
2020-12-07	15	13	86.7	6	40.0	4	66.7
2021-04-15	16	11	68.8	4	25.0	2	50.0
2020-12-14	15	15	100.0	6	40.0	3	50.0
2021-04-19	16	13	81.2	3	18.8	2	66.7
