Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	102	59	57.8	19	18.6	15	78.9
2020-04-25	102	66	64.7	18	17.6	14	77.8
2020-04-26	102	64	62.7	20	19.6	16	80.0
2020-04-27	102	64	62.7	19	18.6	12	63.2
2020-04-28	102	62	60.8	21	20.6	14	66.7
2020-04-29	102	63	61.8	18	17.6	13	72.2
2020-04-30	100	60	60.0	18	18.0	11	61.1
2020-05-01	102	56	54.9	16	15.7	12	75.0
2020-05-02	102	56	54.9	15	14.7	12	80.0
2020-05-03	102	55	53.9	14	13.7	11	78.6
2020-05-04	103	55	53.4	13	12.6	10	76.9
2020-05-05	98	53	54.1	12	12.2	9	75.0
2020-05-06	98	52	53.1	13	13.3	9	69.2
2020-05-07	97	59	60.8	13	13.4	8	61.5
2020-05-08	97	63	64.9	12	12.4	8	66.7
2020-05-09	95	62	65.3	12	12.6	7	58.3
2020-05-10	95	59	62.1	12	12.6	7	58.3
2020-05-11	95	56	58.9	11	11.6	6	54.5
2020-05-12	88	52	59.1	10	11.4	6	60.0
2020-05-13	88	51	58.0	10	11.4	7	70.0
2020-05-14	86	54	62.8	9	10.5	7	77.8
2020-05-15	89	54	60.7	7	7.9	5	71.4
2020-05-16	87	52	59.8	6	6.9	6	100.0
2020-05-17	89	55	61.8	6	6.7	6	100.0
2020-05-18	88	54	61.4	8	9.1	5	62.5
2020-05-19	89	62	69.7	6	6.7	5	83.3
2020-05-20	87	58	66.7	5	5.7	5	100.0
2020-05-21	89	59	66.3	5	5.6	5	100.0
2020-05-22	89	51	57.3	5	5.6	5	100.0
2020-05-23	89	54	60.7	5	5.6	5	100.0
2020-05-24	90	52	57.8	5	5.6	5	100.0
2020-05-25	89	57	64.0	7	7.9	5	71.4
2020-05-26	90	57	63.3	5	5.6	4	80.0
2020-05-27	89	50	56.2	5	5.6	4	80.0
2020-05-28	87	60	69.0	5	5.7	4	80.0
2020-05-29	87	62	71.3	5	5.7	3	60.0
2020-05-30	87	69	79.3	4	4.6	4	100.0
2020-05-31	87	61	70.1	4	4.6	4	100.0
2020-06-01	87	61	70.1	4	4.6	3	75.0
2020-06-02	87	67	77.0	4	4.6	4	100.0
2020-06-03	87	62	71.3	6	6.9	6	100.0
2020-06-04	85	57	67.1	3	3.5	3	100.0
2020-06-05	87	63	72.4	2	2.3	2	100.0
2020-06-06	87	63	72.4	2	2.3	2	100.0
2020-06-07	87	59	67.8	2	2.3	2	100.0
2020-06-08	86	60	69.8	2	2.3	2	100.0
2020-06-09	87	65	74.7	2	2.3	2	100.0
2020-06-10	89	66	74.2	2	2.2	2	100.0
2020-06-11	89	61	68.5	2	2.2	2	100.0
2020-06-12	89	52	58.4	2	2.2	2	100.0
2020-06-13	89	59	66.3	2	2.2	2	100.0
2020-06-14	89	51	57.3	2	2.2	2	100.0
2020-06-15	89	53	59.6	2	2.2	1	50.0
2020-06-16	89	57	64.0	2	2.2	1	50.0
2020-06-17	89	59	66.3	3	3.4	3	100.0
2020-06-18	87	56	64.4	1	1.1	1	100.0
2020-06-19	87	61	70.1	1	1.1	1	100.0
2020-06-20	87	58	66.7	1	1.1	1	100.0
2020-06-21	87	59	67.8	1	1.1	1	100.0
2020-06-22	87	57	65.5	1	1.1	1	100.0
2020-06-23	87	52	59.8	1	1.1	0	0.0
2020-06-24	87	56	64.4	1	1.1	0	0.0
2020-06-25	87	59	67.8	1	1.1	0	0.0
2020-06-26	87	63	72.4	1	1.1	0	0.0
2020-06-27	95	59	62.1	1	1.1	0	0.0
2020-06-28	99	65	65.7	1	1.0	0	0.0
2020-06-29	95	66	69.5	1	1.1	0	0.0
2020-06-30	104	78	75.0	1	1.0	0	0.0
2020-07-01	104	77	74.0	1	1.0	0	0.0
2020-07-02	104	71	68.3	1	1.0	0	0.0
2020-07-03	104	72	69.2	1	1.0	0	0.0
2020-07-04	104	77	74.0	1	1.0	0	0.0
2020-07-05	104	76	73.1	1	1.0	0	0.0
2020-07-06	104	74	71.2	1	1.0	0	0.0
2020-07-07	104	75	72.1	1	1.0	0	0.0
2020-07-08	104	79	76.0	1	1.0	0	0.0
2020-07-09	104	80	76.9	1	1.0	0	0.0
2020-07-10	104	83	79.8	1	1.0	0	0.0
2020-07-11	106	81	76.4	1	0.9	0	0.0
2020-07-12	106	80	75.5	1	0.9	0	0.0
2020-07-13	104	69	66.3	1	1.0	0	0.0
2020-07-14	101	67	66.3	1	1.0	0	0.0
2020-07-15	103	69	67.0	1	1.0	0	0.0
2020-07-16	103	77	74.8	1	1.0	0	0.0
2020-07-17	103	77	74.8	1	1.0	0	0.0
2020-07-18	103	80	77.7	1	1.0	0	0.0
2020-07-19	104	79	76.0	1	1.0	0	0.0
2020-07-20	104	72	69.2	1	1.0	0	0.0
2020-07-21	104	72	69.2	1	1.0	0	0.0
2020-07-22	104	68	65.4	1	1.0	0	0.0
2020-07-23	104	77	74.0	1	1.0	0	0.0
2020-07-24	104	73	70.2	1	1.0	0	0.0
2020-07-25	104	72	69.2	1	1.0	0	0.0
2020-07-26	104	72	69.2	1	1.0	0	0.0
2020-07-27	104	80	76.9	1	1.0	0	0.0
2020-07-28	103	73	70.9	2	1.9	0	0.0
2020-07-29	104	71	68.3	1	1.0	0	0.0
2020-07-30	104	73	70.2	1	1.0	0	0.0
2020-07-31	104	69	66.3	1	1.0	0	0.0
2020-08-01	104	72	69.2	1	1.0	0	0.0
2020-08-02	106	77	72.6	1	0.9	0	0.0
2020-08-03	103	73	70.9	1	1.0	0	0.0
2020-08-04	108	75	69.4	2	1.9	1	50.0
2020-08-05	108	78	72.2	2	1.9	1	50.0
2020-08-06	108	78	72.2	2	1.9	1	50.0
2020-08-07	108	81	75.0	3	2.8	1	33.3
2020-08-08	108	82	75.9	3	2.8	1	33.3
2020-08-09	108	80	74.1	3	2.8	1	33.3
2020-08-10	80	51	63.8	2	2.5	1	50.0
2020-08-11	80	48	60.0	2	2.5	1	50.0
2020-08-12	80	46	57.5	2	2.5	1	50.0
2020-08-13	80	42	52.5	2	2.5	1	50.0
2020-08-14	108	70	64.8	2	1.9	1	50.0
2020-08-15	108	72	66.7	1	0.9	0	0.0
2020-08-16	108	64	59.3	1	0.9	0	0.0
2020-08-17	108	68	63.0	2	1.9	0	0.0
2020-08-18	108	80	74.1	2	1.9	0	0.0
2020-08-19	108	75	69.4	2	1.9	0	0.0
2020-08-20	108	74	68.5	1	0.9	1	100.0
2020-08-21	108	65	60.2	1	0.9	0	0.0
2020-08-22	108	68	63.0	1	0.9	0	0.0
2020-08-23	108	68	63.0	1	0.9	0	0.0
2020-08-24	108	67	62.0	1	0.9	0	0.0
2020-08-25	108	67	62.0	1	0.9	0	0.0
2020-08-26	108	74	68.5	1	0.9	0	0.0
2020-08-27	108	72	66.7	1	0.9	0	0.0
