Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	36	16	44.4	5	13.9	4	80.0
2020-04-25	36	14	38.9	6	16.7	5	83.3
2020-04-26	39	15	38.5	6	15.4	5	83.3
2020-04-27	36	17	47.2	6	16.7	5	83.3
2020-04-28	36	17	47.2	6	16.7	5	83.3
2020-04-29	36	15	41.7	5	13.9	4	80.0
2020-04-30	36	20	55.6	5	13.9	4	80.0
2020-05-01	36	19	52.8	7	19.4	4	57.1
2020-05-02	36	19	52.8	5	13.9	4	80.0
2020-05-03	36	19	52.8	5	13.9	5	100.0
2020-05-04	32	20	62.5	6	18.8	5	83.3
2020-05-05	28	20	71.4	4	14.3	4	100.0
2020-05-06	30	17	56.7	6	20.0	5	83.3
2020-05-07	34	16	47.1	6	17.6	6	100.0
2020-05-08	27	19	70.4	6	22.2	5	83.3
2020-05-09	29	20	69.0	5	17.2	5	100.0
2020-05-10	29	21	72.4	5	17.2	5	100.0
2020-05-11	30	20	66.7	5	16.7	5	100.0
2020-05-12	31	21	67.7	4	12.9	4	100.0
2020-05-13	29	18	62.1	3	10.3	3	100.0
2020-05-14	27	14	51.9	3	11.1	3	100.0
2020-05-15	29	15	51.7	2	6.9	2	100.0
2020-05-16	29	17	58.6	2	6.9	2	100.0
2020-05-17	25	17	68.0	2	8.0	2	100.0
2020-05-18	29	16	55.2	2	6.9	2	100.0
2020-05-19	30	22	73.3	2	6.7	1	50.0
2020-05-20	29	21	72.4	1	3.4	1	100.0
2020-05-21	29	21	72.4	2	6.9	1	50.0
2020-05-22	29	21	72.4	2	6.9	1	50.0
2020-05-23	33	21	63.6	2	6.1	1	50.0
2020-05-24	33	21	63.6	3	9.1	1	33.3
2020-05-25	35	18	51.4	3	8.6	1	33.3
2020-05-26	29	21	72.4	2	6.9	1	50.0
2020-05-27	29	19	65.5	3	10.3	1	33.3
2020-05-28	27	20	74.1	3	11.1	1	33.3
2020-05-29	27	20	74.1	3	11.1	1	33.3
2020-05-30	27	20	74.1	3	11.1	1	33.3
2020-05-31	27	17	63.0	3	11.1	1	33.3
2020-06-01	22	18	81.8	1	4.5	1	100.0
2020-06-02	22	19	86.4	1	4.5	1	100.0
2020-06-03	25	22	88.0	1	4.0	0	0.0
2020-06-04	23	17	73.9	0	0.0	0	0
