Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	20	9	45.0	4	20.0	4	100.0
2020-04-25	20	9	45.0	4	20.0	4	100.0
2020-04-26	20	8	40.0	4	20.0	4	100.0
2020-04-27	32	18	56.2	4	12.5	4	100.0
2020-04-28	40	21	52.5	3	7.5	3	100.0
2020-04-29	40	29	72.5	3	7.5	3	100.0
2020-04-30	40	25	62.5	4	10.0	3	75.0
2020-05-01	40	26	65.0	4	10.0	3	75.0
2020-05-02	40	24	60.0	3	7.5	3	100.0
2020-05-03	40	23	57.5	3	7.5	3	100.0
2020-05-04	40	23	57.5	3	7.5	3	100.0
2020-05-05	40	23	57.5	3	7.5	3	100.0
2020-05-06	40	23	57.5	3	7.5	2	66.7
2020-05-07	40	27	67.5	2	5.0	2	100.0
2020-05-08	40	27	67.5	2	5.0	2	100.0
2020-05-09	36	24	66.7	2	5.6	2	100.0
2020-05-10	36	23	63.9	2	5.6	2	100.0
2020-05-11	40	25	62.5	2	5.0	2	100.0
2020-05-12	40	25	62.5	1	2.5	1	100.0
2020-05-13	40	22	55.0	2	5.0	1	50.0
2020-05-14	40	27	67.5	1	2.5	1	100.0
2020-05-15	41	27	65.9	1	2.4	1	100.0
2020-05-16	39	22	56.4	1	2.6	1	100.0
2020-05-17	40	23	57.5	1	2.5	1	100.0
2020-05-18	40	29	72.5	1	2.5	1	100.0
2020-05-19	40	28	70.0	2	5.0	0	0.0
2020-05-20	38	23	60.5	0	0.0	0	0
2020-05-21	40	24	60.0	0	0.0	0	0
2020-05-22	40	21	52.5	0	0.0	0	0
2020-05-23	40	24	60.0	0	0.0	0	0
2020-05-24	40	22	55.0	0	0.0	0	0
2020-05-25	40	20	50.0	0	0.0	0	0
2020-05-26	40	23	57.5	0	0.0	0	0
2020-05-27	40	23	57.5	0	0.0	0	0
2020-05-28	40	24	60.0	0	0.0	0	0
2020-05-29	40	25	62.5	0	0.0	0	0
2020-05-30	40	24	60.0	0	0.0	0	0
2020-05-31	39	22	56.4	0	0.0	0	0
2020-06-01	40	24	60.0	0	0.0	0	0
2020-06-02	40	25	62.5	0	0.0	0	0
2020-06-03	40	25	62.5	0	0.0	0	0
2020-06-04	42	28	66.7	0	0.0	0	0
2020-06-05	41	24	58.5	0	0.0	0	0
2020-06-06	43	28	65.1	0	0.0	0	0
2020-06-07	43	25	58.1	0	0.0	0	0
2020-06-08	40	19	47.5	0	0.0	0	0
2020-06-09	40	23	57.5	0	0.0	0	0
2020-06-10	40	23	57.5	0	0.0	0	0
2020-06-11	39	28	71.8	0	0.0	0	0
2020-06-12	40	24	60.0	0	0.0	0	0
2020-06-13	42	25	59.5	0	0.0	0	0
2020-06-14	40	22	55.0	0	0.0	0	0
2020-06-15	42	23	54.8	0	0.0	0	0
2020-06-16	40	24	60.0	0	0.0	0	0
2020-06-17	40	20	50.0	0	0.0	0	0
2020-06-18	40	21	52.5	0	0.0	0	0
2020-06-19	38	19	50.0	0	0.0	0	0
2020-06-20	41	21	51.2	0	0.0	0	0
2020-06-21	40	19	47.5	0	0.0	0	0
2020-06-22	40	22	55.0	0	0.0	0	0
2020-06-23	40	24	60.0	0	0.0	0	0
2020-06-24	40	27	67.5	0	0.0	0	0
2020-06-25	40	27	67.5	0	0.0	0	0
2020-06-26	40	27	67.5	0	0.0	0	0
2020-06-27	40	27	67.5	0	0.0	0	0
2020-06-28	40	20	50.0	0	0.0	0	0
2020-06-29	40	24	60.0	0	0.0	0	0
2020-06-30	40	25	62.5	0	0.0	0	0
2020-07-01	41	27	65.9	0	0.0	0	0
2020-07-02	40	28	70.0	0	0.0	0	0
2020-07-03	40	23	57.5	0	0.0	0	0
2020-07-04	40	26	65.0	0	0.0	0	0
2020-07-05	41	28	68.3	0	0.0	0	0
2020-07-06	40	25	62.5	0	0.0	0	0
2020-07-07	40	26	65.0	0	0.0	0	0
2020-07-08	40	25	62.5	0	0.0	0	0
2020-07-09	40	26	65.0	0	0.0	0	0
2020-07-10	40	27	67.5	0	0.0	0	0
2020-07-11	40	28	70.0	0	0.0	0	0
2020-07-12	37	29	78.4	0	0.0	0	0
2020-07-13	37	28	75.7	0	0.0	0	0
2020-07-14	37	27	73.0	0	0.0	0	0
2020-07-15	40	26	65.0	0	0.0	0	0
2020-07-16	40	28	70.0	0	0.0	0	0
2020-07-17	40	29	72.5	0	0.0	0	0
2020-07-18	40	26	65.0	0	0.0	0	0
2020-07-19	40	28	70.0	0	0.0	0	0
2020-07-20	40	23	57.5	0	0.0	0	0
2020-07-21	42	25	59.5	0	0.0	0	0
2020-07-22	40	28	70.0	0	0.0	0	0
2020-07-23	40	27	67.5	0	0.0	0	0
2020-07-24	40	26	65.0	0	0.0	0	0
2020-07-25	40	26	65.0	0	0.0	0	0
2020-07-26	40	25	62.5	1	2.5	0	0.0
2020-07-27	42	22	52.4	0	0.0	0	0
2020-07-28	41	29	70.7	0	0.0	0	0
2020-07-29	42	29	69.0	0	0.0	0	0
2020-07-30	42	24	57.1	0	0.0	0	0
2020-07-31	42	26	61.9	0	0.0	0	0
2020-08-01	33	27	81.8	0	0.0	0	0
2020-08-02	28	23	82.1	0	0.0	0	0
2020-08-03	29	25	86.2	0	0.0	0	0
2020-08-04	29	22	75.9	0	0.0	0	0
2020-08-05	33	20	60.6	0	0.0	0	0
2020-08-06	33	25	75.8	0	0.0	0	0
2020-08-07	33	26	78.8	0	0.0	0	0
2020-08-08	33	25	75.8	0	0.0	0	0
2020-08-09	33	21	63.6	0	0.0	0	0
2020-08-10	33	28	84.8	0	0.0	0	0
2020-08-11	29	21	72.4	0	0.0	0	0
