Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	68	30	44.1	2	2.9	2	100.0
2020-04-25	68	32	47.1	2	2.9	2	100.0
2020-04-26	69	35	50.7	2	2.9	2	100.0
2020-04-27	69	34	49.3	2	2.9	1	50.0
2020-04-28	71	43	60.6	2	2.8	1	50.0
2020-04-29	69	41	59.4	2	2.9	1	50.0
2020-04-30	71	37	52.1	2	2.8	1	50.0
2020-05-01	71	38	53.5	3	4.2	2	66.7
2020-05-02	71	34	47.9	3	4.2	2	66.7
2020-05-03	71	33	46.5	3	4.2	2	66.7
2020-05-04	71	35	49.3	2	2.8	1	50.0
2020-05-05	73	44	60.3	2	2.7	1	50.0
2020-05-06	71	43	60.6	2	2.8	1	50.0
2020-05-07	70	47	67.1	1	1.4	0	0.0
2020-05-08	71	46	64.8	1	1.4	0	0.0
2020-05-09	70	44	62.9	1	1.4	0	0.0
2020-05-10	71	40	56.3	1	1.4	0	0.0
2020-05-11	71	43	60.6	1	1.4	0	0.0
2020-05-12	71	40	56.3	0	0.0	0	0
2020-05-13	71	40	56.3	0	0.0	0	0
2020-05-14	72	44	61.1	0	0.0	0	0
2020-05-15	72	42	58.3	0	0.0	0	0
2020-05-16	72	39	54.2	0	0.0	0	0
2020-05-17	72	39	54.2	0	0.0	0	0
2020-05-18	72	44	61.1	0	0.0	0	0
2020-05-19	72	47	65.3	0	0.0	0	0
2020-05-20	72	46	63.9	0	0.0	0	0
2020-05-21	72	46	63.9	0	0.0	0	0
2020-05-22	74	38	51.4	0	0.0	0	0
2020-05-23	74	46	62.2	0	0.0	0	0
2020-05-24	74	36	48.6	0	0.0	0	0
2020-05-25	73	38	52.1	0	0.0	0	0
2020-05-26	74	43	58.1	0	0.0	0	0
2020-05-27	76	45	59.2	0	0.0	0	0
2020-05-28	74	49	66.2	0	0.0	0	0
2020-05-29	74	48	64.9	0	0.0	0	0
2020-05-30	75	50	66.7	0	0.0	0	0
2020-05-31	73	43	58.9	0	0.0	0	0
2020-06-01	73	41	56.2	0	0.0	0	0
2020-06-02	76	48	63.2	0	0.0	0	0
2020-06-03	74	42	56.8	0	0.0	0	0
2020-06-04	74	46	62.2	0	0.0	0	0
2020-06-05	74	46	62.2	0	0.0	0	0
2020-06-06	74	48	64.9	0	0.0	0	0
2020-06-07	74	42	56.8	1	1.4	0	0.0
2020-06-08	74	39	52.7	0	0.0	0	0
2020-06-09	75	45	60.0	0	0.0	0	0
2020-06-10	77	43	55.8	0	0.0	0	0
2020-06-11	74	37	50.0	0	0.0	0	0
2020-06-12	74	41	55.4	0	0.0	0	0
2020-06-13	74	39	52.7	0	0.0	0	0
2020-06-14	74	38	51.4	0	0.0	0	0
