Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-11-13	16	12	75.0	2	12.5	0	0.0
2021-07-30	16	10	62.5	0	0.0	0	0
2020-05-25	18	4	22.2	0	0.0	0	0
2020-07-06	9	6	66.7	0	0.0	0	0
2020-11-20	16	11	68.8	3	18.8	3	100.0
2020-06-09	19	5	26.3	0	0.0	0	0
2020-06-10	19	4	21.1	0	0.0	0	0
2020-08-03	7	3	42.9	0	0.0	0	0
2020-07-21	16	9	56.2	0	0.0	0	0
2020-08-28	16	11	68.8	0	0.0	0	0
2020-08-30	16	11	68.8	0	0.0	0	0
2021-04-23	16	13	81.2	4	25.0	1	25.0
2021-02-28	16	8	50.0	1	6.2	1	100.0
2020-10-16	16	8	50.0	2	12.5	0	0.0
2020-12-05	16	9	56.2	1	6.2	1	100.0
2021-05-30	16	7	43.8	4	25.0	1	25.0
2021-08-14	16	7	43.8	1	6.2	0	0.0
2021-03-25	16	12	75.0	2	12.5	2	100.0
2020-07-10	9	4	44.4	0	0.0	0	0
2020-06-29	9	3	33.3	0	0.0	0	0
2020-12-24	16	11	68.8	8	50.0	4	50.0
2021-08-01	16	10	62.5	0	0.0	0	0
2020-10-05	7	6	85.7	0	0.0	0	0
2020-08-21	16	11	68.8	0	0.0	0	0
2020-08-17	7	6	85.7	0	0.0	0	0
2020-10-28	16	10	62.5	0	0.0	0	0
2020-06-16	20	5	25.0	0	0.0	0	0
2021-05-06	16	9	56.2	3	18.8	0	0.0
2020-06-07	17	7	41.2	0	0.0	0	0
2021-02-06	16	10	62.5	2	12.5	1	50.0
2021-07-23	16	8	50.0	0	0.0	0	0
2020-10-03	7	6	85.7	0	0.0	0	0
2020-09-29	7	5	71.4	0	0.0	0	0
2021-05-28	16	7	43.8	4	25.0	1	25.0
2021-06-11	16	14	87.5	1	6.2	1	100.0
2021-02-10	16	10	62.5	2	12.5	1	50.0
2020-12-12	16	11	68.8	1	6.2	1	100.0
2020-10-01	7	5	71.4	0	0.0	0	0
2021-07-06	16	9	56.2	1	6.2	0	0.0
2021-03-05	16	10	62.5	2	12.5	2	100.0
2020-05-29	19	8	42.1	0	0.0	0	0
2021-07-15	16	8	50.0	1	6.2	0	0.0
2020-11-10	16	9	56.2	1	6.2	1	100.0
2021-03-01	16	6	37.5	1	6.2	1	100.0
2021-04-11	16	13	81.2	3	18.8	0	0.0
2021-08-05	16	8	50.0	0	0.0	0	0
2021-07-22	16	8	50.0	0	0.0	0	0
2021-03-15	16	11	68.8	5	31.2	3	60.0
2021-02-27	16	8	50.0	1	6.2	1	100.0
2020-11-23	16	9	56.2	2	12.5	2	100.0
2021-05-23	16	7	43.8	3	18.8	2	66.7
2020-09-06	16	4	25.0	0	0.0	0	0
2021-03-17	16	10	62.5	4	25.0	3	75.0
2020-11-25	16	11	68.8	3	18.8	2	66.7
2020-11-22	16	11	68.8	3	18.8	3	100.0
2021-04-21	16	12	75.0	3	18.8	0	0.0
2021-07-20	16	5	31.2	0	0.0	0	0
2021-05-26	16	6	37.5	3	18.8	1	33.3
2020-10-09	7	5	71.4	1	14.3	0	0.0
2020-07-03	18	10	55.6	0	0.0	0	0
2020-10-08	7	4	57.1	0	0.0	0	0
2021-08-16	16	5	31.2	1	6.2	0	0.0
2021-05-07	16	9	56.2	2	12.5	1	50.0
2020-09-28	7	5	71.4	0	0.0	0	0
2021-04-27	16	11	68.8	3	18.8	1	33.3
2020-05-05	16	5	31.2	1	6.2	0	0.0
2020-12-23	16	10	62.5	4	25.0	3	75.0
2021-01-25	16	11	68.8	5	31.2	2	40.0
2020-06-19	17	8	47.1	0	0.0	0	0
2020-06-23	8	6	75.0	0	0.0	0	0
2020-05-14	17	8	47.1	0	0.0	0	0
2020-07-30	7	4	57.1	0	0.0	0	0
2020-09-19	16	8	50.0	0	0.0	0	0
2021-05-21	16	7	43.8	2	12.5	2	100.0
2020-12-06	16	9	56.2	0	0.0	0	0
2021-04-25	16	11	68.8	4	25.0	1	25.0
2020-12-15	16	7	43.8	2	12.5	1	50.0
2021-08-29	16	11	68.8	2	12.5	0	0.0
2020-10-19	16	6	37.5	1	6.2	0	0.0
2021-04-08	16	10	62.5	6	37.5	0	0.0
2020-05-07	8	3	37.5	1	12.5	0	0.0
2021-02-14	16	7	43.8	4	25.0	1	25.0
2020-12-01	16	8	50.0	4	25.0	3	75.0
2021-03-02	16	10	62.5	1	6.2	1	100.0
2021-01-18	16	13	81.2	6	37.5	2	33.3
2020-05-30	19	9	47.4	0	0.0	0	0
2021-01-13	16	12	75.0	5	31.2	2	40.0
2021-04-05	16	9	56.2	4	25.0	0	0.0
2020-05-03	8	2	25.0	2	25.0	0	0.0
2020-12-09	16	10	62.5	1	6.2	0	0.0
2020-11-15	16	9	56.2	5	31.2	2	40.0
2020-10-07	7	5	71.4	0	0.0	0	0
2020-07-18	16	10	62.5	0	0.0	0	0
2020-06-28	7	3	42.9	0	0.0	0	0
2021-07-28	16	6	37.5	0	0.0	0	0
2020-11-26	16	8	50.0	2	12.5	1	50.0
2021-05-13	16	10	62.5	2	12.5	2	100.0
2021-04-06	16	9	56.2	4	25.0	0	0.0
2020-05-22	9	2	22.2	0	0.0	0	0
2020-05-28	18	5	27.8	0	0.0	0	0
2021-05-11	16	13	81.2	2	12.5	2	100.0
2021-01-24	16	11	68.8	5	31.2	2	40.0
2021-07-19	16	7	43.8	0	0.0	0	0
2021-08-23	16	7	43.8	2	12.5	0	0.0
2021-03-09	16	11	68.8	4	25.0	3	75.0
2021-01-12	16	10	62.5	5	31.2	2	40.0
2021-07-09	16	10	62.5	1	6.2	0	0.0
2021-06-29	16	6	37.5	1	6.2	0	0.0
2020-12-25	16	10	62.5	8	50.0	4	50.0
2020-10-04	7	5	71.4	0	0.0	0	0
2021-06-25	16	8	50.0	0	0.0	0	0
2021-05-01	16	13	81.2	2	12.5	0	0.0
2021-03-12	16	13	81.2	6	37.5	3	50.0
2020-07-02	18	9	50.0	0	0.0	0	0
2020-09-12	16	6	37.5	0	0.0	0	0
2021-09-06	16	7	43.8	0	0.0	0	0
2020-09-24	7	3	42.9	0	0.0	0	0
2020-12-26	16	10	62.5	7	43.8	4	57.1
2021-01-26	16	12	75.0	4	25.0	2	50.0
2020-12-22	16	11	68.8	4	25.0	2	50.0
2021-08-03	16	9	56.2	0	0.0	0	0
2020-05-18	17	8	47.1	0	0.0	0	0
2020-05-20	18	5	27.8	0	0.0	0	0
