Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-04-18	6	5	83.3	0	0.0	0	0
2020-04-28	8	3	37.5	0	0.0	0	0
2021-01-29	5	5	100.0	1	20.0	0	0.0
2021-07-02	6	4	66.7	1	16.7	1	100.0
2020-06-18	7	3	42.9	0	0.0	0	0
2021-05-06	6	6	100.0	1	16.7	1	100.0
2020-10-07	8	6	75.0	0	0.0	0	0
2020-07-01	8	6	75.0	0	0.0	0	0
2021-04-27	6	6	100.0	0	0.0	0	0
2021-03-22	5	5	100.0	1	20.0	1	100.0
2020-07-18	8	2	25.0	0	0.0	0	0
2020-09-20	8	3	37.5	0	0.0	0	0
2021-06-02	6	5	83.3	2	33.3	2	100.0
2021-04-14	5	5	100.0	0	0.0	0	0
2021-04-01	6	6	100.0	1	16.7	1	100.0
2021-04-16	6	6	100.0	0	0.0	0	0
2021-05-26	6	6	100.0	3	50.0	3	100.0
2020-05-07	8	4	50.0	0	0.0	0	0
2021-06-07	6	6	100.0	2	33.3	1	50.0
2021-03-13	6	6	100.0	2	33.3	1	50.0
2020-06-13	7	4	57.1	1	14.3	1	100.0
2020-08-29	8	6	75.0	0	0.0	0	0
2020-10-08	8	5	62.5	0	0.0	0	0
2021-03-07	5	5	100.0	2	40.0	0	0.0
2021-01-24	6	5	83.3	2	33.3	1	50.0
2021-08-23	8	6	75.0	0	0.0	0	0
2020-11-04	8	4	50.0	1	12.5	0	0.0
2021-07-28	8	7	87.5	0	0.0	0	0
2020-10-06	8	4	50.0	0	0.0	0	0
2020-08-14	8	4	50.0	0	0.0	0	0
2020-09-07	8	4	50.0	0	0.0	0	0
2021-05-15	6	6	100.0	3	50.0	1	33.3
2020-08-09	8	4	50.0	0	0.0	0	0
2020-07-11	6	2	33.3	0	0.0	0	0
2021-07-05	6	6	100.0	1	16.7	1	100.0
2020-10-05	8	3	37.5	0	0.0	0	0
2020-08-04	8	3	37.5	0	0.0	0	0
2020-05-29	8	3	37.5	0	0.0	0	0
2021-02-17	5	5	100.0	1	20.0	0	0.0
2020-09-05	8	5	62.5	0	0.0	0	0
2020-11-22	8	3	37.5	2	25.0	2	100.0
2020-09-12	8	3	37.5	0	0.0	0	0
2020-06-21	0	0		0		0	0
2021-07-16	8	5	62.5	1	12.5	0	0.0
2021-07-27	8	7	87.5	1	12.5	0	0.0
2021-03-05	6	6	100.0	1	16.7	0	0.0
2020-11-19	8	4	50.0	2	25.0	2	100.0
2021-06-06	6	5	83.3	2	33.3	1	50.0
2020-09-19	8	5	62.5	0	0.0	0	0
2020-09-25	8	6	75.0	0	0.0	0	0
2020-05-04	8	2	25.0	0	0.0	0	0
2021-02-18	5	5	100.0	1	20.0	0	0.0
2020-08-25	8	5	62.5	0	0.0	0	0
2020-06-29	8	2	25.0	0	0.0	0	0
2020-06-03	8	3	37.5	0	0.0	0	0
2021-06-04	6	6	100.0	2	33.3	2	100.0
2020-07-04	8	2	25.0	0	0.0	0	0
2021-08-11	8	5	62.5	0	0.0	0	0
2021-02-07	5	5	100.0	0	0.0	0	0
2021-07-23	8	7	87.5	0	0.0	0	0
2020-05-19	8	6	75.0	0	0.0	0	0
2021-06-24	6	3	50.0	1	16.7	0	0.0
2021-07-25	8	7	87.5	1	12.5	0	0.0
2020-10-29	8	3	37.5	0	0.0	0	0
2020-10-10	8	2	25.0	0	0.0	0	0
2020-06-11	8	4	50.0	0	0.0	0	0
2021-01-03	6	4	66.7	3	50.0	3	100.0
2020-08-03	8	3	37.5	0	0.0	0	0
2020-07-02	8	5	62.5	0	0.0	0	0
2020-11-29	8	7	87.5	1	12.5	1	100.0
2020-08-01	8	4	50.0	0	0.0	0	0
2020-12-07	6	5	83.3	1	16.7	1	100.0
2021-04-15	6	6	100.0	0	0.0	0	0
2020-12-14	6	5	83.3	2	33.3	1	50.0
2021-04-19	5	4	80.0	0	0.0	0	0
2021-08-09	6	5	83.3	0	0.0	0	0
2021-03-24	6	5	83.3	2	33.3	1	50.0
