Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	27	16	59.3	5	18.5	4	80.0
2020-04-25	27	13	48.1	3	11.1	3	100.0
2020-04-26	27	14	51.9	4	14.8	4	100.0
2020-04-27	27	18	66.7	5	18.5	5	100.0
2020-04-28	27	17	63.0	5	18.5	5	100.0
2020-04-29	27	18	66.7	6	22.2	5	83.3
2020-04-30	27	15	55.6	6	22.2	5	83.3
2020-05-01	27	17	63.0	6	22.2	5	83.3
2020-05-02	27	15	55.6	6	22.2	5	83.3
2020-05-03	20	18	90.0	6	30.0	5	83.3
2020-05-04	27	17	63.0	6	22.2	5	83.3
2020-05-05	27	17	63.0	4	14.8	3	75.0
2020-05-06	27	16	59.3	4	14.8	3	75.0
2020-05-07	27	14	51.9	4	14.8	3	75.0
2020-05-08	27	13	48.1	4	14.8	3	75.0
2020-05-09	27	12	44.4	4	14.8	4	100.0
2020-05-10	27	13	48.1	4	14.8	3	75.0
2020-05-11	27	13	48.1	4	14.8	3	75.0
2020-05-12	27	9	33.3	2	7.4	1	50.0
2020-05-13	27	10	37.0	2	7.4	1	50.0
2020-05-14	27	7	25.9	2	7.4	0	0.0
2020-05-15	27	9	33.3	2	7.4	0	0.0
2020-05-16	27	9	33.3	1	3.7	0	0.0
2020-05-17	27	9	33.3	1	3.7	0	0.0
2020-05-18	27	9	33.3	1	3.7	0	0.0
2020-05-19	27	10	37.0	1	3.7	0	0.0
2020-05-20	27	11	40.7	1	3.7	0	0.0
2020-05-21	27	11	40.7	1	3.7	0	0.0
2020-05-22	26	12	46.2	3	11.5	1	33.3
2020-05-23	27	11	40.7	2	7.4	0	0.0
2020-05-24	27	8	29.6	2	7.4	0	0.0
2020-05-25	27	9	33.3	1	3.7	0	0.0
2020-05-26	27	10	37.0	1	3.7	0	0.0
2020-05-27	27	8	29.6	1	3.7	0	0.0
2020-05-28	27	6	22.2	1	3.7	0	0.0
2020-05-29	27	7	25.9	1	3.7	0	0.0
2020-05-30	27	7	25.9	1	3.7	0	0.0
2020-05-31	27	4	14.8	0	0.0	0	0
2020-06-01	27	6	22.2	0	0.0	0	0
2020-06-02	27	8	29.6	0	0.0	0	0
2020-06-03	27	11	40.7	0	0.0	0	0
2020-06-04	27	12	44.4	0	0.0	0	0
2020-06-05	27	9	33.3	0	0.0	0	0
2020-06-06	27	7	25.9	0	0.0	0	0
2020-06-07	27	7	25.9	0	0.0	0	0
2020-06-08	27	5	18.5	0	0.0	0	0
2020-06-09	26	8	30.8	0	0.0	0	0
2020-06-10	27	8	29.6	0	0.0	0	0
2020-06-11	27	6	22.2	0	0.0	0	0
2020-06-12	27	6	22.2	0	0.0	0	0
2020-06-13	27	6	22.2	0	0.0	0	0
2020-06-14	27	7	25.9	0	0.0	0	0
2020-06-15	27	7	25.9	0	0.0	0	0
2020-06-16	26	9	34.6	0	0.0	0	0
2020-06-17	27	10	37.0	0	0.0	0	0
2020-06-18	27	11	40.7	0	0.0	0	0
2020-06-19	27	12	44.4	0	0.0	0	0
2020-06-20	27	11	40.7	0	0.0	0	0
2020-06-21	27	11	40.7	0	0.0	0	0
2020-06-22	27	8	29.6	0	0.0	0	0
2020-06-23	27	11	40.7	0	0.0	0	0
2020-06-24	27	9	33.3	0	0.0	0	0
2020-06-25	27	10	37.0	0	0.0	0	0
2020-06-26	27	10	37.0	0	0.0	0	0
2020-06-27	27	11	40.7	0	0.0	0	0
2020-06-28	27	10	37.0	0	0.0	0	0
2020-06-29	27	13	48.1	0	0.0	0	0
2020-06-30	27	13	48.1	0	0.0	0	0
2020-07-01	27	10	37.0	0	0.0	0	0
2020-07-02	21	10	47.6	0	0.0	0	0
2020-07-03	27	12	44.4	0	0.0	0	0
2020-07-04	27	13	48.1	0	0.0	0	0
2020-07-05	27	13	48.1	0	0.0	0	0
2020-07-06	27	13	48.1	0	0.0	0	0
2020-07-07	27	14	51.9	0	0.0	0	0
2020-07-08	27	10	37.0	0	0.0	0	0
2020-07-09	27	10	37.0	0	0.0	0	0
2020-07-10	27	14	51.9	0	0.0	0	0
2020-07-11	27	12	44.4	0	0.0	0	0
2020-07-12	27	9	33.3	0	0.0	0	0
2020-07-13	27	11	40.7	0	0.0	0	0
2020-07-14	27	11	40.7	0	0.0	0	0
2020-07-15	27	14	51.9	0	0.0	0	0
2020-07-16	27	19	70.4	0	0.0	0	0
2020-07-17	27	20	74.1	0	0.0	0	0
2020-07-18	27	10	37.0	0	0.0	0	0
2020-07-19	27	9	33.3	0	0.0	0	0
2020-07-20	27	10	37.0	0	0.0	0	0
2020-07-21	27	13	48.1	0	0.0	0	0
2020-07-22	27	13	48.1	0	0.0	0	0
2020-07-23	27	11	40.7	0	0.0	0	0
2020-07-24	27	12	44.4	0	0.0	0	0
2020-07-25	22	14	63.6	0	0.0	0	0
2020-07-26	27	15	55.6	0	0.0	0	0
2020-07-27	21	12	57.1	1	4.8	1	100.0
2020-07-28	27	10	37.0	1	3.7	1	100.0
2020-07-29	27	9	33.3	1	3.7	1	100.0
2020-07-30	27	12	44.4	1	3.7	1	100.0
2020-07-31	27	11	40.7	1	3.7	1	100.0
2020-08-01	27	14	51.9	1	3.7	1	100.0
2020-08-02	27	13	48.1	1	3.7	1	100.0
2020-08-03	27	11	40.7	1	3.7	1	100.0
2020-08-04	14	8	57.1	1	7.1	1	100.0
2020-08-05	14	8	57.1	1	7.1	0	0.0
2020-08-06	14	8	57.1	1	7.1	0	0.0
2020-08-07	14	8	57.1	0	0.0	0	0
2020-08-08	14	10	71.4	0	0.0	0	0
2020-08-09	14	10	71.4	0	0.0	0	0
2020-08-10	14	11	78.6	0	0.0	0	0
2020-08-11	14	9	64.3	0	0.0	0	0
2020-08-12	14	8	57.1	0	0.0	0	0
2020-08-13	14	12	85.7	0	0.0	0	0
2020-08-14	14	12	85.7	0	0.0	0	0
2020-08-15	14	14	100.0	0	0.0	0	0
2020-08-16	14	14	100.0	0	0.0	0	0
2020-08-17	14	10	71.4	0	0.0	0	0
2020-08-18	14	8	57.1	0	0.0	0	0
2020-08-19	14	10	71.4	0	0.0	0	0
2020-08-20	14	10	71.4	0	0.0	0	0
2020-08-21	14	10	71.4	0	0.0	0	0
2020-08-22	14	11	78.6	0	0.0	0	0
2020-08-23	14	13	92.9	0	0.0	0	0
2020-08-24	14	13	92.9	0	0.0	0	0
2020-08-25	14	13	92.9	0	0.0	0	0
2020-08-26	14	14	100.0	0	0.0	0	0
2020-08-27	14	10	71.4	0	0.0	0	0
2020-08-28	14	11	78.6	0	0.0	0	0
2020-08-29	14	11	78.6	0	0.0	0	0
2020-08-30	14	14	100.0	0	0.0	0	0
2020-08-31	14	11	78.6	0	0.0	0	0
2020-09-01	14	8	57.1	0	0.0	0	0
2020-09-02	14	7	50.0	0	0.0	0	0
2020-09-03	14	5	35.7	0	0.0	0	0
2020-09-04	14	7	50.0	0	0.0	0	0
2020-09-05	14	7	50.0	0	0.0	0	0
2020-09-06	14	3	21.4	0	0.0	0	0
2020-09-07	14	6	42.9	0	0.0	0	0
2020-09-08	14	8	57.1	0	0.0	0	0
2020-09-09	14	7	50.0	0	0.0	0	0
2020-09-10	14	11	78.6	0	0.0	0	0
2020-09-11	14	10	71.4	0	0.0	0	0
2020-09-12	14	13	92.9	0	0.0	0	0
2020-09-13	14	13	92.9	0	0.0	0	0
2020-09-14	14	9	64.3	0	0.0	0	0
2020-09-15	14	13	92.9	0	0.0	0	0
2020-09-16	14	12	85.7	0	0.0	0	0
2020-09-17	14	13	92.9	0	0.0	0	0
2020-09-18	14	14	100.0	0	0.0	0	0
2020-09-19	14	14	100.0	0	0.0	0	0
2020-09-20	14	13	92.9	0	0.0	0	0
2020-09-21	14	13	92.9	0	0.0	0	0
2020-09-22	14	14	100.0	0	0.0	0	0
2020-09-23	14	13	92.9	0	0.0	0	0
2020-09-24	14	10	71.4	0	0.0	0	0
2020-09-25	14	14	100.0	0	0.0	0	0
2020-09-26	14	14	100.0	0	0.0	0	0
2020-09-27	14	14	100.0	0	0.0	0	0
2020-09-28	14	12	85.7	1	7.1	0	0.0
2020-09-29	14	12	85.7	1	7.1	0	0.0
2020-09-30	14	13	92.9	0	0.0	0	0
2020-10-01	14	13	92.9	0	0.0	0	0
2020-10-02	14	13	92.9	0	0.0	0	0
2020-10-03	14	14	100.0	0	0.0	0	0
2020-10-04	14	9	64.3	0	0.0	0	0
2020-10-05	14	12	85.7	0	0.0	0	0
2020-10-06	14	10	71.4	0	0.0	0	0
2020-10-07	14	14	100.0	0	0.0	0	0
2020-10-08	14	12	85.7	0	0.0	0	0
2020-10-09	14	13	92.9	0	0.0	0	0
2020-10-10	14	13	92.9	0	0.0	0	0
2020-10-11	14	12	85.7	0	0.0	0	0
2020-10-12	14	11	78.6	0	0.0	0	0
2020-10-13	14	11	78.6	0	0.0	0	0
2020-10-14	14	13	92.9	0	0.0	0	0
2020-10-15	14	13	92.9	0	0.0	0	0
2020-10-16	14	14	100.0	0	0.0	0	0
2020-10-17	14	14	100.0	0	0.0	0	0
2020-10-18	14	10	71.4	0	0.0	0	0
2020-10-19	14	10	71.4	0	0.0	0	0
2020-10-20	14	10	71.4	0	0.0	0	0
2020-10-21	14	11	78.6	0	0.0	0	0
2020-10-22	14	12	85.7	0	0.0	0	0
2020-10-23	14	13	92.9	0	0.0	0	0
2020-10-24	14	12	85.7	0	0.0	0	0
2020-10-25	14	9	64.3	0	0.0	0	0
2020-10-26	14	12	85.7	1	7.1	1	100.0
2020-10-27	14	12	85.7	1	7.1	1	100.0
2020-10-28	14	12	85.7	1	7.1	1	100.0
2020-10-29	14	10	71.4	1	7.1	1	100.0
2020-10-30	14	11	78.6	1	7.1	1	100.0
2020-10-31	14	11	78.6	1	7.1	1	100.0
2020-11-01	14	14	100.0	1	7.1	1	100.0
2020-11-02	14	10	71.4	1	7.1	1	100.0
2020-11-03	14	10	71.4	1	7.1	1	100.0
2020-11-04	14	13	92.9	1	7.1	1	100.0
2020-11-05	14	14	100.0	2	14.3	1	50.0
2020-11-06	14	12	85.7	2	14.3	2	100.0
2020-11-07	14	13	92.9	1	7.1	1	100.0
2020-11-08	14	13	92.9	2	14.3	1	50.0
2020-11-09	14	12	85.7	2	14.3	1	50.0
2020-11-10	14	12	85.7	2	14.3	1	50.0
2020-11-11	14	12	85.7	3	21.4	1	33.3
2020-11-12	18	15	83.3	3	16.7	1	33.3
2020-11-13	18	17	94.4	3	16.7	1	33.3
