Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	32	15	46.9	8	25.0	2	25.0
2020-04-25	34	14	41.2	7	20.6	2	28.6
2020-04-26	34	15	44.1	8	23.5	3	37.5
2020-04-27	33	15	45.5	7	21.2	3	42.9
2020-04-28	34	14	41.2	7	20.6	3	42.9
2020-04-29	34	15	44.1	6	17.6	4	66.7
2020-04-30	33	14	42.4	4	12.1	3	75.0
2020-05-01	34	12	35.3	4	11.8	3	75.0
2020-05-02	34	12	35.3	4	11.8	2	50.0
2020-05-03	35	11	31.4	3	8.6	2	66.7
2020-05-04	35	12	34.3	3	8.6	2	66.7
2020-05-05	32	15	46.9	5	15.6	2	40.0
2020-05-06	34	15	44.1	5	14.7	2	40.0
2020-05-07	34	16	47.1	4	11.8	3	75.0
2020-05-08	34	15	44.1	4	11.8	3	75.0
2020-05-09	31	11	35.5	4	12.9	2	50.0
2020-05-10	31	12	38.7	4	12.9	2	50.0
2020-05-11	33	14	42.4	3	9.1	2	66.7
2020-05-12	32	13	40.6	2	6.2	2	100.0
2020-05-13	31	14	45.2	2	6.5	2	100.0
2020-05-14	31	13	41.9	2	6.5	1	50.0
2020-05-15	31	13	41.9	2	6.5	1	50.0
2020-05-16	31	13	41.9	1	3.2	1	100.0
2020-05-17	31	15	48.4	1	3.2	1	100.0
2020-05-18	31	16	51.6	2	6.5	1	50.0
2020-05-19	31	14	45.2	1	3.2	1	100.0
2020-05-20	31	10	32.3	1	3.2	1	100.0
2020-05-21	31	14	45.2	1	3.2	1	100.0
2020-05-22	31	11	35.5	1	3.2	1	100.0
2020-05-23	31	16	51.6	1	3.2	1	100.0
2020-05-24	31	14	45.2	1	3.2	1	100.0
2020-05-25	100	15	15.0	1	1.0	1	100.0
2020-05-26	31	14	45.2	1	3.2	1	100.0
2020-05-27	31	15	48.4	1	3.2	1	100.0
2020-05-28	31	17	54.8	1	3.2	1	100.0
2020-05-29	30	18	60.0	1	3.3	1	100.0
2020-05-30	30	16	53.3	1	3.3	1	100.0
2020-05-31	24	16	66.7	1	4.2	1	100.0
2020-06-01	24	20	83.3	2	8.3	1	50.0
2020-06-02	17	16	94.1	2	11.8	1	50.0
2020-06-03	17	12	70.6	1	5.9	1	100.0
2020-06-04	17	12	70.6	1	5.9	1	100.0
2020-06-05	17	12	70.6	1	5.9	1	100.0
2020-06-06	17	11	64.7	0	0.0	0	0
2020-06-07	17	9	52.9	0	0.0	0	0
2020-06-08	17	12	70.6	0	0.0	0	0
2020-06-09	26	20	76.9	0	0.0	0	0
2020-06-10	24	17	70.8	0	0.0	0	0
2020-06-11	24	16	66.7	0	0.0	0	0
2020-06-12	24	13	54.2	2	8.3	0	0.0
2020-06-13	22	12	54.5	2	9.1	0	0.0
2020-06-14	24	14	58.3	0	0.0	0	0
2020-06-15	24	15	62.5	0	0.0	0	0
2020-06-16	24	15	62.5	0	0.0	0	0
2020-06-17	24	18	75.0	0	0.0	0	0
2020-06-18	24	19	79.2	0	0.0	0	0
2020-06-19	24	18	75.0	0	0.0	0	0
2020-06-20	24	19	79.2	0	0.0	0	0
2020-06-21	24	20	83.3	0	0.0	0	0
2020-06-22	24	17	70.8	0	0.0	0	0
2020-06-23	24	19	79.2	0	0.0	0	0
2020-06-24	24	17	70.8	0	0.0	0	0
2020-06-25	24	15	62.5	0	0.0	0	0
2020-06-26	24	12	50.0	0	0.0	0	0
2020-06-27	24	12	50.0	0	0.0	0	0
2020-06-28	24	14	58.3	0	0.0	0	0
2020-06-29	24	17	70.8	0	0.0	0	0
2020-06-30	24	13	54.2	0	0.0	0	0
2020-07-01	24	12	50.0	0	0.0	0	0
2020-07-02	24	14	58.3	0	0.0	0	0
2020-07-03	17	12	70.6	0	0.0	0	0
2020-07-04	17	12	70.6	0	0.0	0	0
2020-07-05	17	9	52.9	0	0.0	0	0
2020-07-06	17	9	52.9	0	0.0	0	0
2020-07-07	17	13	76.5	0	0.0	0	0
2020-07-08	17	11	64.7	0	0.0	0	0
2020-07-09	17	8	47.1	0	0.0	0	0
2020-07-10	17	12	70.6	0	0.0	0	0
2020-07-11	17	8	47.1	0	0.0	0	0
2020-07-12	17	8	47.1	0	0.0	0	0
2020-07-13	17	9	52.9	0	0.0	0	0
2020-07-14	17	10	58.8	0	0.0	0	0
2020-07-15	24	15	62.5	0	0.0	0	0
2020-07-16	24	18	75.0	0	0.0	0	0
2020-07-17	24	21	87.5	0	0.0	0	0
2020-07-18	24	18	75.0	0	0.0	0	0
2020-07-19	24	16	66.7	0	0.0	0	0
2020-07-20	26	17	65.4	0	0.0	0	0
2020-07-21	25	16	64.0	0	0.0	0	0
2020-07-22	24	17	70.8	0	0.0	0	0
2020-07-23	23	14	60.9	0	0.0	0	0
2020-07-24	22	17	77.3	0	0.0	0	0
2020-07-25	22	17	77.3	0	0.0	0	0
2020-07-26	22	19	86.4	0	0.0	0	0
2020-07-27	22	17	77.3	0	0.0	0	0
2020-07-28	22	13	59.1	0	0.0	0	0
2020-07-29	22	15	68.2	0	0.0	0	0
2020-07-30	22	12	54.5	0	0.0	0	0
2020-07-31	22	14	63.6	0	0.0	0	0
2020-08-01	22	11	50.0	0	0.0	0	0
2020-08-02	22	11	50.0	0	0.0	0	0
2020-08-03	22	10	45.5	0	0.0	0	0
2020-08-04	22	10	45.5	1	4.5	0	0.0
2020-08-05	22	11	50.0	1	4.5	0	0.0
2020-08-06	22	13	59.1	1	4.5	0	0.0
2020-08-07	22	10	45.5	0	0.0	0	0
2020-08-08	22	10	45.5	0	0.0	0	0
2020-08-09	22	13	59.1	0	0.0	0	0
2020-08-10	22	10	45.5	0	0.0	0	0
2020-08-11	22	11	50.0	0	0.0	0	0
2020-08-12	24	14	58.3	0	0.0	0	0
2020-08-13	24	13	54.2	0	0.0	0	0
2020-08-14	24	13	54.2	0	0.0	0	0
2020-08-15	24	13	54.2	0	0.0	0	0
2020-08-16	24	16	66.7	0	0.0	0	0
2020-08-17	24	13	54.2	1	4.2	0	0.0
2020-08-18	24	17	70.8	0	0.0	0	0
2020-08-19	24	18	75.0	0	0.0	0	0
2020-08-20	24	16	66.7	0	0.0	0	0
2020-08-21	24	12	50.0	0	0.0	0	0
2020-08-22	24	10	41.7	0	0.0	0	0
2020-08-23	24	14	58.3	0	0.0	0	0
2020-08-24	24	13	54.2	0	0.0	0	0
2020-08-25	24	11	45.8	0	0.0	0	0
2020-08-26	24	13	54.2	0	0.0	0	0
2020-08-27	24	12	50.0	0	0.0	0	0
2020-08-28	24	18	75.0	1	4.2	0	0.0
2020-08-29	24	16	66.7	1	4.2	0	0.0
2020-08-30	24	14	58.3	1	4.2	0	0.0
2020-08-31	24	17	70.8	1	4.2	0	0.0
2020-09-01	27	16	59.3	1	3.7	0	0.0
2020-09-02	26	14	53.8	1	3.8	0	0.0
2020-09-03	26	14	53.8	0	0.0	0	0
2020-09-04	23	14	60.9	0	0.0	0	0
2020-09-05	23	15	65.2	0	0.0	0	0
2020-09-06	23	13	56.5	0	0.0	0	0
2020-09-07	23	14	60.9	0	0.0	0	0
2020-09-08	24	16	66.7	0	0.0	0	0
2020-09-09	24	15	62.5	0	0.0	0	0
2020-09-10	24	18	75.0	0	0.0	0	0
2020-09-11	24	18	75.0	0	0.0	0	0
2020-09-12	24	20	83.3	0	0.0	0	0
2020-09-13	24	13	54.2	0	0.0	0	0
2020-09-14	24	13	54.2	0	0.0	0	0
2020-09-15	24	13	54.2	0	0.0	0	0
2020-09-16	24	13	54.2	0	0.0	0	0
2020-09-17	24	11	45.8	0	0.0	0	0
2020-09-18	24	11	45.8	0	0.0	0	0
2020-09-19	24	11	45.8	0	0.0	0	0
2020-09-20	24	14	58.3	0	0.0	0	0
2020-09-21	24	14	58.3	0	0.0	0	0
2020-09-22	24	16	66.7	0	0.0	0	0
2020-09-23	24	16	66.7	0	0.0	0	0
2020-09-24	24	15	62.5	0	0.0	0	0
2020-09-25	24	15	62.5	0	0.0	0	0
2020-09-26	24	13	54.2	0	0.0	0	0
2020-09-27	24	16	66.7	0	0.0	0	0
2020-09-28	24	9	37.5	0	0.0	0	0
2020-09-29	24	13	54.2	0	0.0	0	0
2020-09-30	24	12	50.0	0	0.0	0	0
2020-10-01	24	13	54.2	0	0.0	0	0
2020-10-02	24	15	62.5	0	0.0	0	0
2020-10-03	24	13	54.2	0	0.0	0	0
2020-10-04	24	10	41.7	0	0.0	0	0
2020-10-05	24	14	58.3	0	0.0	0	0
2020-10-06	24	19	79.2	0	0.0	0	0
2020-10-07	24	16	66.7	0	0.0	0	0
2020-10-08	24	20	83.3	0	0.0	0	0
2020-10-09	24	21	87.5	1	4.2	0	0.0
2020-10-10	24	12	50.0	0	0.0	0	0
2020-10-11	24	16	66.7	0	0.0	0	0
2020-10-12	24	18	75.0	0	0.0	0	0
2020-10-13	24	22	91.7	0	0.0	0	0
2020-10-14	24	20	83.3	0	0.0	0	0
2020-10-15	24	17	70.8	0	0.0	0	0
2020-10-16	24	22	91.7	0	0.0	0	0
2020-10-17	24	20	83.3	0	0.0	0	0
2020-10-18	24	22	91.7	0	0.0	0	0
2020-10-19	24	18	75.0	1	4.2	0	0.0
2020-10-20	24	20	83.3	1	4.2	0	0.0
2020-10-21	24	22	91.7	1	4.2	0	0.0
2020-10-22	24	22	91.7	1	4.2	0	0.0
2020-10-23	24	21	87.5	1	4.2	0	0.0
2020-10-24	24	22	91.7	1	4.2	0	0.0
2020-10-25	24	19	79.2	1	4.2	0	0.0
2020-10-26	24	13	54.2	1	4.2	0	0.0
2020-10-27	24	15	62.5	1	4.2	0	0.0
2020-10-28	24	15	62.5	1	4.2	0	0.0
