Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	205	157	76.6	24	11.7	17	70.8
2020-04-25	231	148	64.1	23	10.0	16	69.6
2020-04-26	231	141	61.0	23	10.0	16	69.6
2020-04-27	233	138	59.2	24	10.3	15	62.5
2020-04-28	243	156	64.2	23	9.5	14	60.9
2020-04-29	242	153	63.2	23	9.5	15	65.2
2020-04-30	242	155	64.0	26	10.7	11	42.3
2020-05-01	249	152	61.0	24	9.6	9	37.5
2020-05-02	247	141	57.1	21	8.5	8	38.1
2020-05-03	247	145	58.7	20	8.1	9	45.0
2020-05-04	247	142	57.5	20	8.1	10	50.0
2020-05-05	247	151	61.1	19	7.7	11	57.9
2020-05-06	246	144	58.5	18	7.3	11	61.1
2020-05-07	247	144	58.3	14	5.7	7	50.0
2020-05-08	247	143	57.9	15	6.1	8	53.3
2020-05-09	247	139	56.3	9	3.6	7	77.8
2020-05-10	247	140	56.7	10	4.0	9	90.0
2020-05-11	247	141	57.1	10	4.0	9	90.0
2020-05-12	238	137	57.6	9	3.8	9	100.0
2020-05-13	237	143	60.3	9	3.8	8	88.9
2020-05-14	238	139	58.4	8	3.4	6	75.0
2020-05-15	238	140	58.8	9	3.8	5	55.6
2020-05-16	238	129	54.2	8	3.4	8	100.0
2020-05-17	236	130	55.1	7	3.0	7	100.0
2020-05-18	236	137	58.1	5	2.1	5	100.0
2020-05-19	236	141	59.7	6	2.5	6	100.0
2020-05-20	236	137	58.1	7	3.0	6	85.7
2020-05-21	235	149	63.4	6	2.6	6	100.0
2020-05-22	235	140	59.6	7	3.0	6	85.7
2020-05-23	235	145	61.7	5	2.1	4	80.0
2020-05-24	235	136	57.9	5	2.1	4	80.0
2020-05-25	235	136	57.9	5	2.1	4	80.0
2020-05-26	236	137	58.1	5	2.1	4	80.0
2020-05-27	236	147	62.3	5	2.1	3	60.0
2020-05-28	235	149	63.4	4	1.7	3	75.0
2020-05-29	235	151	64.3	4	1.7	3	75.0
2020-05-30	235	149	63.4	3	1.3	3	100.0
2020-05-31	235	138	58.7	3	1.3	3	100.0
2020-06-01	235	137	58.3	3	1.3	3	100.0
2020-06-02	235	135	57.4	3	1.3	3	100.0
2020-06-03	235	147	62.6	2	0.9	1	50.0
2020-06-04	235	150	63.8	1	0.4	0	0.0
2020-06-05	235	158	67.2	1	0.4	0	0.0
2020-06-06	235	152	64.7	2	0.9	1	50.0
2020-06-07	235	153	65.1	1	0.4	0	0.0
2020-06-08	234	144	61.5	1	0.4	0	0.0
2020-06-09	236	147	62.3	0	0.0	0	0
2020-06-10	236	144	61.0	0	0.0	0	0
2020-06-11	235	145	61.7	0	0.0	0	0
2020-06-12	248	147	59.3	0	0.0	0	0
2020-06-13	248	137	55.2	1	0.4	0	0.0
2020-06-14	248	140	56.5	1	0.4	1	100.0
2020-06-15	247	138	55.9	2	0.8	1	50.0
2020-06-16	249	143	57.4	2	0.8	1	50.0
2020-06-17	249	153	61.4	1	0.4	1	100.0
2020-06-18	248	152	61.3	1	0.4	1	100.0
2020-06-19	248	146	58.9	1	0.4	1	100.0
2020-06-20	248	147	59.3	1	0.4	1	100.0
2020-06-21	246	134	54.5	1	0.4	1	100.0
2020-06-22	249	142	57.0	1	0.4	1	100.0
2020-06-23	249	142	57.0	1	0.4	1	100.0
2020-06-24	249	134	53.8	1	0.4	1	100.0
2020-06-25	241	140	58.1	1	0.4	1	100.0
2020-06-26	239	135	56.5	1	0.4	1	100.0
2020-06-27	234	135	57.7	1	0.4	1	100.0
2020-06-28	239	134	56.1	1	0.4	1	100.0
2020-06-29	239	129	54.0	1	0.4	1	100.0
2020-06-30	248	131	52.8	1	0.4	1	100.0
2020-07-01	248	139	56.0	0	0.0	0	0
2020-07-02	250	147	58.8	0	0.0	0	0
2020-07-03	248	150	60.5	0	0.0	0	0
2020-07-04	257	136	52.9	1	0.4	1	100.0
2020-07-05	256	135	52.7	1	0.4	1	100.0
2020-07-06	257	142	55.3	1	0.4	1	100.0
2020-07-07	258	135	52.3	1	0.4	1	100.0
2020-07-08	253	130	51.4	0	0.0	0	0
2020-07-09	248	132	53.2	0	0.0	0	0
2020-07-10	248	143	57.7	0	0.0	0	0
2020-07-11	247	141	57.1	0	0.0	0	0
2020-07-12	247	142	57.5	0	0.0	0	0
2020-07-13	247	137	55.5	0	0.0	0	0
2020-07-14	247	150	60.7	0	0.0	0	0
2020-07-15	246	145	58.9	0	0.0	0	0
2020-07-16	248	146	58.9	0	0.0	0	0
2020-07-17	248	149	60.1	0	0.0	0	0
2020-07-18	249	143	57.4	0	0.0	0	0
2020-07-19	248	140	56.5	0	0.0	0	0
2020-07-20	248	148	59.7	0	0.0	0	0
2020-07-21	248	149	60.1	1	0.4	0	0.0
2020-07-22	265	163	61.5	2	0.8	1	50.0
2020-07-23	283	171	60.4	1	0.4	1	100.0
2020-07-24	291	181	62.2	1	0.3	0	0.0
2020-07-25	286	173	60.5	2	0.7	0	0.0
2020-07-26	286	172	60.1	2	0.7	0	0.0
2020-07-27	286	167	58.4	2	0.7	0	0.0
2020-07-28	286	177	61.9	2	0.7	0	0.0
