Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-08-21	15	14	93.3	0	0.0	0	0
2021-04-12	14	13	92.9	5	35.7	0	0.0
2020-05-10	20	11	55.0	0	0.0	0	0
2021-09-11	15	11	73.3	0	0.0	0	0
2020-10-31	16	13	81.2	1	6.2	1	100.0
2020-07-26	12	8	66.7	0	0.0	0	0
2020-12-01	14	12	85.7	4	28.6	1	25.0
2021-03-22	14	13	92.9	6	42.9	4	66.7
2021-04-14	14	14	100.0	6	42.9	1	16.7
2020-09-27	15	10	66.7	0	0.0	0	0
2021-09-14	15	6	40.0	0	0.0	0	0
2021-05-16	12	11	91.7	3	25.0	2	66.7
2021-05-13	14	13	92.9	3	21.4	1	33.3
2020-09-25	15	12	80.0	0	0.0	0	0
2021-06-03	15	12	80.0	2	13.3	2	100.0
2020-12-09	14	12	85.7	5	35.7	2	40.0
2020-10-30	17	12	70.6	1	5.9	0	0.0
2021-04-04	14	12	85.7	3	21.4	2	66.7
2021-01-13	14	12	85.7	4	28.6	2	50.0
2021-05-10	14	10	71.4	3	21.4	1	33.3
2021-07-22	15	9	60.0	0	0.0	0	0
2021-05-20	14	9	64.3	1	7.1	1	100.0
2021-06-16	15	12	80.0	1	6.7	1	100.0
2021-02-26	15	13	86.7	5	33.3	4	80.0
2020-09-09	15	14	93.3	0	0.0	0	0
2021-01-21	14	11	78.6	1	7.1	1	100.0
2021-05-27	14	12	85.7	2	14.3	2	100.0
2021-06-18	15	9	60.0	0	0.0	0	0
2020-08-05	15	12	80.0	0	0.0	0	0
2020-07-27	12	10	83.3	0	0.0	0	0
2021-06-22	15	10	66.7	0	0.0	0	0
2020-09-04	15	7	46.7	0	0.0	0	0
2021-03-01	15	12	80.0	3	20.0	3	100.0
2021-04-15	14	12	85.7	4	28.6	2	50.0
2021-08-04	14	12	85.7	0	0.0	0	0
2021-08-27	15	15	100.0	1	6.7	0	0.0
2021-02-09	16	14	87.5	5	31.2	3	60.0
2020-05-23	15	9	60.0	1	6.7	1	100.0
2020-10-01	15	4	26.7	0	0.0	0	0
2020-12-27	12	10	83.3	6	50.0	6	100.0
2021-06-08	15	10	66.7	2	13.3	2	100.0
2021-04-28	14	13	92.9	2	14.3	1	50.0
2020-06-25	15	10	66.7	0	0.0	0	0
2021-07-21	15	12	80.0	0	0.0	0	0
2020-08-31	20	6	30.0	0	0.0	0	0
2020-06-22	15	13	86.7	0	0.0	0	0
2021-02-13	16	11	68.8	5	31.2	3	60.0
2021-09-06	15	10	66.7	0	0.0	0	0
2021-02-19	15	13	86.7	6	40.0	4	66.7
2021-08-18	15	14	93.3	0	0.0	0	0
2021-04-16	14	11	78.6	4	28.6	3	75.0
2020-09-24	15	11	73.3	0	0.0	0	0
2021-07-13	15	10	66.7	0	0.0	0	0
2021-05-22	14	12	85.7	2	14.3	1	50.0
2020-10-13	20	10	50.0	0	0.0	0	0
2020-05-31	15	13	86.7	1	6.7	0	0.0
2020-07-29	12	9	75.0	0	0.0	0	0
2021-08-16	15	14	93.3	0	0.0	0	0
2021-04-24	14	12	85.7	2	14.3	0	0.0
2021-07-12	15	10	66.7	1	6.7	0	0.0
2021-07-17	15	11	73.3	0	0.0	0	0
2020-07-06	15	9	60.0	0	0.0	0	0
2021-09-01	15	10	66.7	1	6.7	1	100.0
2021-05-18	14	13	92.9	3	21.4	2	66.7
2020-06-23	15	12	80.0	0	0.0	0	0
2021-01-18	14	10	71.4	2	14.3	1	50.0
2020-05-16	17	15	88.2	2	11.8	2	100.0
2020-04-30	17	13	76.5	1	5.9	1	100.0
2020-09-06	15	8	53.3	0	0.0	0	0
2020-06-05	15	13	86.7	0	0.0	0	0
2020-08-23	12	10	83.3	0	0.0	0	0
2021-01-23	14	13	92.9	2	14.3	1	50.0
2020-07-08	15	12	80.0	0	0.0	0	0
2020-11-04	16	12	75.0	2	12.5	1	50.0
2021-07-26	15	10	66.7	0	0.0	0	0
2020-12-12	10	9	90.0	8	80.0	0	0.0
2020-12-17	12	10	83.3	5	41.7	2	40.0
2020-11-15	16	10	62.5	3	18.8	1	33.3
2021-06-14	15	11	73.3	1	6.7	1	100.0
2021-05-01	14	12	85.7	2	14.3	1	50.0
2020-10-18	15	10	66.7	0	0.0	0	0
2021-03-19	14	14	100.0	6	42.9	1	16.7
2021-04-02	14	12	85.7	5	35.7	3	60.0
2020-08-27	15	10	66.7	0	0.0	0	0
2021-08-28	15	15	100.0	1	6.7	0	0.0
2021-04-10	14	14	100.0	4	28.6	2	50.0
2021-01-10	14	12	85.7	8	57.1	3	37.5
