Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-08-21	15	8	53.3	0	0.0	0	0
2021-04-12	13	10	76.9	2	15.4	1	50.0
2021-09-11	15	9	60.0	0	0.0	0	0
2020-10-31	17	11	64.7	0	0.0	0	0
2020-07-26	17	9	52.9	0	0.0	0	0
2020-12-01	17	10	58.8	0	0.0	0	0
2021-03-22	12	9	75.0	3	25.0	1	33.3
2021-04-14	13	11	84.6	3	23.1	1	33.3
2020-09-27	17	9	52.9	0	0.0	0	0
2021-09-14	15	14	93.3	0	0.0	0	0
2021-05-16	14	10	71.4	0	0.0	0	0
2021-05-13	14	10	71.4	1	7.1	0	0.0
2020-09-25	17	8	47.1	0	0.0	0	0
2021-06-03	15	13	86.7	0	0.0	0	0
2021-09-26	15	8	53.3	0	0.0	0	0
2020-12-09	17	11	64.7	0	0.0	0	0
2020-10-30	17	11	64.7	0	0.0	0	0
2021-04-04	13	11	84.6	2	15.4	1	50.0
2021-01-13	17	14	82.4	4	23.5	2	50.0
2021-05-10	14	13	92.9	1	7.1	1	100.0
2021-07-22	15	11	73.3	0	0.0	0	0
2021-05-20	13	9	69.2	1	7.7	0	0.0
2021-06-16	15	9	60.0	0	0.0	0	0
2021-02-26	11	11	100.0	7	63.6	4	57.1
2020-09-09	17	10	58.8	0	0.0	0	0
2021-01-21	14	14	100.0	5	35.7	0	0.0
2021-05-27	14	9	64.3	1	7.1	1	100.0
2021-06-18	15	5	33.3	0	0.0	0	0
2020-08-05	17	12	70.6	0	0.0	0	0
2020-07-27	18	12	66.7	0	0.0	0	0
2021-06-22	15	7	46.7	0	0.0	0	0
2020-09-04	17	13	76.5	0	0.0	0	0
2021-03-01	13	12	92.3	4	30.8	1	25.0
2021-04-15	13	11	84.6	4	30.8	1	25.0
2021-08-04	15	13	86.7	0	0.0	0	0
2021-08-27	15	12	80.0	0	0.0	0	0
2021-02-09	11	8	72.7	3	27.3	1	33.3
2020-05-23	16	9	56.2	0	0.0	0	0
2020-10-01	17	13	76.5	0	0.0	0	0
2020-12-27	17	13	76.5	1	5.9	0	0.0
2021-06-08	15	10	66.7	0	0.0	0	0
2021-04-28	14	14	100.0	4	28.6	2	50.0
2020-06-25	16	12	75.0	0	0.0	0	0
2021-07-21	15	10	66.7	0	0.0	0	0
2020-08-31	16	11	68.8	0	0.0	0	0
2020-06-22	18	11	61.1	0	0.0	0	0
2021-02-13	13	8	61.5	5	38.5	0	0.0
2021-09-06	15	11	73.3	0	0.0	0	0
