Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-04-18	12	8	66.7	4	33.3	0	0.0
2020-04-28	19	10	52.6	1	5.3	1	100.0
2021-01-29	12	9	75.0	1	8.3	0	0.0
2021-07-02	12	8	66.7	0	0.0	0	0
2020-06-18	16	8	50.0	0	0.0	0	0
2021-05-06	12	10	83.3	2	16.7	2	100.0
2020-10-07	16	8	50.0	1	6.2	1	100.0
2020-07-01	15	5	33.3	0	0.0	0	0
2021-04-27	12	10	83.3	3	25.0	1	33.3
2021-03-22	12	7	58.3	0	0.0	0	0
2020-07-18	15	6	40.0	0	0.0	0	0
2020-09-20	16	6	37.5	0	0.0	0	0
2021-06-02	12	9	75.0	0	0.0	0	0
2021-04-14	12	10	83.3	6	50.0	1	16.7
2021-04-01	12	10	83.3	3	25.0	0	0.0
2021-04-16	12	10	83.3	5	41.7	1	20.0
2021-05-26	12	8	66.7	0	0.0	0	0
2020-05-07	15	6	40.0	1	6.7	1	100.0
2021-06-07	12	7	58.3	0	0.0	0	0
2021-03-13	12	9	75.0	1	8.3	0	0.0
2020-06-13	15	6	40.0	0	0.0	0	0
2020-08-29	16	7	43.8	0	0.0	0	0
2020-10-08	16	5	31.2	0	0.0	0	0
2021-03-07	12	11	91.7	0	0.0	0	0
2021-01-24	12	11	91.7	4	33.3	1	25.0
2020-11-04	16	5	31.2	1	6.2	0	0.0
2021-07-28	12	6	50.0	0	0.0	0	0
2020-10-06	16	4	25.0	0	0.0	0	0
2020-08-14	16	7	43.8	0	0.0	0	0
2020-09-07	16	5	31.2	0	0.0	0	0
2021-05-15	12	8	66.7	1	8.3	0	0.0
2020-08-09	16	6	37.5	0	0.0	0	0
2020-07-11	16	11	68.8	0	0.0	0	0
2021-07-05	12	10	83.3	0	0.0	0	0
2020-10-05	16	6	37.5	0	0.0	0	0
2020-08-04	13	6	46.2	0	0.0	0	0
2020-05-29	15	7	46.7	0	0.0	0	0
2021-02-17	12	10	83.3	1	8.3	1	100.0
2020-09-05	16	8	50.0	0	0.0	0	0
2020-11-22	13	6	46.2	1	7.7	0	0.0
2020-09-12	16	8	50.0	0	0.0	0	0
2020-06-21	16	8	50.0	0	0.0	0	0
2021-07-16	12	10	83.3	0	0.0	0	0
2021-07-27	12	9	75.0	0	0.0	0	0
2021-03-05	12	11	91.7	0	0.0	0	0
2020-11-19	13	9	69.2	2	15.4	0	0.0
2021-06-06	12	7	58.3	0	0.0	0	0
2020-09-19	16	6	37.5	0	0.0	0	0
2020-09-25	16	7	43.8	0	0.0	0	0
2020-05-04	15	6	40.0	2	13.3	1	50.0
2021-02-18	12	8	66.7	1	8.3	1	100.0
2020-08-25	16	6	37.5	0	0.0	0	0
2020-06-29	16	10	62.5	0	0.0	0	0
2020-06-03	15	5	33.3	1	6.7	0	0.0
2021-06-04	12	9	75.0	0	0.0	0	0
2020-07-04	15	6	40.0	0	0.0	0	0
2021-08-11	12	9	75.0	0	0.0	0	0
2021-02-07	12	10	83.3	2	16.7	1	50.0
2021-07-23	12	10	83.3	0	0.0	0	0
2020-05-19	14	5	35.7	0	0.0	0	0
2021-06-24	12	10	83.3	0	0.0	0	0
2021-07-25	12	6	50.0	0	0.0	0	0
2020-10-29	16	7	43.8	1	6.2	0	0.0
2020-10-10	16	7	43.8	0	0.0	0	0
2020-06-11	16	7	43.8	0	0.0	0	0
2021-01-03	12	10	83.3	1	8.3	0	0.0
2020-08-03	15	9	60.0	0	0.0	0	0
2020-07-02	15	6	40.0	0	0.0	0	0
2020-11-29	13	9	69.2	2	15.4	1	50.0
2020-08-01	15	9	60.0	0	0.0	0	0
2020-12-07	13	5	38.5	2	15.4	2	100.0
2021-04-15	12	10	83.3	5	41.7	1	20.0
2020-12-14	13	8	61.5	3	23.1	3	100.0
2021-04-19	12	7	58.3	3	25.0	1	33.3
2021-08-09	8	8	100.0	0	0.0	0	0
2021-03-24	12	4	33.3	0	0.0	0	0
2021-04-25	12	10	83.3	4	33.3	3	75.0
2020-06-28	16	8	50.0	0	0.0	0	0
2020-07-08	15	6	40.0	0	0.0	0	0
2020-11-08	13	6	46.2	1	7.7	0	0.0
2020-06-02	15	4	26.7	0	0.0	0	0
2021-06-27	10	7	70.0	0	0.0	0	0
2020-11-05	13	7	53.8	1	7.7	0	0.0
2020-12-12	13	7	53.8	3	23.1	3	100.0
2021-04-30	12	10	83.3	3	25.0	1	33.3
2021-04-07	12	10	83.3	0	0.0	0	0
2020-05-27	15	6	40.0	0	0.0	0	0
2020-08-18	16	6	37.5	0	0.0	0	0
2021-05-03	12	8	66.7	2	16.7	1	50.0
2020-08-22	16	4	25.0	0	0.0	0	0
2021-03-31	12	10	83.3	3	25.0	0	0.0
2020-09-26	16	6	37.5	0	0.0	0	0
2020-05-02	16	9	56.2	1	6.2	1	100.0
2021-04-23	13	11	84.6	5	38.5	3	60.0
2021-04-05	12	5	41.7	0	0.0	0	0
2021-03-25	12	5	41.7	0	0.0	0	0
2021-07-22	12	9	75.0	0	0.0	0	0
2021-03-12	12	9	75.0	1	8.3	0	0.0
2021-06-28	12	7	58.3	0	0.0	0	0
2021-01-02	12	10	83.3	2	16.7	0	0.0
2021-01-06	12	11	91.7	1	8.3	0	0.0
2020-04-29	18	9	50.0	1	5.6	1	100.0
2021-06-18	12	9	75.0	0	0.0	0	0
2021-04-04	12	9	75.0	2	16.7	0	0.0
2020-10-11	16	8	50.0	0	0.0	0	0
2021-01-25	12	10	83.3	3	25.0	1	33.3
2020-07-03	15	6	40.0	0	0.0	0	0
2021-04-22	12	10	83.3	6	50.0	3	50.0
2021-01-08	12	9	75.0	0	0.0	0	0
2021-04-13	12	10	83.3	5	41.7	1	20.0
2021-07-11	12	8	66.7	0	0.0	0	0
2021-04-08	12	10	83.3	2	16.7	1	50.0
2021-02-06	12	10	83.3	2	16.7	1	50.0
2021-06-22	12	4	33.3	0	0.0	0	0
2021-03-01	12	7	58.3	0	0.0	0	0
2021-04-21	12	10	83.3	6	50.0	1	16.7
2021-02-12	12	8	66.7	2	16.7	1	50.0
2020-11-03	16	5	31.2	1	6.2	0	0.0
2020-10-16	16	6	37.5	0	0.0	0	0
2020-08-12	16	10	62.5	0	0.0	0	0
2021-02-13	12	7	58.3	2	16.7	1	50.0
2020-05-03	16	8	50.0	1	6.2	1	100.0
2020-07-23	16	6	37.5	0	0.0	0	0
2021-03-17	12	8	66.7	0	0.0	0	0
2021-07-19	12	7	58.3	0	0.0	0	0
2020-08-31	16	4	25.0	0	0.0	0	0
2020-10-22	16	5	31.2	0	0.0	0	0
2021-07-18	12	6	50.0	0	0.0	0	0
2021-07-26	12	9	75.0	0	0.0	0	0
2020-12-06	13	8	61.5	1	7.7	1	100.0
2020-10-13	16	7	43.8	0	0.0	0	0
2021-05-10	12	11	91.7	3	25.0	1	33.3
2020-12-09	13	6	46.2	2	15.4	2	100.0
2021-06-21	12	7	58.3	0	0.0	0	0
2021-05-21	12	9	75.0	0	0.0	0	0
2021-03-20	12	9	75.0	0	0.0	0	0
2021-03-04	12	10	83.3	0	0.0	0	0
2020-09-23	16	7	43.8	0	0.0	0	0
2020-06-07	14	1	7.1	0	0.0	0	0
2020-05-12	17	9	52.9	0	0.0	0	0
2021-05-22	12	8	66.7	0	0.0	0	0
2020-11-25	13	7	53.8	1	7.7	0	0.0
2021-02-14	12	4	33.3	1	8.3	1	100.0
2020-11-23	13	5	38.5	1	7.7	0	0.0
2021-03-06	12	10	83.3	0	0.0	0	0
2020-10-26	16	8	50.0	0	0.0	0	0
2020-08-10	16	6	37.5	0	0.0	0	0
2021-02-04	12	9	75.0	1	8.3	0	0.0
2021-05-01	12	10	83.3	3	25.0	1	33.3
2021-03-26	12	9	75.0	0	0.0	0	0
2020-06-06	15	4	26.7	0	0.0	0	0
2020-12-01	13	8	61.5	3	23.1	2	66.7
2021-02-03	12	11	91.7	1	8.3	0	0.0
2020-11-27	13	8	61.5	0	0.0	0	0
2020-09-02	16	9	56.2	0	0.0	0	0
2020-06-20	16	9	56.2	0	0.0	0	0
2021-02-02	12	10	83.3	1	8.3	0	0.0
2020-05-25	15	5	33.3	0	0.0	0	0
2021-07-29	12	7	58.3	0	0.0	0	0
2021-08-13	12	11	91.7	0	0.0	0	0
2020-08-19	16	7	43.8	0	0.0	0	0
2021-06-19	12	8	66.7	0	0.0	0	0
2021-01-31	12	8	66.7	0	0.0	0	0
2020-10-23	16	6	37.5	0	0.0	0	0
2021-05-29	12	8	66.7	0	0.0	0	0
2021-06-16	12	8	66.7	0	0.0	0	0
2020-08-07	13	11	84.6	0	0.0	0	0
2020-08-02	15	9	60.0	0	0.0	0	0
2020-11-20	13	8	61.5	2	15.4	1	50.0
2021-04-20	12	10	83.3	5	41.7	1	20.0
2020-09-29	16	4	25.0	0	0.0	0	0
2020-09-18	16	6	37.5	0	0.0	0	0
2020-05-31	15	4	26.7	0	0.0	0	0
2021-04-11	12	10	83.3	5	41.7	1	20.0
2021-01-30	12	7	58.3	0	0.0	0	0
2020-11-26	13	7	53.8	1	7.7	0	0.0
2021-02-25	12	6	50.0	0	0.0	0	0
2020-08-30	16	7	43.8	0	0.0	0	0
2020-12-24	12	11	91.7	2	16.7	1	50.0
2021-06-17	12	9	75.0	0	0.0	0	0
2021-05-18	12	5	41.7	0	0.0	0	0
2021-02-15	12	4	33.3	1	8.3	1	100.0
2021-01-23	12	7	58.3	2	16.7	1	50.0
2020-08-05	13	11	84.6	0	0.0	0	0
2020-08-06	13	8	61.5	0	0.0	0	0
2020-06-23	15	6	40.0	0	0.0	0	0
2020-12-31	12	9	75.0	1	8.3	0	0.0
2020-06-15	14	2	14.3	0	0.0	0	0
2021-07-10	12	8	66.7	0	0.0	0	0
2021-05-09	12	12	100.0	4	33.3	2	50.0
2021-05-04	12	11	91.7	2	16.7	1	50.0
2020-09-11	16	9	56.2	0	0.0	0	0
2020-08-11	16	6	37.5	0	0.0	0	0
2021-08-06	9	8	88.9	0	0.0	0	0
2021-01-22	12	7	58.3	2	16.7	1	50.0
2020-11-01	16	9	56.2	1	6.2	0	0.0
2021-05-05	12	11	91.7	2	16.7	1	50.0
2021-07-04	12	11	91.7	0	0.0	0	0
2020-05-05	16	8	50.0	1	6.2	1	100.0
2020-12-05	13	7	53.8	1	7.7	1	100.0
2020-10-25	16	9	56.2	0	0.0	0	0
2021-04-24	12	11	91.7	4	33.3	3	75.0
2021-05-14	12	8	66.7	2	16.7	0	0.0
2021-01-20	12	10	83.3	3	25.0	0	0.0
2021-03-29	12	6	50.0	0	0.0	0	0
2020-08-08	13	10	76.9	0	0.0	0	0
2020-12-20	12	7	58.3	2	16.7	1	50.0
2021-05-30	12	8	66.7	0	0.0	0	0
2020-10-02	16	9	56.2	0	0.0	0	0
2020-07-15	15	8	53.3	0	0.0	0	0
2021-05-11	12	11	91.7	2	16.7	0	0.0
2021-01-05	12	10	83.3	1	8.3	0	0.0
2021-01-13	12	10	83.3	3	25.0	0	0.0
2020-10-14	16	9	56.2	0	0.0	0	0
2021-06-23	12	7	58.3	0	0.0	0	0
2020-07-20	15	5	33.3	0	0.0	0	0
2020-07-26	16	6	37.5	0	0.0	0	0
2021-04-12	11	10	90.9	6	54.5	1	16.7
2020-11-14	13	3	23.1	1	7.7	0	0.0
2021-03-09	12	7	58.3	0	0.0	0	0
2020-09-13	16	8	50.0	0	0.0	0	0
2021-06-26	9	8	88.9	0	0.0	0	0
2021-08-04	12	9	75.0	0	0.0	0	0
2021-07-14	12	8	66.7	0	0.0	0	0
2021-05-24	12	9	75.0	0	0.0	0	0
2020-10-24	16	10	62.5	0	0.0	0	0
2021-02-08	12	10	83.3	2	16.7	1	50.0
2021-02-19	12	8	66.7	0	0.0	0	0
2021-06-29	12	6	50.0	0	0.0	0	0
2020-12-30	12	8	66.7	1	8.3	1	100.0
2020-09-15	16	6	37.5	0	0.0	0	0
2021-06-15	12	8	66.7	0	0.0	0	0
2020-12-03	13	7	53.8	1	7.7	1	100.0
2020-12-11	13	8	61.5	3	23.1	3	100.0
2021-05-02	12	10	83.3	4	33.3	1	25.0
2020-08-17	16	9	56.2	0	0.0	0	0
2021-08-05	12	11	91.7	0	0.0	0	0
2021-04-17	12	9	75.0	5	41.7	1	20.0
2020-08-15	16	7	43.8	0	0.0	0	0
2021-03-16	12	6	50.0	0	0.0	0	0
2021-08-02	12	7	58.3	0	0.0	0	0
2021-03-08	12	8	66.7	0	0.0	0	0
2021-08-16	12	12	100.0	0	0.0	0	0
2021-02-23	12	6	50.0	0	0.0	0	0
2020-05-08	14	5	35.7	0	0.0	0	0
2021-03-14	12	10	83.3	0	0.0	0	0
2021-03-30	12	6	50.0	1	8.3	0	0.0
2021-01-28	12	10	83.3	2	16.7	0	0.0
2021-08-01	12	9	75.0	0	0.0	0	0
2021-04-02	13	13	100.0	3	23.1	0	0.0
2021-02-27	12	2	16.7	0	0.0	0	0
2020-05-16	15	7	46.7	0	0.0	0	0
2021-01-21	12	9	75.0	2	16.7	0	0.0
2021-07-15	12	9	75.0	0	0.0	0	0
2020-05-10	16	8	50.0	0	0.0	0	0
2021-02-10	12	9	75.0	2	16.7	2	100.0
2020-10-15	16	7	43.8	0	0.0	0	0
2020-08-13	16	9	56.2	0	0.0	0	0
2021-05-23	12	8	66.7	0	0.0	0	0
2021-05-07	12	12	100.0	3	25.0	2	66.7
2021-01-18	12	9	75.0	2	16.7	0	0.0
2021-03-18	12	7	58.3	0	0.0	0	0
2020-07-13	15	7	46.7	0	0.0	0	0
2020-12-21	12	9	75.0	2	16.7	1	50.0
2020-10-18	16	6	37.5	0	0.0	0	0
2020-09-10	16	10	62.5	0	0.0	0	0
2021-03-03	12	10	83.3	0	0.0	0	0
2021-04-03	12	10	83.3	2	16.7	0	0.0
2020-11-30	13	10	76.9	2	15.4	1	50.0
2020-07-16	15	8	53.3	0	0.0	0	0
2021-07-31	12	12	100.0	0	0.0	0	0
2021-06-20	12	10	83.3	0	0.0	0	0
2021-06-14	12	8	66.7	0	0.0	0	0
2020-05-14	15	7	46.7	0	0.0	0	0
2020-06-09	15	3	20.0	0	0.0	0	0
