Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-11-09	19	5	26.3	1	5.3	1	100.0
2020-10-23	17	13	76.5	0	0.0	0	0
2020-12-03	17	13	76.5	0	0.0	0	0
2020-09-28	17	9	52.9	0	0.0	0	0
2020-11-02	19	12	63.2	2	10.5	1	50.0
2021-01-01	19	12	63.2	1	5.3	1	100.0
2020-09-11	17	8	47.1	0	0.0	0	0
2020-10-06	17	12	70.6	0	0.0	0	0
2020-09-16	17	13	76.5	0	0.0	0	0
2020-07-06	17	11	64.7	0	0.0	0	0
2020-05-30	17	11	64.7	0	0.0	0	0
2020-10-08	17	10	58.8	0	0.0	0	0
2020-08-10	17	8	47.1	0	0.0	0	0
2020-06-30	17	11	64.7	0	0.0	0	0
2020-09-14	17	6	35.3	0	0.0	0	0
2020-05-08	17	12	70.6	1	5.9	0	0.0
2020-06-16	17	12	70.6	0	0.0	0	0
2020-10-27	17	14	82.4	1	5.9	0	0.0
2020-09-25	17	13	76.5	0	0.0	0	0
2020-09-18	17	11	64.7	0	0.0	0	0
2020-10-26	14	7	50.0	0	0.0	0	0
2020-11-20	19	10	52.6	1	5.3	1	100.0
2020-07-31	17	15	88.2	0	0.0	0	0
2020-11-22	19	11	57.9	1	5.3	1	100.0
2020-10-10	17	10	58.8	0	0.0	0	0
2020-05-20	17	10	58.8	1	5.9	1	100.0
2020-12-09	19	15	78.9	1	5.3	1	100.0
2020-07-27	17	13	76.5	0	0.0	0	0
2020-12-02	19	15	78.9	0	0.0	0	0
2020-05-27	17	13	76.5	0	0.0	0	0
2020-07-01	17	14	82.4	0	0.0	0	0
2020-09-27	17	13	76.5	0	0.0	0	0
2020-10-04	17	12	70.6	0	0.0	0	0
2020-11-30	19	12	63.2	2	10.5	2	100.0
2020-09-22	17	14	82.4	0	0.0	0	0
2020-06-08	17	15	88.2	0	0.0	0	0
2020-10-12	17	7	41.2	0	0.0	0	0
2020-11-24	19	10	52.6	1	5.3	1	100.0
2020-10-31	19	13	68.4	1	5.3	0	0.0
2020-10-18	17	8	47.1	0	0.0	0	0
2020-06-29	17	6	35.3	0	0.0	0	0
2020-08-07	17	11	64.7	0	0.0	0	0
2020-12-14	19	18	94.7	1	5.3	1	100.0
2020-12-01	19	9	47.4	0	0.0	0	0
