Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-05-10	16	11	68.8	0	0.0	0	0
2020-05-18	16	10	62.5	0	0.0	0	0
2020-05-08	16	9	56.2	0	0.0	0	0
2020-09-28	16	13	81.2	0	0.0	0	0
2020-05-12	16	12	75.0	0	0.0	0	0
2020-09-27	16	12	75.0	0	0.0	0	0
2020-06-19	16	9	56.2	0	0.0	0	0
2020-07-28	16	8	50.0	0	0.0	0	0
2020-07-22	16	10	62.5	0	0.0	0	0
2020-06-02	16	10	62.5	0	0.0	0	0
2020-08-29	16	11	68.8	0	0.0	0	0
2020-08-27	16	10	62.5	0	0.0	0	0
2020-09-24	16	8	50.0	0	0.0	0	0
2020-08-16	16	11	68.8	0	0.0	0	0
2020-08-23	16	12	75.0	0	0.0	0	0
2020-10-02	16	8	50.0	0	0.0	0	0
2020-09-08	16	8	50.0	0	0.0	0	0
2020-06-22	16	2	12.5	0	0.0	0	0
2020-11-05	16	8	50.0	0	0.0	0	0
2020-06-24	0	0		0		0	0
2020-10-28	16	9	56.2	0	0.0	0	0
2020-10-03	16	8	50.0	0	0.0	0	0
2020-09-15	16	8	50.0	0	0.0	0	0
2020-11-01	16	5	31.2	0	0.0	0	0
2020-12-03	16	10	62.5	0	0.0	0	0
2020-11-17	16	12	75.0	0	0.0	0	0
2020-05-15	16	9	56.2	0	0.0	0	0
2020-11-15	16	12	75.0	0	0.0	0	0
2020-09-14	16	8	50.0	0	0.0	0	0
2020-11-30	16	11	68.8	0	0.0	0	0
2020-06-26	16	10	62.5	0	0.0	0	0
2020-09-02	16	8	50.0	0	0.0	0	0
2020-09-25	16	8	50.0	0	0.0	0	0
2020-11-08	16	9	56.2	0	0.0	0	0
2020-08-14	16	12	75.0	0	0.0	0	0
2020-06-15	16	8	50.0	0	0.0	0	0
2020-08-02	16	9	56.2	0	0.0	0	0
2020-10-22	16	10	62.5	0	0.0	0	0
2020-06-05	16	15	93.8	0	0.0	0	0
2020-04-26	16	11	68.8	0	0.0	0	0
2020-07-12	23	10	43.5	1	4.3	1	100.0
2020-07-01	16	7	43.8	0	0.0	0	0
2020-06-09	16	9	56.2	0	0.0	0	0
2020-07-06	16	9	56.2	0	0.0	0	0
2020-04-28	16	10	62.5	0	0.0	0	0
2020-08-06	16	11	68.8	0	0.0	0	0
2020-10-25	16	11	68.8	0	0.0	0	0
2020-06-12	16	9	56.2	0	0.0	0	0
2020-06-14	16	7	43.8	0	0.0	0	0
2020-10-15	16	12	75.0	0	0.0	0	0
2020-07-07	16	14	87.5	0	0.0	0	0
2020-05-09	16	9	56.2	0	0.0	0	0
2020-09-21	16	8	50.0	0	0.0	0	0
2020-06-30	16	7	43.8	0	0.0	0	0
2020-07-31	16	12	75.0	0	0.0	0	0
2020-05-20	16	9	56.2	0	0.0	0	0
2020-11-19	16	10	62.5	0	0.0	0	0
2020-11-28	16	11	68.8	0	0.0	0	0
2020-05-03	16	12	75.0	0	0.0	0	0
2020-09-16	16	10	62.5	0	0.0	0	0
2020-08-12	16	8	50.0	0	0.0	0	0
2020-06-21	16	5	31.2	0	0.0	0	0
2020-08-28	16	12	75.0	0	0.0	0	0
2020-06-28	16	13	81.2	0	0.0	0	0
2020-07-21	16	13	81.2	0	0.0	0	0
2020-07-10	16	7	43.8	0	0.0	0	0
2020-05-17	16	11	68.8	0	0.0	0	0
2020-10-23	16	11	68.8	0	0.0	0	0
2020-10-30	16	8	50.0	0	0.0	0	0
2020-08-08	16	11	68.8	0	0.0	0	0
2020-07-24	16	10	62.5	0	0.0	0	0
2020-06-10	16	8	50.0	0	0.0	0	0
2020-05-19	16	12	75.0	0	0.0	0	0
2020-10-18	14	14	100.0	0	0.0	0	0
2020-11-07	16	10	62.5	0	0.0	0	0
2020-05-31	17	11	64.7	0	0.0	0	0
2020-05-04	16	12	75.0	0	0.0	0	0
2020-09-10	16	10	62.5	0	0.0	0	0
2020-09-06	16	9	56.2	0	0.0	0	0
2020-07-11	16	6	37.5	0	0.0	0	0
2020-09-29	16	8	50.0	0	0.0	0	0
2020-09-04	16	10	62.5	0	0.0	0	0
2020-09-01	16	10	62.5	0	0.0	0	0
2020-12-05	16	14	87.5	0	0.0	0	0
2020-11-16	16	12	75.0	0	0.0	0	0
2020-08-21	16	10	62.5	0	0.0	0	0
2020-10-29	16	11	68.8	0	0.0	0	0
2020-08-18	16	10	62.5	0	0.0	0	0
2020-06-11	16	8	50.0	0	0.0	0	0
2020-09-07	16	11	68.8	0	0.0	0	0
2020-08-11	16	8	50.0	0	0.0	0	0
2020-10-17	14	14	100.0	0	0.0	0	0
2020-06-06	16	11	68.8	0	0.0	0	0
2020-10-21	16	10	62.5	0	0.0	0	0
2020-05-13	16	7	43.8	0	0.0	0	0
2020-11-21	16	11	68.8	0	0.0	0	0
2020-07-23	16	10	62.5	0	0.0	0	0
2020-06-08	16	10	62.5	0	0.0	0	0
2020-11-26	16	11	68.8	0	0.0	0	0
2020-07-03	16	9	56.2	0	0.0	0	0
2020-08-31	16	7	43.8	0	0.0	0	0
2020-06-20	16	5	31.2	0	0.0	0	0
2020-09-03	16	8	50.0	0	0.0	0	0
2020-08-04	16	10	62.5	0	0.0	0	0
2020-09-11	16	10	62.5	0	0.0	0	0
2020-09-18	16	10	62.5	0	0.0	0	0
2020-07-09	16	14	87.5	0	0.0	0	0
2020-07-13	16	9	56.2	0	0.0	0	0
2020-08-13	16	8	50.0	0	0.0	0	0
2020-09-13	16	12	75.0	0	0.0	0	0
2020-09-20	16	11	68.8	0	0.0	0	0
2020-11-12	16	8	50.0	0	0.0	0	0
2020-07-04	15	6	40.0	0	0.0	0	0
2020-11-27	16	11	68.8	0	0.0	0	0
2020-05-11	16	11	68.8	0	0.0	0	0
2020-11-18	16	10	62.5	0	0.0	0	0
2020-07-20	16	13	81.2	0	0.0	0	0
2020-07-16	16	11	68.8	0	0.0	0	0
2020-08-10	16	9	56.2	0	0.0	0	0
2020-06-07	16	11	68.8	0	0.0	0	0
2020-05-06	16	11	68.8	0	0.0	0	0
2020-05-23	16	11	68.8	0	0.0	0	0
2020-07-19	16	12	75.0	0	0.0	0	0
2020-04-29	16	8	50.0	0	0.0	0	0
2020-10-19	14	13	92.9	0	0.0	0	0
2020-11-25	16	12	75.0	0	0.0	0	0
2020-07-08	16	14	87.5	0	0.0	0	0
2020-10-08	16	5	31.2	0	0.0	0	0
2020-11-14	16	9	56.2	0	0.0	0	0
2020-10-16	16	13	81.2	0	0.0	0	0
2020-05-02	15	12	80.0	0	0.0	0	0
2020-10-06	16	8	50.0	0	0.0	0	0
2020-06-17	16	12	75.0	0	0.0	0	0
2020-05-07	16	7	43.8	0	0.0	0	0
2020-08-07	16	12	75.0	0	0.0	0	0
2020-06-29	16	9	56.2	0	0.0	0	0
2020-10-14	16	12	75.0	0	0.0	0	0
2020-10-01	16	9	56.2	0	0.0	0	0
2020-05-05	16	11	68.8	0	0.0	0	0
2020-08-03	16	5	31.2	0	0.0	0	0
2020-07-05	16	11	68.8	0	0.0	0	0
2020-11-23	16	8	50.0	0	0.0	0	0
2020-09-22	16	8	50.0	0	0.0	0	0
2020-11-06	16	8	50.0	0	0.0	0	0
2020-06-01	18	9	50.0	0	0.0	0	0
2020-06-23	16	4	25.0	0	0.0	0	0
2020-10-26	16	9	56.2	0	0.0	0	0
2020-06-18	16	12	75.0	0	0.0	0	0
2020-07-02	16	9	56.2	0	0.0	0	0
2020-11-02	16	8	50.0	0	0.0	0	0
2020-07-18	16	10	62.5	0	0.0	0	0
2020-07-17	16	12	75.0	0	0.0	0	0
2020-12-01	16	9	56.2	0	0.0	0	0
2020-10-07	16	8	50.0	0	0.0	0	0
2020-06-16	16	10	62.5	0	0.0	0	0
2020-09-09	16	12	75.0	0	0.0	0	0
2020-08-09	16	7	43.8	0	0.0	0	0
2020-12-04	16	15	93.8	1	6.2	1	100.0
2020-10-24	16	10	62.5	0	0.0	0	0
2020-06-13	14	12	85.7	0	0.0	0	0
2020-08-30	16	13	81.2	0	0.0	0	0
2020-11-03	16	7	43.8	0	0.0	0	0
2020-10-11	16	9	56.2	0	0.0	0	0
2020-10-20	16	13	81.2	0	0.0	0	0
2020-09-26	16	9	56.2	0	0.0	0	0
2020-08-17	16	12	75.0	0	0.0	0	0
2020-10-31	16	8	50.0	0	0.0	0	0
2020-07-25	16	7	43.8	0	0.0	0	0
2020-06-25	16	7	43.8	0	0.0	0	0
2020-09-19	16	9	56.2	0	0.0	0	0
2020-08-05	16	10	62.5	0	0.0	0	0
2020-10-12	16	10	62.5	0	0.0	0	0
2020-05-28	16	8	50.0	0	0.0	0	0
2020-05-16	16	9	56.2	0	0.0	0	0
2020-11-29	16	10	62.5	0	0.0	0	0
2020-10-13	16	12	75.0	0	0.0	0	0
2020-06-03	16	10	62.5	0	0.0	0	0
2020-07-26	16	6	37.5	0	0.0	0	0
2020-10-27	16	10	62.5	0	0.0	0	0
2020-10-04	14	12	85.7	0	0.0	0	0
2020-05-26	16	7	43.8	0	0.0	0	0
2020-05-01	15	12	80.0	0	0.0	0	0
2020-05-22	20	9	45.0	0	0.0	0	0
2020-08-01	16	12	75.0	0	0.0	0	0
2020-05-14	16	7	43.8	0	0.0	0	0
2020-11-20	16	10	62.5	0	0.0	0	0
2020-05-27	16	10	62.5	0	0.0	0	0
2020-05-30	14	9	64.3	0	0.0	0	0
2020-07-14	16	9	56.2	0	0.0	0	0
2020-05-21	16	9	56.2	0	0.0	0	0
