Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	109	49	45.0	3	2.8	2	66.7
2020-04-25	109	50	45.9	3	2.8	2	66.7
2020-04-26	109	47	43.1	3	2.8	2	66.7
2020-04-27	109	54	49.5	3	2.8	2	66.7
2020-04-28	109	58	53.2	4	3.7	3	75.0
2020-04-29	107	56	52.3	5	4.7	3	60.0
2020-04-30	106	64	60.4	5	4.7	3	60.0
2020-05-01	101	61	60.4	4	4.0	2	50.0
2020-05-02	105	57	54.3	4	3.8	2	50.0
2020-05-03	101	60	59.4	4	4.0	2	50.0
2020-05-04	101	56	55.4	4	4.0	1	25.0
2020-05-05	101	59	58.4	2	2.0	1	50.0
2020-05-06	110	66	60.0	3	2.7	2	66.7
2020-05-07	110	67	60.9	3	2.7	2	66.7
2020-05-08	109	64	58.7	3	2.8	2	66.7
2020-05-09	109	64	58.7	3	2.8	2	66.7
2020-05-10	109	60	55.0	2	1.8	2	100.0
2020-05-11	109	54	49.5	1	0.9	0	0.0
2020-05-12	106	57	53.8	1	0.9	0	0.0
2020-05-13	101	63	62.4	1	1.0	0	0.0
2020-05-14	109	64	58.7	1	0.9	0	0.0
2020-05-15	108	64	59.3	1	0.9	0	0.0
2020-05-16	109	61	56.0	1	0.9	0	0.0
2020-05-17	109	57	52.3	1	0.9	0	0.0
2020-05-18	109	62	56.9	1	0.9	0	0.0
2020-05-19	105	61	58.1	1	1.0	0	0.0
2020-05-20	105	70	66.7	1	1.0	0	0.0
2020-05-21	134	95	70.9	1	0.7	0	0.0
2020-05-22	134	85	63.4	0	0.0	0	0
2020-05-23	134	79	59.0	1	0.7	0	0.0
2020-05-24	136	75	55.1	1	0.7	0	0.0
2020-05-25	132	73	55.3	1	0.8	0	0.0
2020-05-26	132	77	58.3	1	0.8	0	0.0
2020-05-27	129	84	65.1	1	0.8	0	0.0
2020-05-28	134	87	64.9	1	0.7	0	0.0
2020-05-29	135	86	63.7	1	0.7	0	0.0
2020-05-30	135	83	61.5	1	0.7	0	0.0
2020-05-31	135	83	61.5	1	0.7	0	0.0
2020-06-01	135	82	60.7	1	0.7	0	0.0
2020-06-02	133	87	65.4	1	0.8	0	0.0
2020-06-03	134	93	69.4	1	0.7	0	0.0
2020-06-04	134	97	72.4	1	0.7	0	0.0
2020-06-05	134	98	73.1	1	0.7	0	0.0
2020-06-06	139	106	76.3	1	0.7	0	0.0
2020-06-07	140	96	68.6	1	0.7	0	0.0
2020-06-08	138	96	69.6	0	0.0	0	0
2020-06-09	138	102	73.9	0	0.0	0	0
2020-06-10	139	98	70.5	0	0.0	0	0
2020-06-11	144	103	71.5	0	0.0	0	0
2020-06-12	143	101	70.6	0	0.0	0	0
2020-06-13	130	94	72.3	0	0.0	0	0
2020-06-14	131	94	71.8	0	0.0	0	0
2020-06-15	130	94	72.3	0	0.0	0	0
2020-06-16	142	106	74.6	0	0.0	0	0
2020-06-17	142	105	73.9	0	0.0	0	0
2020-06-18	142	104	73.2	0	0.0	0	0
2020-06-19	141	101	71.6	0	0.0	0	0
2020-06-20	142	103	72.5	0	0.0	0	0
2020-06-21	142	106	74.6	0	0.0	0	0
2020-06-22	142	112	78.9	0	0.0	0	0
2020-06-23	142	98	69.0	0	0.0	0	0
2020-06-24	142	99	69.7	1	0.7	0	0.0
2020-06-25	140	96	68.6	2	1.4	2	100.0
2020-06-26	139	94	67.6	2	1.4	2	100.0
2020-06-27	134	90	67.2	2	1.5	2	100.0
2020-06-28	139	93	66.9	2	1.4	2	100.0
2020-06-29	142	101	71.1	2	1.4	2	100.0
2020-06-30	142	100	70.4	2	1.4	2	100.0
2020-07-01	145	94	64.8	2	1.4	2	100.0
2020-07-02	141	90	63.8	2	1.4	2	100.0
2020-07-03	142	89	62.7	2	1.4	2	100.0
2020-07-04	142	90	63.4	2	1.4	2	100.0
2020-07-05	142	96	67.6	2	1.4	2	100.0
2020-07-06	142	97	68.3	2	1.4	1	50.0
2020-07-07	138	92	66.7	1	0.7	1	100.0
2020-07-08	140	93	66.4	1	0.7	1	100.0
2020-07-09	140	90	64.3	1	0.7	1	100.0
2020-07-10	140	82	58.6	1	0.7	0	0.0
2020-07-11	140	88	62.9	1	0.7	0	0.0
2020-07-12	140	89	63.6	1	0.7	0	0.0
2020-07-13	141	91	64.5	1	0.7	0	0.0
2020-07-14	140	96	68.6	1	0.7	1	100.0
2020-07-15	140	91	65.0	1	0.7	1	100.0
2020-07-16	140	91	65.0	1	0.7	1	100.0
2020-07-17	136	87	64.0	2	1.5	1	50.0
2020-07-18	134	87	64.9	1	0.7	1	100.0
2020-07-19	136	81	59.6	1	0.7	1	100.0
2020-07-20	136	93	68.4	1	0.7	1	100.0
2020-07-21	135	101	74.8	1	0.7	1	100.0
2020-07-22	136	102	75.0	0	0.0	0	0
2020-07-23	136	99	72.8	0	0.0	0	0
2020-07-24	136	100	73.5	0	0.0	0	0
2020-07-25	128	104	81.2	0	0.0	0	0
2020-07-26	128	100	78.1	0	0.0	0	0
2020-07-27	136	104	76.5	0	0.0	0	0
2020-07-28	136	105	77.2	0	0.0	0	0
2020-07-29	136	107	78.7	1	0.7	0	0.0
2020-07-30	136	100	73.5	1	0.7	0	0.0
2020-07-31	138	97	70.3	1	0.7	0	0.0
2020-08-01	136	103	75.7	1	0.7	0	0.0
2020-08-02	136	105	77.2	0	0.0	0	0
2020-08-03	136	100	73.5	0	0.0	0	0
2020-08-04	130	101	77.7	0	0.0	0	0
2020-08-05	130	106	81.5	0	0.0	0	0
2020-08-06	128	98	76.6	1	0.8	0	0.0
2020-08-07	128	101	78.9	1	0.8	0	0.0
2020-08-08	128	107	83.6	1	0.8	0	0.0
2020-08-09	128	105	82.0	1	0.8	0	0.0
2020-08-10	95	78	82.1	1	1.1	0	0.0
2020-08-11	97	76	78.4	1	1.0	1	100.0
2020-08-12	126	95	75.4	1	0.8	1	100.0
2020-08-13	132	97	73.5	1	0.8	1	100.0
2020-08-14	132	96	72.7	1	0.8	1	100.0
2020-08-15	132	97	73.5	1	0.8	1	100.0
2020-08-16	132	92	69.7	0	0.0	0	0
2020-08-17	132	104	78.8	1	0.8	0	0.0
2020-08-18	132	97	73.5	0	0.0	0	0
2020-08-19	132	100	75.8	0	0.0	0	0
2020-08-20	132	104	78.8	0	0.0	0	0
2020-08-21	132	99	75.0	0	0.0	0	0
2020-08-22	132	99	75.0	0	0.0	0	0
2020-08-23	132	98	74.2	0	0.0	0	0
2020-08-24	132	98	74.2	1	0.8	0	0.0
2020-08-25	132	100	75.8	1	0.8	0	0.0
2020-08-26	132	98	74.2	1	0.8	0	0.0
2020-08-27	132	94	71.2	1	0.8	0	0.0
2020-08-28	132	88	66.7	1	0.8	0	0.0
2020-08-29	132	88	66.7	1	0.8	0	0.0
2020-08-30	132	88	66.7	1	0.8	0	0.0
2020-08-31	132	100	75.8	1	0.8	0	0.0
2020-09-01	132	103	78.0	1	0.8	0	0.0
2020-09-02	132	99	75.0	1	0.8	0	0.0
2020-09-03	132	104	78.8	1	0.8	0	0.0
2020-09-04	132	109	82.6	0	0.0	0	0
2020-09-05	132	106	80.3	1	0.8	0	0.0
2020-09-06	132	102	77.3	1	0.8	0	0.0
2020-09-07	132	94	71.2	1	0.8	0	0.0
2020-09-08	132	98	74.2	1	0.8	0	0.0
2020-09-09	132	96	72.7	1	0.8	0	0.0
2020-09-10	132	90	68.2	1	0.8	0	0.0
2020-09-11	132	99	75.0	2	1.5	0	0.0
2020-09-12	132	97	73.5	2	1.5	0	0.0
2020-09-13	132	92	69.7	2	1.5	0	0.0
2020-09-14	134	97	72.4	3	2.2	0	0.0
2020-09-15	134	98	73.1	3	2.2	0	0.0
2020-09-16	134	94	70.1	2	1.5	1	50.0
2020-09-17	134	91	67.9	2	1.5	1	50.0
2020-09-18	134	93	69.4	2	1.5	1	50.0
2020-09-19	134	101	75.4	2	1.5	1	50.0
2020-09-20	134	88	65.7	1	0.7	1	100.0
2020-09-21	134	86	64.2	2	1.5	1	50.0
2020-09-22	134	87	64.9	2	1.5	1	50.0
2020-09-23	134	97	72.4	2	1.5	1	50.0
2020-09-24	134	98	73.1	2	1.5	1	50.0
2020-09-25	134	102	76.1	2	1.5	1	50.0
2020-09-26	134	93	69.4	2	1.5	1	50.0
2020-09-27	134	94	70.1	2	1.5	1	50.0
2020-09-28	134	92	68.7	2	1.5	1	50.0
2020-09-29	134	102	76.1	2	1.5	1	50.0
2020-09-30	134	102	76.1	2	1.5	1	50.0
2020-10-01	134	97	72.4	2	1.5	1	50.0
2020-10-02	134	103	76.9	3	2.2	1	33.3
2020-10-03	134	100	74.6	2	1.5	1	50.0
2020-10-04	134	99	73.9	2	1.5	1	50.0
2020-10-05	134	100	74.6	3	2.2	2	66.7
2020-10-06	134	100	74.6	3	2.2	2	66.7
2020-10-07	134	102	76.1	3	2.2	2	66.7
2020-10-08	134	98	73.1	2	1.5	1	50.0
2020-10-09	134	100	74.6	2	1.5	1	50.0
2020-10-10	134	101	75.4	1	0.7	1	100.0
2020-10-11	134	97	72.4	1	0.7	1	100.0
2020-10-12	134	101	75.4	1	0.7	1	100.0
2020-10-13	134	100	74.6	1	0.7	1	100.0
2020-10-14	134	102	76.1	1	0.7	1	100.0
2020-10-15	134	93	69.4	1	0.7	1	100.0
2020-10-16	134	92	68.7	1	0.7	1	100.0
2020-10-17	134	92	68.7	1	0.7	1	100.0
2020-10-18	134	90	67.2	1	0.7	1	100.0
2020-10-19	134	92	68.7	1	0.7	1	100.0
2020-10-20	134	100	74.6	1	0.7	1	100.0
2020-10-21	134	104	77.6	1	0.7	1	100.0
2020-10-22	134	106	79.1	1	0.7	1	100.0
2020-10-23	134	107	79.9	2	1.5	1	50.0
2020-10-24	134	106	79.1	1	0.7	1	100.0
2020-10-25	128	98	76.6	1	0.8	1	100.0
2020-10-26	134	102	76.1	1	0.7	1	100.0
2020-10-27	134	102	76.1	3	2.2	1	33.3
2020-10-28	134	109	81.3	4	3.0	1	25.0
2020-10-29	134	102	76.1	5	3.7	1	20.0
2020-10-30	134	101	75.4	4	3.0	0	0.0
2020-10-31	128	100	78.1	7	5.5	1	14.3
2020-11-01	128	96	75.0	7	5.5	2	28.6
2020-11-02	128	87	68.0	5	3.9	2	40.0
2020-11-03	128	93	72.7	7	5.5	2	28.6
2020-11-04	128	89	69.5	7	5.5	0	0.0
2020-11-05	128	97	75.8	7	5.5	4	57.1
2020-11-06	128	99	77.3	7	5.5	4	57.1
2020-11-07	128	100	78.1	7	5.5	4	57.1
2020-11-08	128	90	70.3	8	6.2	5	62.5
2020-11-09	128	93	72.7	7	5.5	5	71.4
2020-11-10	128	97	75.8	7	5.5	5	71.4
2020-11-11	128	98	76.6	7	5.5	6	85.7
2020-11-12	129	92	71.3	8	6.2	6	75.0
2020-11-13	129	97	75.2	7	5.4	6	85.7
2020-11-14	123	101	82.1	6	4.9	4	66.7
2020-11-15	123	99	80.5	6	4.9	4	66.7
2020-11-16	123	101	82.1	6	4.9	4	66.7
2020-11-17	123	96	78.0	5	4.1	4	80.0
2020-11-18	123	99	80.5	8	6.5	4	50.0
