Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-08-21	42	33	78.6	1	2.4	0	0.0
2021-04-12	42	37	88.1	13	31.0	6	46.2
2020-05-10	48	31	64.6	1	2.1	0	0.0
2021-09-11	42	32	76.2	2	4.8	2	100.0
2020-10-31	52	34	65.4	1	1.9	0	0.0
2020-07-26	48	34	70.8	1	2.1	0	0.0
2020-12-01	52	40	76.9	13	25.0	5	38.5
2021-03-22	42	39	92.9	17	40.5	6	35.3
2021-04-14	42	40	95.2	16	38.1	7	43.8
2020-09-27	52	36	69.2	2	3.8	0	0.0
2021-09-14	42	35	83.3	2	4.8	1	50.0
2021-05-16	42	31	73.8	7	16.7	3	42.9
2021-05-13	42	34	81.0	12	28.6	5	41.7
2020-09-25	52	40	76.9	0	0.0	0	0
2021-06-03	42	31	73.8	6	14.3	4	66.7
2021-09-26	42	34	81.0	3	7.1	0	0.0
2020-12-09	42	34	81.0	12	28.6	4	33.3
2020-10-30	52	40	76.9	1	1.9	0	0.0
2021-04-04	42	40	95.2	14	33.3	7	50.0
2021-01-13	42	37	88.1	14	33.3	7	50.0
2021-05-10	42	37	88.1	13	31.0	7	53.8
2021-07-22	42	34	81.0	0	0.0	0	0
2021-05-20	42	31	73.8	5	11.9	2	40.0
2021-06-16	42	34	81.0	3	7.1	0	0.0
2021-02-26	42	38	90.5	14	33.3	5	35.7
2020-09-09	52	38	73.1	0	0.0	0	0
2021-01-21	42	30	71.4	8	19.0	3	37.5
2021-05-27	42	35	83.3	5	11.9	2	40.0
2021-06-18	42	33	78.6	2	4.8	0	0.0
2020-08-05	52	38	73.1	2	3.8	0	0.0
2020-07-27	48	35	72.9	1	2.1	0	0.0
2021-06-22	42	37	88.1	1	2.4	0	0.0
2020-09-04	52	43	82.7	1	1.9	0	0.0
2021-03-01	42	39	92.9	16	38.1	8	50.0
2021-04-15	42	41	97.6	14	33.3	7	50.0
2021-08-04	42	29	69.0	0	0.0	0	0
2021-08-27	42	23	54.8	2	4.8	0	0.0
2021-02-09	42	34	81.0	11	26.2	1	9.1
2020-05-23	48	28	58.3	2	4.2	0	0.0
2020-10-01	52	28	53.8	0	0.0	0	0
2020-12-27	42	28	66.7	14	33.3	7	50.0
2021-06-08	42	38	90.5	4	9.5	3	75.0
2021-04-28	42	40	95.2	11	26.2	4	36.4
2020-06-25	54	37	68.5	0	0.0	0	0
2021-07-21	42	34	81.0	0	0.0	0	0
2020-08-31	52	36	69.2	1	1.9	0	0.0
2020-06-22	49	29	59.2	0	0.0	0	0
2021-02-13	42	33	78.6	12	28.6	2	16.7
2021-09-06	42	30	71.4	3	7.1	1	33.3
2021-02-19	42	37	88.1	12	28.6	4	33.3
2021-08-18	42	41	97.6	2	4.8	0	0.0
2021-04-16	42	39	92.9	13	31.0	7	53.8
2020-09-24	52	39	75.0	0	0.0	0	0
2021-07-13	42	28	66.7	0	0.0	0	0
2021-05-22	42	30	71.4	4	9.5	1	25.0
2020-10-13	52	41	78.8	0	0.0	0	0
2020-05-31	49	24	49.0	1	2.0	1	100.0
2020-07-29	48	37	77.1	1	2.1	0	0.0
2021-08-16	42	35	83.3	3	7.1	0	0.0
2021-04-24	42	37	88.1	10	23.8	5	50.0
2021-07-12	42	29	69.0	0	0.0	0	0
2021-07-17	42	33	78.6	0	0.0	0	0
2020-07-06	48	28	58.3	0	0.0	0	0
2021-09-01	42	31	73.8	2	4.8	0	0.0
2021-05-18	42	32	76.2	8	19.0	3	37.5
2020-06-23	48	29	60.4	0	0.0	0	0
2021-01-18	42	38	90.5	12	28.6	5	41.7
2020-05-16	48	31	64.6	4	8.3	3	75.0
2020-04-30	50	32	64.0	2	4.0	2	100.0
2020-09-06	52	45	86.5	1	1.9	0	0.0
2020-06-05	48	35	72.9	0	0.0	0	0
2020-08-23	52	35	67.3	0	0.0	0	0
2021-01-23	42	31	73.8	6	14.3	1	16.7
2020-07-08	49	32	65.3	1	2.0	0	0.0
2020-11-04	52	38	73.1	4	7.7	1	25.0
2021-07-26	42	28	66.7	0	0.0	0	0
2020-12-12	42	34	81.0	12	28.6	4	33.3
2020-12-17	42	34	81.0	12	28.6	4	33.3
2020-11-15	52	41	78.8	5	9.6	1	20.0
2021-06-14	42	36	85.7	4	9.5	2	50.0
2021-05-01	42	36	85.7	10	23.8	7	70.0
2020-10-18	52	35	67.3	0	0.0	0	0
2021-03-19	42	40	95.2	15	35.7	5	33.3
2021-04-02	42	40	95.2	15	35.7	8	53.3
2020-08-27	52	36	69.2	1	1.9	0	0.0
2021-08-28	42	24	57.1	2	4.8	0	0.0
2021-04-10	42	34	81.0	11	26.2	5	45.5
2021-01-10	42	39	92.9	17	40.5	6	35.3
2020-07-19	48	28	58.3	0	0.0	0	0
2021-08-19	42	32	76.2	2	4.8	0	0.0
2020-08-20	52	37	71.2	0	0.0	0	0
2020-09-28	52	40	76.9	2	3.8	0	0.0
2020-11-25	52	38	73.1	16	30.8	3	18.8
2021-02-18	42	38	90.5	12	28.6	5	41.7
2021-03-10	42	36	85.7	12	28.6	5	41.7
2021-06-28	42	36	85.7	0	0.0	0	0
2021-04-25	42	40	95.2	10	23.8	2	20.0
2021-03-24	42	38	90.5	17	40.5	6	35.3
2021-10-01	42	30	71.4	4	9.5	0	0.0
2020-10-20	52	40	76.9	2	3.8	0	0.0
2021-09-15	42	33	78.6	2	4.8	1	50.0
2020-09-18	52	39	75.0	0	0.0	0	0
2021-03-21	42	38	90.5	18	42.9	6	33.3
2021-02-22	42	35	83.3	13	31.0	5	38.5
2021-07-05	42	34	81.0	1	2.4	0	0.0
2021-06-10	42	38	90.5	5	11.9	3	60.0
2020-07-23	47	36	76.6	0	0.0	0	0
2021-06-27	42	32	76.2	0	0.0	0	0
2020-07-28	48	36	75.0	1	2.1	0	0.0
2020-08-03	48	33	68.8	2	4.2	0	0.0
2021-06-21	42	35	83.3	1	2.4	0	0.0
2021-09-17	42	37	88.1	2	4.8	1	50.0
2021-02-21	42	37	88.1	10	23.8	5	50.0
2021-05-06	42	37	88.1	16	38.1	8	50.0
2020-09-08	52	41	78.8	1	1.9	0	0.0
2021-01-28	42	39	92.9	10	23.8	2	20.0
2020-06-17	48	36	75.0	0	0.0	0	0
2021-06-04	42	30	71.4	6	14.3	4	66.7
2020-08-17	52	42	80.8	0	0.0	0	0
2021-01-04	42	34	81.0	20	47.6	7	35.0
2021-05-28	42	30	71.4	6	14.3	2	33.3
2021-08-24	42	35	83.3	1	2.4	0	0.0
2021-02-05	42	39	92.9	16	38.1	1	6.2
2020-11-14	52	40	76.9	3	5.8	1	33.3
2020-07-16	50	37	74.0	0	0.0	0	0
2020-09-16	52	46	88.5	0	0.0	0	0
2021-08-23	42	35	83.3	1	2.4	0	0.0
2021-09-29	42	30	71.4	4	9.5	0	0.0
2020-08-19	52	37	71.2	0	0.0	0	0
2020-10-02	52	37	71.2	0	0.0	0	0
2020-08-24	52	38	73.1	0	0.0	0	0
2021-09-16	42	35	83.3	2	4.8	1	50.0
2020-06-12	48	30	62.5	1	2.1	0	0.0
2021-08-09	42	34	81.0	1	2.4	0	0.0
2021-08-02	42	31	73.8	0	0.0	0	0
2021-04-22	42	40	95.2	10	23.8	7	70.0
2021-01-08	42	37	88.1	15	35.7	3	20.0
2020-07-25	48	34	70.8	1	2.1	0	0.0
2020-07-09	48	33	68.8	1	2.1	0	0.0
2021-09-23	42	31	73.8	2	4.8	0	0.0
2021-04-07	42	39	92.9	12	28.6	5	41.7
2020-04-27	48	33	68.8	3	6.2	2	66.7
2020-11-13	52	40	76.9	2	3.8	0	0.0
2021-01-11	42	37	88.1	16	38.1	5	31.2
2020-08-12	52	38	73.1	0	0.0	0	0
2021-05-02	42	39	92.9	14	33.3	7	50.0
2021-07-10	42	25	59.5	1	2.4	0	0.0
2020-07-05	48	28	58.3	0	0.0	0	0
2021-06-13	42	41	97.6	5	11.9	3	60.0
2021-04-27	42	40	95.2	11	26.2	3	27.3
2020-11-08	52	37	71.2	4	7.7	0	0.0
2020-10-24	52	38	73.1	0	0.0	0	0
2021-09-13	42	35	83.3	2	4.8	2	100.0
2020-05-06	45	29	64.4	2	4.4	1	50.0
2021-01-22	42	32	76.2	7	16.7	3	42.9
2020-07-17	48	33	68.8	0	0.0	0	0
2021-09-02	42	33	78.6	3	7.1	1	33.3
2021-02-24	42	39	92.9	11	26.2	4	36.4
2021-05-11	42	36	85.7	13	31.0	7	53.8
2020-06-01	49	28	57.1	1	2.0	0	0.0
2020-09-11	52	43	82.7	0	0.0	0	0
2020-11-26	52	41	78.8	13	25.0	3	23.1
2021-08-31	42	29	69.0	2	4.8	0	0.0
2021-01-16	42	34	81.0	12	28.6	6	50.0
2020-06-29	48	36	75.0	0	0.0	0	0
2020-10-16	52	34	65.4	0	0.0	0	0
2020-11-17	52	41	78.8	7	13.5	2	28.6
2020-06-02	48	32	66.7	0	0.0	0	0
2020-05-26	48	37	77.1	2	4.2	0	0.0
2020-07-12	51	33	64.7	0	0.0	0	0
2020-08-06	52	42	80.8	2	3.8	0	0.0
2021-04-19	42	40	95.2	14	33.3	6	42.9
2020-08-14	52	38	73.1	0	0.0	0	0
2020-10-22	52	39	75.0	2	3.8	0	0.0
2020-06-07	48	37	77.1	0	0.0	0	0
2021-02-01	42	40	95.2	11	26.2	0	0.0
2021-08-07	42	35	83.3	0	0.0	0	0
2020-10-12	52	39	75.0	0	0.0	0	0
2020-11-01	52	41	78.8	1	1.9	0	0.0
2020-06-27	49	30	61.2	1	2.0	1	100.0
2020-11-09	52	34	65.4	3	5.8	0	0.0
2020-11-07	52	38	73.1	4	7.7	0	0.0
2020-06-08	49	36	73.5	0	0.0	0	0
2020-11-02	52	39	75.0	1	1.9	0	0.0
2021-03-04	42	35	83.3	12	28.6	7	58.3
2021-09-12	42	35	83.3	2	4.8	2	100.0
2021-01-14	42	35	83.3	14	33.3	7	50.0
2021-01-24	42	29	69.0	7	16.7	1	14.3
2020-08-30	52	32	61.5	1	1.9	0	0.0
2020-12-10	42	34	81.0	13	31.0	5	38.5
2020-06-14	47	35	74.5	0	0.0	0	0
