Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	60	49	81.7	2	3.3	1	50.0
2020-04-25	60	49	81.7	2	3.3	1	50.0
2020-04-26	60	39	65.0	3	5.0	2	66.7
2020-04-27	60	39	65.0	3	5.0	2	66.7
2020-04-28	60	49	81.7	4	6.7	3	75.0
2020-04-29	60	49	81.7	4	6.7	3	75.0
2020-04-30	46	36	78.3	5	10.9	3	60.0
2020-05-01	72	60	83.3	5	6.9	3	60.0
2020-05-02	64	48	75.0	5	7.8	3	60.0
2020-05-03	72	47	65.3	6	8.3	3	50.0
2020-05-04	66	42	63.6	4	6.1	2	50.0
2020-05-05	70	48	68.6	4	5.7	1	25.0
2020-05-06	70	58	82.9	5	7.1	2	40.0
2020-05-07	69	55	79.7	5	7.2	2	40.0
2020-05-08	69	55	79.7	6	8.7	2	33.3
2020-05-09	72	55	76.4	6	8.3	3	50.0
2020-05-10	73	56	76.7	7	9.6	4	57.1
2020-05-11	74	60	81.1	7	9.5	4	57.1
2020-05-12	74	62	83.8	7	9.5	4	57.1
2020-05-13	75	64	85.3	7	9.3	4	57.1
2020-05-14	70	60	85.7	7	10.0	4	57.1
2020-05-15	76	63	82.9	7	9.2	4	57.1
2020-05-16	74	60	81.1	7	9.5	4	57.1
2020-05-17	72	61	84.7	7	9.7	4	57.1
2020-05-18	72	66	91.7	3	4.2	3	100.0
2020-05-19	70	64	91.4	3	4.3	3	100.0
2020-05-20	70	54	77.1	3	4.3	3	100.0
2020-05-21	68	52	76.5	3	4.4	3	100.0
2020-05-22	67	49	73.1	3	4.5	3	100.0
2020-05-23	67	49	73.1	3	4.5	3	100.0
2020-05-24	68	48	70.6	3	4.4	3	100.0
2020-05-25	69	50	72.5	3	4.3	3	100.0
2020-05-26	69	54	78.3	4	5.8	3	75.0
2020-05-27	69	55	79.7	4	5.8	3	75.0
2020-05-28	69	56	81.2	4	5.8	3	75.0
2020-05-29	66	56	84.8	5	7.6	3	60.0
2020-05-30	66	56	84.8	5	7.6	3	60.0
2020-05-31	66	56	84.8	5	7.6	3	60.0
2020-06-01	66	57	86.4	5	7.6	3	60.0
2020-06-02	66	56	84.8	5	7.6	3	60.0
2020-06-03	66	55	83.3	5	7.6	3	60.0
2020-06-04	66	54	81.8	5	7.6	2	40.0
2020-06-05	24	18	75.0	2	8.3	1	50.0
2020-06-06	24	17	70.8	2	8.3	1	50.0
2020-06-07	20	14	70.0	2	10.0	1	50.0
2020-06-08	22	14	63.6	2	9.1	1	50.0
2020-06-09	68	59	86.8	4	5.9	2	50.0
2020-06-10	68	59	86.8	3	4.4	1	33.3
2020-06-11	68	57	83.8	1	1.5	0	0.0
2020-06-12	68	57	83.8	3	4.4	1	33.3
2020-06-13	70	54	77.1	3	4.3	1	33.3
2020-06-14	70	59	84.3	3	4.3	1	33.3
2020-06-15	70	53	75.7	2	2.9	2	100.0
2020-06-16	70	51	72.9	2	2.9	2	100.0
2020-06-17	70	50	71.4	2	2.9	2	100.0
2020-06-18	70	50	71.4	2	2.9	2	100.0
2020-06-19	70	47	67.1	3	4.3	0	0.0
2020-06-20	70	48	68.6	3	4.3	0	0.0
2020-06-21	70	49	70.0	3	4.3	0	0.0
2020-06-22	70	48	68.6	3	4.3	0	0.0
2020-06-23	70	44	62.9	3	4.3	0	0.0
2020-06-24	70	46	65.7	3	4.3	0	0.0
2020-06-25	70	46	65.7	3	4.3	0	0.0
2020-06-26	24	17	70.8	0	0.0	0	0
2020-06-27	24	14	58.3	0	0.0	0	0
2020-06-28	24	13	54.2	0	0.0	0	0
2020-06-29	24	14	58.3	0	0.0	0	0
2020-06-30	24	17	70.8	0	0.0	0	0
2020-07-01	24	18	75.0	0	0.0	0	0
2020-07-02	24	18	75.0	0	0.0	0	0
2020-07-03	24	18	75.0	1	4.2	1	100.0
2020-07-04	24	14	58.3	0	0.0	0	0
2020-07-05	24	17	70.8	0	0.0	0	0
2020-07-06	24	15	62.5	0	0.0	0	0
2020-07-07	24	13	54.2	0	0.0	0	0
2020-07-08	24	13	54.2	0	0.0	0	0
2020-07-09	24	16	66.7	0	0.0	0	0
2020-07-10	24	17	70.8	0	0.0	0	0
2020-07-11	24	13	54.2	0	0.0	0	0
2020-07-12	24	11	45.8	0	0.0	0	0
2020-07-13	24	10	41.7	0	0.0	0	0
2020-07-14	24	11	45.8	0	0.0	0	0
2020-07-15	24	14	58.3	0	0.0	0	0
2020-07-16	24	15	62.5	0	0.0	0	0
2020-07-17	24	14	58.3	0	0.0	0	0
2020-07-18	24	15	62.5	0	0.0	0	0
2020-07-19	24	17	70.8	0	0.0	0	0
2020-07-20	24	16	66.7	0	0.0	0	0
2020-07-21	70	47	67.1	0	0.0	0	0
2020-07-22	70	49	70.0	0	0.0	0	0
2020-07-23	86	54	62.8	0	0.0	0	0
2020-07-24	86	55	64.0	0	0.0	0	0
2020-07-25	86	50	58.1	0	0.0	0	0
2020-07-26	86	38	44.2	0	0.0	0	0
2020-07-27	86	45	52.3	0	0.0	0	0
2020-07-28	86	43	50.0	0	0.0	0	0
2020-07-29	86	46	53.5	0	0.0	0	0
2020-07-30	86	43	50.0	0	0.0	0	0
2020-07-31	86	45	52.3	0	0.0	0	0
2020-08-01	113	76	67.3	0	0.0	0	0
