Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-11-13	27	16	59.3	3	11.1	3	100.0
2021-07-30	33	31	93.9	0	0.0	0	0
2020-05-25	25	14	56.0	0	0.0	0	0
2020-07-06	39	24	61.5	0	0.0	0	0
2020-11-20	27	18	66.7	3	11.1	2	66.7
2020-06-09	20	14	70.0	0	0.0	0	0
2020-06-10	13	9	69.2	0	0.0	0	0
2020-08-03	37	27	73.0	0	0.0	0	0
2020-07-21	36	21	58.3	0	0.0	0	0
2020-08-28	17	3	17.6	0	0.0	0	0
2020-08-30	38	13	34.2	0	0.0	0	0
2021-04-23	29	21	72.4	2	6.9	2	100.0
2021-02-28	30	25	83.3	2	6.7	0	0.0
2020-10-16	29	13	44.8	0	0.0	0	0
2020-12-05	24	18	75.0	4	16.7	1	25.0
2021-05-30	31	23	74.2	3	9.7	1	33.3
2021-08-14	32	31	96.9	0	0.0	0	0
2021-03-25	31	30	96.8	5	16.1	1	20.0
2020-07-10	37	24	64.9	0	0.0	0	0
2020-06-29	16	8	50.0	0	0.0	0	0
2020-12-24	23	17	73.9	5	21.7	1	20.0
2021-08-01	28	28	100.0	0	0.0	0	0
2020-10-05	29	20	69.0	0	0.0	0	0
2020-08-21	38	23	60.5	0	0.0	0	0
2020-08-17	38	19	50.0	0	0.0	0	0
2020-10-28	29	19	65.5	1	3.4	0	0.0
2020-06-16	21	20	95.2	0	0.0	0	0
2021-05-06	30	26	86.7	3	10.0	0	0.0
2020-06-07	19	19	100.0	0	0.0	0	0
2021-02-06	27	26	96.3	2	7.4	1	50.0
2021-07-23	27	22	81.5	1	3.7	0	0.0
2020-10-03	31	15	48.4	0	0.0	0	0
2020-09-29	35	24	68.6	0	0.0	0	0
2021-05-28	31	28	90.3	3	9.7	1	33.3
2021-06-11	25	19	76.0	2	8.0	1	50.0
2021-02-10	27	23	85.2	2	7.4	1	50.0
2020-12-12	24	22	91.7	3	12.5	0	0.0
2020-10-01	35	27	77.1	0	0.0	0	0
2021-07-06	25	25	100.0	0	0.0	0	0
2021-03-05	28	24	85.7	3	10.7	0	0.0
2020-05-29	23	16	69.6	1	4.3	1	100.0
2021-07-15	27	21	77.8	1	3.7	0	0.0
2020-11-10	27	14	51.9	3	11.1	2	66.7
2021-03-01	30	23	76.7	3	10.0	0	0.0
2021-04-11	32	25	78.1	2	6.2	1	50.0
2021-08-05	26	26	100.0	0	0.0	0	0
2021-07-22	27	24	88.9	1	3.7	0	0.0
2021-03-15	32	27	84.4	4	12.5	3	75.0
2021-02-27	30	21	70.0	2	6.7	1	50.0
2020-11-23	27	19	70.4	1	3.7	1	100.0
2021-05-23	30	28	93.3	3	10.0	1	33.3
2020-09-06	38	19	50.0	0	0.0	0	0
2021-03-17	31	26	83.9	2	6.5	0	0.0
2020-11-25	27	17	63.0	2	7.4	1	50.0
2020-11-22	27	19	70.4	3	11.1	1	33.3
2021-04-21	29	25	86.2	3	10.3	2	66.7
2021-07-20	27	25	92.6	1	3.7	0	0.0
2021-05-26	29	24	82.8	2	6.9	1	50.0
2020-10-09	28	16	57.1	0	0.0	0	0
