Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-11-13	65	42	64.6	6	9.2	4	66.7
2021-07-30	55	53	96.4	2	3.6	1	50.0
2020-05-25	66	45	68.2	5	7.6	4	80.0
2020-07-06	51	41	80.4	0	0.0	0	0
2020-11-20	65	49	75.4	2	3.1	1	50.0
2020-06-09	52	45	86.5	1	1.9	1	100.0
2020-06-10	52	43	82.7	1	1.9	1	100.0
2020-08-03	66	58	87.9	1	1.5	0	0.0
2020-07-21	53	42	79.2	1	1.9	1	100.0
2020-08-28	65	49	75.4	0	0.0	0	0
2020-08-30	65	51	78.5	0	0.0	0	0
2021-04-23	57	55	96.5	7	12.3	4	57.1
2021-02-28	56	52	92.9	5	8.9	0	0.0
2020-10-16	65	51	78.5	0	0.0	0	0
2020-12-05	59	55	93.2	15	25.4	11	73.3
2021-05-30	51	48	94.1	6	11.8	4	66.7
2021-08-14	51	50	98.0	2	3.9	2	100.0
2021-03-25	53	53	100.0	3	5.7	2	66.7
2020-07-10	50	46	92.0	2	4.0	1	50.0
2020-06-29	49	39	79.6	0	0.0	0	0
2020-12-24	51	46	90.2	13	25.5	5	38.5
2021-08-01	55	48	87.3	2	3.6	1	50.0
2020-10-05	65	54	83.1	0	0.0	0	0
2020-08-21	65	59	90.8	0	0.0	0	0
2020-08-17	65	47	72.3	0	0.0	0	0
2020-10-28	65	57	87.7	2	3.1	1	50.0
2020-06-16	53	43	81.1	0	0.0	0	0
2021-05-06	50	48	96.0	10	20.0	9	90.0
2020-06-07	53	43	81.1	1	1.9	1	100.0
2021-02-06	60	52	86.7	9	15.0	2	22.2
2021-07-23	57	53	93.0	1	1.8	1	100.0
2020-10-03	65	52	80.0	0	0.0	0	0
2020-09-29	65	52	80.0	0	0.0	0	0
2021-05-28	51	48	94.1	8	15.7	4	50.0
2021-06-11	60	57	95.0	3	5.0	2	66.7
2021-02-10	62	59	95.2	7	11.3	4	57.1
2020-12-12	57	52	91.2	13	22.8	6	46.2
2020-10-01	65	47	72.3	0	0.0	0	0
2021-07-06	54	50	92.6	1	1.9	1	100.0
2021-03-05	58	55	94.8	3	5.2	1	33.3
2020-05-29	62	48	77.4	2	3.2	2	100.0
2021-07-15	61	58	95.1	1	1.6	1	100.0
2020-11-10	65	54	83.1	7	10.8	2	28.6
2021-03-01	59	59	100.0	5	8.5	0	0.0
2021-04-11	51	51	100.0	9	17.6	3	33.3
2021-08-05	56	53	94.6	2	3.6	1	50.0
2021-07-22	55	50	90.9	1	1.8	1	100.0
2021-03-15	60	57	95.0	4	6.7	4	100.0
2021-09-10	59	55	93.2	4	6.8	4	100.0
2021-02-27	61	61	100.0	5	8.2	0	0.0
2020-11-23	65	49	75.4	6	9.2	4	66.7
2021-05-23	50	47	94.0	8	16.0	7	87.5
2020-09-06	65	39	60.0	0	0.0	0	0
2021-03-17	59	59	100.0	6	10.2	4	66.7
2020-11-25	65	52	80.0	7	10.8	6	85.7
2020-11-22	65	47	72.3	3	4.6	2	66.7
2021-04-21	54	52	96.3	7	13.0	5	71.4
2021-09-11	59	55	93.2	4	6.8	4	100.0
2021-07-20	56	53	94.6	1	1.8	1	100.0
2021-05-26	45	44	97.8	9	20.0	5	55.6
2020-10-09	65	52	80.0	0	0.0	0	0
2020-07-03	52	49	94.2	0	0.0	0	0
2020-10-08	65	53	81.5	0	0.0	0	0
2021-08-16	52	46	88.5	1	1.9	1	100.0
2021-05-07	50	45	90.0	8	16.0	8	100.0
2020-09-28	65	46	70.8	0	0.0	0	0
2021-04-27	54	48	88.9	8	14.8	4	50.0
2020-05-05	62	45	72.6	10	16.1	8	80.0
2020-12-23	51	50	98.0	9	17.6	4	44.4
2021-01-25	61	57	93.4	9	14.8	4	44.4
2020-06-19	53	44	83.0	0	0.0	0	0
2020-06-23	53	44	83.0	0	0.0	0	0
2020-05-14	66	56	84.8	4	6.1	4	100.0
2020-07-30	65	52	80.0	2	3.1	2	100.0
2020-09-19	65	51	78.5	0	0.0	0	0
2021-05-21	52	49	94.2	7	13.5	4	57.1
2020-12-06	58	47	81.0	14	24.1	11	78.6
2021-04-25	57	56	98.2	7	12.3	3	42.9
2020-12-15	57	49	86.0	14	24.6	6	42.9
2021-08-29	60	56	93.3	4	6.7	2	50.0
2020-10-19	65	50	76.9	0	0.0	0	0
2021-04-08	54	50	92.6	10	18.5	4	40.0
2020-05-07	64	47	73.4	8	12.5	6	75.0
2021-02-14	64	61	95.3	5	7.8	2	40.0
2020-12-01	57	53	93.0	10	17.5	8	80.0
2021-03-02	60	60	100.0	4	6.7	1	25.0
2021-01-18	56	55	98.2	11	19.6	6	54.5
2020-05-30	62	49	79.0	2	3.2	2	100.0
2021-01-13	57	57	100.0	10	17.5	5	50.0
2021-04-05	57	56	98.2	11	19.3	4	36.4
2020-05-03	62	49	79.0	10	16.1	10	100.0
2020-12-09	58	48	82.8	11	19.0	7	63.6
2020-11-15	65	47	72.3	6	9.2	2	33.3
2020-10-07	65	47	72.3	0	0.0	0	0
2020-07-18	50	38	76.0	1	2.0	1	100.0
2020-06-28	51	42	82.4	0	0.0	0	0
2021-07-28	58	54	93.1	1	1.7	1	100.0
2020-11-26	65	45	69.2	9	13.8	7	77.8
2021-05-13	53	51	96.2	11	20.8	6	54.5
2021-04-06	57	56	98.2	11	19.3	4	36.4
2020-05-22	62	45	72.6	7	11.3	5	71.4
2020-05-28	62	52	83.9	2	3.2	2	100.0
2021-05-11	54	50	92.6	10	18.5	4	40.0
2021-01-24	58	57	98.3	9	15.5	4	44.4
2021-07-19	56	51	91.1	1	1.8	1	100.0
2021-08-23	53	52	98.1	3	5.7	1	33.3
2021-03-09	56	56	100.0	3	5.4	1	33.3
2021-01-12	57	53	93.0	11	19.3	5	45.5
2021-07-09	55	46	83.6	1	1.8	1	100.0
2021-06-29	54	53	98.1	4	7.4	2	50.0
2020-12-25	51	48	94.1	13	25.5	5	38.5
2020-10-04	65	49	75.4	0	0.0	0	0
2021-06-25	54	53	98.1	4	7.4	2	50.0
2021-05-01	51	49	96.1	7	13.7	3	42.9
2021-03-12	60	58	96.7	2	3.3	2	100.0
2020-07-02	51	45	88.2	0	0.0	0	0
2020-09-12	65	54	83.1	1	1.5	0	0.0
2021-09-06	54	50	92.6	4	7.4	3	75.0
2020-09-24	65	51	78.5	0	0.0	0	0
2020-12-26	54	51	94.4	15	27.8	5	33.3
2021-01-26	60	60	100.0	9	15.0	4	44.4
2020-12-22	54	50	92.6	9	16.7	4	44.4
2021-08-03	56	54	96.4	2	3.6	1	50.0
2020-05-18	62	51	82.3	7	11.3	5	71.4
2020-05-20	61	47	77.0	7	11.5	5	71.4
2020-07-29	65	54	83.1	2	3.1	2	100.0
2021-07-02	55	54	98.2	2	3.6	1	50.0
2021-06-08	53	46	86.8	4	7.5	3	75.0
2020-10-12	65	48	73.8	0	0.0	0	0
2020-11-12	65	45	69.2	7	10.8	3	42.9
2020-05-02	66	60	90.9	10	15.2	5	50.0
2021-02-26	61	60	98.4	6	9.8	0	0.0
2021-09-08	54	50	92.6	4	7.4	4	100.0
2021-04-13	53	52	98.1	11	20.8	7	63.6
2021-03-04	59	56	94.9	3	5.1	1	33.3
2021-06-19	52	50	96.2	2	3.8	2	100.0
2020-09-22	65	48	73.8	0	0.0	0	0
2020-07-22	63	47	74.6	1	1.6	1	100.0
2021-07-27	60	53	88.3	1	1.7	1	100.0
2021-06-01	51	47	92.2	6	11.8	3	50.0
2021-05-09	50	47	94.0	8	16.0	6	75.0
2020-11-16	65	53	81.5	6	9.2	2	33.3
2021-04-29	54	52	96.3	7	13.0	3	42.9
2021-01-14	58	58	100.0	12	20.7	5	41.7
2020-11-30	57	50	87.7	9	15.8	9	100.0
2020-08-07	65	52	80.0	0	0.0	0	0
2021-02-24	60	59	98.3	2	3.3	0	0.0
2021-08-28	60	56	93.3	4	6.7	2	50.0
2020-12-03	59	47	79.7	12	20.3	10	83.3
2021-02-22	52	50	96.2	2	3.8	0	0.0
2021-06-12	57	52	91.2	2	3.5	2	100.0
2020-08-08	65	48	73.8	0	0.0	0	0
2020-12-04	60	52	86.7	14	23.3	11	78.6
2021-08-15	51	50	98.0	2	3.9	2	100.0
2021-04-03	54	51	94.4	10	18.5	3	30.0
2020-09-27	65	49	75.4	0	0.0	0	0
2021-02-08	63	53	84.1	9	14.3	3	33.3
2021-02-21	51	49	96.1	1	2.0	1	100.0
2021-06-02	51	49	96.1	6	11.8	4	66.7
2021-04-18	54	52	96.3	11	20.4	6	54.5
2020-12-07	57	47	82.5	14	24.6	11	78.6
2020-04-28	64	53	82.8	13	20.3	10	76.9
2021-02-25	60	58	96.7	3	5.0	0	0.0
2020-05-04	62	49	79.0	8	12.9	5	62.5
2020-10-24	65	56	86.2	1	1.5	0	0.0
2021-09-01	60	56	93.3	4	6.7	3	75.0
2021-01-03	59	57	96.6	17	28.8	5	29.4
2020-06-20	53	49	92.5	0	0.0	0	0
2020-12-11	55	50	90.9	14	25.5	7	50.0
2020-09-15	65	55	84.6	1	1.5	0	0.0
2021-07-11	55	46	83.6	1	1.8	1	100.0
2021-07-07	54	53	98.1	1	1.9	1	100.0
2021-02-18	61	57	93.4	5	8.2	2	40.0
2021-07-17	59	55	93.2	1	1.7	1	100.0
2020-12-19	51	48	94.1	11	21.6	4	36.4
2021-04-10	52	52	100.0	9	17.3	4	44.4
2021-01-08	55	53	96.4	13	23.6	4	30.8
2021-06-26	55	52	94.5	4	7.3	2	50.0
2020-11-06	65	47	72.3	4	6.2	1	25.0
2020-06-21	53	44	83.0	0	0.0	0	0
2020-11-27	65	48	73.8	9	13.8	8	88.9
2021-02-23	60	53	88.3	2	3.3	0	0.0
2021-01-27	59	59	100.0	9	15.3	4	44.4
2021-08-19	54	51	94.4	1	1.9	1	100.0
2021-07-29	51	51	100.0	1	2.0	1	100.0
2020-07-08	51	48	94.1	0	0.0	0	0
2020-08-09	65	45	69.2	0	0.0	0	0
2020-08-29	65	51	78.5	0	0.0	0	0
2021-07-01	57	54	94.7	3	5.3	2	66.7
2020-11-05	65	56	86.2	6	9.2	1	16.7
2021-01-19	59	59	100.0	10	16.9	6	60.0
2021-03-08	54	52	96.3	3	5.6	1	33.3
2021-02-09	62	60	96.8	9	14.5	4	44.4
2021-09-02	57	56	98.2	4	7.0	2	50.0
2020-07-17	51	41	80.4	1	2.0	1	100.0
2021-08-09	58	53	91.4	2	3.4	1	50.0
2020-07-28	65	53	81.5	2	3.1	2	100.0
2021-09-04	53	53	100.0	5	9.4	3	60.0
2021-03-23	56	52	92.9	4	7.1	3	75.0
2020-06-18	49	43	87.8	0	0.0	0	0
2020-06-02	62	50	80.6	2	3.2	2	100.0
2020-09-02	65	48	73.8	0	0.0	0	0
2021-08-10	54	52	96.3	2	3.7	1	50.0
2020-09-07	65	39	60.0	1	1.5	0	0.0
2020-08-16	65	45	69.2	0	0.0	0	0
2021-02-07	59	54	91.5	9	15.3	2	22.2
2020-11-02	65	53	81.5	4	6.2	1	25.0
2021-04-30	55	55	100.0	8	14.5	3	37.5
2020-07-05	53	42	79.2	0	0.0	0	0
2021-08-24	56	55	98.2	4	7.1	2	50.0
2021-04-26	54	51	94.4	9	16.7	5	55.6
2020-09-11	65	54	83.1	1	1.5	0	0.0
2020-10-30	65	48	73.8	2	3.1	0	0.0
2021-08-30	58	56	96.6	3	5.2	3	100.0
2021-05-17	53	50	94.3	12	22.6	9	75.0
2021-07-18	59	55	93.2	1	1.7	1	100.0
2021-03-14	58	54	93.1	3	5.2	3	100.0
2020-08-01	65	54	83.1	1	1.5	0	0.0
2021-05-03	52	44	84.6	8	15.4	2	25.0
2021-08-12	52	50	96.2	2	3.8	2	100.0
2020-07-16	51	40	78.4	1	2.0	1	100.0
2020-08-14	65	61	93.8	0	0.0	0	0
2021-01-28	61	61	100.0	11	18.0	4	36.4
2021-02-15	62	62	100.0	5	8.1	2	40.0
2020-06-11	52	44	84.6	1	1.9	1	100.0
2021-07-25	57	53	93.0	1	1.8	1	100.0
2020-09-14	65	53	81.5	1	1.5	0	0.0
2021-05-15	53	46	86.8	10	18.9	6	60.0
2021-02-01	63	59	93.7	7	11.1	1	14.3
2021-03-21	53	50	94.3	5	9.4	4	80.0
2020-06-15	53	34	64.2	1	1.9	1	100.0
2021-04-17	55	51	92.7	11	20.0	6	54.5
2021-08-17	53	50	94.3	1	1.9	1	100.0
2021-02-11	61	58	95.1	6	9.8	4	66.7
2020-09-09	65	51	78.5	1	1.5	0	0.0
2021-03-19	58	58	100.0	6	10.3	4	66.7
2020-06-14	53	35	66.0	1	1.9	1	100.0
2020-05-26	66	53	80.3	8	12.1	8	100.0
2021-03-29	53	50	94.3	7	13.2	2	28.6
2020-07-13	52	37	71.2	2	3.8	1	50.0
2021-06-09	57	53	93.0	5	8.8	4	80.0
2021-07-21	57	55	96.5	1	1.8	1	100.0
2021-02-12	62	54	87.1	5	8.1	2	40.0
2020-08-26	65	57	87.7	0	0.0	0	0
2021-05-22	50	47	94.0	8	16.0	7	87.5
2021-03-07	58	53	91.4	2	3.4	1	50.0
2021-07-14	56	50	89.3	1	1.8	1	100.0
2020-08-06	65	54	83.1	0	0.0	0	0
2020-12-02	58	54	93.1	11	19.0	9	81.8
2021-06-14	59	52	88.1	3	5.1	2	66.7
2020-09-10	65	51	78.5	1	1.5	0	0.0
2020-05-11	60	47	78.3	7	11.7	5	71.4
2021-04-07	54	50	92.6	10	18.5	4	40.0
2020-06-30	49	42	85.7	0	0.0	0	0
2021-06-07	54	44	81.5	4	7.4	4	100.0
2021-07-05	55	52	94.5	1	1.8	1	100.0
2020-09-17	65	47	72.3	0	0.0	0	0
2021-09-03	55	55	100.0	4	7.3	3	75.0
2021-08-04	57	55	96.5	2	3.5	1	50.0
2021-04-24	57	57	100.0	7	12.3	4	57.1
